Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
13,Arkansas NCAA,36,26,10,.722,14.04,8.60,,12,6,,15,3,,6,5,,2855,2659,,1440,901,2159,.417,263,792,.332,594,843,.705,460,1322,454,187,118,477,670
14,Arkansas State,32,20,12,.625,0.87,-2.10,,11,7,,12,1,,7,9,,2346,2211,,1285,760,1755,.433,195,617,.316,496,724,.685,306,1074,411,181,125,422,656
15,Arkansas-Pine Bluff,32,7,25,.219,-22.81,-10.28,,6,12,,6,6,,1,19,,1977,2320,,1305,731,1631,.448,207,651,.318,651,920,.708,364,1153,432,305,93,535,528
16,Army,32,13,19,.406,-5.84,-4.10,,6,12,,9,8,,4,10,,2324,2340,,1295,839,1907,.440,220,666,.330,442,641,.690,275,1128,434,239,123,403,548
17,Auburn,32,18,14,.563,8.17,7.33,,7,11,,10,5,,6,6,,2573,2546,,1290,861,1972,.437,273,765,.357,551,765,.720,398,1248,435,197,93,482,725
18,Austin Peay,30,11,19,.367,-11.00,-2.32,,7,9,,5,8,,4,11,,2331,2515,,1215,922,1877,.491,264,714,.370,407,558,.729,364,1122,473,167,85,407,616
19,Ball State,34,21,13,.618,-1.45,-3.57,,11,7,,11,5,,7,7,,2677,2567,,1380,885,2097,.422,267,751,.356,530,738,.718,372,1222,415,247,112,435,661
20,Baylor NCAA,35,27,8,.771,19.75,11.87,,12,6,,15,2,,6,4,,2550,2228,,1400,794,1960,.405,222,687,.323,418,586,.713,351,1023,462,189,126,397,645
21,Belmont,30,23,7,.767,4.28,-1.69,,15,1,,12,1,,11,4,,2302,2078,,1205,742,1739,.427,178,559,.318,416,558,.746,263,973,340,171,87,340,534
22,Bethune-Cookman,32,10,22,.313,-19.44,-11.21,,6,10,,7,7,,2,13,,2275,2490,,1315,886,1889,.469,225,672,.335,493,733,.673,398,1279,528,186,123,467,523
23,Binghamton,32,12,20,.375,-11.99,-5.79,,3,13,,7,7,,4,13,,2175,2270,,1285,815,1813,.450,248,687,.361,392,574,.683,294,1117,448,186,97,373,542
24,Boise State,32,20,12,.625,5.52,2.72,,12,6,,11,3,,8,7,,2404,2278,,1280,775,1815,.427,183,544,.336,545,748,.729,296,1081,378,192,147,378,650
25,Boston College,32,9,23,.281,2.20,8.08,,2,16,,8,10,,0,9,,2320,2508,,1280,864,1840,.470,229,647,.354,551,729,.756,263,1109,501,246,120,398,527
26,Boston University,32,18,14,.563,-2.43,-3.66,,12,6,,11,5,,6,9,,2339,2264,,1300,769,1809,.425,274,755,.363,452,661,.684,321,1138,441,225,104,473,556
27,Bowling Green State,32,13,19,.406,-6.00,-2.00,,7,11,,10,7,,3,12,,2355,2453,,1295,879,1893,.464,231,675,.342,464,638,.727,311,1210,420,201,126,472,663
28,Bradley,33,13,20,.394,-2.84,2.94,,7,11,,8,7,,3,10,,2163,2333,,1325,775,1854,.418,248,725,.342,535,748,.715,359,1195,453,258,103,432,652
29,Brigham Young,34,22,12,.647,8.22,1.87,,12,6,,14,4,,5,4,,2741,2525,,1360,906,2175,.417,274,846,.324,437,677,.645,349,1230,484,237,101,416,726
30,Brown,30,13,17,.433,-8.55,-4.08,,4,10,,9,7,,4,8,,2275,2338,,1200,832,1669,.499,229,616,.372,445,623,.714,277,1017,444,209,127,474,660
31,Bryant,32,12,20,.375,-9.69,-5.43,,9,9,,9,5,,2,15,,2373,2478,,1315,860,1904,.452,234,704,.332,524,713,.735,351,1175,432,197,118,407,599
32,Bucknell NCAA,35,26,9,.743,5.89,-2.48,,15,3,,14,2,,9,6,,2669,2376,,1400,860,2017,.426,216,631,.342,440,667,.660,347,1176,424,246,105,487,673
33,Buffalo,32,17,15,.531,0.92,-1.01,,11,7,,8,4,,8,7,,2486,2375,,1285,794,1914,.415,233,671,.347,554,812,.682,362,1144,405,204,106,410,630
34,Butler NCAA,34,25,9,.735,17.70,10.23,,12,6,,13,3,,7,4,,2595,2341,,1370,818,1837,.445,231,693,.333,474,680,.697,293,1065,366,171,87,451,653
35,Cal Poly,31,11,20,.355,-10.71,-4.22,,6,10,,6,6,,5,11,,2082,2242,,1250,791,1696,.466,184,471,.391,476,664,.717,300,1155,397,147,94,372,553
36,Cal State Bakersfield,35,25,10,.714,3.21,-1.94,,12,2,,12,1,,11,6,,2502,2235,,1425,696,1874,.371,242,762,.318,601,870,.691,389,1232,385,213,118,584,686
37,Cal State Fullerton,32,17,15,.531,-7.55,-6.85,,10,6,,12,4,,4,8,,2351,2280,,1315,771,1823,.423,212,639,.332,526,729,.722,297,1094,384,196,105,457,642
38,Cal State Northridge,30,11,19,.367,-8.34,-4.13,,7,9,,7,7,,4,8,,2341,2440,,1200,842,1832,.460,209,541,.386,547,760,.720,340,1097,413,182,105,391,645
39,California,34,21,13,.618,11.11,6.34,,10,8,,15,4,,3,6,,2316,2154,,1380,757,1893,.400,202,616,.328,438,647,.677,292,1095,390,162,123,379,636
40,Campbell,37,19,18,.514,-9.68,-7.59,,7,11,,11,8,,6,9,,2653,2605,,1490,896,2057,.436,245,726,.337,568,793,.716,347,1252,461,254,92,442,631
41,Canisius,34,18,16,.529,-2.82,-3.50,,10,10,,7,7,,9,8,,2665,2642,,1370,962,1976,.487,229,668,.343,489,667,.733,359,1200,468,191,112,508,639
42,Central Arkansas,32,8,24,.250,-13.04,-3.76,,7,11,,5,6,,3,16,,2395,2692,,1295,945,2031,.465,350,892,.392,452,650,.695,378,1210,598,206,96,366,581
43,Central Connecticut State,29,6,23,.207,-17.51,-7.68,,4,14,,3,9,,3,14,,1827,2112,,1170,749,1602,.468,233,613,.380,381,555,.686,304,1026,414,183,113,392,540
44,Central Florida,36,24,12,.667,9.58,3.69,,11,7,,15,3,,6,6,,2414,2202,,1445,793,2175,.365,273,873,.313,343,485,.707,370,1174,483,231,103,351,708
45,Central Michigan,32,16,16,.500,-5.76,-2.63,,6,12,,10,5,,5,9,,2826,2807,,1295,1022,2222,.460,282,815,.346,481,688,.699,423,1366,466,188,109,398,654
46,Charleston Southern,31,12,19,.387,-12.28,-6.21,,7,11,,9,6,,3,12,,2304,2343,,1255,795,1725,.461,238,663,.359,515,699,.737,267,1088,429,155,113,391,552
47,Charlotte,30,13,17,.433,-5.24,-0.93,,7,11,,10,5,,3,9,,2295,2407,,1205,870,1860,.468,207,566,.366,460,656,.701,339,1204,408,190,100,413,563
48,Chattanooga,31,19,12,.613,1.10,-2.08,,10,8,,11,3,,7,7,,2314,2132,,1245,748,1682,.445,175,511,.342,461,610,.756,325,1040,365,196,106,463,602
49,Chicago State,32,6,26,.188,-16.67,-0.19,,1,13,,3,7,,2,17,,2089,2511,,1300,870,1870,.465,302,835,.362,469,664,.706,337,1278,565,194,124,435,579
50,Cincinnati NCAA,36,30,6,.833,18.43,5.49,,16,2,,18,0,,8,3,,2674,2208,,1450,767,1974,.389,251,731,.343,423,575,.736,368,1162,405,130,113,475,606
51,Clemson,33,17,16,.515,13.22,9.98,,6,12,,11,6,,3,7,,2468,2361,,1325,875,1930,.453,254,713,.356,357,467,.764,360,1158,424,168,112,451,627
52,Cleveland State,31,9,22,.290,-6.73,-1.53,,5,13,,5,6,,2,14,,2083,2222,,1260,771,1685,.458,212,606,.350,468,684,.684,324,1153,463,157,105,485,557
53,Coastal Carolina,39,20,19,.513,-3.94,-1.48,,10,8,,15,6,,3,12,,2833,2858,,1570,979,2345,.417,369,1098,.336,531,751,.707,385,1449,512,232,131,470,700
54,Colgate,32,10,22,.313,-8.47,-3.60,,8,10,,4,8,,6,12,,2145,2273,,1305,782,1732,.452,252,672,.375,457,660,.692,263,1049,419,239,100,380,560
55,College of Charleston,35,25,10,.714,3.99,-0.19,,14,4,,12,2,,10,5,,2416,2260,,1405,813,1942,.419,229,744,.308,405,612,.662,360,1237,393,135,116,432,677
56,Colorado,34,19,15,.559,9.12,6.00,,8,10,,13,4,,4,9,,2568,2455,,1370,855,1978,.432,277,754,.367,468,662,.707,340,1171,423,192,131,407,717
57,Colorado State,36,24,12,.667,6.03,2.17,,13,5,,15,5,,7,5,,2611,2447,,1440,860,2115,.407,272,858,.317,455,663,.686,388,1274,418,198,109,418,717
58,Columbia,27,11,16,.407,-5.67,-3.13,,5,9,,7,6,,4,10,,1940,1964,,1090,673,1552,.434,251,695,.361,367,536,.685,303,1001,417,158,99,385,485
59,Connecticut,33,16,17,.485,7.23,6.61,,9,9,,8,6,,4,8,,2220,2189,,1330,754,1919,.393,255,763,.334,426,606,.703,376,1164,402,200,93,349,551
60,Coppin State,32,8,24,.250,-21.51,-8.01,,7,9,,5,6,,3,16,,2119,2521,,1290,872,1856,.470,256,732,.350,521,747,.697,367,1291,460,186,109,433,657
61,Cornell,29,8,21,.276,-8.40,-1.55,,4,10,,3,8,,4,12,,2074,2238,,1165,807,1769,.456,214,605,.354,410,556,.737,277,1030,405,220,101,323,485
62,Creighton NCAA,35,25,10,.714,17.27,8.95,,10,8,,13,4,,7,4,,2864,2549,,1400,933,2134,.437,259,786,.330,424,615,.689,379,1257,449,234,103,489,608
63,Dartmouth,27,7,20,.259,-11.15,-3.45,,4,10,,3,9,,4,11,,1812,2020,,1085,740,1575,.470,197,562,.351,343,484,.709,246,899,324,184,127,293,510
64,Davidson,32,17,15,.531,6.45,4.26,,8,10,,8,5,,5,7,,2362,2292,,1290,810,1874,.432,241,632,.381,431,625,.690,318,1167,417,215,109,382,580
65,Dayton NCAA,32,24,8,.750,12.98,4.27,,15,3,,15,1,,7,3,,2428,2126,,1285,731,1772,.413,227,699,.325,437,618,.707,312,1110,404,139,116,479,633
66,Delaware,33,13,20,.394,-9.97,-1.42,,5,13,,9,5,,3,12,,2157,2381,,1325,813,1823,.446,280,772,.363,475,711,.668,306,1155,483,188,118,330,562
67,Delaware State,32,10,22,.313,-18.81,-9.37,,7,9,,4,7,,6,14,,2186,2399,,1295,814,1826,.446,273,779,.350,498,689,.723,392,1232,487,207,105,458,541
68,Denver,30,16,14,.533,-2.99,-4.19,,8,8,,8,5,,7,8,,2275,2239,,1210,756,1700,.445,236,659,.358,491,664,.739,257,933,349,206,101,323,586
69,DePaul,32,9,23,.281,2.09,7.78,,2,16,,8,10,,1,9,,2206,2388,,1285,812,1743,.466,253,701,.361,511,700,.730,308,1101,493,204,106,444,622
70,Detroit Mercy,31,8,23,.258,-10.72,-1.62,,6,12,,5,9,,3,13,,2387,2630,,1255,894,1789,.500,252,663,.380,590,853,.692,323,1164,456,201,121,455,632
71,Drake,31,7,24,.226,-4.71,1.91,,5,13,,6,9,,1,11,,2208,2390,,1255,866,1878,.461,259,702,.369,399,574,.695,338,1185,430,211,129,384,527
72,Drexel,32,9,23,.281,-7.43,-2.56,,3,15,,5,8,,4,14,,2397,2508,,1300,877,1899,.462,244,684,.357,510,739,.690,340,1186,447,207,112,405,604
73,Duke NCAA,37,28,9,.757,21.56,10.91,,11,7,,15,1,,4,6,,2991,2597,,1480,959,2218,.432,187,639,.293,492,693,.710,399,1245,447,176,88,447,737
74,Duquesne,32,10,22,.313,-3.06,0.69,,3,15,,8,10,,1,10,,2256,2376,,1280,843,1926,.438,237,661,.359,453,641,.707,357,1195,510,189,152,400,614
75,East Carolina,33,15,18,.455,-0.49,1.33,,6,12,,12,5,,1,11,,2088,2148,,1320,771,1969,.392,218,670,.325,388,535,.725,397,1231,410,215,109,374,605
76,East Tennessee State NCAA,35,27,8,.771,7.31,-2.11,,14,4,,13,2,,8,5,,2782,2438,,1415,819,1962,.417,274,773,.354,526,729,.722,340,1123,387,242,126,548,729
77,Eastern Illinois,29,14,15,.483,-5.35,-5.05,,6,10,,8,6,,6,9,,2169,2083,,1195,718,1667,.431,197,557,.354,450,642,.701,330,1127,373,171,92,459,532
78,Eastern Kentucky,31,12,19,.387,-8.65,-2.44,,5,11,,8,6,,3,12,,2197,2330,,1265,785,1770,.444,224,641,.349,536,734,.730,348,1155,437,228,95,428,605
79,Eastern Michigan,33,16,17,.485,-0.18,0.16,,7,11,,10,6,,5,10,,2566,2409,,1330,772,1829,.422,242,730,.332,623,869,.717,403,1208,498,215,86,533,630
80,Eastern Washington,34,22,12,.647,-2.77,-4.43,,13,5,,15,1,,6,10,,2695,2592,,1410,897,2031,.442,271,731,.371,527,733,.719,343,1154,464,218,91,359,660
81,Elon,32,18,14,.563,0.24,-1.39,,10,8,,10,4,,6,8,,2403,2292,,1310,836,1989,.420,251,786,.319,369,524,.704,328,1199,352,191,100,353,581
82,Evansville,33,16,17,.485,1.45,2.42,,6,12,,13,4,,2,9,,2288,2261,,1335,758,1800,.421,242,714,.339,503,712,.706,313,1111,420,181,155,420,683
83,Fairfield,31,16,15,.516,-4.75,-3.85,,11,9,,7,6,,8,8,,2251,2279,,1250,830,1890,.439,210,634,.331,409,604,.677,329,1182,392,200,76,392,528
84,Fairleigh Dickinson,30,11,19,.367,-9.28,-5.31,,9,9,,7,4,,3,14,,2183,2250,,1205,769,1704,.451,202,591,.342,510,734,.695,350,1105,437,185,76,412,563
85,Florida NCAA,36,27,9,.750,22.40,11.01,,14,4,,9,1,,8,4,,2804,2394,,1455,849,2070,.410,198,649,.305,498,705,.706,375,1266,347,200,101,533,746
86,Florida A&M,30,7,23,.233,-20.88,-11.85,,5,11,,4,10,,3,11,,2153,2365,,1220,836,1834,.456,270,746,.362,423,626,.676,373,1246,432,203,83,426,599
87,Florida Atlantic,30,10,20,.333,-7.95,-1.98,,6,12,,5,9,,5,8,,2108,2221,,1215,799,1772,.451,189,518,.365,434,624,.696,331,1186,339,178,92,391,516
88,Florida Gulf Coast NCAA,34,26,8,.765,2.26,-3.42,,12,2,,16,3,,10,3,,2701,2356,,1370,830,1953,.425,232,757,.306,464,682,.680,347,1085,412,209,98,441,604
89,Florida International,31,7,24,.226,-8.10,-3.27,,3,15,,6,9,,1,13,,2178,2282,,1270,809,1738,.465,214,604,.354,450,620,.726,283,1000,426,205,120,359,493
90,Florida State NCAA,35,26,9,.743,18.87,8.87,,12,6,,18,0,,3,6,,2873,2523,,1400,857,2060,.416,259,743,.349,550,769,.715,382,1189,424,176,104,494,688
91,Fordham,32,13,19,.406,-1.97,1.36,,7,11,,8,9,,5,8,,2090,2167,,1300,732,1585,.462,218,608,.359,485,678,.715,293,1147,481,209,113,561,521
92,Fresno State,33,20,13,.606,4.37,2.31,,11,7,,13,2,,6,10,,2426,2315,,1350,755,1817,.416,230,692,.332,575,810,.710,318,1145,405,197,102,486,677
93,Furman,35,23,12,.657,1.46,-3.75,,14,4,,11,3,,12,8,,2590,2319,,1410,812,1915,.424,245,785,.312,450,643,.700,314,1130,418,209,80,473,615
94,Gardner-Webb,33,19,14,.576,-3.08,-5.71,,11,7,,9,5,,8,8,,2546,2319,,1345,787,1885,.418,230,670,.343,515,748,.689,333,1127,448,216,120,496,676
95,George Mason,34,20,14,.588,3.01,1.28,,9,9,,10,7,,7,5,,2519,2437,,1385,888,2090,.425,252,764,.330,409,587,.697,312,1123,461,206,138,344,642
96,George Washington,35,20,15,.571,2.37,2.11,,10,8,,14,3,,5,8,,2447,2438,,1400,904,2031,.445,233,659,.354,397,546,.727,312,1132,507,243,113,379,636
97,Georgetown,32,14,18,.438,11.18,9.31,,5,13,,9,8,,3,7,,2369,2309,,1290,798,1893,.422,199,614,.324,514,735,.699,364,1116,399,221,110,393,667
98,Georgia,34,19,15,.559,11.13,10.28,,9,9,,12,6,,5,7,,2435,2393,,1370,832,2024,.411,246,734,.335,483,692,.698,365,1184,393,217,119,402,689
99,Georgia Southern,33,18,15,.545,-3.63,-2.83,,11,7,,10,4,,6,11,,2492,2420,,1325,851,1962,.434,273,806,.339,445,667,.667,397,1306,440,158,107,451,637
100,Georgia State,33,20,13,.606,-0.33,-2.17,,12,6,,11,3,,6,9,,2442,2312,,1325,758,1844,.411,274,846,.324,522,734,.711,336,1100,440,203,90,474,607
101,Georgia Tech,37,21,16,.568,7.82,8.21,,8,10,,16,4,,3,10,,2496,2472,,1485,887,2231,.398,272,824,.330,426,608,.701,429,1343,490,252,145,485,662
102,Gonzaga NCAA,39,37,2,.949,25.26,4.13,,17,1,,15,1,,10,0,,3222,2398,,1560,875,2400,.365,223,771,.289,425,646,.658,421,1312,378,209,120,475,770
103,Grambling,33,16,17,.485,-17.29,-11.89,,10,8,,11,2,,4,12,,2361,2412,,1340,834,1761,.474,245,660,.371,499,736,.678,359,1222,462,198,115,572,657
104,Grand Canyon,31,22,9,.710,-0.16,-4.22,,11,3,,15,3,,5,6,,2282,2103,,1250,759,1805,.420,206,632,.326,379,544,.697,308,1124,376,205,99,466,662
105,Green Bay,32,18,14,.563,-2.77,-2.83,,12,6,,10,3,,7,9,,2565,2479,,1295,880,2037,.432,281,780,.360,438,658,.666,359,1252,449,197,99,485,651
106,Hampton,31,14,17,.452,-13.23,-9.92,,11,5,,9,4,,5,11,,2149,2219,,1250,751,1729,.434,219,608,.360,498,733,.679,311,1111,333,175,99,454,581
107,Hartford,32,9,23,.281,-15.85,-5.56,,4,12,,6,8,,3,15,,2136,2465,,1295,874,1923,.454,250,643,.389,467,671,.696,393,1278,511,207,115,419,567
108,Harvard,28,18,10,.643,2.30,-2.24,,10,4,,11,3,,7,5,,2012,1842,,1120,634,1539,.412,168,537,.313,406,596,.681,292,960,341,186,71,356,493
109,Hawaii,30,14,16,.467,-6.19,-4.92,,8,8,,11,8,,3,5,,2042,2048,,1210,726,1618,.449,181,534,.339,415,622,.667,273,1000,322,206,90,425,613
110,High Point,31,15,16,.484,-9.06,-6.28,,9,9,,8,8,,7,7,,2133,2136,,1260,754,1715,.440,254,699,.363,374,552,.678,284,1037,399,209,117,419,599
111,Hofstra,32,15,17,.469,-2.35,-1.90,,7,11,,7,7,,6,7,,2473,2454,,1290,904,1955,.462,242,661,.366,404,558,.724,326,1149,471,163,93,339,644
112,Holy Cross,32,15,17,.469,-5.26,-3.51,,9,9,,9,5,,6,12,,1932,1988,,1285,702,1551,.453,248,724,.343,336,471,.713,297,1084,457,153,93,508,553
113,Houston,32,21,11,.656,12.20,3.42,,12,6,,12,4,,6,5,,2358,2077,,1285,701,1717,.408,218,662,.329,457,633,.722,342,1115,360,153,98,437,578
114,Houston Christian,31,17,14,.548,-7.30,-4.44,,12,6,,13,1,,4,12,,2441,2398,,1240,837,1825,.459,236,661,.357,488,662,.737,288,1016,439,215,107,417,623
115,Howard,34,10,24,.294,-16.97,-7.97,,5,11,,6,6,,2,16,,2163,2433,,1360,841,1973,.426,258,727,.355,495,711,.696,418,1289,487,234,106,426,710
116,Idaho,33,19,14,.576,-5.34,-5.89,,12,6,,12,3,,6,10,,2412,2346,,1350,752,1810,.415,276,788,.350,566,764,.741,283,1094,396,178,104,410,667
117,Idaho State,31,5,26,.161,-15.10,-3.37,,3,15,,4,7,,1,16,,2164,2486,,1250,879,1827,.481,289,730,.396,439,610,.720,322,1154,454,206,102,402,593
118,Illinois,35,20,15,.571,10.54,9.25,,8,10,,14,5,,3,7,,2508,2417,,1405,869,2002,.434,245,734,.334,434,597,.727,311,1161,396,186,97,448,651
119,Illinois State,35,28,7,.800,10.30,2.71,,17,1,,16,1,,9,4,,2418,2146,,1405,733,1934,.379,246,750,.328,434,627,.692,369,1206,387,204,91,448,576
120,Illinois-Chicago,36,17,19,.472,-5.95,-3.63,,7,11,,10,8,,5,9,,2749,2754,,1455,984,2329,.422,245,686,.357,541,739,.732,425,1313,507,272,139,447,738
121,Incarnate Word,29,12,17,.414,-12.14,-5.62,,7,11,,10,5,,2,12,,2212,2320,,1165,829,1798,.461,165,487,.339,497,684,.727,343,1127,393,201,107,363,583
122,Indiana,34,18,16,.529,14.63,8.16,,7,11,,14,4,,2,8,,2711,2491,,1390,867,2021,.429,233,692,.337,524,743,.705,355,1081,410,214,136,379,650
123,Indiana State,31,11,20,.355,-1.02,3.18,,5,13,,8,6,,3,10,,2170,2255,,1275,758,1807,.419,209,560,.373,530,766,.692,343,1267,369,173,129,401,547
124,Iona NCAA,35,22,13,.629,1.08,-2.47,,12,8,,8,4,,7,7,,2813,2689,,1415,951,2183,.436,280,776,.361,507,729,.695,429,1345,504,170,101,461,602
125,Iowa,34,19,15,.559,10.01,7.54,,10,8,,15,5,,3,7,,2738,2654,,1395,976,2195,.445,289,807,.358,413,603,.685,427,1303,587,265,117,486,673
126,Iowa State NCAA,35,24,11,.686,20.51,11.94,,12,6,,12,3,,5,6,,2829,2529,,1425,933,2178,.428,270,781,.346,393,558,.704,416,1339,484,167,121,491,578
127,IUPUI,32,14,18,.438,-4.29,-1.62,,7,9,,8,4,,5,13,,2500,2517,,1290,860,1823,.472,227,628,.361,570,754,.756,296,1129,429,185,129,438,639
128,Jackson State,32,14,18,.438,-15.42,-11.55,,10,8,,10,4,,4,13,,2067,2142,,1290,696,1602,.434,188,565,.333,562,782,.719,282,1096,375,161,97,441,574
129,Jacksonville,33,17,16,.515,-10.21,-8.45,,5,9,,7,7,,8,9,,2557,2477,,1325,882,1857,.475,281,750,.375,432,648,.667,296,1101,452,186,99,483,615
130,Jacksonville State NCAA,35,20,15,.571,-2.85,-3.24,,9,7,,5,5,,10,9,,2434,2378,,1410,816,1955,.417,268,716,.374,478,663,.721,343,1116,400,210,106,381,626
131,James Madison,33,10,23,.303,-5.64,-1.83,,7,11,,6,9,,3,13,,2194,2299,,1335,775,1767,.439,262,757,.346,487,679,.717,275,1025,418,202,88,391,605
132,Kansas NCAA,36,31,5,.861,23.53,12.23,,16,2,,14,1,,10,1,,2995,2588,,1455,924,2200,.420,268,753,.356,472,660,.715,401,1234,461,245,132,483,673
133,Kansas City,35,18,17,.514,-4.97,-1.06,,8,6,,12,5,,4,10,,2691,2753,,1405,951,2081,.457,257,759,.339,594,873,.680,389,1317,490,222,97,522,709
134,Kansas State NCAA,35,21,14,.600,14.80,10.48,,8,10,,11,5,,5,6,,2523,2372,,1405,827,1921,.431,250,654,.382,468,642,.729,382,1171,459,220,114,525,682
135,Kennesaw State,32,14,18,.438,-8.44,-5.97,,7,7,,8,5,,6,13,,2401,2456,,1280,885,1876,.472,220,590,.373,466,689,.676,315,1101,390,212,97,398,585
136,Kent State NCAA,36,22,14,.611,0.88,-1.63,,10,8,,10,6,,7,5,,2772,2628,,1465,931,2139,.435,265,761,.348,501,713,.703,385,1238,483,214,86,502,705
137,Kentucky NCAA,38,32,6,.842,23.88,10.49,,16,2,,15,2,,7,3,,3225,2716,,1525,979,2309,.424,235,768,.306,523,774,.676,388,1332,431,182,127,544,867
138,La Salle,30,15,15,.500,1.91,2.94,,9,9,,11,4,,4,8,,2266,2297,,1220,810,1733,.467,262,665,.394,415,573,.724,276,998,450,185,87,375,548
139,Lafayette,30,9,21,.300,-14.68,-3.50,,5,13,,5,10,,4,11,,1995,2282,,1205,807,1766,.457,292,771,.379,376,549,.685,301,1120,448,229,65,388,540
140,Lamar,34,19,15,.559,-7.36,-7.93,,10,8,,12,3,,6,11,,2623,2434,,1375,853,1850,.461,187,580,.322,541,767,.705,330,1162,452,199,154,545,694
141,Lehigh,32,20,12,.625,1.54,-3.30,,12,6,,12,2,,8,10,,2432,2261,,1295,816,1879,.434,249,718,.347,380,519,.732,269,1029,431,204,82,420,567
142,Liberty,35,21,14,.600,-5.51,-6.16,,14,4,,14,5,,7,8,,2331,2220,,1415,738,1702,.434,241,719,.335,503,698,.721,252,1179,378,158,84,499,607
143,Lipscomb,33,20,13,.606,-1.55,-4.45,,11,3,,11,5,,9,6,,2804,2562,,1325,872,1967,.443,243,699,.348,575,828,.694,361,1171,432,224,106,514,734
144,Little Rock,32,15,17,.469,-6.07,-3.80,,6,12,,9,6,,4,9,,2188,2185,,1290,739,1661,.445,228,633,.360,479,668,.717,280,1034,404,172,79,430,528
145,Long Beach State,34,15,19,.441,-5.98,-0.60,,9,7,,10,2,,3,15,,2549,2666,,1385,939,2028,.463,263,696,.378,525,749,.701,384,1236,471,232,141,469,690
146,Long Island University,32,20,12,.625,-7.80,-8.51,,13,5,,8,5,,9,6,,2278,2218,,1295,766,1796,.427,222,633,.351,464,659,.704,330,1058,388,198,124,434,642
147,Longwood,30,6,24,.200,-21.23,-6.16,,3,15,,5,9,,1,15,,2018,2408,,1200,874,1833,.477,249,628,.396,411,590,.697,361,1141,422,238,73,380,480
148,Louisiana,33,21,12,.636,-0.64,-3.28,,10,8,,12,4,,8,7,,2704,2518,,1325,905,1913,.473,230,639,.360,478,686,.697,298,1059,411,202,109,495,685
149,Louisiana State,31,10,21,.323,0.53,8.69,,2,16,,8,8,,1,10,,2319,2572,,1240,897,1899,.472,277,724,.383,501,698,.718,349,1143,476,215,112,383,556
150,Louisiana Tech,33,23,10,.697,5.20,-4.35,,14,4,,15,2,,6,7,,2557,2203,,1325,810,1955,.414,230,671,.343,353,517,.683,314,1130,456,189,103,457,576
151,Louisiana-Monroe,33,9,24,.273,-7.88,-2.56,,2,16,,6,8,,2,12,,2198,2299,,1350,816,1881,.434,239,671,.356,428,633,.676,333,1156,426,201,128,373,530
152,Louisville NCAA,34,25,9,.735,22.47,11.15,,12,6,,16,1,,5,5,,2628,2243,,1370,760,1894,.401,213,674,.316,510,734,.695,348,1139,367,169,117,460,622
