Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
142,Liberty,35,21,14,.600,-5.51,-6.16,,14,4,,14,5,,7,8,,2331,2220,,64.3,97.6,.410,.422,.546,54.4,51.2,6.9,9.3,.504,19.7,23.6,.296
143,Lipscomb,33,20,13,.606,-1.55,-4.45,,11,3,,11,5,,9,6,,2804,2562,,76.0,101.7,.421,.355,.543,49.1,49.5,8.9,10.1,.505,17.9,29.3,.292
144,Little Rock,32,15,17,.469,-6.07,-3.80,,6,12,,9,6,,4,9,,2188,2185,,66.1,102.6,.402,.381,.552,49.4,54.7,8.1,6.9,.514,17.9,27.1,.288
145,Long Beach State,34,15,19,.441,-5.98,-0.60,,9,7,,10,2,,3,15,,2549,2666,,71.5,107.7,.369,.343,.559,50.5,50.2,9.4,9.9,.528,16.4,32.0,.259
146,Long Island University,32,20,12,.625,-7.80,-8.51,,13,5,,8,5,,9,6,,2278,2218,,68.5,100.0,.367,.352,.526,46.0,50.7,8.9,9.5,.488,17.1,28.7,.258
147,Longwood,30,6,24,.200,-21.23,-6.16,,3,15,,5,9,,1,15,,2018,2408,,71.0,113.0,.322,.343,.570,55.3,48.3,11.2,6.7,.545,15.2,33.9,.224
148,Louisiana,33,21,12,.636,-0.64,-3.28,,10,8,,12,4,,8,7,,2704,2518,,73.3,103.7,.359,.334,.562,45.8,45.4,8.3,8.1,.533,18.1,26.9,.250
149,Louisiana State,31,10,21,.323,0.53,8.69,,2,16,,8,8,,1,10,,2319,2572,,73.2,113.4,.368,.381,.577,50.6,53.1,9.5,8.6,.545,14.7,31.5,.264
150,Louisiana Tech,33,23,10,.697,5.20,-4.35,,14,4,,15,2,,6,7,,2557,2203,,70.8,94.0,.264,.343,.501,47.6,56.3,8.1,8.3,.473,17.2,25.7,.181
151,Louisiana-Monroe,33,9,24,.273,-7.88,-2.56,,2,16,,6,8,,2,12,,2198,2299,,66.0,103.1,.337,.357,.527,49.6,52.2,9.0,10.6,.497,14.6,28.8,.228
152,Louisville NCAA,34,25,9,.735,22.47,11.15,,12,6,,16,1,,5,5,,2628,2243,,68.5,95.6,.388,.356,.500,45.9,48.3,7.2,8.3,.457,17.0,28.2,.269
153,Loyola (IL),32,18,14,.563,5.15,1.02,,8,10,,13,3,,3,9,,2348,2137,,66.9,98.3,.323,.339,.540,50.8,49.0,8.0,9.6,.508,19.0,25.2,.229
154,Loyola (MD),33,16,17,.485,-6.32,-3.60,,8,10,,10,4,,6,11,,2175,2249,,67.2,100.6,.351,.328,.551,48.7,51.6,10.5,11.3,.517,19.0,28.3,.252
155,Loyola Marymount,30,15,15,.500,-0.47,1.60,,8,10,,10,7,,5,7,,2113,2125,,69.0,102.3,.430,.355,.552,50.5,60.3,8.9,9.1,.511,18.8,29.9,.308
156,Maine,32,7,25,.219,-16.33,-4.01,,3,13,,4,9,,3,14,,2069,2400,,69.2,108.4,.330,.347,.556,51.5,52.0,9.6,9.4,.524,14.6,28.0,.238
157,Manhattan,32,10,22,.313,-9.67,-2.61,,5,15,,7,7,,3,13,,2259,2485,,71.8,106.1,.534,.325,.563,50.2,60.2,8.9,10.6,.516,17.5,30.2,.380
158,Marist,32,8,24,.250,-12.33,-2.74,,5,15,,5,8,,2,14,,2223,2530,,69.1,113.6,.370,.347,.564,55.2,53.9,9.2,9.8,.526,13.5,32.9,.273
159,Marquette NCAA,32,19,13,.594,15.26,8.60,,10,8,,14,3,,4,6,,2631,2418,,71.1,105.9,.356,.342,.553,50.4,59.5,9.2,10.3,.522,16.0,29.1,.249
160,Marshall,35,20,15,.571,0.18,-1.05,,10,8,,13,3,,4,11,,2997,2939,,77.3,107.4,.310,.294,.535,53.3,47.2,7.8,9.2,.512,14.4,32.7,.204
161,Maryland NCAA,33,24,9,.727,12.79,8.29,,12,6,,13,5,,8,2,,2438,2246,,68.1,99.6,.327,.328,.507,49.7,46.3,9.0,10.9,.471,15.9,31.8,.230
162,Maryland-Baltimore County,34,21,13,.618,-3.84,-5.87,,9,7,,13,5,,8,8,,2759,2624,,71.3,106.0,.345,.382,.555,50.1,51.7,7.7,6.8,.521,15.6,26.4,.249
163,Maryland-Eastern Shore,34,14,20,.412,-13.77,-7.61,,9,7,,7,4,,5,14,,2424,2583,,69.6,107.5,.410,.384,.558,53.6,56.7,7.8,9.4,.522,17.2,33.4,.290
164,Massachusetts,33,15,18,.455,1.63,1.66,,4,14,,11,7,,3,10,,2371,2372,,73.0,98.5,.445,.324,.516,50.7,57.9,9.2,8.3,.469,17.0,30.2,.313
165,Massachusetts-Lowell,31,11,20,.355,-10.13,-6.40,,5,11,,8,6,,2,14,,2429,2517,,73.0,109.8,.374,.369,.568,51.0,54.7,11.7,7.1,.531,15.5,30.3,.275
166,McNeese State,29,7,22,.241,-14.28,-4.12,,4,14,,4,10,,3,12,,2043,2292,,72.4,108.7,.396,.317,.544,55.0,53.8,8.7,8.4,.504,15.4,35.4,.284
167,Memphis,32,19,13,.594,6.47,3.19,,9,9,,14,4,,4,7,,2367,2262,,70.0,100.2,.332,.388,.520,49.8,54.5,8.2,10.1,.488,16.7,30.6,.228
168,Mercer,32,15,17,.469,-1.12,-0.92,,9,9,,8,7,,6,7,,2269,2184,,63.5,106.3,.334,.446,.532,46.0,58.5,8.8,9.8,.492,13.8,28.1,.250
169,Miami (FL) NCAA,33,21,12,.636,14.48,9.57,,10,8,,14,2,,4,6,,2278,2116,,64.7,98.7,.287,.347,.512,47.0,51.9,9.2,8.3,.476,16.0,28.1,.212
170,Miami (OH),32,11,21,.344,-8.16,-2.10,,4,14,,10,8,,1,13,,2249,2384,,71.6,103.2,.385,.425,.547,52.9,49.2,11.2,9.8,.506,18.2,31.0,.283
171,Michigan NCAA,38,26,12,.684,18.80,10.17,,10,8,,15,3,,3,8,,2851,2523,,63.8,103.1,.272,.288,.542,52.1,45.7,6.6,8.3,.519,17.0,29.5,.186
172,Michigan State NCAA,35,20,15,.571,13.67,10.50,,10,8,,14,2,,2,7,,2515,2404,,68.2,100.4,.347,.327,.509,47.4,53.6,8.8,8.8,.467,13.9,26.9,.252
173,Middle Tennessee NCAA,36,31,5,.861,9.80,-0.48,,17,1,,13,2,,11,2,,2697,2299,,66.4,95.8,.372,.360,.519,46.1,50.6,7.1,5.8,.478,17.7,23.8,.265
174,Milwaukee,35,11,24,.314,-7.37,-2.17,,4,14,,5,8,,2,13,,2347,2494,,65.1,107.2,.331,.395,.563,51.5,53.8,8.7,10.6,.535,15.5,26.3,.232
175,Minnesota NCAA,34,24,10,.706,14.56,8.82,,11,7,,17,3,,5,5,,2556,2361,,70.3,96.6,.292,.332,.484,49.5,53.7,7.9,8.7,.451,15.0,30.1,.199
176,Mississippi,36,22,14,.611,9.65,7.99,,10,8,,13,6,,6,6,,2807,2747,,73.4,103.2,.356,.401,.533,48.0,59.4,9.2,9.7,.498,16.3,30.0,.250
177,Mississippi State,32,16,16,.500,7.12,5.90,,6,12,,10,7,,2,8,,2320,2281,,70.8,100.3,.379,.341,.522,51.1,47.1,7.2,9.5,.481,17.0,30.2,.269
178,Mississippi Valley State,32,7,25,.219,-20.54,-7.11,,7,11,,5,4,,2,20,,2235,2665,,72.1,114.2,.378,.393,.591,53.0,55.7,10.2,8.2,.564,16.8,33.7,.266
179,Missouri,32,8,24,.250,2.98,6.73,,2,16,,6,11,,0,9,,2213,2333,,70.5,102.7,.426,.395,.533,51.9,51.0,7.4,12.6,.496,16.7,30.2,.290
180,Missouri State,33,17,16,.515,2.84,1.18,,7,11,,11,6,,4,8,,2403,2277,,66.4,102.0,.326,.356,.535,45.8,54.4,8.8,7.5,.495,14.8,24.3,.245
181,Monmouth,34,27,7,.794,4.94,-2.62,,18,2,,13,2,,12,4,,2761,2504,,74.2,98.2,.357,.380,.511,49.8,52.1,7.9,11.5,.470,16.9,30.0,.254
182,Montana,32,16,16,.500,-2.67,-4.02,,11,7,,8,5,,7,8,,2391,2348,,68.7,105.9,.444,.337,.558,50.0,45.1,7.5,10.7,.520,16.1,26.8,.312
183,Montana State,32,16,16,.500,-6.14,-5.88,,11,7,,12,5,,4,10,,2561,2532,,71.7,107.1,.496,.387,.565,50.4,49.2,7.8,8.9,.521,16.1,27.2,.352
184,Morehead State,30,14,16,.467,-3.60,-1.85,,10,6,,10,4,,4,11,,2370,2311,,71.8,105.9,.413,.402,.572,46.5,51.4,7.1,8.1,.539,17.9,26.8,.290
185,Morgan State,30,14,16,.467,-15.03,-11.20,,11,5,,9,5,,5,10,,2025,2121,,70.3,99.8,.409,.333,.519,49.2,55.8,9.9,9.0,.486,17.5,31.1,.269
186,Mount St. Mary's NCAA,36,20,16,.556,-4.29,-3.51,,14,4,,11,4,,8,11,,2446,2474,,68.4,100.2,.326,.274,.525,55.5,43.9,9.3,7.9,.499,18.5,34.6,.215
187,Murray State,33,16,17,.485,-3.06,-4.41,,8,8,,10,4,,3,11,,2639,2543,,71.1,106.0,.380,.369,.551,49.1,49.9,8.0,8.6,.516,15.8,29.1,.269
188,Navy,32,16,16,.500,-4.11,-3.92,,10,8,,11,5,,5,9,,2076,2055,,64.9,98.5,.385,.401,.558,45.8,58.8,11.6,8.7,.526,21.2,25.6,.266
189,NC State,32,15,17,.469,6.09,8.09,,4,14,,11,7,,2,8,,2483,2547,,71.9,109.8,.304,.356,.546,49.9,49.0,9.0,7.4,.516,13.4,31.4,.217
190,Nebraska,31,12,19,.387,6.47,10.74,,6,12,,8,8,,3,8,,2168,2264,,69.2,103.9,.329,.334,.544,48.7,51.1,8.8,11.0,.514,16.9,29.4,.230
191,Nevada NCAA,35,28,7,.800,10.49,2.03,,14,4,,13,1,,8,4,,2792,2496,,70.9,100.2,.282,.355,.512,47.6,52.0,7.7,6.3,.483,14.0,26.1,.195
192,Nevada-Las Vegas,32,11,21,.344,-3.75,2.59,,4,14,,9,10,,2,9,,2202,2405,,70.4,105.5,.286,.346,.541,50.1,50.1,8.6,11.8,.516,14.5,27.3,.197
193,New Hampshire,32,20,12,.625,-3.57,-4.46,,10,6,,11,4,,9,8,,2277,2118,,66.8,97.5,.284,.360,.505,45.7,45.3,9.1,8.9,.483,13.8,21.8,.179
194,New Mexico,31,17,14,.548,3.04,2.07,,10,8,,11,4,,5,7,,2283,2253,,70.5,102.6,.377,.400,.540,49.5,56.9,10.6,8.2,.506,16.6,27.8,.260
195,New Mexico State NCAA,34,28,6,.824,4.66,-3.82,,11,3,,17,1,,8,4,,2678,2310,,70.0,96.7,.348,.325,.503,45.6,43.4,7.4,5.4,.467,16.9,29.1,.237
196,New Orleans NCAA,32,20,12,.625,-4.10,-5.34,,13,5,,11,3,,7,8,,2331,2215,,69.5,98.1,.342,.369,.531,47.1,51.1,11.9,8.0,.500,20.0,31.6,.235
197,Niagara,33,10,23,.303,-8.34,-4.37,,6,14,,5,8,,3,13,,2448,2579,,71.8,107.7,.308,.351,.538,50.2,55.3,8.1,9.9,.505,13.8,30.7,.224
198,Nicholls State,31,14,17,.452,-14.57,-5.23,,7,11,,10,3,,4,14,,2316,2464,,72.2,108.7,.343,.345,.563,54.7,56.8,8.6,11.3,.537,17.8,35.9,.235
199,NJIT,31,11,20,.355,-10.12,-4.22,,3,11,,8,4,,2,15,,2253,2320,,71.3,104.6,.351,.382,.561,48.0,53.9,8.8,8.2,.531,16.7,24.3,.247
200,Norfolk State,34,17,17,.500,-12.07,-8.57,,12,4,,10,2,,5,12,,2374,2430,,70.6,99.8,.393,.388,.506,48.8,56.6,8.3,10.0,.472,14.8,28.7,.257
201,North Carolina NCAA,40,33,7,.825,24.84,11.76,,14,4,,16,0,,6,5,,3377,2824,,72.6,97.0,.314,.395,.517,41.8,46.6,8.6,9.6,.480,16.6,24.5,.228
202,North Carolina A&T,32,3,29,.094,-23.07,-9.61,,1,15,,3,10,,0,18,,2056,2435,,65.1,115.1,.386,.417,.559,50.2,63.9,8.8,11.3,.523,12.5,33.0,.277
203,North Carolina Central NCAA,34,25,9,.735,-3.18,-12.12,,13,3,,11,2,,11,6,,2542,2159,,68.8,92.3,.287,.361,.473,48.3,45.6,6.6,7.4,.445,17.2,31.2,.186
204,North Dakota NCAA,32,22,10,.688,-1.83,-5.45,,14,4,,11,2,,7,6,,2578,2357,,72.9,99.5,.385,.329,.536,49.5,44.8,8.5,5.6,.501,17.9,26.7,.266
205,North Dakota State,30,19,11,.633,-1.31,-2.63,,11,5,,11,2,,7,7,,2244,2146,,68.8,102.7,.303,.374,.532,50.0,53.8,8.2,8.3,.500,15.5,27.6,.215
206,North Florida,34,15,19,.441,-7.78,-1.65,,8,6,,10,5,,4,13,,2637,2674,,73.3,107.3,.338,.335,.538,48.1,53.2,11.0,9.5,.508,14.1,31.3,.232
207,North Texas,30,8,22,.267,-11.14,-3.32,,2,16,,7,11,,1,11,,2075,2258,,71.6,104.6,.339,.374,.536,52.0,52.7,9.6,9.3,.496,15.9,30.9,.253
208,Northeastern,31,15,16,.484,-0.78,-0.91,,8,10,,7,4,,7,10,,2234,2230,,67.2,105.7,.310,.364,.548,50.3,52.6,8.5,11.6,.521,15.0,26.8,.216
209,Northern Arizona,32,9,23,.281,-13.92,-5.95,,6,12,,5,7,,2,12,,2217,2436,,71.1,106.7,.323,.392,.552,48.5,52.2,9.6,8.8,.526,14.9,26.6,.222
210,Northern Colorado,29,11,18,.379,-9.27,-4.20,,7,11,,6,6,,4,11,,2075,2167,,70.5,105.1,.351,.376,.554,49.3,47.3,8.7,11.0,.521,16.1,24.9,.250
211,Northern Illinois,32,15,17,.469,-3.29,-2.05,,7,11,,9,8,,6,9,,2310,2261,,69.3,99.6,.378,.413,.537,47.8,57.0,8.3,7.4,.507,18.5,27.7,.253
212,Northern Iowa,30,14,16,.467,1.29,5.22,,9,9,,9,4,,3,9,,1854,1931,,64.7,98.3,.252,.391,.531,55.6,52.4,8.9,7.6,.500,18.6,28.0,.189
213,Northern Kentucky NCAA,35,24,11,.686,-0.17,-2.84,,12,6,,12,2,,8,7,,2659,2507,,70.8,101.2,.301,.335,.526,46.9,45.4,8.4,12.4,.494,15.2,25.8,.213
214,Northwestern NCAA,36,24,12,.667,14.02,8.43,,10,8,,14,4,,5,5,,2558,2357,,66.5,98.4,.361,.345,.497,49.4,52.4,8.6,10.3,.461,15.3,30.6,.242
215,Northwestern State,29,13,16,.448,-12.03,-6.07,,7,11,,7,6,,5,10,,2204,2301,,73.4,107.2,.382,.348,.561,50.4,58.5,9.5,8.2,.535,17.1,31.3,.254
216,Notre Dame NCAA,36,26,10,.722,17.81,9.78,,12,6,,16,2,,5,4,,2783,2494,,67.7,102.0,.267,.349,.523,51.3,51.1,7.7,11.5,.491,16.0,30.6,.196
217,Oakland,34,25,9,.735,4.22,-3.00,,14,4,,13,4,,11,3,,2699,2419,,74.5,95.2,.283,.325,.492,48.5,51.1,8.5,8.3,.459,16.4,28.6,.199
218,Ohio,31,20,11,.645,3.90,-2.56,,11,7,,12,4,,7,6,,2387,2166,,72.1,97.0,.325,.364,.506,50.2,43.9,8.1,7.9,.473,16.3,27.6,.222
219,Ohio State,32,17,15,.531,10.31,7.28,,7,11,,13,6,,4,7,,2329,2232,,68.7,101.2,.294,.410,.515,48.4,52.7,7.2,8.2,.489,15.1,28.8,.196
220,Oklahoma,31,11,20,.355,11.42,12.62,,5,13,,8,7,,1,9,,2262,2299,,71.1,102.3,.335,.380,.530,49.5,51.6,9.7,10.7,.500,16.1,29.8,.229
221,Oklahoma State NCAA,33,20,13,.606,19.19,12.22,,9,9,,11,5,,7,5,,2828,2589,,72.7,107.9,.449,.345,.575,47.1,51.5,8.9,10.8,.535,17.9,31.2,.325
222,Old Dominion,31,19,12,.613,1.94,-1.35,,12,6,,11,4,,7,5,,1998,1896,,63.8,95.0,.386,.381,.507,46.0,50.5,7.7,7.8,.464,17.6,25.4,.272
223,Omaha,32,18,14,.563,-2.24,-1.11,,9,7,,8,4,,8,9,,2685,2673,,76.2,108.3,.334,.388,.568,51.3,52.3,8.7,10.4,.535,17.0,30.4,.246
224,Oral Roberts,30,8,22,.267,-5.51,1.24,,4,12,,7,6,,1,13,,2252,2398,,71.4,111.1,.314,.381,.569,51.7,55.4,9.5,7.6,.543,14.5,28.9,.222
225,Oregon NCAA,39,33,6,.846,20.80,8.38,,16,2,,17,0,,7,3,,3076,2565,,68.8,95.2,.257,.378,.494,47.1,48.9,6.9,9.6,.462,16.6,28.6,.185
226,Oregon State,32,5,27,.156,-4.59,5.89,,1,17,,5,11,,0,13,,2021,2321,,67.0,107.8,.388,.369,.546,52.1,55.0,12.0,9.0,.511,15.0,31.9,.272
227,Pacific,33,11,22,.333,-4.57,2.09,,4,14,,8,8,,2,12,,2206,2371,,68.0,105.2,.413,.412,.556,48.6,60.1,7.5,10.2,.522,15.2,24.2,.287
228,Penn State,33,15,18,.455,7.90,8.90,,6,12,,9,7,,4,7,,2367,2400,,71.5,99.9,.312,.340,.525,52.4,51.4,9.0,10.2,.492,17.7,30.7,.222
229,Pennsylvania,28,13,15,.464,-0.65,-1.50,,6,8,,6,6,,7,8,,1928,1904,,67.4,100.5,.336,.395,.526,50.7,54.6,8.4,9.4,.488,17.4,29.4,.245
230,Pepperdine,31,9,22,.290,-10.00,1.87,,5,13,,7,7,,1,12,,2140,2490,,69.8,115.0,.285,.372,.585,52.2,56.4,8.8,8.9,.564,13.7,28.8,.202
231,Pittsburgh,33,16,17,.485,9.25,11.06,,4,14,,11,6,,2,8,,2404,2464,,67.2,109.5,.266,.362,.539,49.9,54.7,7.7,10.3,.513,12.4,29.5,.189
232,Portland,33,11,22,.333,-5.81,2.32,,2,16,,5,10,,2,9,,2215,2383,,67.5,105.8,.293,.413,.531,52.4,54.4,8.8,10.2,.503,14.5,31.3,.203
233,Portland State,31,15,16,.484,-7.06,-6.63,,7,11,,10,3,,4,12,,2645,2535,,74.6,106.2,.337,.399,.583,52.4,56.7,7.7,6.6,.554,19.5,30.3,.245
234,Prairie View,33,13,20,.394,-14.54,-8.48,,10,8,,10,3,,3,17,,2276,2419,,68.9,105.6,.490,.347,.559,55.1,52.9,7.8,10.9,.520,18.8,34.5,.338
235,Presbyterian,30,5,25,.167,-23.63,-5.95,,1,17,,5,8,,0,17,,1836,2245,,66.1,112.8,.363,.438,.572,51.8,56.0,12.6,10.2,.543,15.1,32.1,.256
236,Princeton NCAA,30,23,7,.767,6.57,-1.84,,14,0,,10,1,,10,4,,2149,1843,,65.2,93.9,.318,.374,.511,50.0,48.6,6.8,8.4,.478,17.9,23.9,.219
237,Providence NCAA,33,20,13,.606,11.24,7.84,,10,8,,15,3,,4,7,,2319,2207,,67.6,98.6,.305,.343,.524,50.9,48.4,9.2,8.3,.496,17.7,28.5,.207
238,Purdue NCAA,35,27,8,.771,20.13,8.79,,14,4,,15,2,,6,4,,2790,2393,,70.0,96.6,.229,.339,.503,45.1,50.0,9.2,8.6,.477,14.7,24.2,.162
239,Purdue Fort Wayne,33,20,13,.606,0.38,-3.19,,8,8,,14,3,,6,9,,2869,2602,,75.1,103.4,.313,.420,.558,46.7,54.4,8.3,6.6,.524,16.7,23.3,.234
240,Quinnipiac,31,10,21,.323,-9.86,-3.22,,7,13,,6,8,,3,10,,2377,2583,,74.8,110.5,.382,.325,.565,49.1,55.3,10.4,8.1,.526,14.7,30.2,.282
241,Radford,32,14,18,.438,-11.34,-4.58,,8,10,,8,6,,4,11,,2090,2247,,65.7,105.3,.298,.324,.532,46.5,46.2,10.4,10.9,.504,13.4,26.7,.206
242,Rhode Island NCAA,35,25,10,.714,12.88,4.62,,13,5,,13,3,,7,5,,2577,2288,,67.4,96.6,.451,.300,.503,48.2,46.3,7.8,7.6,.451,16.8,29.5,.319
243,Rice,35,23,12,.657,0.51,-4.16,,11,7,,13,6,,9,5,,2853,2650,,74.4,100.7,.354,.323,.529,47.7,48.4,9.6,7.9,.492,15.8,25.9,.250
244,Richmond,35,22,13,.629,5.45,3.28,,13,5,,12,5,,8,6,,2596,2520,,69.7,102.5,.346,.355,.538,54.3,53.0,8.0,8.8,.499,17.4,30.7,.254
245,Rider,33,18,15,.545,-5.34,-5.28,,10,10,,7,5,,9,9,,2498,2500,,74.0,101.9,.359,.365,.532,47.2,52.3,9.6,7.9,.490,15.9,27.1,.267
246,Robert Morris,33,14,19,.424,-8.56,-5.13,,9,9,,6,7,,6,12,,2125,2238,,69.9,96.6,.425,.307,.525,51.9,50.2,9.1,10.4,.484,20.5,31.3,.294
247,Rutgers,33,15,18,.455,3.69,6.22,,3,15,,10,6,,3,10,,2163,2215,,67.3,99.4,.316,.377,.512,46.8,57.6,9.7,11.4,.475,16.5,29.8,.227
248,Sacramento State,31,13,18,.419,-10.69,-5.58,,9,9,,8,5,,4,10,,2204,2303,,67.6,108.2,.319,.337,.547,49.7,53.4,8.2,7.2,.517,13.7,27.9,.226
249,Sacred Heart,32,13,19,.406,-10.95,-7.52,,8,10,,6,8,,6,10,,2326,2436,,71.9,103.8,.333,.359,.555,48.3,46.5,11.1,10.3,.528,17.3,27.1,.230
250,Saint Francis (PA),34,17,17,.500,-8.13,-7.65,,11,7,,8,6,,9,11,,2577,2533,,71.2,103.6,.237,.395,.528,50.0,53.2,9.3,8.8,.501,16.0,31.4,.173
251,Saint Joseph's,31,11,20,.355,0.14,3.69,,4,14,,6,8,,4,9,,2155,2265,,69.7,104.0,.325,.448,.546,49.5,58.2,7.9,7.2,.512,15.9,26.6,.237
252,Saint Louis,33,12,21,.364,-6.09,1.85,,6,12,,10,8,,1,10,,2026,2288,,65.5,105.1,.385,.377,.541,51.9,63.3,9.6,12.2,.506,14.8,27.3,.269
253,Saint Mary's (CA) NCAA,34,29,5,.853,16.75,2.19,,16,2,,15,2,,10,1,,2449,1954,,61.3,93.8,.266,.277,.484,42.8,40.2,9.1,7.8,.453,13.6,21.8,.184
254,Saint Peter's,36,23,13,.639,1.60,-3.60,,14,6,,9,5,,11,7,,2376,2189,,63.5,95.0,.292,.412,.511,49.9,53.6,8.0,9.4,.481,18.3,25.6,.201
255,Sam Houston,34,21,13,.618,-7.55,-6.35,,10,8,,14,2,,5,9,,2526,2424,,72.8,97.5,.470,.370,.540,47.8,54.2,8.7,8.2,.490,19.8,25.8,.342
256,Samford,36,20,16,.556,-1.87,-3.70,,8,10,,10,6,,8,9,,2834,2733,,69.9,105.0,.319,.402,.530,49.6,61.5,9.4,10.1,.495,14.8,30.5,.229
257,San Diego,31,13,18,.419,-5.78,0.92,,6,12,,7,10,,6,7,,2025,2210,,64.8,107.8,.356,.360,.553,50.7,48.2,7.2,12.1,.525,13.5,24.9,.243
258,San Diego State,33,19,14,.576,6.88,1.47,,9,9,,10,4,,3,9,,2260,2064,,67.0,93.0,.318,.366,.486,49.1,51.2,7.9,10.2,.447,16.7,28.7,.225
259,San Francisco,33,20,13,.606,3.80,0.42,,10,8,,12,4,,5,7,,2362,2222,,69.4,97.1,.333,.329,.510,49.5,47.5,7.6,11.8,.477,16.8,26.7,.228
260,San Jose State,30,14,16,.467,-2.84,1.74,,7,11,,9,7,,5,8,,2195,2245,,71.8,103.7,.398,.326,.559,50.3,50.4,8.3,7.6,.516,17.2,25.0,.297
261,Santa Clara,33,17,16,.515,2.69,2.03,,10,8,,11,6,,5,7,,2204,2158,,63.8,100.9,.350,.329,.543,53.2,54.1,5.9,9.6,.514,17.1,24.8,.240
262,Savannah State,29,13,16,.448,-16.04,-8.44,,10,6,,7,4,,6,10,,2485,2665,,83.3,109.8,.308,.436,.548,54.7,60.9,7.6,15.6,.524,15.9,36.0,.206
263,Seattle,30,13,17,.433,-8.36,-3.95,,5,9,,9,7,,3,9,,2091,2141,,70.1,99.8,.336,.438,.512,52.9,64.9,10.4,11.3,.472,16.5,30.4,.243
264,Seton Hall NCAA,33,21,12,.636,12.10,9.25,,10,8,,12,2,,4,6,,2417,2323,,69.0,100.8,.362,.335,.530,45.3,49.1,10.0,8.4,.490,15.5,25.3,.260
265,Siena,34,17,17,.500,-2.00,-2.23,,12,8,,10,4,,5,12,,2549,2541,,70.7,105.3,.355,.328,.540,46.9,47.7,9.2,8.9,.503,15.0,29.3,.256
266,South Alabama,32,14,18,.438,-6.57,-2.90,,7,11,,10,7,,4,10,,2286,2322,,70.7,101.0,.399,.380,.544,52.3,55.0,7.6,9.1,.508,19.6,30.7,.278
267,South Carolina NCAA,37,26,11,.703,17.52,10.16,,12,6,,15,3,,6,5,,2707,2414,,69.9,91.8,.441,.349,.507,49.2,46.0,8.4,9.7,.454,21.0,30.2,.319
268,South Carolina State,31,11,20,.355,-18.37,-6.61,,7,9,,6,4,,4,14,,2167,2486,,69.8,113.9,.380,.344,.575,54.4,50.5,6.4,8.9,.543,15.2,35.3,.271
269,South Carolina Upstate,33,17,16,.515,-7.64,-5.23,,7,7,,8,8,,7,8,,2575,2530,,71.1,106.7,.278,.377,.531,48.6,57.2,8.3,5.1,.499,13.2,29.6,.202
270,South Dakota,34,22,12,.647,-0.42,-2.08,,12,4,,13,1,,7,7,,2639,2513,,73.0,100.9,.312,.363,.534,49.3,49.8,7.0,9.6,.500,16.5,26.5,.227
271,South Dakota State NCAA,35,18,17,.514,-2.30,-0.66,,8,8,,11,2,,3,12,,2683,2697,,69.2,110.2,.260,.463,.561,49.3,53.0,9.6,10.0,.536,14.3,28.1,.188
272,South Florida,30,7,23,.233,-7.28,2.39,,1,17,,6,11,,1,11,,1945,2235,,69.2,107.2,.401,.411,.544,51.5,64.1,11.9,11.1,.511,16.2,34.0,.275
273,Southeast Missouri State,33,15,18,.455,-5.89,-4.28,,9,7,,10,4,,4,11,,2460,2464,,70.1,105.8,.381,.401,.582,53.2,55.3,6.7,8.4,.552,19.7,29.7,.271
274,Southeastern Louisiana,32,16,16,.500,-7.36,-8.13,,9,9,,11,3,,5,12,,2268,2182,,69.6,98.0,.390,.337,.527,47.2,50.3,9.0,10.8,.488,19.0,29.6,.272
275,Southern,33,15,18,.455,-14.48,-11.68,,10,8,,11,4,,4,13,,2360,2401,,69.9,103.7,.373,.328,.513,49.2,43.6,8.3,9.8,.479,14.8,33.5,.249
276,Southern California NCAA,36,26,10,.722,11.48,6.40,,10,8,,14,3,,6,5,,2816,2633,,70.1,103.9,.240,.365,.527,49.7,53.6,7.9,8.5,.501,15.3,31.2,.172
277,Southern Illinois,33,17,16,.515,1.09,2.65,,9,9,,11,6,,5,9,,2260,2289,,66.4,102.9,.334,.370,.544,51.1,51.4,7.7,8.6,.520,17.7,31.1,.220
278,SIU Edwardsville,30,6,24,.200,-12.25,-3.29,,1,15,,3,10,,2,13,,2044,2282,,70.9,106.4,.431,.317,.561,49.5,56.4,8.9,8.9,.518,16.2,27.9,.315
279,Southern Methodist NCAA,35,30,5,.857,18.71,4.45,,17,1,,18,0,,8,3,,2599,2100,,63.7,94.2,.246,.455,.488,43.7,55.7,7.7,8.5,.460,16.0,26.4,.170
280,Southern Mississippi,31,9,22,.290,-13.40,-2.78,,6,12,,8,6,,1,12,,1952,2239,,67.6,105.2,.331,.432,.548,51.8,60.1,8.6,11.6,.520,15.1,25.4,.229
281,Southern Utah,33,6,27,.182,-15.58,-5.39,,3,15,,3,10,,2,14,,2559,2814,,74.1,113.8,.499,.392,.592,50.3,55.0,7.6,12.2,.553,14.8,28.1,.359
282,St. Bonaventure,32,20,12,.625,5.95,1.48,,11,7,,11,4,,5,5,,2459,2316,,70.6,101.8,.415,.383,.537,48.8,57.1,7.3,9.4,.499,18.1,31.0,.287
283,St. Francis (NY),31,4,27,.129,-19.24,-6.54,,2,16,,3,10,,0,16,,1921,2284,,68.7,106.3,.467,.273,.558,54.5,47.4,7.7,9.8,.522,17.5,32.9,.318
