Rk,School,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G
1,Air Force,0.5,2.71,3.31,0.0649999999999999,-225,0.0389999999999999,-0.011,-1,0,0,0,0,0,0,0,0.375,0.7058823529411765,0.21428571428571427,-1.6875,-7.03125,0.53125,-6.40625,0.375,0.8125,-6.0625,-6.0,1.40625,0.8125,-0.53125,-0.65625,-0.75
2,Akron,0.639,2.15,-1.02,0.015,179,0.0409999999999999,0.0439999999999999,4,0,0,0,0,0,0,0,0.5625,0.875,0.35714285714285715,2.4722222222222223,4.972222222222222,1.6666666666666667,1.9166666666666667,-1.3888888888888888,-3.3055555555555554,-1.7222222222222223,-2.9722222222222223,2.638888888888889,0.6666666666666666,1.2222222222222223,-2.2777777777777777,1.0277777777777777
3,Alabama,0.676,11.7,4.27,0.064,-119,-0.02,0.0309999999999999,7,0,0,0,1,0,0,0,0.75,1.0,0.4,-1.2972972972972974,-3.2162162162162162,4.648648648648648,2.72972972972973,-0.5675675675675675,-1.6486486486486487,0.21621621621621623,2.72972972972973,2.0,3.5135135135135136,1.2972972972972974,-1.7567567567567568,2.027027027027027
4,Alabama A&M,0.464,-15.19,-11.75,-0.0169999999999999,-7,-0.032,0.0,-3,0,0,0,0,0,0,0,0.5555555555555556,0.6923076923076923,0.2857142857142857,-0.5714285714285714,-0.25,-0.8928571428571429,0.14285714285714285,0.14285714285714285,0.21428571428571427,-0.4642857142857143,-1.8214285714285714,-0.8571428571428571,0.42857142857142855,1.2142857142857142,-0.75,-0.10714285714285714
5,Alabama State,0.486,-13.37,-10.31,-0.008,58,-0.06,-0.08,-3,0,0,0,0,0,0,0,0.6111111111111112,0.7692307692307693,0.2222222222222222,-0.42857142857142855,1.6571428571428573,0.37142857142857144,1.9428571428571428,-2.8285714285714287,-1.2285714285714286,1.542857142857143,1.0285714285714285,0.11428571428571428,-0.2,2.2,0.17142857142857143,1.5714285714285714
6,Albany (NY),0.5,-7.05,-5.96,0.013,-100,0.0489999999999999,0.008,-2,0,0,0,0,0,0,0,0.5625,0.5384615384615384,0.4666666666666667,-0.0625,-3.125,-0.625,-3.1875,0.21875,0.15625,-0.21875,2.4375,-2.21875,-1.75,-0.5,2.40625,-1.03125
7,Alcorn State,0.143,-23.02,-8.02,-0.073,-196,0.002,-0.02,-15,0,0,0,0,0,0,0,0.2222222222222222,0.2222222222222222,0.10526315789473684,-2.2142857142857144,-7.0,-6.392857142857143,-4.642857142857143,0.0,0.8928571428571429,-4.607142857142857,-10.571428571428571,-8.0,-0.6428571428571429,-1.0714285714285714,1.75,-0.39285714285714285
8,American,0.71,-3.13,-5.64,0.026,72,-0.0229999999999999,-0.01,2,0,0,0,0,0,0,0,0.7857142857142857,0.7692307692307693,0.6666666666666666,0.41935483870967744,2.3225806451612905,1.1935483870967742,-0.3870967741935484,-0.2903225806451613,-0.12903225806451613,0.6451612903225806,3.096774193548387,2.5161290322580645,-1.3548387096774193,0.6774193548387096,0.8064516129032258,-0.8387096774193549
9,Appalachian State,0.516,-4.81,-2.95,-0.007,3,-0.003,0.014,-1,0,0,0,0,0,0,0,0.5555555555555556,0.75,0.42857142857142855,-0.03225806451612903,0.0967741935483871,-1.6451612903225807,-2.7096774193548385,3.193548387096774,4.193548387096774,-0.1935483870967742,-0.0967741935483871,-3.6774193548387095,-0.5483870967741935,0.3870967741935484,0.6774193548387096,-1.8387096774193548
10,Arizona,0.789,16.54,7.99,0.0249999999999999,147,0.104,0.0679999999999999,8,0,0,0,0,0,0,1,0.7777777777777778,1.0,0.6363636363636364,3.1842105263157894,3.8684210526315788,0.7631578947368421,-1.3421052631578947,3.8421052631578947,3.289473684210526,0.868421052631579,4.0,1.0526315789473684,-0.7368421052631579,-0.8157894736842105,0.23684210526315788,-1.2105263157894737
11,Arizona State,0.387,4.3,7.2,0.001,91,0.005,-0.0679999999999999,-3,0,0,0,0,0,0,0,0.2222222222222222,0.5333333333333333,0.16666666666666666,1.1290322580645162,2.935483870967742,0.3548387096774194,0.7096774193548387,-4.741935483870968,-5.258064516129032,-1.7741935483870968,-3.5806451612903225,0.5483870967741935,-0.22580645161290322,0.2903225806451613,-0.6129032258064516,2.6774193548387095
12,Arkansas,0.581,6.28,2.34,0.024,55,0.0469999999999999,-0.032,3,0,0,0,1,0,0,1,0.4375,0.8333333333333334,0.2222222222222222,1.4193548387096775,1.7741935483870968,0.2903225806451613,-2.5483870967741935,1.935483870967742,3.6129032258064515,-2.3225806451612905,-2.903225806451613,0.0967741935483871,1.3225806451612903,1.1935483870967742,-1.1290322580645162,-0.5806451612903226
13,Arkansas State,0.531,-3.38,-3.31,0.013,-26,-0.0179999999999999,0.0229999999999999,3,0,0,0,0,0,0,0,0.6875,1.0,0.2857142857142857,-0.5625,-0.8125,1.0625,0.875,2.25,2.5,2.25,4.625,0.4375,0.25,-0.5625,-0.09375,-1.34375
14,Arkansas-Pine Bluff,0.226,-20.0,-8.03,-0.073,30,-0.027,-0.026,-12,0,0,0,0,0,0,0,0.3888888888888889,0.5555555555555556,0.09523809523809523,-0.12903225806451613,0.967741935483871,-3.2580645161290325,1.096774193548387,-5.32258064516129,-7.32258064516129,-0.5483870967741935,-4.516129032258065,-3.5161290322580645,-0.3225806451612903,-1.935483870967742,1.2580645161290323,2.3225806451612905
15,Army,0.367,-10.71,-6.58,-0.03,136,0.001,0.015,-4,0,0,0,0,0,0,0,0.21428571428571427,0.3333333333333333,0.4117647058823529,1.6666666666666667,4.533333333333333,-0.7,2.3,-3.7,-5.7,0.13333333333333333,-1.7333333333333334,-0.8333333333333334,-0.23333333333333334,-2.0,0.16666666666666666,2.6666666666666665
16,Auburn,0.355,-2.47,2.4,-0.0279999999999999,-189,-0.018,-0.02,-4,0,0,0,1,0,0,0,0.25,0.45,0.2222222222222222,-2.3225806451612905,-6.096774193548387,0.03225806451612903,3.6129032258064515,-1.5483870967741935,-1.6451612903225807,1.2258064516129032,-0.9032258064516129,-2.096774193548387,0.8387096774193549,-1.4838709677419355,-1.1935483870967742,1.7741935483870968
17,Austin Peay,0.588,-0.15,-3.77,0.034,-133,0.0419999999999999,0.012,6,0,0,0,0,0,0,0,0.7222222222222222,0.7692307692307693,0.47058823529411764,-0.6176470588235294,-3.911764705882353,2.676470588235294,1.7058823529411764,2.0588235294117645,2.6470588235294117,0.5294117647058824,1.2058823529411764,0.9705882352941176,1.6764705882352942,0.5588235294117647,-2.3823529411764706,-1.5294117647058822
18,Ball State,0.594,-0.7,-3.4,0.022,-143,0.008,0.0299999999999999,3,0,0,0,0,0,0,0,0.625,0.7857142857142857,0.4,-1.34375,-4.46875,-0.5,-3.875,5.9375,7.78125,-1.03125,0.40625,1.0,0.1875,-1.5,-0.90625,-3.375
19,Baylor,0.581,10.0,4.8,0.046,-90,0.0,0.007,5,0,1,0,0,0,0,1,0.4375,0.8333333333333334,0.25,-1.0,-2.903225806451613,1.8387096774193548,-1.3548387096774193,2.806451612903226,3.838709677419355,1.0,4.354838709677419,-0.2903225806451613,-1.064516129032258,1.7096774193548387,0.9032258064516129,-2.5161290322580645
20,Belmont,0.857,13.07,-4.42,0.053,319,0.0419999999999999,0.0569999999999999,17,0,0,0,0,0,0,0,0.95,1.0,0.75,4.114285714285714,9.114285714285714,6.371428571428571,8.028571428571428,0.6285714285714286,-0.9714285714285714,1.9714285714285715,3.4571428571428573,5.4,2.8,-1.0285714285714285,-5.285714285714286,0.3142857142857143
