Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
18,Ball State,32,19,13,.594,-0.70,-3.40,,10,6,,11,3,,6,9,,2164,2049,,64.7,97.9,.326,.335,.508,49.7,54.6,8.9,9.5,.479,18.0,32.9,.216
19,Baylor,31,18,13,.581,10.00,4.80,,7,9,,15,3,,2,6,,2154,1984,,66.5,95.8,.349,.340,.513,46.7,53.8,12.1,6.7,.477,19.2,31.1,.240
20,Belmont NCAA,35,30,5,.857,13.07,-4.42,,19,1,,12,0,,12,4,,2790,2178,,69.2,89.3,.462,.309,.506,47.5,53.5,9.8,13.0,.461,23.6,32.1,.313
21,Bethune-Cookman,34,21,13,.618,-11.11,-8.04,,13,3,,11,3,,9,7,,2241,2240,,63.5,101.5,.439,.305,.543,50.3,47.5,8.3,8.8,.513,19.3,32.3,.286
22,Binghamton,31,8,23,.258,-13.81,-5.35,,4,12,,3,10,,4,12,,1861,2123,,61.6,110.3,.293,.339,.541,53.8,52.1,8.9,10.5,.515,14.9,37.3,.204
23,Boise State,35,22,13,.629,5.48,0.01,,10,6,,12,4,,9,7,,2594,2382,,68.2,97.7,.437,.331,.560,49.6,50.7,7.5,9.4,.521,22.2,27.8,.311
24,Boston College,34,21,13,.618,9.78,7.31,,9,7,,12,5,,5,6,,2440,2356,,64.2,108.0,.259,.352,.534,50.6,51.7,7.8,10.6,.507,13.8,33.2,.183
25,Boston University NCAA,35,21,14,.600,-2.48,-3.85,,12,4,,12,2,,4,10,,2270,2222,,62.7,100.9,.301,.375,.495,49.8,53.9,7.9,10.9,.460,15.0,34.3,.212
26,Bowling Green State,33,14,19,.424,-5.94,-2.03,,8,8,,10,5,,4,11,,2116,2215,,66.1,100.4,.380,.372,.538,51.9,66.1,10.2,7.5,.508,19.8,33.1,.254
27,Bradley,32,12,20,.375,-1.52,1.67,,4,14,,8,8,,2,10,,2076,2164,,65.9,102.2,.373,.379,.536,51.7,64.8,8.4,7.4,.496,17.0,29.9,.269
28,Brigham Young NCAA,37,32,5,.865,18.65,5.76,,14,2,,13,1,,10,1,,3012,2512,,71.1,94.6,.327,.306,.500,48.1,51.4,8.1,8.8,.465,17.5,28.2,.225
29,Brown,28,11,17,.393,-7.27,-4.12,,4,10,,8,5,,3,12,,2002,2054,,69.5,105.2,.304,.321,.531,51.5,50.7,9.3,10.2,.502,13.7,28.1,.211
30,Bryant,30,9,21,.300,-12.98,-3.12,,7,11,,5,8,,3,12,,2001,2258,,66.8,111.3,.357,.374,.564,53.0,62.1,9.9,9.4,.533,15.7,34.3,.252
31,Bucknell NCAA,34,25,9,.735,2.39,-3.87,,13,1,,14,1,,10,6,,2387,2174,,66.1,96.5,.350,.366,.494,50.3,56.5,8.3,7.0,.454,15.4,29.0,.244
32,Buffalo,34,20,14,.588,2.93,-2.22,,8,8,,13,3,,7,10,,2399,2197,,67.0,95.8,.371,.305,.506,47.5,58.3,10.8,6.0,.472,19.3,33.2,.248
33,Butler NCAA,38,28,10,.737,11.53,5.02,,13,5,,12,2,,7,6,,2707,2437,,64.5,98.1,.387,.355,.516,47.7,48.4,8.1,8.6,.481,16.7,27.9,.260
34,Cal Poly,30,15,15,.500,-1.84,-2.39,,10,6,,7,5,,8,9,,1779,1766,,61.4,95.4,.419,.343,.498,50.0,54.1,9.5,13.6,.449,18.6,31.6,.296
35,Cal State Bakersfield,28,9,19,.321,-11.44,-2.16,,,,,7,8,,2,11,,1907,2167,,69.7,110.1,.396,.279,.568,53.5,53.6,9.0,6.7,.530,17.0,35.9,.290
36,Cal State Fullerton,31,11,20,.355,-7.68,-2.81,,7,9,,7,5,,4,12,,2208,2326,,68.4,109.3,.435,.398,.564,50.3,57.9,8.0,9.5,.523,16.5,32.2,.316
37,Cal State Northridge,32,14,18,.438,-5.35,-1.55,,9,7,,7,5,,5,10,,2232,2280,,70.0,101.7,.557,.368,.542,49.6,59.3,10.2,7.4,.492,18.6,32.2,.386
38,California,33,18,15,.545,9.45,9.17,,10,8,,12,6,,5,6,,2391,2382,,68.5,103.5,.338,.377,.535,48.4,51.3,8.1,7.2,.504,15.8,29.1,.233
39,Campbell,31,12,19,.387,-6.67,-4.27,,6,14,,7,7,,4,10,,2032,2091,,65.6,102.3,.499,.354,.539,50.1,63.3,9.6,10.6,.493,19.0,34.6,.348
40,Canisius,30,15,15,.500,-2.92,-3.55,,9,9,,10,4,,5,10,,2043,2024,,67.3,100.3,.394,.315,.507,50.7,57.1,9.6,8.7,.466,17.0,35.6,.272
41,Centenary (LA),30,1,29,.033,-25.21,-2.85,,1,17,,1,10,,0,19,,1775,2422,,70.8,114.0,.478,.341,.581,56.6,57.0,13.6,12.1,.552,17.4,38.7,.323
42,Central Arkansas,29,5,24,.172,-19.16,-5.39,,1,15,,4,9,,0,14,,1984,2216,,72.3,105.2,.384,.307,.568,52.7,58.0,9.7,12.0,.537,19.9,34.4,.270
43,Central Connecticut State,31,19,12,.613,-1.94,-5.97,,11,7,,12,2,,6,10,,2170,2045,,67.6,96.4,.334,.324,.504,48.9,49.0,9.1,7.4,.471,19.6,35.1,.227
44,Central Florida,33,21,12,.636,6.25,1.97,,6,10,,15,4,,4,7,,2271,2080,,65.3,96.5,.323,.294,.492,48.3,53.9,10.5,9.5,.462,16.8,32.8,.212
45,Central Michigan,31,10,21,.323,-8.01,-2.41,,7,9,,6,7,,3,13,,1841,2006,,64.8,98.7,.526,.257,.542,50.9,49.9,8.9,10.0,.503,19.9,30.1,.350
46,Charleston Southern,32,16,16,.500,-4.86,-4.57,,9,9,,12,2,,3,12,,2362,2197,,69.0,99.2,.366,.314,.531,47.3,49.7,10.5,8.3,.500,19.2,31.6,.246
47,Charlotte,30,10,20,.333,-2.54,1.89,,2,14,,6,7,,2,11,,1997,2130,,65.5,104.0,.317,.360,.523,49.6,55.1,10.7,10.5,.490,14.7,31.1,.225
48,Chattanooga,32,16,16,.500,-9.44,-2.67,,12,6,,10,6,,6,10,,2274,2380,,70.8,103.8,.326,.462,.546,47.9,62.7,10.7,8.6,.519,16.1,25.9,.223
49,Chicago State,32,6,26,.188,-27.71,-4.88,,3,9,,4,6,,1,17,,2128,2772,,74.7,114.6,.479,.377,.579,53.9,63.9,10.3,8.7,.544,15.6,35.0,.324
50,Cincinnati NCAA,35,26,9,.743,15.41,6.10,,11,7,,15,3,,7,4,,2412,2086,,63.6,93.3,.354,.296,.499,46.8,55.1,9.2,7.8,.458,19.1,31.0,.249
51,Clemson NCAA,34,22,12,.647,13.76,6.58,,9,7,,15,2,,3,7,,2330,2086,,65.1,93.6,.348,.324,.497,48.8,52.8,10.1,8.8,.456,19.7,32.5,.247
52,Cleveland State,36,27,9,.750,7.59,1.74,,13,5,,17,3,,9,5,,2556,2291,,66.5,95.7,.409,.309,.505,50.9,58.0,8.1,11.3,.464,18.9,33.1,.278
53,Coastal Carolina,34,28,6,.824,2.35,-5.15,,16,2,,15,3,,10,2,,2597,2178,,68.0,93.2,.257,.351,.483,45.1,45.5,8.8,8.0,.456,16.9,29.3,.171
54,Colgate,30,7,23,.233,-15.80,-5.03,,4,10,,3,9,,4,14,,1947,2270,,68.0,109.9,.448,.336,.561,50.0,56.4,11.2,9.4,.514,14.7,30.8,.332
55,College of Charleston,37,26,11,.703,6.17,-1.05,,14,4,,13,1,,10,8,,2821,2554,,67.6,102.0,.271,.283,.510,50.6,48.8,9.1,5.4,.485,16.1,35.4,.182
56,Colorado,38,24,14,.632,11.45,5.61,,8,8,,18,2,,3,9,,3025,2787,,69.1,105.1,.355,.315,.539,48.0,54.1,8.9,7.7,.505,16.5,32.4,.250
57,Colorado State,32,19,13,.594,7.49,5.26,,9,7,,9,5,,6,5,,2279,2166,,67.5,100.0,.379,.345,.525,48.9,51.2,9.3,9.5,.487,17.7,30.6,.266
58,Columbia,28,15,13,.536,-5.22,-4.81,,6,8,,10,4,,5,9,,1982,1988,,68.1,103.3,.387,.264,.545,47.5,51.8,8.9,7.8,.505,16.4,26.9,.281
59,Connecticut NCAA,41,32,9,.780,17.95,10.44,,9,9,,13,4,,5,5,,2967,2659,,65.1,97.8,.268,.322,.476,47.1,51.5,9.2,8.3,.445,14.5,34.1,.182
60,Coppin State,30,16,14,.533,-8.70,-7.66,,11,5,,11,3,,5,10,,2175,2169,,69.8,101.9,.355,.387,.524,51.2,55.7,8.8,10.4,.491,17.7,34.1,.242
61,Cornell,28,10,18,.357,-3.60,-1.60,,6,8,,6,6,,3,11,,1906,1962,,66.0,105.6,.442,.331,.556,52.5,57.9,8.3,11.6,.513,17.9,31.9,.320
62,Creighton,39,23,16,.590,4.87,1.41,,10,8,,19,3,,3,11,,2684,2549,,63.5,102.7,.263,.313,.513,47.1,51.1,9.7,8.7,.488,13.1,27.6,.178
63,Dartmouth,28,5,23,.179,-14.86,-3.39,,1,13,,3,8,,2,15,,1667,1988,,66.2,106.7,.366,.384,.554,55.3,55.9,10.3,10.5,.522,18.0,35.4,.257
64,Davidson,33,18,15,.545,-0.39,-2.17,,10,8,,10,3,,5,10,,2392,2266,,68.2,100.7,.489,.277,.529,46.9,45.2,8.9,10.9,.479,16.6,28.9,.344
65,Dayton,36,22,14,.611,4.87,3.20,,7,9,,14,5,,6,6,,2413,2353,,65.9,98.1,.384,.377,.511,46.7,56.7,7.3,9.4,.475,16.4,28.3,.259
66,Delaware,31,14,17,.452,-3.79,-0.11,,8,10,,6,6,,7,9,,1951,2065,,62.9,105.0,.416,.278,.512,51.6,46.8,9.1,8.4,.465,12.7,32.4,.296
67,Delaware State,30,9,21,.300,-12.18,-6.39,,5,11,,6,4,,3,16,,1874,1967,,61.3,106.2,.351,.268,.564,58.0,53.7,7.9,8.9,.540,21.0,42.1,.236
68,Denver,30,13,17,.433,-4.04,-3.48,,9,7,,11,4,,2,10,,1800,1817,,58.6,101.7,.623,.230,.555,55.3,40.0,9.0,11.7,.504,20.4,31.6,.430
69,DePaul,31,7,24,.226,-1.31,7.53,,1,17,,6,11,,1,9,,2104,2378,,68.9,109.9,.394,.231,.575,55.5,57.0,9.2,10.1,.541,18.7,38.9,.282
70,Detroit Mercy,33,17,16,.515,1.88,0.91,,10,8,,11,4,,6,11,,2459,2397,,70.5,101.4,.324,.361,.517,47.6,51.8,10.8,9.1,.487,16.9,33.5,.221
71,Drake,31,13,18,.419,-2.56,0.76,,7,11,,10,5,,2,10,,1997,2100,,65.4,103.1,.362,.316,.538,54.2,52.3,9.9,7.1,.501,17.3,31.5,.260
72,Drexel,31,21,10,.677,4.02,-0.01,,11,7,,12,2,,7,7,,1975,1850,,63.4,93.8,.376,.269,.481,43.4,45.2,8.4,12.0,.438,13.9,23.6,.258
73,Duke NCAA,37,32,5,.865,24.51,8.32,,13,3,,17,0,,6,4,,2993,2394,,70.2,92.2,.296,.245,.474,48.1,48.9,8.4,7.4,.445,17.8,33.2,.193
74,Duquesne,32,19,13,.594,10.33,1.49,,10,6,,10,2,,8,7,,2494,2177,,71.3,94.3,.385,.326,.517,52.0,53.9,8.0,10.1,.481,23.4,37.7,.261
75,East Carolina,34,18,16,.529,1.67,2.99,,8,8,,11,5,,4,7,,2319,2288,,65.8,101.5,.388,.338,.519,51.5,55.1,9.5,12.1,.485,17.4,34.9,.258
76,East Tennessee State,36,24,12,.667,2.08,-2.12,,16,4,,13,2,,9,7,,2515,2320,,66.0,97.0,.346,.386,.502,48.6,53.4,8.4,9.1,.470,17.8,32.7,.229
77,Eastern Illinois,29,9,20,.310,-11.41,-4.89,,4,14,,5,9,,4,11,,1749,1875,,63.7,101.1,.388,.372,.523,48.8,61.6,10.1,7.2,.485,16.9,30.2,.268
78,Eastern Kentucky,31,15,16,.484,-7.34,-6.48,,9,9,,8,5,,6,9,,2046,1957,,62.4,100.4,.407,.312,.539,52.9,57.1,8.5,10.5,.504,19.3,32.3,.278
79,Eastern Michigan,31,9,22,.290,-9.11,-3.11,,5,11,,7,6,,1,13,,1906,2030,,67.3,96.9,.422,.285,.517,50.8,55.5,10.4,8.5,.475,17.8,28.4,.292
80,Eastern Washington,30,10,20,.333,-8.50,-2.22,,7,9,,8,6,,2,14,,2023,2119,,66.6,105.3,.462,.304,.541,50.7,57.2,10.5,11.4,.491,16.6,34.0,.337
81,Elon,31,14,17,.452,-6.54,-3.32,,7,11,,8,5,,5,9,,2301,2301,,70.3,105.6,.367,.302,.547,52.0,47.0,8.4,9.4,.519,16.9,32.1,.246
82,Evansville,32,16,16,.500,-0.30,1.80,,9,9,,13,3,,3,12,,2122,2147,,66.1,101.2,.431,.356,.552,52.1,57.4,8.9,10.5,.515,19.6,29.5,.301
83,Fairfield,33,25,8,.758,2.94,-3.91,,15,3,,13,3,,10,4,,2150,1924,,65.8,88.3,.315,.289,.477,48.2,45.2,10.8,11.4,.446,20.6,31.7,.203
84,Fairleigh Dickinson,29,5,24,.172,-13.34,-5.00,,3,15,,3,11,,2,13,,1866,2108,,67.3,106.3,.379,.311,.528,49.8,57.6,10.0,11.6,.493,13.9,32.3,.262
85,Florida NCAA,37,29,8,.784,16.27,7.57,,13,3,,14,3,,8,2,,2667,2345,,63.9,96.9,.278,.332,.499,46.0,48.3,9.4,8.2,.472,16.4,30.0,.187
86,Florida A&M,32,12,20,.375,-16.82,-8.71,,7,9,,11,3,,1,16,,2055,2196,,68.7,98.3,.384,.293,.501,49.8,50.1,11.4,7.8,.464,17.7,35.0,.255
87,Florida Atlantic,32,21,11,.656,-2.41,-2.61,,13,3,,10,3,,9,7,,2191,2137,,64.7,102.4,.390,.285,.522,50.9,44.7,8.2,8.4,.481,16.6,34.4,.276
88,Florida Gulf Coast,30,10,20,.333,-10.27,-3.11,,7,13,,6,8,,4,12,,1970,2185,,69.2,103.9,.353,.399,.548,49.3,56.7,11.9,8.5,.522,18.5,32.7,.237
89,Florida International,30,11,19,.367,-9.33,-4.23,,5,11,,8,7,,2,11,,2150,2262,,69.4,106.9,.419,.377,.551,52.3,54.2,9.7,11.1,.513,18.2,37.0,.296
90,Florida State NCAA,34,23,11,.676,13.48,6.45,,11,5,,12,3,,8,5,,2348,2109,,69.3,89.2,.363,.397,.469,46.7,55.0,10.6,8.6,.424,18.7,30.7,.252
91,Fordham,28,7,21,.250,-8.77,1.01,,1,15,,6,6,,1,10,,1795,2069,,67.9,108.8,.356,.356,.527,50.0,59.4,10.5,8.8,.495,13.0,33.7,.243
92,Fresno State,31,14,17,.452,-0.25,0.58,,6,10,,11,5,,3,11,,2096,2089,,67.6,99.3,.389,.326,.525,49.2,54.7,9.6,8.2,.491,17.8,30.8,.263
93,Furman,33,22,11,.667,-0.36,-3.65,,12,6,,11,2,,9,8,,2271,2124,,63.6,100.4,.407,.318,.515,47.8,48.8,9.2,7.2,.476,16.6,31.5,.279
94,Gardner-Webb,32,11,21,.344,-9.22,-2.72,,6,12,,6,5,,3,16,,1985,2129,,65.9,100.5,.390,.333,.543,49.5,55.8,10.7,10.3,.504,19.0,28.9,.280
95,George Mason NCAA,34,27,7,.794,11.66,1.37,,16,2,,14,0,,10,3,,2474,2124,,64.3,96.1,.320,.334,.499,48.5,51.6,8.3,8.5,.466,17.6,31.3,.217
96,George Washington,31,17,14,.548,-0.10,0.36,,10,6,,9,7,,7,5,,2011,2025,,64.7,100.6,.363,.378,.535,48.9,59.6,8.4,9.4,.498,19.4,32.6,.258
97,Georgetown NCAA,32,21,11,.656,14.61,10.39,,10,8,,10,4,,7,5,,2258,2123,,64.8,102.0,.379,.296,.510,48.0,53.3,10.9,11.4,.468,14.9,32.3,.268
98,Georgia NCAA,33,21,12,.636,10.43,6.13,,9,7,,12,4,,7,4,,2267,2125,,64.6,97.5,.347,.319,.489,46.6,39.9,10.1,8.1,.448,15.4,31.7,.243
99,Georgia Southern,32,5,27,.156,-15.88,-3.13,,1,17,,5,10,,0,14,,2090,2423,,69.5,108.1,.480,.346,.583,52.2,57.2,11.6,7.4,.549,19.7,34.2,.333
100,Georgia State,31,12,19,.387,-4.15,-1.92,,6,12,,8,6,,2,12,,1919,1988,,63.6,98.9,.506,.348,.518,48.1,55.8,10.3,8.9,.463,17.8,31.5,.359
101,Georgia Tech,31,13,18,.419,6.42,5.68,,5,11,,10,6,,1,10,,2102,2079,,69.2,96.2,.452,.325,.538,49.3,56.2,9.3,6.8,.502,21.0,29.1,.302
102,Gonzaga NCAA,35,25,10,.714,13.86,4.01,,11,3,,14,2,,6,4,,2684,2307,,68.4,95.6,.352,.356,.508,45.3,47.5,9.5,7.1,.469,18.1,28.2,.248
103,Grambling,33,12,21,.364,-18.45,-10.45,,8,10,,4,6,,5,13,,1998,2262,,69.1,97.7,.474,.257,.512,51.5,50.1,10.0,9.4,.478,18.0,30.9,.299
104,Green Bay,32,14,18,.438,-0.21,2.18,,8,10,,10,4,,4,12,,2154,2189,,65.6,103.4,.452,.316,.552,48.7,55.5,9.0,8.6,.508,19.1,32.1,.326
105,Hampton NCAA,33,24,9,.727,-5.20,-8.77,,11,5,,8,3,,8,5,,2197,2070,,67.3,91.8,.358,.303,.472,53.0,46.7,7.5,8.9,.432,19.0,35.9,.241
106,Hartford,31,11,20,.355,-10.04,-5.55,,7,9,,7,5,,3,13,,1857,1996,,63.5,99.3,.388,.415,.551,54.7,57.9,7.8,10.9,.513,21.8,33.0,.280
107,Harvard,30,23,7,.767,4.88,-1.19,,12,3,,14,0,,9,6,,2144,1933,,63.9,100.1,.257,.313,.521,48.2,49.3,9.7,9.1,.490,17.4,30.8,.189
108,Hawaii,32,19,13,.594,0.51,-0.87,,8,8,,15,5,,4,6,,2216,2151,,68.6,96.9,.360,.351,.488,48.6,54.0,10.1,8.0,.446,15.9,32.1,.250
109,High Point,31,12,19,.387,-12.82,-4.47,,7,11,,9,5,,3,13,,2050,2250,,68.5,104.7,.485,.299,.551,51.8,49.4,10.9,9.9,.507,18.6,34.5,.341
110,Hofstra,33,21,12,.636,-0.03,0.13,,14,4,,10,3,,10,5,,2335,2300,,64.8,106.3,.350,.310,.533,52.9,57.2,8.8,6.5,.499,16.2,36.0,.245
111,Holy Cross,29,8,21,.276,-6.38,-4.55,,7,7,,4,9,,4,12,,1949,2002,,66.0,103.7,.337,.321,.519,47.8,54.0,8.7,9.3,.483,13.3,29.4,.238
112,Houston,30,12,18,.400,-2.71,0.55,,4,12,,10,6,,2,11,,2061,2092,,66.4,102.9,.388,.316,.512,51.4,53.9,10.1,9.5,.472,15.9,36.3,.268
113,Houston Christian,31,5,26,.161,-18.41,-8.72,,2,10,,4,8,,0,15,,2140,2429,,73.3,106.0,.474,.345,.552,53.8,58.3,10.3,11.3,.524,18.9,37.8,.306
114,Howard,30,6,24,.200,-18.80,-7.30,,4,12,,6,9,,0,13,,1753,2098,,66.0,105.9,.449,.373,.547,50.9,62.4,11.2,12.0,.518,17.8,34.9,.291
115,Idaho,32,18,14,.563,0.20,-0.64,,9,7,,10,5,,8,8,,2172,2134,,65.4,100.7,.313,.351,.511,49.7,51.1,11.2,9.0,.476,16.5,33.3,.222
116,Idaho State,29,9,20,.310,-10.76,-1.87,,4,12,,7,5,,1,14,,1878,2096,,64.9,110.0,.409,.363,.561,51.0,57.6,8.6,8.5,.526,16.3,34.5,.289
117,Illinois NCAA,34,20,14,.588,16.72,11.11,,9,9,,14,2,,3,7,,2413,2222,,66.2,98.4,.327,.348,.498,48.8,53.2,8.5,7.3,.457,15.6,31.5,.237
118,Illinois State,31,12,19,.387,-3.37,-0.66,,4,14,,10,8,,2,10,,1893,1977,,62.4,101.1,.346,.349,.523,48.6,53.7,10.4,6.2,.490,16.0,28.1,.239
119,Illinois-Chicago,31,7,24,.226,-6.32,1.98,,2,16,,4,10,,1,14,,1943,2152,,65.6,104.6,.356,.306,.535,47.3,53.0,10.4,8.0,.505,15.9,31.0,.241
120,Indiana,32,12,20,.375,9.03,7.65,,3,15,,12,6,,0,11,,2226,2182,,65.3,104.1,.502,.342,.543,49.3,53.6,9.9,10.1,.496,17.0,30.9,.354
121,Indiana State NCAA,34,20,14,.588,3.41,2.90,,12,6,,10,3,,6,8,,2253,2192,,64.8,98.1,.454,.333,.514,49.2,54.0,9.1,8.2,.462,17.3,29.8,.326
122,Iona,37,25,12,.676,7.01,-2.26,,13,5,,12,3,,11,6,,2922,2579,,69.5,98.9,.342,.314,.530,48.4,49.7,9.1,9.1,.498,18.3,29.6,.235
123,Iowa,31,11,20,.355,7.95,8.79,,4,14,,8,8,,2,9,,2084,2110,,67.1,100.7,.280,.365,.532,49.1,60.7,10.3,8.3,.500,18.3,32.3,.207
124,Iowa State,32,16,16,.500,8.86,4.55,,3,13,,13,6,,2,9,,2395,2257,,70.7,98.6,.292,.330,.507,51.5,53.7,8.5,10.0,.476,17.1,32.8,.202
125,IUPUI,33,19,14,.576,0.39,-0.84,,12,6,,9,2,,7,9,,2364,2282,,63.2,108.6,.280,.337,.557,49.5,54.7,8.4,7.6,.533,16.2,33.2,.195
126,Jackson State,32,17,15,.531,-10.43,-10.86,,12,6,,9,3,,7,11,,2096,2009,,66.3,93.6,.517,.344,.529,48.1,52.1,11.2,9.1,.491,22.2,28.9,.337
127,Jacksonville,32,20,12,.625,-1.42,-3.68,,13,7,,11,2,,9,9,,2176,2094,,68.2,94.1,.455,.319,.513,48.0,50.9,9.7,8.2,.471,20.5,31.8,.306
128,Jacksonville State,30,5,25,.167,-11.16,-5.41,,3,15,,2,9,,2,15,,1828,1974,,62.8,103.5,.496,.279,.561,52.4,56.0,10.9,8.1,.516,20.6,35.1,.355
129,James Madison,33,21,12,.636,2.94,-0.03,,10,8,,11,4,,10,7,,2355,2257,,66.9,101.9,.365,.343,.529,47.8,53.0,8.8,9.0,.490,15.6,27.9,.261
130,Kansas NCAA,38,35,3,.921,24.10,7.62,,14,2,,16,1,,9,1,,3084,2458,,69.7,92.4,.319,.346,.488,44.3,49.7,8.6,6.9,.445,17.5,27.9,.233
131,Kansas City,30,16,14,.533,-8.91,-4.46,,9,9,,11,4,,5,9,,2100,2217,,66.5,108.5,.385,.314,.562,51.3,54.0,8.4,8.9,.528,16.7,33.3,.273
132,Kansas State NCAA,34,23,11,.676,14.59,8.41,,10,6,,16,1,,5,5,,2477,2249,,68.8,96.2,.451,.285,.520,45.3,49.4,9.6,8.6,.471,19.5,30.7,.319
133,Kennesaw State,31,8,23,.258,-14.06,-3.29,,6,14,,6,8,,2,14,,2017,2320,,66.0,111.1,.329,.299,.544,52.2,56.1,11.0,8.9,.520,15.0,38.2,.218
134,Kent State,37,25,12,.676,3.65,0.04,,12,4,,14,2,,7,9,,2626,2473,,67.2,98.2,.322,.320,.499,49.7,55.0,8.9,9.5,.470,17.4,35.4,.211
135,Kentucky NCAA,38,29,9,.763,20.30,8.91,,10,6,,15,0,,3,7,,2845,2412,,66.2,95.6,.301,.297,.482,47.5,48.6,8.0,8.9,.442,15.5,30.7,.218
136,La Salle,33,15,18,.455,-0.08,1.70,,6,10,,9,10,,5,5,,2536,2595,,71.8,106.3,.355,.301,.537,48.8,56.2,10.2,11.7,.503,15.9,35.1,.249
137,Lafayette,32,13,19,.406,-7.26,-4.19,,6,8,,8,6,,5,13,,2237,2310,,66.7,105.3,.404,.344,.548,52.7,52.5,8.3,9.6,.510,17.3,32.4,.286
138,Lamar,30,13,17,.433,-6.69,-5.96,,7,9,,8,5,,4,11,,2463,2279,,77.4,98.2,.452,.300,.527,48.0,53.9,7.5,8.6,.488,19.0,31.5,.304
139,Lehigh,31,16,15,.516,-4.07,-5.69,,6,8,,9,5,,7,10,,2282,2232,,71.1,100.0,.381,.317,.523,50.2,55.5,8.2,10.0,.487,17.8,31.3,.261
140,Liberty,32,19,13,.594,-5.62,-4.86,,13,5,,12,4,,5,9,,2165,2100,,66.9,96.6,.355,.342,.506,45.9,52.6,9.5,8.1,.482,17.9,30.5,.220
141,Lipscomb,30,17,13,.567,-0.96,-2.65,,12,8,,10,2,,7,10,,2287,2213,,71.8,101.4,.392,.354,.529,48.5,53.8,10.2,10.1,.500,17.3,31.6,.255
