Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
142,Liberty,32,13,19,.406,-10.42,-3.73,,10,8,,8,6,,5,9,,2070,2188,,64.8,105.4,.423,.368,.556,52.5,53.4,10.6,7.7,.522,16.5,27.9,.293
143,Lipscomb,33,12,21,.364,-8.85,-3.81,,7,7,,6,9,,5,9,,2590,2689,,73.8,108.8,.357,.401,.559,51.4,57.2,9.0,11.4,.522,15.5,30.1,.263
144,Little Rock NCAA,35,30,5,.857,7.12,-1.76,,17,3,,14,0,,12,4,,2487,2129,,64.5,93.3,.371,.395,.496,49.9,52.4,6.1,7.6,.456,18.5,28.8,.254
145,Long Beach State,35,20,15,.571,4.09,4.57,,12,4,,11,2,,6,10,,2613,2568,,70.7,102.7,.386,.369,.538,51.7,54.9,7.5,9.9,.505,17.2,30.4,.263
146,Long Island University,31,16,15,.516,-11.79,-11.01,,9,9,,8,6,,8,9,,2362,2386,,73.0,104.2,.380,.316,.544,49.9,55.1,7.9,8.2,.509,17.1,31.1,.267
147,Longwood,33,10,23,.303,-11.42,-5.15,,5,13,,5,8,,4,12,,2397,2503,,69.8,107.8,.352,.429,.560,48.4,57.1,10.2,7.4,.526,15.4,27.5,.257
148,Louisiana,34,19,15,.559,2.62,-1.94,,12,8,,13,3,,5,11,,2706,2476,,71.6,100.9,.358,.300,.525,44.6,42.5,7.8,9.1,.489,14.7,25.9,.250
149,Louisiana State,33,19,14,.576,8.79,7.00,,11,7,,15,3,,3,8,,2602,2543,,72.9,104.9,.334,.371,.543,50.0,49.2,8.1,8.0,.518,16.2,29.8,.223
150,Louisiana Tech,33,23,10,.697,-0.07,-4.40,,12,6,,16,1,,7,7,,2624,2395,,72.9,97.7,.334,.332,.512,49.8,51.0,7.7,8.0,.480,16.9,28.7,.228
151,Louisiana-Monroe,34,20,14,.588,-0.18,-1.46,,15,5,,13,0,,6,11,,2471,2360,,66.5,102.1,.318,.381,.511,48.9,47.3,8.0,7.6,.475,14.9,31.0,.226
152,Louisville,31,23,8,.742,21.57,7.74,,12,6,,18,1,,4,7,,2324,1895,,66.4,92.1,.405,.353,.492,45.3,51.5,8.2,6.9,.447,18.7,29.2,.278
153,Loyola (IL),32,15,17,.469,-0.70,1.11,,7,11,,9,7,,4,7,,2059,2082,,65.5,98.2,.356,.339,.531,53.5,55.5,8.9,10.7,.492,19.4,30.2,.258
154,Loyola (MD),30,9,21,.300,-10.90,-5.24,,8,10,,5,9,,4,12,,2090,2260,,67.4,109.1,.409,.327,.554,49.9,53.6,8.7,11.1,.520,14.7,30.6,.284
155,Loyola Marymount,31,14,17,.452,-3.63,0.87,,6,12,,8,6,,5,10,,2208,2319,,68.0,107.9,.425,.396,.572,52.5,64.4,7.9,8.8,.534,17.7,31.7,.308
156,Maine,30,8,22,.267,-17.39,-6.49,,4,12,,5,8,,3,14,,2279,2606,,77.8,110.3,.380,.315,.587,53.5,57.3,10.7,11.5,.555,18.2,32.3,.276
157,Manhattan,31,13,18,.419,-7.48,-3.12,,9,11,,8,6,,4,11,,2133,2268,,69.0,104.8,.468,.318,.565,54.9,60.3,9.3,10.4,.522,19.6,32.5,.337
158,Marist,30,7,23,.233,-11.69,-4.52,,4,16,,4,10,,2,12,,2145,2360,,69.0,112.1,.366,.351,.566,54.1,53.8,9.1,8.9,.536,14.6,32.0,.257
159,Marquette,33,20,13,.606,7.66,5.57,,8,10,,12,7,,5,5,,2517,2448,,72.4,101.0,.280,.346,.521,50.0,60.3,9.5,8.2,.487,16.4,30.7,.207
160,Marshall,33,17,16,.515,0.83,-0.30,,12,6,,10,4,,5,9,,2838,2801,,77.6,108.6,.359,.298,.554,52.1,45.0,8.4,7.1,.523,14.7,30.9,.251
161,Maryland NCAA,36,27,9,.750,16.71,8.31,,12,6,,16,1,,4,6,,2725,2400,,67.3,98.7,.270,.350,.496,48.1,46.8,9.0,8.1,.463,14.4,29.1,.192
162,Maryland-Baltimore County,32,7,25,.219,-15.37,-6.87,,3,13,,4,9,,3,15,,2307,2579,,70.7,113.1,.388,.367,.598,52.9,53.9,9.0,8.6,.566,17.0,28.9,.284
163,Maryland-Eastern Shore,32,10,22,.313,-14.23,-6.17,,7,9,,7,4,,3,17,,2178,2399,,68.3,108.5,.489,.386,.568,48.6,55.2,9.6,9.9,.529,16.6,28.6,.342
164,Massachusetts,32,14,18,.438,0.64,2.96,,6,12,,9,7,,3,9,,2353,2427,,71.8,104.1,.402,.356,.528,52.1,57.0,7.9,9.2,.483,14.8,30.4,.294
165,Massachusetts-Lowell,29,11,18,.379,-13.59,-6.17,,7,9,,6,6,,5,12,,2221,2401,,74.3,110.5,.374,.352,.574,53.4,48.0,11.0,8.1,.543,16.6,32.6,.265
166,McNeese State,29,9,20,.310,-15.24,-6.74,,7,11,,7,6,,2,13,,2083,2301,,70.5,110.1,.371,.309,.548,52.7,55.0,8.8,8.3,.518,13.8,33.0,.253
167,Memphis,34,19,15,.559,9.84,3.58,,8,10,,14,6,,2,8,,2603,2390,,73.5,94.9,.384,.323,.490,48.6,52.2,9.1,10.9,.449,16.4,29.6,.260
168,Mercer,34,19,15,.559,-3.11,-4.55,,8,10,,10,3,,3,11,,2446,2339,,65.7,102.4,.328,.446,.518,44.1,57.9,9.8,10.3,.481,14.1,26.6,.235
169,Miami (FL) NCAA,35,27,8,.771,18.52,10.69,,13,5,,15,1,,6,5,,2633,2359,,66.2,101.5,.291,.304,.516,48.3,46.0,8.0,6.9,.483,15.0,28.9,.209
170,Miami (OH),33,13,20,.394,-5.91,-0.25,,6,12,,10,8,,3,11,,2089,2249,,65.6,104.0,.381,.423,.552,52.0,56.4,8.1,8.4,.510,18.3,30.8,.285
171,Michigan NCAA,36,23,13,.639,13.75,7.92,,10,8,,13,4,,4,6,,2656,2426,,65.7,102.2,.268,.363,.539,50.8,52.7,6.1,9.9,.511,16.1,26.3,.194
172,Michigan State NCAA,35,29,6,.829,22.59,6.94,,13,5,,14,2,,7,3,,2793,2245,,66.8,95.3,.341,.325,.477,42.0,48.7,7.9,8.6,.433,12.4,24.3,.243
173,Middle Tennessee NCAA,35,25,10,.714,2.66,-0.70,,13,5,,11,3,,8,5,,2539,2410,,69.1,99.3,.417,.349,.529,48.6,50.8,8.5,7.7,.494,17.1,25.4,.279
174,Milwaukee,33,20,13,.606,2.89,-2.02,,10,8,,9,4,,7,6,,2618,2391,,68.5,103.8,.284,.319,.536,48.3,48.6,7.3,9.1,.509,13.9,25.0,.197
175,Minnesota,31,8,23,.258,0.86,6.86,,2,16,,7,10,,0,9,,2108,2294,,68.4,106.9,.342,.344,.552,52.3,58.4,8.0,10.2,.517,15.5,29.2,.249
176,Mississippi,32,20,12,.625,7.91,4.81,,10,8,,12,2,,7,7,,2405,2306,,70.0,102.1,.406,.386,.531,48.6,58.9,9.3,11.6,.496,17.3,31.1,.274
177,Mississippi State,31,14,17,.452,8.18,6.02,,7,11,,10,5,,2,9,,2323,2256,,70.2,103.3,.363,.339,.524,51.1,48.9,9.0,9.3,.489,15.7,32.8,.250
178,Mississippi Valley State,35,8,27,.229,-19.86,-8.11,,6,12,,3,6,,3,19,,2293,2704,,71.3,106.5,.352,.383,.538,54.3,52.0,9.0,9.6,.510,16.3,34.6,.236
179,Missouri,31,10,21,.323,2.50,6.88,,3,15,,10,7,,0,11,,2126,2262,,69.3,105.3,.408,.392,.529,51.0,56.4,8.4,11.4,.490,14.0,29.8,.284
180,Missouri State,32,13,19,.406,-3.52,2.58,,8,10,,8,7,,4,8,,2153,2321,,69.1,104.1,.346,.356,.541,50.5,57.3,9.4,6.5,.510,15.5,27.9,.242
181,Monmouth,36,28,8,.778,5.29,-1.85,,17,3,,11,2,,13,4,,2861,2604,,73.9,97.2,.372,.418,.502,50.3,50.1,7.9,10.1,.461,17.2,30.7,.259
182,Montana,33,21,12,.636,-0.72,-4.29,,14,4,,12,2,,7,9,,2393,2225,,67.1,99.6,.432,.365,.533,47.8,45.9,9.3,9.1,.488,16.8,24.2,.309
183,Montana State,31,14,17,.452,-6.91,-5.35,,9,9,,8,3,,4,12,,2369,2411,,70.1,110.5,.457,.363,.572,48.4,49.4,8.2,10.6,.540,14.7,27.4,.312
184,Morehead State,37,23,14,.622,1.04,-1.65,,11,5,,14,2,,8,11,,2722,2553,,67.5,101.1,.524,.352,.552,46.4,49.9,7.7,9.5,.501,19.2,28.4,.378
185,Morgan State,31,9,22,.290,-12.57,-7.97,,6,10,,6,6,,2,15,,2089,2223,,69.1,102.9,.375,.320,.537,52.5,53.8,8.1,10.2,.506,17.9,33.8,.254
186,Mount St. Mary's,33,14,19,.424,-9.93,-7.99,,10,8,,9,3,,5,15,,2218,2282,,69.7,98.1,.404,.289,.542,56.0,45.2,8.5,8.1,.502,21.3,33.7,.288
187,Murray State,31,17,14,.548,-1.58,-3.06,,10,6,,10,4,,4,8,,2212,2093,,65.6,102.4,.409,.334,.554,48.8,50.9,8.4,6.5,.516,17.8,26.4,.294
188,Navy,33,19,14,.576,-4.99,-7.05,,9,9,,6,9,,11,4,,2230,2135,,64.9,98.2,.389,.415,.526,46.5,58.3,9.0,7.5,.486,17.8,27.0,.274
189,NC State,33,16,17,.485,9.83,9.04,,5,13,,11,7,,3,8,,2482,2456,,68.3,108.1,.297,.365,.534,47.3,53.1,9.0,9.7,.506,12.8,30.4,.206
190,Nebraska,34,16,18,.471,8.84,5.57,,6,12,,10,8,,3,8,,2456,2345,,67.1,102.0,.397,.340,.541,48.6,53.6,7.8,9.5,.501,17.1,28.1,.285
191,Nevada,38,24,14,.632,2.85,1.79,,10,8,,16,3,,5,10,,2878,2740,,72.3,97.8,.388,.350,.496,48.7,55.6,8.0,7.2,.457,15.0,29.5,.260
192,Nevada-Las Vegas,33,18,15,.545,5.50,3.17,,8,10,,13,3,,2,10,,2581,2427,,74.0,97.2,.395,.323,.510,50.2,46.9,8.5,9.1,.468,17.4,29.9,.275
193,New Hampshire,33,20,13,.606,-7.89,-7.05,,11,5,,11,3,,9,10,,2342,2297,,68.6,100.7,.326,.369,.523,46.4,41.2,7.7,9.1,.490,13.6,21.8,.229
194,New Mexico,32,17,15,.531,5.21,2.58,,10,8,,12,4,,5,7,,2432,2348,,72.2,101.3,.371,.397,.520,47.3,56.0,10.7,10.5,.485,14.8,28.6,.254
195,New Mexico State,34,23,11,.676,3.59,-3.54,,13,1,,15,2,,7,8,,2424,2145,,66.6,93.3,.278,.320,.476,43.3,46.8,7.8,4.9,.446,14.3,25.0,.187
196,New Orleans,30,10,20,.333,-14.21,-8.17,,6,12,,7,5,,3,14,,2249,2325,,74.0,104.3,.427,.367,.560,49.4,56.6,10.9,10.4,.521,19.2,32.6,.306
197,Niagara,32,7,25,.219,-11.26,-3.86,,5,15,,5,8,,1,14,,2067,2304,,67.3,105.4,.355,.363,.532,49.5,58.4,8.9,10.9,.490,14.6,31.2,.263
198,Nicholls State,34,11,23,.324,-16.68,-5.23,,6,12,,8,4,,1,17,,2298,2598,,71.6,105.5,.392,.316,.539,54.0,52.7,11.3,10.6,.502,16.4,33.7,.275
199,NJIT,35,20,15,.571,-4.17,-4.56,,8,6,,12,6,,8,9,,2629,2587,,70.7,103.9,.352,.422,.538,51.2,58.2,8.6,11.9,.511,16.6,30.5,.234
200,Norfolk State,34,17,17,.500,-7.55,-6.73,,12,4,,9,2,,7,10,,2494,2494,,68.8,105.9,.409,.372,.536,50.6,58.3,6.0,9.8,.493,16.1,33.8,.295
201,North Carolina NCAA,40,33,7,.825,23.44,10.69,,14,4,,15,1,,6,5,,3311,2801,,70.2,99.8,.304,.357,.513,44.1,43.7,8.0,6.5,.481,15.7,29.5,.212
202,North Carolina A&T,32,10,22,.313,-16.78,-8.49,,7,9,,8,6,,2,13,,2169,2433,,68.7,108.5,.484,.418,.552,50.9,59.4,8.4,8.4,.515,15.4,31.0,.328
203,North Carolina Central,32,13,19,.406,-13.00,-10.03,,7,9,,8,5,,3,12,,2220,2235,,67.8,102.6,.377,.369,.530,48.7,54.5,8.0,10.0,.494,16.7,31.3,.262
204,North Dakota,33,17,16,.515,-3.68,-4.91,,10,8,,10,5,,4,9,,2474,2366,,72.3,97.6,.367,.385,.527,49.7,53.3,8.6,6.9,.504,17.6,25.3,.229
205,North Dakota State,33,20,13,.606,-0.93,-2.99,,8,8,,12,1,,4,11,,2271,2129,,65.8,97.7,.310,.313,.507,49.2,48.6,8.1,7.7,.472,15.3,25.8,.219
206,North Florida,34,22,12,.647,-1.41,-3.92,,10,4,,14,3,,7,9,,2865,2704,,72.4,109.9,.264,.269,.531,52.9,47.7,8.6,7.8,.509,12.6,33.6,.177
207,North Texas,32,12,20,.375,-9.83,-3.23,,7,11,,11,7,,1,12,,2386,2505,,71.9,108.4,.417,.343,.557,50.4,49.5,9.8,9.3,.522,15.1,30.4,.290
208,Northeastern,33,18,15,.545,1.60,1.35,,9,9,,7,7,,8,7,,2376,2339,,66.0,103.8,.279,.339,.534,51.1,54.9,8.3,10.5,.513,15.3,29.1,.182
209,Northern Arizona,30,5,25,.167,-18.29,-2.83,,3,15,,4,9,,1,15,,2054,2438,,71.0,112.2,.336,.382,.580,54.2,52.9,8.6,9.3,.551,15.2,29.1,.244
210,Northern Colorado,31,10,21,.323,-12.22,-4.01,,7,11,,7,9,,3,10,,2292,2482,,69.9,114.5,.468,.398,.592,49.9,55.4,8.2,8.2,.550,15.4,29.5,.348
211,Northern Illinois,34,21,13,.618,-0.46,-1.20,,9,9,,18,1,,3,10,,2463,2285,,69.3,96.3,.397,.414,.511,47.1,57.3,8.3,9.2,.474,17.9,27.0,.267
212,Northern Iowa NCAA,36,23,13,.639,8.78,4.44,,11,7,,11,3,,6,8,,2475,2303,,64.1,98.8,.240,.395,.514,53.2,51.1,7.4,8.9,.486,15.8,26.7,.173
213,Northern Kentucky,30,9,21,.300,-6.87,-0.69,,5,13,,7,7,,2,13,,2116,2233,,69.4,106.4,.413,.325,.542,50.9,52.7,9.6,10.5,.497,14.4,29.3,.304
214,Northwestern,32,20,12,.625,10.16,4.12,,8,10,,14,4,,5,6,,2304,2111,,64.4,100.5,.350,.369,.507,48.6,62.6,7.5,9.0,.465,14.2,28.3,.253
215,Northwestern State,28,8,20,.286,-15.74,-5.66,,5,13,,6,7,,2,13,,2224,2413,,75.2,114.6,.368,.323,.571,54.5,54.6,11.2,8.2,.540,15.5,38.3,.261
216,Notre Dame NCAA,36,24,12,.667,14.10,9.57,,11,7,,14,2,,5,5,,2704,2541,,65.0,108.3,.260,.344,.525,48.9,53.0,8.3,8.2,.495,12.5,31.7,.189
217,Oakland,35,23,12,.657,6.30,-1.61,,13,5,,8,4,,11,5,,3023,2746,,74.8,104.5,.321,.351,.527,48.4,54.6,7.0,8.1,.496,14.2,29.2,.224
218,Ohio,35,23,12,.657,1.90,-1.18,,11,7,,16,3,,5,6,,2746,2617,,70.4,105.5,.333,.340,.534,48.9,44.8,8.4,7.3,.496,12.7,25.3,.245
219,Ohio State,35,21,14,.600,9.39,7.08,,11,7,,15,6,,4,6,,2462,2381,,67.7,99.1,.304,.371,.501,48.7,50.9,7.3,5.8,.466,14.8,29.1,.215
220,Oklahoma NCAA,37,29,8,.784,19.76,11.14,,12,6,,14,1,,7,5,,2948,2629,,71.0,99.0,.283,.357,.501,48.6,43.1,10.1,8.9,.472,15.1,30.0,.192
221,Oklahoma State,32,12,20,.375,8.18,8.81,,3,15,,8,8,,1,9,,2128,2148,,65.0,102.0,.409,.357,.508,50.9,49.5,9.7,8.7,.471,14.8,32.3,.272
222,Old Dominion,38,25,13,.658,4.66,-2.31,,12,6,,11,4,,7,6,,2604,2339,,62.8,97.3,.358,.365,.498,45.5,50.1,6.7,7.1,.455,15.0,26.8,.256
223,Omaha,32,18,14,.563,-0.24,-2.04,,10,6,,9,4,,7,9,,2729,2619,,76.4,105.9,.369,.355,.565,51.1,49.9,7.9,8.6,.524,17.3,30.9,.279
224,Oral Roberts,31,14,17,.452,-2.69,0.59,,6,10,,8,4,,4,12,,2356,2384,,71.2,107.6,.312,.324,.544,49.8,44.8,8.3,6.3,.510,13.8,28.8,.228
225,Oregon NCAA,38,31,7,.816,18.05,8.64,,14,4,,18,0,,5,5,,2990,2614,,69.5,98.6,.314,.343,.517,47.6,52.2,6.6,7.7,.485,17.4,30.3,.218
226,Oregon State NCAA,32,19,13,.594,10.39,9.26,,9,9,,12,3,,4,7,,2301,2244,,68.4,102.5,.391,.389,.529,51.7,58.1,7.3,9.6,.492,16.9,32.2,.272
227,Pacific,28,8,20,.286,-3.57,2.35,,6,12,,6,8,,2,11,,1948,2009,,67.8,104.0,.476,.367,.536,49.4,54.5,8.7,9.5,.491,15.2,28.2,.332
228,Penn State,32,16,16,.500,3.17,6.95,,7,11,,11,4,,3,8,,2107,2228,,66.2,104.4,.425,.353,.531,51.0,51.7,8.6,9.2,.488,15.2,29.5,.301
229,Pennsylvania,28,11,17,.393,-6.18,-2.15,,5,9,,9,6,,2,11,,1911,2013,,68.4,104.2,.333,.315,.526,50.7,47.4,9.1,10.7,.498,14.4,30.1,.223
230,Pepperdine,32,18,14,.563,2.33,1.68,,10,8,,10,3,,6,8,,2349,2287,,68.3,103.1,.318,.345,.519,49.3,50.4,7.8,6.5,.490,13.9,29.4,.214
231,Pittsburgh NCAA,33,21,12,.636,15.47,8.75,,9,9,,15,4,,3,6,,2476,2220,,66.4,100.6,.330,.342,.520,44.8,54.8,8.4,8.3,.493,15.1,27.0,.218
232,Portland,32,12,20,.375,-2.21,0.56,,6,12,,8,7,,3,9,,2483,2552,,72.7,109.3,.407,.359,.555,52.1,51.5,7.8,9.6,.520,15.8,34.1,.283
233,Portland State,31,13,18,.419,-8.15,-5.94,,8,10,,8,6,,4,11,,2408,2409,,73.2,106.1,.323,.329,.556,50.8,51.2,9.3,5.3,.528,16.9,30.5,.227
234,Prairie View,31,7,24,.226,-17.43,-6.82,,7,11,,4,6,,3,16,,1873,2202,,68.9,103.0,.474,.327,.549,53.9,55.5,10.3,11.1,.507,19.9,36.3,.331
235,Presbyterian,31,11,20,.355,-13.38,-4.98,,5,13,,7,8,,3,11,,2093,2259,,69.8,104.1,.380,.415,.546,51.6,53.0,10.0,10.4,.515,17.0,30.3,.259
236,Princeton,29,22,7,.759,7.17,-1.72,,12,2,,13,0,,9,6,,2294,1989,,69.4,97.5,.307,.287,.513,48.0,45.5,8.0,11.6,.486,16.1,25.8,.205
237,Providence NCAA,35,24,11,.686,11.94,8.46,,10,8,,13,4,,7,4,,2577,2455,,69.8,99.4,.280,.331,.524,50.6,50.6,8.4,8.8,.493,17.8,30.1,.201
238,Purdue NCAA,35,26,9,.743,20.17,7.46,,12,6,,17,1,,5,5,,2726,2281,,67.8,95.2,.281,.331,.478,42.7,50.5,9.1,7.7,.443,12.0,23.3,.197
239,Purdue Fort Wayne,34,24,10,.706,0.00,-1.66,,12,4,,12,1,,10,7,,2701,2585,,70.4,107.2,.301,.354,.553,48.6,47.0,8.2,8.9,.528,14.2,26.0,.207
240,Quinnipiac,30,9,21,.300,-10.38,-4.98,,6,14,,6,8,,3,11,,1969,2131,,69.7,100.6,.401,.320,.510,46.5,53.8,11.0,9.8,.465,15.0,29.4,.284
241,Radford,31,16,15,.516,-5.17,-3.45,,9,9,,8,6,,7,7,,2266,2248,,67.6,104.8,.335,.302,.533,47.8,44.9,10.7,8.0,.500,14.8,30.4,.236
242,Rhode Island,32,17,15,.531,7.92,3.29,,9,9,,13,4,,3,9,,2220,2072,,65.1,98.4,.396,.296,.522,48.1,42.9,8.9,9.4,.476,16.7,26.3,.288
243,Rice,32,12,20,.375,-8.80,-2.70,,7,11,,9,8,,3,11,,2427,2576,,71.4,112.3,.352,.352,.581,52.1,53.7,9.9,8.9,.554,16.1,31.3,.247
244,Richmond,32,16,16,.500,7.28,4.56,,7,11,,9,7,,5,7,,2450,2363,,68.8,106.1,.361,.324,.543,53.8,50.8,6.8,7.4,.509,15.6,31.7,.254
245,Rider,33,13,20,.394,-5.00,-3.60,,8,12,,7,6,,4,12,,2177,2223,,65.6,101.1,.324,.387,.517,50.1,54.5,10.1,7.8,.478,15.7,29.4,.238
246,Robert Morris,32,10,22,.313,-13.53,-7.75,,8,10,,4,8,,5,14,,2082,2267,,69.4,101.7,.329,.359,.532,54.6,62.5,9.0,10.3,.494,18.7,34.7,.241
247,Rutgers,32,7,25,.219,-7.06,6.43,,1,17,,7,11,,0,11,,2166,2571,,71.3,111.4,.301,.343,.542,54.5,54.5,10.0,9.5,.517,13.6,35.6,.205
248,Sacramento State,31,14,17,.452,-8.63,-5.32,,6,12,,10,5,,3,11,,2210,2237,,69.2,103.8,.361,.372,.519,51.5,56.1,9.0,8.5,.488,14.8,31.1,.241
249,Sacred Heart,30,12,18,.400,-13.01,-9.05,,11,7,,6,5,,5,13,,2217,2336,,72.2,107.0,.394,.342,.545,49.7,53.8,8.9,9.7,.511,15.5,32.4,.273
250,Saint Francis (PA),30,13,17,.433,-12.57,-9.06,,9,9,,8,6,,5,11,,2110,2181,,67.6,106.7,.301,.361,.537,49.3,51.0,8.5,10.9,.506,14.5,30.7,.217
251,Saint Joseph's NCAA,36,28,8,.778,12.10,4.93,,13,5,,12,4,,10,2,,2780,2522,,70.1,99.5,.250,.415,.508,48.1,49.1,6.4,7.4,.481,14.2,25.7,.175
252,Saint Louis,32,11,21,.344,-2.73,3.49,,5,13,,7,11,,3,8,,2106,2305,,69.4,103.0,.393,.406,.539,53.4,57.3,8.5,12.3,.500,16.2,27.9,.281
253,Saint Mary's (CA),35,29,6,.829,13.60,1.24,,15,3,,20,1,,7,4,,2576,2132,,62.3,97.7,.242,.316,.487,46.1,47.0,7.1,7.6,.461,13.3,26.6,.163
254,Saint Peter's,30,14,16,.467,-5.00,-4.30,,12,8,,9,5,,5,10,,1966,1987,,66.4,98.9,.317,.386,.513,47.9,50.1,9.6,9.7,.478,15.5,26.3,.226
255,Sam Houston,34,18,16,.529,-6.06,-6.50,,12,6,,10,5,,6,9,,2551,2427,,69.8,101.5,.449,.396,.554,47.8,64.2,7.7,8.4,.511,17.2,22.8,.321
256,Samford,33,14,19,.424,-5.94,-4.49,,4,14,,6,7,,5,11,,2440,2442,,69.7,104.3,.430,.369,.549,50.3,55.9,9.6,11.4,.511,17.8,31.6,.300
257,San Diego,30,9,21,.300,-7.78,1.42,,4,14,,6,7,,1,11,,1822,2074,,66.6,103.9,.414,.305,.540,52.1,52.8,9.0,10.8,.500,15.6,28.5,.292
258,San Diego State,38,28,10,.737,11.89,4.33,,16,2,,16,4,,9,2,,2605,2303,,66.2,91.0,.307,.355,.469,46.2,49.2,9.0,9.6,.426,15.8,27.6,.223
259,San Francisco,30,15,15,.500,-2.92,-0.68,,8,10,,10,7,,5,7,,2329,2362,,70.9,109.3,.349,.393,.550,48.1,52.5,7.0,11.8,.516,13.8,29.8,.250
260,San Jose State,31,9,22,.290,-5.79,1.35,,4,14,,7,7,,1,13,,2186,2290,,71.3,103.1,.459,.340,.532,50.1,52.8,8.7,8.1,.490,15.2,28.3,.315
261,Santa Clara,31,11,20,.355,-4.67,1.86,,7,11,,7,8,,3,9,,2083,2272,,66.4,108.2,.364,.396,.546,52.2,56.5,7.2,9.4,.509,14.4,29.7,.263
262,Savannah State,32,16,16,.500,-15.39,-8.59,,9,7,,12,3,,2,12,,1992,2167,,68.2,98.9,.401,.346,.539,53.0,50.8,10.1,11.2,.496,19.8,30.0,.291
263,Seattle,32,15,17,.469,-9.62,-5.02,,7,7,,10,8,,3,8,,2074,2140,,67.3,99.0,.335,.427,.511,48.2,60.6,12.4,9.8,.480,16.6,30.3,.224
264,Seton Hall NCAA,34,25,9,.735,14.66,8.28,,12,6,,13,3,,7,4,,2522,2305,,70.7,95.5,.338,.330,.490,47.6,50.9,10.1,9.8,.454,16.6,30.8,.229
265,Siena,34,21,13,.618,1.73,-3.19,,13,7,,12,3,,7,9,,2659,2492,,71.0,101.3,.384,.345,.516,44.6,45.8,10.3,8.7,.472,14.9,29.8,.276
266,South Alabama,33,14,19,.424,-8.18,-2.02,,8,12,,8,6,,4,11,,2284,2426,,70.3,102.7,.378,.367,.521,50.7,54.4,8.1,8.9,.481,15.6,32.4,.267
267,South Carolina,34,25,9,.735,12.01,5.83,,11,7,,16,3,,5,5,,2583,2357,,71.4,96.3,.383,.411,.508,46.0,55.7,8.8,10.9,.470,17.9,29.7,.261
268,South Carolina State,34,19,15,.559,-9.99,-8.24,,12,4,,10,1,,6,12,,2485,2485,,68.8,106.2,.386,.372,.546,51.0,50.6,6.5,7.0,.507,15.4,31.1,.278
269,South Carolina Upstate,32,10,22,.313,-13.78,-4.39,,4,10,,7,10,,3,12,,2315,2495,,69.0,112.0,.332,.382,.557,48.9,59.4,9.9,7.2,.529,14.1,32.0,.231
270,South Dakota,32,14,18,.438,-5.58,-0.88,,5,11,,6,6,,5,10,,2443,2537,,71.7,108.4,.401,.383,.568,52.3,56.0,7.1,10.1,.529,16.7,29.8,.295
271,South Dakota State NCAA,34,26,8,.765,5.44,-1.22,,12,4,,12,0,,8,7,,2591,2316,,68.8,99.0,.390,.329,.518,46.3,47.7,8.2,9.8,.473,15.5,25.7,.281
272,South Florida,33,8,25,.242,-2.85,5.24,,4,14,,4,14,,3,9,,2085,2352,,67.1,106.2,.356,.372,.509,48.4,60.6,11.5,7.6,.472,12.0,32.5,.244
273,Southeast Missouri State,29,5,24,.172,-16.05,-3.43,,2,14,,3,10,,2,14,,1944,2252,,71.5,108.2,.304,.384,.567,52.0,62.6,9.1,9.4,.542,16.6,29.7,.214
274,Southeastern Louisiana,33,12,21,.364,-13.61,-7.55,,9,9,,9,3,,2,15,,2344,2489,,70.6,106.5,.425,.379,.547,51.1,59.5,9.2,10.5,.518,16.7,32.6,.278
275,Southern NCAA,35,22,13,.629,-7.68,-9.37,,11,7,,12,1,,6,10,,2534,2406,,69.5,98.9,.382,.367,.509,51.0,49.4,7.5,7.3,.474,16.9,31.6,.254
276,Southern California NCAA,34,21,13,.618,13.52,7.64,,9,9,,16,2,,3,7,,2737,2537,,72.5,101.4,.283,.345,.505,48.9,50.8,7.8,9.3,.473,14.1,31.5,.199
277,Southern Illinois,32,22,10,.688,2.79,-1.30,,11,7,,12,4,,9,4,,2360,2229,,69.9,98.9,.449,.352,.544,47.8,49.3,8.4,7.3,.509,18.9,25.6,.303
278,SIU Edwardsville,28,6,22,.214,-10.78,-2.60,,3,13,,3,11,,3,11,,1839,2068,,67.7,108.0,.439,.307,.557,49.5,53.7,8.4,9.1,.518,15.3,29.2,.311
279,Southern Methodist,30,25,5,.833,18.42,4.56,,13,5,,16,1,,7,4,,2319,1903,,66.1,96.0,.304,.400,.492,42.6,55.9,11.1,9.3,.466,15.8,28.5,.193
280,Southern Mississippi,29,8,21,.276,-10.58,-3.66,,5,13,,6,9,,2,12,,1866,2045,,65.0,106.6,.384,.444,.549,52.7,57.5,9.9,11.2,.515,15.5,28.9,.268
281,Southern Utah,30,6,24,.200,-17.36,-4.22,,3,15,,3,10,,3,13,,2040,2429,,68.9,116.6,.428,.329,.594,54.1,47.9,8.6,10.6,.561,15.4,30.3,.306
282,St. Bonaventure,31,22,9,.710,6.55,1.87,,14,4,,14,3,,8,5,,2409,2264,,69.1,104.8,.374,.377,.532,50.7,55.8,7.7,8.3,.496,16.1,33.4,.260
283,St. Francis (NY),32,15,17,.469,-11.24,-9.24,,11,7,,9,5,,6,11,,2095,2131,,66.9,98.8,.348,.256,.505,49.4,48.1,9.5,9.1,.465,16.1,30.5,.248
