Rk,School,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
26,Boston University,69.4,0.7999999999999972,0.0239999999999999,0.025,0.031,1.4000000000000057,-2.3999999999999986,-0.5,2.299999999999999,0.029,2.599999999999998,-0.5999999999999979,0.0279999999999999
27,Bowling Green State,69.4,-2.4000000000000057,0.052,-0.083,-0.005,1.2000000000000028,2.5,0.0999999999999996,1.5999999999999996,-0.005,1.0,0.5,0.022
28,Bradley,67.3,-20.5,-0.124,0.0449999999999999,-0.063,-1.7999999999999972,-5.699999999999996,-4.9,-2.1000000000000005,-0.065,7.199999999999999,-1.400000000000002,-0.0829999999999999
29,Brigham Young,74.0,14.599999999999994,0.0289999999999999,-0.016,0.045,6.0,1.7000000000000028,1.8000000000000007,2.5,0.053,-2.1,5.899999999999999,0.0119999999999999
30,Brown,70.5,-5.700000000000003,0.012,0.038,0.0,-3.4000000000000057,6.399999999999999,-3.3000000000000007,0.3999999999999986,-0.004,2.599999999999998,-4.699999999999999,0.014
31,Bryant,68.4,-16.099999999999994,-0.0449999999999999,-0.062,-0.049,-7.400000000000006,-2.1000000000000014,-1.9000000000000004,-2.1999999999999997,-0.039,3.3999999999999986,-7.300000000000001,-0.056
32,Bucknell,71.5,7.1000000000000085,0.023,-0.002,0.0429999999999999,3.200000000000003,1.3999999999999986,-0.5999999999999996,-3.0,0.04,0.7999999999999989,1.6999999999999993,0.0339999999999999
33,Buffalo,72.6,3.0,0.0369999999999999,0.01,0.008,3.4000000000000057,-2.3999999999999986,1.7000000000000002,0.2999999999999989,0.006,0.0999999999999996,3.500000000000004,0.0239999999999999
34,Butler,69.8,12.799999999999995,0.035,-0.0579999999999999,0.0309999999999999,4.599999999999994,0.3999999999999986,3.200000000000001,-1.6999999999999993,0.029,-3.899999999999999,4.800000000000001,0.0329999999999999
35,Cal Poly,67.8,-4.099999999999994,-0.038,0.0579999999999999,-0.04,-0.4000000000000057,-1.1000000000000014,0.6000000000000005,-0.6000000000000014,-0.04,-1.1000000000000014,2.3000000000000007,-0.033
36,Cal State Bakersfield,68.4,13.200000000000005,-0.0489999999999999,-0.073,0.03,5.599999999999994,10.299999999999995,3.8,6.6,0.0459999999999999,-4.000000000000002,5.600000000000001,-0.0459999999999999
37,Cal State Fullerton,70.0,-5.799999999999997,0.0569999999999999,-0.0439999999999999,-0.026,1.0,-14.4,-0.7000000000000002,-6.0,-0.0299999999999999,1.8000000000000007,1.6000000000000014,0.0249999999999999
38,Cal State Northridge,71.4,-5.400000000000006,0.08,-0.084,-0.018,-2.799999999999997,-1.0,0.3000000000000007,-0.7999999999999989,-0.035,0.5,-3.400000000000002,0.069
39,California,68.2,10.900000000000006,0.0419999999999999,0.072,0.061,9.0,1.5,-1.3999999999999997,3.1000000000000005,0.079,3.0,7.300000000000001,0.009
40,Campbell,70.0,0.2000000000000028,0.0329999999999999,0.089,0.006,-6.799999999999997,0.7999999999999972,1.6999999999999993,-1.3999999999999997,-0.004,-1.6999999999999993,-6.899999999999999,0.0389999999999999
41,Canisius,68.9,-2.6000000000000085,-0.021,0.0309999999999999,-0.0499999999999999,-4.799999999999997,-3.899999999999999,1.0,-2.1,-0.059,-3.5,-1.7999999999999972,-0.0089999999999999
42,Central Arkansas,73.7,-11.299999999999995,0.0319999999999999,-0.0569999999999999,-0.0419999999999999,0.7999999999999972,-4.200000000000003,-2.1,-0.4000000000000003,-0.039,3.3000000000000007,1.5,-0.003
43,Central Connecticut State,68.9,-18.8,0.006,-0.045,-0.075,-2.4000000000000057,-2.700000000000003,-3.8,-0.3000000000000007,-0.086,4.300000000000001,-0.4000000000000021,0.0
44,Central Florida,68.3,-4.1000000000000085,0.122,0.042,0.029,3.4000000000000057,-2.1000000000000014,-4.200000000000001,2.0,0.021,6.999999999999998,0.8000000000000007,0.084
45,Central Michigan,67.4,4.200000000000003,-0.023,0.124,0.019,-3.4000000000000057,2.3999999999999986,0.6000000000000005,-0.7000000000000002,0.02,-1.799999999999999,-3.3999999999999986,-0.008
46,Charleston Southern,70.0,-5.0,-0.082,0.063,-0.039,-2.200000000000003,-3.3999999999999986,-0.9999999999999992,-5.800000000000001,-0.023,-0.200000000000001,0.6000000000000014,-0.085
47,Charlotte,72.1,-2.0,0.023,0.0,-0.0349999999999999,-0.2000000000000028,6.699999999999996,0.7000000000000002,-3.0,-0.038,-2.0,2.099999999999998,0.008
48,Chattanooga,68.1,12.0,0.1159999999999999,0.01,0.0379999999999999,4.599999999999994,5.200000000000003,1.9000000000000004,2.4000000000000004,0.024,-2.3000000000000007,4.0,0.1019999999999999
49,Chicago State,72.0,-14.700000000000005,-0.145,-0.0429999999999999,-0.0929999999999999,-4.599999999999994,-17.699999999999996,1.3999999999999986,-1.3999999999999986,-0.093,-0.8000000000000007,-1.6000000000000014,-0.1019999999999999
50,Cincinnati,65.5,14.800000000000011,0.062,0.014,0.041,6.400000000000006,9.0,4.0,6.800000000000001,0.0369999999999999,-3.5,6.100000000000001,0.05
51,Clemson,63.7,8.0,0.048,0.0549999999999999,0.03,0.7999999999999972,2.700000000000003,1.0999999999999996,5.799999999999999,0.027,-1.8000000000000007,0.1999999999999993,0.0389999999999999
52,Cleveland State,65.9,-10.5,-0.144,-0.0449999999999999,-0.051,-2.799999999999997,-12.700000000000005,-0.2999999999999989,-0.3000000000000007,-0.0509999999999999,1.099999999999998,-1.599999999999998,-0.088
53,Coastal Carolina,68.3,9.5,0.063,-0.0389999999999999,0.053,4.799999999999997,-3.6000000000000014,-0.0999999999999996,2.1,0.0539999999999999,1.5999999999999996,3.200000000000003,0.0449999999999999
54,Colgate,65.4,-2.5999999999999943,-0.123,0.0569999999999999,-0.011,-4.599999999999994,1.0,0.8999999999999986,-4.1000000000000005,-0.002,-0.6999999999999993,-3.6000000000000014,-0.0869999999999999
55,College of Charleston,65.2,5.299999999999997,-0.0959999999999999,0.0,-0.006,1.5999999999999943,2.5,2.8000000000000007,-1.799999999999999,0.0,-2.6999999999999997,3.3999999999999986,-0.06
56,Colorado,70.8,7.0,0.047,0.027,0.028,11.400000000000006,11.4,-3.2,0.5,0.018,2.3000000000000007,10.699999999999996,0.0519999999999999
57,Colorado State,69.3,3.0999999999999943,0.072,0.0379999999999999,-0.009,7.200000000000003,0.5999999999999943,-3.1,-2.6000000000000005,-0.016,0.7000000000000011,8.700000000000003,0.0499999999999999
58,Columbia,66.7,11.399999999999991,0.031,0.065,0.0329999999999999,3.5999999999999943,3.700000000000003,2.500000000000001,0.4000000000000003,0.029,-2.9000000000000004,4.0,0.034
59,Connecticut,66.1,14.299999999999995,-0.0579999999999999,-0.0259999999999999,0.074,2.200000000000003,-0.3000000000000042,1.0999999999999996,4.6,0.071,-1.4000000000000004,-0.5,0.0009999999999999
60,Coppin State,71.4,-11.300000000000011,-0.0459999999999999,0.0479999999999999,-0.064,-5.799999999999997,-5.299999999999997,-0.1000000000000005,-2.8999999999999995,-0.085,-0.8000000000000007,-3.6000000000000014,-0.005
61,Cornell,72.7,-9.799999999999995,-0.0249999999999999,0.0509999999999999,-0.03,-13.599999999999994,-16.9,3.0,-1.0999999999999996,-0.018,-0.6999999999999993,-12.900000000000002,-0.046
62,Creighton,72.1,10.099999999999994,0.0399999999999999,0.0479999999999999,0.0449999999999999,2.799999999999997,4.0,-0.5,-0.8999999999999995,0.048,-1.200000000000001,1.1999999999999993,0.0289999999999999
63,Dartmouth,69.1,0.0999999999999943,-0.0469999999999999,-0.121,-0.024,3.5999999999999943,-1.0,0.1000000000000014,-6.199999999999999,-0.037,-1.0,4.800000000000001,-0.009
64,Davidson,71.2,1.3999999999999917,0.027,0.088,0.01,-5.799999999999997,6.5,-1.2999999999999998,-1.7000000000000002,0.001,-1.3000000000000007,-5.399999999999999,0.038
65,Dayton,68.6,9.5,0.0799999999999999,-0.018,0.046,6.400000000000006,2.6000000000000014,1.5999999999999996,4.199999999999999,0.047,0.4000000000000003,4.5,0.053
66,Delaware,67.4,-14.0,0.1029999999999999,-0.1609999999999999,-0.05,1.4000000000000057,-14.699999999999996,-4.000000000000001,-1.3000000000000007,-0.065,3.6000000000000014,1.6000000000000014,0.0629999999999999
67,Delaware State,67.3,-16.400000000000006,-0.111,-0.0369999999999999,-0.06,-10.400000000000006,-8.699999999999996,-0.6999999999999993,-0.1999999999999993,-0.0469999999999999,1.3000000000000007,-9.5,-0.096
68,Denver,62.7,-0.2000000000000028,-0.068,0.071,0.027,-9.599999999999994,9.699999999999996,1.0999999999999996,-3.0,0.038,-0.6000000000000014,-10.9,-0.047
69,DePaul,68.4,-11.0,-0.083,-0.105,-0.033,1.2000000000000028,-12.9,-2.6999999999999997,1.0,-0.02,3.4000000000000004,0.8000000000000007,-0.083
70,Detroit Mercy,75.7,1.0999999999999943,-0.042,-0.0269999999999999,-0.002,2.799999999999997,-6.399999999999999,0.6999999999999993,1.3999999999999986,0.004,0.0999999999999996,3.099999999999998,-0.035
71,Drake,66.0,-6.6000000000000085,0.042,0.012,0.009,0.5999999999999943,5.399999999999999,-3.5,-6.6,0.002,5.300000000000001,-1.6999999999999993,0.038
72,Drexel,65.6,-11.0,-0.1059999999999999,-0.025,-0.073,-4.0,4.900000000000006,-0.8999999999999995,0.9000000000000004,-0.077,-1.0999999999999996,-0.6999999999999993,-0.073
73,Duke,68.4,12.5,0.152,0.102,0.0539999999999999,-1.0,-3.799999999999997,2.5,0.0,0.042,-2.3000000000000007,-1.3999999999999986,0.121
74,Duquesne,73.6,1.0999999999999943,-0.0359999999999999,0.0459999999999999,0.0349999999999999,2.200000000000003,-9.300000000000004,-2.000000000000001,1.299999999999999,0.047,3.0,-0.0999999999999978,-0.0289999999999999
75,East Carolina,67.0,-5.200000000000003,0.0789999999999999,-0.012,-0.01,-3.0,0.6999999999999957,-0.9000000000000004,-5.0,-0.022,1.1999999999999993,-3.599999999999998,0.061
76,East Tennessee State,71.0,4.900000000000006,-0.03,-0.008,0.025,-0.2000000000000028,-1.2000000000000028,0.5,1.700000000000001,0.034,-0.3000000000000007,-0.6999999999999993,-0.0239999999999999
77,Eastern Illinois,68.3,-3.200000000000003,-0.0489999999999999,0.014,-0.011,-7.400000000000006,-0.1000000000000014,-0.3000000000000007,-0.9000000000000004,0.001,-1.3999999999999986,-6.800000000000001,-0.05
78,Eastern Kentucky,73.4,1.8999999999999917,-0.0179999999999999,0.003,0.032,-4.599999999999994,-4.100000000000001,0.5,0.9000000000000004,0.0329999999999999,0.1999999999999993,-6.300000000000001,-0.001
79,Eastern Michigan,72.5,3.9000000000000057,0.0369999999999999,-0.097,0.01,-2.799999999999997,-15.300000000000004,4.699999999999999,2.6,0.003,-3.3000000000000007,-3.299999999999997,0.0389999999999999
80,Eastern Washington,70.4,6.399999999999992,-0.017,0.192,0.03,-1.2000000000000028,-5.299999999999997,0.200000000000001,-1.5999999999999996,0.0379999999999999,-0.5,-0.8000000000000007,-0.014
81,Elon,71.7,0.7000000000000028,-0.014,0.15,0.017,-1.4000000000000057,11.6,-1.3000000000000007,-6.9,0.021,1.4000000000000004,-1.5,-0.011
82,Evansville,68.9,12.900000000000006,0.174,-0.074,0.0789999999999999,4.400000000000006,16.6,-0.6999999999999993,2.1999999999999997,0.077,0.0,-0.1999999999999993,0.122
83,Fairfield,72.2,-1.0,-0.015,0.0539999999999999,0.019,-7.799999999999997,7.200000000000003,0.9000000000000004,2.6,0.017,-0.3000000000000007,-9.3,0.005
84,Fairleigh Dickinson,72.4,-1.7999999999999972,-0.14,-0.0429999999999999,-0.014,-7.400000000000006,-5.300000000000004,1.700000000000001,-1.3999999999999997,-0.005,-2.6999999999999997,-6.799999999999997,-0.097
85,Florida,70.1,7.799999999999997,0.038,0.0489999999999999,0.013,2.5999999999999943,4.0,1.700000000000001,1.5,0.0169999999999999,-2.5,3.3999999999999986,0.014
86,Florida A&M,70.8,-12.599999999999994,0.0489999999999999,-0.001,-0.051,-6.200000000000003,4.100000000000001,-1.4000000000000004,-2.1,-0.0459999999999999,1.5,-4.800000000000001,-0.008
87,Florida Atlantic,68.5,-11.299999999999995,-0.0329999999999999,0.1159999999999999,-0.028,-8.799999999999997,3.800000000000004,-0.9999999999999992,-2.4000000000000004,-0.033,1.5,-8.400000000000002,-0.016
88,Florida Gulf Coast,69.7,9.199999999999989,0.0339999999999999,-0.1089999999999999,0.045,7.0,0.6000000000000014,-0.200000000000001,3.3000000000000007,0.0559999999999999,0.4000000000000003,5.199999999999999,0.0089999999999999
89,Florida International,66.8,1.6000000000000083,0.013,-0.1039999999999999,0.04,3.5999999999999943,-6.100000000000001,-1.3000000000000007,4.6,0.05,4.000000000000002,0.9000000000000021,0.002
90,Florida State,71.8,5.6000000000000085,0.011,-0.0539999999999999,0.01,4.799999999999997,-3.3000000000000043,2.6000000000000005,3.6999999999999993,0.009,-0.8999999999999986,4.4999999999999964,0.009
91,Fordham,68.3,3.6000000000000085,-0.065,0.01,-0.006,2.5999999999999943,-0.5,2.6000000000000014,3.6000000000000014,0.004,-2.3000000000000007,3.599999999999998,-0.0539999999999999
92,Fresno State,70.1,6.200000000000003,-0.066,-0.095,-0.006,0.7999999999999972,-2.700000000000003,5.4,4.500000000000001,0.001,-5.4,1.7000000000000028,-0.0479999999999999
93,Furman,66.3,6.700000000000003,0.0499999999999999,0.0569999999999999,0.027,6.400000000000006,0.8000000000000043,-0.5999999999999996,0.6999999999999993,0.024,0.5,6.0,0.0409999999999999
94,Gardner-Webb,71.0,1.0999999999999943,-0.049,0.029,-0.025,1.5999999999999943,-0.5999999999999943,2.1999999999999997,1.0999999999999996,-0.014,-1.5000000000000018,3.900000000000002,-0.056
95,George Mason,67.7,-7.900000000000006,0.0439999999999999,-0.0359999999999999,-0.03,10.200000000000005,-6.300000000000004,-3.8,-0.1999999999999993,-0.0329999999999999,6.6,10.7,0.017
96,George Washington,67.5,10.600000000000009,0.121,-0.0259999999999999,0.035,7.400000000000006,8.100000000000001,0.3000000000000007,-0.5,0.021,-1.0999999999999996,6.599999999999998,0.0989999999999999
97,Georgetown,69.2,2.5999999999999943,-0.1139999999999999,0.1039999999999999,0.032,1.5999999999999943,6.200000000000003,-1.1000000000000003,3.1999999999999997,0.0459999999999999,2.8000000000000007,-0.0999999999999978,-0.071
98,Georgia,68.2,1.2999999999999972,0.024,-0.08,0.024,4.0,3.1000000000000014,-2.1,4.4,0.0249999999999999,2.9999999999999982,2.599999999999998,0.02
99,Georgia Southern,71.2,2.1000000000000085,-0.0529999999999999,0.0339999999999999,-0.019,-4.200000000000003,-5.200000000000003,3.8000000000000007,-4.9,-0.019,-4.099999999999998,-2.700000000000003,-0.0349999999999999
100,Georgia State,65.1,1.0,-0.0399999999999999,-0.1369999999999999,0.001,-6.200000000000003,-8.600000000000001,2.1,2.0,0.013,-2.900000000000002,-6.300000000000001,-0.0429999999999999
101,Georgia Tech,67.0,3.799999999999997,0.0,-0.0269999999999999,0.008,10.599999999999994,3.700000000000003,-0.5,4.000000000000001,0.007,1.3000000000000007,10.299999999999995,0.003
102,Gonzaga,68.1,19.5,0.059,0.0239999999999999,0.1069999999999999,10.400000000000006,6.5,-1.0,-0.2999999999999998,0.107,1.5999999999999996,6.699999999999996,0.06
103,Grambling,67.2,-8.900000000000006,0.0369999999999999,-0.025,-0.031,-4.799999999999997,-9.700000000000005,0.3000000000000007,-5.699999999999999,-0.0359999999999999,1.0,-4.5,0.0159999999999999
104,Grand Canyon,69.8,11.099999999999994,0.074,-0.067,0.03,5.400000000000006,11.5,0.200000000000001,-1.8999999999999997,0.024,-2.299999999999999,5.299999999999997,0.0629999999999999
105,Green Bay,77.3,4.699999999999989,0.071,-0.028,-0.013,-2.5999999999999943,-2.700000000000003,5.1,1.0999999999999996,-0.011,-5.300000000000001,-0.9000000000000021,0.0269999999999999
106,Hampton,71.7,-0.2999999999999971,0.0539999999999999,0.0139999999999999,-0.021,6.200000000000003,5.0,-0.5999999999999996,-1.3000000000000007,-0.0189999999999999,0.8999999999999986,7.600000000000001,0.013
107,Hartford,69.9,-10.700000000000005,-0.0829999999999999,0.128,-0.026,-16.599999999999994,-2.3999999999999986,2.0,-6.0,-0.04,-1.0,-16.199999999999996,-0.024
108,Harvard,67.1,0.7999999999999972,-0.008,-0.009,0.028,4.200000000000003,9.5,-3.299999999999999,6.5,0.0519999999999999,3.899999999999999,3.0,-0.043
109,Hawaii,71.6,14.5,0.0569999999999999,0.029,0.055,6.0,10.9,2.4000000000000004,2.5,0.067,-2.1999999999999997,5.0,0.0259999999999999
110,High Point,67.7,9.799999999999995,0.0459999999999999,-0.1169999999999999,0.0209999999999999,0.5999999999999943,8.799999999999997,3.999999999999999,0.4000000000000003,0.009,-4.9,0.4000000000000021,0.055
111,Hofstra,70.2,7.0,0.163,0.0549999999999999,0.033,2.799999999999997,4.199999999999996,1.1000000000000003,-2.1,0.02,0.1000000000000014,2.0,0.117
112,Holy Cross,64.6,-7.799999999999997,0.0269999999999999,0.001,-0.0479999999999999,-8.799999999999997,3.699999999999996,1.4000000000000004,-1.8999999999999997,-0.053,-2.299999999999999,-6.399999999999999,0.006
113,Houston,66.3,12.0,-0.016,-0.0279999999999999,0.04,3.0,-3.1000000000000014,1.3000000000000007,1.5,0.049,-2.6,2.4000000000000057,-0.012
114,Houston Christian,72.3,0.9000000000000057,0.095,-0.032,0.0349999999999999,2.4000000000000057,-2.8000000000000043,-2.1,0.0999999999999996,0.033,3.099999999999998,0.2000000000000028,0.067
115,Howard,72.2,-5.199999999999989,0.122,-0.1019999999999999,-0.014,-1.2000000000000028,-13.199999999999996,0.7000000000000002,-0.0999999999999996,-0.0419999999999999,1.3000000000000007,-1.7999999999999972,0.1069999999999999
116,Idaho,67.2,5.200000000000003,0.0249999999999999,-0.121,0.019,10.799999999999995,-1.8999999999999984,-3.000000000000001,0.5,0.013,1.8000000000000007,9.8,0.0319999999999999
117,Idaho State,71.9,-2.700000000000003,0.047,-0.008,0.003,-3.799999999999997,-3.6000000000000014,1.6999999999999993,-2.1999999999999997,-0.008,0.8000000000000007,-4.100000000000001,0.0479999999999999
118,Illinois,68.6,-3.799999999999997,0.0399999999999999,-0.001,-0.024,-8.0,-0.3999999999999986,1.200000000000001,-4.9,-0.034,-3.3000000000000007,-6.600000000000001,0.036
119,Illinois State,67.7,1.5999999999999943,-0.0519999999999999,0.016,-0.007,0.5999999999999943,-0.2999999999999971,0.5999999999999996,2.3000000000000007,-0.002,-1.3999999999999986,1.599999999999998,-0.038
120,Illinois-Chicago,72.7,-14.900000000000006,0.0559999999999999,-0.092,-0.064,1.0,-11.1,-2.200000000000001,1.5999999999999996,-0.062,3.6,1.8999999999999984,0.0
121,Incarnate Word,71.2,0.3000000000000113,0.016,0.0339999999999999,0.007,-4.599999999999994,5.100000000000001,0.6999999999999993,-4.4,-0.015,-0.7000000000000011,-5.200000000000003,0.0519999999999999
122,Indiana,69.1,18.3,0.036,0.0969999999999999,0.0869999999999999,9.799999999999995,8.099999999999994,1.0,1.0,0.0889999999999999,0.3000000000000007,8.100000000000001,0.042
123,Indiana State,70.0,-2.299999999999997,-0.015,0.0489999999999999,-0.018,0.7999999999999972,0.5,-0.5,-2.2,-0.0189999999999999,0.5,2.200000000000003,-0.01
124,Iona,72.5,7.400000000000006,-0.0389999999999999,0.08,0.0419999999999999,-0.5999999999999943,6.600000000000001,2.3000000000000007,2.0,0.05,-0.9999999999999982,-1.8000000000000007,-0.0239999999999999
125,Iowa,69.1,11.900000000000006,0.08,-0.027,0.04,1.2000000000000028,4.300000000000004,1.9999999999999991,4.9,0.033,-3.4000000000000004,0.6999999999999993,0.0659999999999999
126,Iowa State,71.5,9.299999999999995,0.012,-0.005,0.0679999999999999,-0.5999999999999943,2.5,0.8999999999999995,2.700000000000001,0.0729999999999999,-0.4000000000000003,-3.799999999999997,0.0119999999999999
127,IUPUI,70.0,-8.100000000000009,-0.0529999999999999,-0.006,-0.037,-1.7999999999999972,-0.1999999999999957,-1.1999999999999993,-4.500000000000001,-0.038,0.9000000000000021,-0.6000000000000014,-0.037
128,Jackson State,68.3,4.099999999999994,-0.176,-0.002,-0.013,2.799999999999997,-2.299999999999997,2.6,1.1999999999999993,0.016,-3.1000000000000014,5.100000000000001,-0.146
129,Jacksonville,72.2,0.5999999999999943,-0.006,-0.061,-0.011,0.7999999999999972,-6.5,2.2,-0.4000000000000003,-0.015,-1.799999999999999,1.6999999999999993,0.002
130,Jacksonville State,66.6,-6.400000000000006,-0.1029999999999999,0.074,-0.044,-7.799999999999997,3.5999999999999943,0.8999999999999995,0.5,-0.048,-2.3000000000000007,-5.600000000000001,-0.0579999999999999
131,James Madison,67.9,9.399999999999991,0.004,-0.005,0.054,4.599999999999994,-3.1000000000000014,-1.8999999999999997,2.0,0.066,1.4000000000000004,2.6999999999999997,-0.004
132,Kansas,69.7,19.3,0.011,0.0,0.0949999999999999,7.799999999999997,8.0,0.200000000000001,2.1999999999999997,0.1139999999999999,-0.4000000000000003,4.899999999999999,0.003
133,Kansas City,67.7,-4.200000000000003,-0.0579999999999999,-0.0429999999999999,-0.02,0.7999999999999972,-11.1,0.1999999999999993,-0.7999999999999989,-0.005,1.3000000000000007,1.400000000000002,-0.065
134,Kansas State,67.5,3.700000000000003,0.0209999999999999,-0.0519999999999999,-0.01,5.0,-0.8000000000000043,1.0,-2.4000000000000004,-0.014,-1.2000000000000028,6.0,0.0149999999999999
135,Kennesaw State,70.4,-7.300000000000011,-0.0309999999999999,-0.0729999999999999,-0.029,-5.799999999999997,-1.7999999999999972,0.4000000000000003,0.6000000000000005,-0.033,0.4000000000000003,-5.600000000000001,-0.016
136,Kent State,68.1,2.0,0.052,-0.0499999999999999,-0.014,5.799999999999997,-9.099999999999994,-0.0999999999999996,1.9000000000000004,-0.012,-0.4000000000000003,6.800000000000001,0.016
137,Kentucky,68.1,16.599999999999994,-0.0289999999999999,0.014,0.0709999999999999,7.200000000000003,9.4,2.000000000000001,6.6,0.09,-1.6999999999999993,5.599999999999998,-0.0249999999999999
138,La Salle,67.2,-14.0,-0.0429999999999999,0.088,-0.051,-10.200000000000005,-1.8999999999999984,1.8000000000000007,-4.600000000000001,-0.045,0.3999999999999986,-9.1,-0.048
139,Lafayette,69.7,-12.5,-0.0349999999999999,0.021,-0.027,-11.0,2.1000000000000014,-0.7999999999999989,-4.4,-0.024,2.0,-10.599999999999998,-0.035
140,Lamar,73.8,-2.1000000000000085,-0.031,-0.0069999999999999,-0.029,2.0,-5.399999999999999,1.0999999999999996,1.799999999999999,-0.026,-0.5,3.400000000000002,-0.035
141,Lehigh,67.2,2.700000000000003,0.0369999999999999,-0.0459999999999999,0.02,1.7999999999999972,-0.8000000000000043,1.0,-0.6000000000000014,0.018,0.6999999999999993,0.6000000000000014,0.03
