Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
26,Bowling Green State,30,14,16,.467,-4.70,-0.94,,6,10,,9,5,,5,11,,1889,1976,,63.8,102.8,.346,.385,.533,48.8,64.6,11.1,8.2,.503,17.5,31.7,.235
27,Bradley,31,16,15,.516,3.74,4.11,,9,9,,10,5,,4,8,,2091,2089,,64.9,103.0,.305,.410,.517,51.5,56.7,8.8,5.7,.474,15.8,33.2,.236
28,Brigham Young NCAA,36,30,6,.833,18.82,3.00,,13,3,,15,1,,10,4,,2992,2392,,71.0,92.9,.358,.323,.499,47.0,53.2,8.4,7.4,.462,19.1,27.8,.244
29,Brown,31,11,20,.355,-10.68,-3.82,,5,9,,4,9,,6,10,,2073,2231,,66.5,107.4,.238,.304,.519,53.9,49.9,10.3,11.0,.497,12.7,33.3,.161
30,Bryant,30,1,29,.033,,,,1,17,,0,11,,1,16,,1503,2034,,62.8,107.6,.437,.340,.540,56.6,57.3,12.6,10.9,.507,16.0,36.5,.289
31,Bucknell,31,14,17,.452,-7.94,-6.84,,9,5,,8,5,,5,11,,2077,2107,,65.4,102.3,.378,.319,.533,50.6,52.9,8.3,8.2,.493,16.9,30.9,.272
32,Buffalo,30,18,12,.600,-2.03,-2.27,,9,7,,9,4,,8,6,,2170,2135,,69.0,102.3,.388,.313,.548,49.0,47.8,10.0,8.1,.512,19.0,31.6,.272
33,Butler NCAA,38,33,5,.868,14.37,5.08,,18,0,,15,0,,12,1,,2611,2258,,64.1,92.4,.346,.316,.501,47.9,50.6,8.2,10.4,.466,19.0,27.4,.235
34,Cal Poly,31,12,19,.387,-7.99,-2.31,,7,9,,6,6,,5,12,,2176,2335,,67.8,109.7,.541,.343,.567,48.9,57.4,8.3,9.1,.519,15.7,30.1,.389
35,Cal State Bakersfield,29,7,22,.241,,,,,,,5,6,,2,15,,1907,2163,,68.4,108.1,.366,.293,.543,51.1,53.3,9.1,8.7,.506,16.0,36.9,.262
36,Cal State Fullerton,31,16,15,.516,-2.87,-1.55,,8,8,,8,5,,7,6,,2303,2263,,69.3,101.6,.386,.301,.517,49.8,48.8,8.2,7.1,.480,15.7,31.0,.263
37,Cal State Northridge,32,11,21,.344,-5.81,-1.06,,6,10,,7,6,,2,13,,2282,2412,,72.6,102.6,.480,.381,.538,49.5,61.8,10.8,8.5,.489,18.9,34.9,.344
38,California NCAA,35,24,11,.686,17.29,8.26,,13,5,,15,1,,6,6,,2703,2387,,67.9,100.1,.333,.310,.517,47.5,50.2,8.1,9.3,.483,16.2,31.1,.231
39,Campbell,30,19,11,.633,-3.13,-4.96,,14,6,,12,3,,7,7,,2057,1900,,66.7,95.0,.414,.392,.539,49.4,66.0,9.8,13.4,.502,23.8,33.3,.285
40,Canisius,32,15,17,.469,-5.19,-4.09,,8,10,,7,5,,5,10,,2125,2160,,66.2,100.0,.316,.347,.506,49.0,55.2,10.6,9.9,.478,16.5,33.5,.207
41,Centenary (LA),29,8,21,.276,-17.16,-5.08,,3,15,,5,9,,3,11,,2056,2320,,71.9,109.8,.446,.307,.587,56.1,55.2,10.2,12.9,.548,19.3,35.9,.327
42,Central Arkansas,30,9,21,.300,,,,2,13,,2,8,,1,12,,1897,2009,,65.8,101.3,.338,.303,.530,50.6,51.3,10.1,13.2,.499,18.0,32.3,.233
43,Central Connecticut State,30,12,18,.400,-14.68,-9.68,,9,9,,8,4,,3,13,,1834,1935,,63.7,100.1,.286,.288,.528,51.3,47.8,10.6,10.3,.504,19.0,33.6,.191
44,Central Florida,32,15,17,.469,-0.03,2.19,,6,10,,9,6,,3,9,,2133,2184,,65.5,103.0,.406,.355,.536,50.8,55.3,11.0,9.6,.501,18.3,35.0,.276
45,Central Michigan,30,15,15,.500,-3.58,-3.58,,9,7,,10,3,,5,11,,1937,1924,,64.5,99.5,.549,.321,.541,49.2,50.2,9.0,10.2,.482,20.5,32.3,.401
46,Charleston Southern,30,13,17,.433,-13.25,-8.12,,7,11,,11,3,,2,14,,2062,2030,,67.6,98.4,.359,.316,.524,49.4,54.2,10.6,7.6,.495,19.6,33.4,.237
47,Charlotte,31,19,12,.613,3.96,3.00,,9,7,,10,5,,7,7,,2276,2205,,69.4,101.8,.320,.365,.506,48.3,54.0,8.4,10.1,.471,15.0,32.9,.224
48,Chattanooga,33,15,18,.455,-8.56,-3.68,,6,12,,11,5,,2,11,,2305,2379,,70.9,101.7,.318,.488,.533,49.2,58.4,11.5,10.5,.507,17.9,30.8,.213
49,Chicago State,32,9,23,.281,-21.80,-7.61,,4,8,,7,5,,0,17,,2010,2287,,68.9,103.3,.467,.390,.565,49.2,60.2,10.6,8.6,.533,20.1,31.7,.313
50,Cincinnati,35,19,16,.543,9.98,8.45,,7,11,,13,5,,2,9,,2408,2327,,66.4,98.8,.360,.346,.509,45.7,54.4,9.6,7.6,.472,15.6,29.4,.247
51,Clemson NCAA,32,21,11,.656,15.71,7.90,,9,7,,14,2,,5,6,,2350,2065,,70.1,92.1,.354,.285,.500,48.6,51.5,11.7,8.0,.464,21.1,33.5,.240
52,Cleveland State,33,16,17,.485,0.57,2.12,,10,8,,13,5,,3,9,,2283,2254,,66.3,103.1,.515,.302,.560,53.4,56.5,8.4,8.1,.524,20.7,35.0,.347
53,Coastal Carolina,35,28,7,.800,-0.78,-10.14,,15,3,,17,2,,9,4,,2584,2103,,67.4,89.1,.287,.334,.461,46.2,42.1,9.3,5.9,.428,18.2,32.1,.192
54,Colgate,29,10,19,.345,-11.34,-6.52,,6,8,,7,6,,3,11,,1955,2069,,66.8,105.0,.368,.356,.550,49.0,59.1,10.2,8.5,.512,16.4,29.3,.268
55,College of Charleston,34,22,12,.647,-0.81,-2.46,,14,4,,12,1,,8,9,,2549,2493,,69.0,105.8,.313,.270,.518,56.1,47.0,8.7,7.3,.494,15.7,39.4,.202
56,Colorado,31,15,16,.484,7.01,7.70,,6,10,,13,3,,1,10,,2313,2299,,69.2,106.3,.458,.312,.555,55.8,52.5,9.6,10.2,.516,18.5,36.7,.319
57,Colorado State,32,16,16,.500,1.35,3.61,,7,9,,11,4,,3,11,,2120,2134,,66.6,99.3,.473,.358,.535,48.2,54.9,10.2,10.6,.495,18.9,28.9,.321
58,Columbia,28,11,17,.393,-11.75,-6.04,,5,9,,7,6,,4,11,,1686,1828,,64.8,100.7,.430,.364,.548,49.8,53.6,10.3,8.7,.511,19.6,29.1,.298
59,Connecticut,34,18,16,.529,12.50,9.15,,7,11,,15,4,,2,9,,2380,2266,,68.3,97.6,.266,.301,.475,47.4,51.0,11.4,9.5,.441,15.0,35.3,.187
60,Coppin State,30,8,22,.267,-14.89,-6.81,,3,13,,7,6,,1,15,,1833,2029,,66.2,101.3,.418,.392,.517,53.7,56.6,10.3,9.5,.480,18.3,37.8,.278
61,Cornell NCAA,34,29,5,.853,8.76,-0.91,,13,1,,11,1,,13,3,,2596,2192,,64.7,98.9,.370,.326,.525,47.6,52.5,9.8,8.5,.475,18.1,29.5,.263
62,Creighton,34,18,16,.529,3.59,3.15,,10,8,,15,2,,3,10,,2374,2320,,65.9,102.7,.370,.350,.520,49.5,55.1,8.8,9.0,.478,15.2,30.7,.267
63,Dartmouth,28,5,23,.179,-18.46,-5.46,,1,13,,5,10,,0,13,,1513,1835,,63.8,102.7,.381,.298,.535,54.2,52.0,9.9,8.8,.496,18.0,34.7,.273
64,Davidson,31,16,15,.516,-2.26,-1.26,,11,7,,10,4,,5,5,,2240,2200,,67.0,104.3,.369,.321,.546,47.5,45.9,8.9,8.7,.496,16.0,27.1,.262
65,Dayton,37,25,12,.676,13.25,5.61,,8,8,,16,2,,6,7,,2599,2305,,67.3,91.6,.409,.358,.487,46.0,53.0,9.0,9.0,.448,18.0,27.4,.269
66,Delaware,31,7,24,.226,-7.86,1.37,,3,15,,5,10,,2,13,,1965,2251,,64.6,109.8,.449,.337,.552,50.6,53.8,9.7,8.9,.512,15.1,33.8,.317
67,Delaware State,29,17,12,.586,-9.08,-7.60,,11,5,,12,3,,4,8,,1697,1691,,59.0,98.0,.358,.300,.556,53.0,52.8,8.2,8.3,.535,24.6,37.8,.231
68,Denver,32,19,13,.594,-2.76,-4.89,,10,8,,15,1,,2,11,,2079,2012,,60.3,104.2,.597,.248,.559,55.4,39.8,8.7,10.9,.507,18.5,31.3,.421
69,DePaul,31,8,23,.258,1.61,7.58,,1,17,,6,9,,0,11,,1891,2073,,63.1,104.3,.396,.312,.523,53.8,59.4,8.3,9.0,.488,16.8,37.4,.267
70,Detroit Mercy,34,20,14,.588,1.35,-1.59,,9,9,,11,5,,6,8,,2360,2234,,68.4,95.3,.356,.349,.510,47.1,50.1,10.3,6.0,.469,19.2,30.5,.255
71,Drake,33,14,19,.424,0.54,3.34,,7,11,,8,8,,4,8,,2197,2259,,63.2,107.9,.317,.381,.555,55.2,55.7,7.9,9.2,.529,16.7,32.0,.219
72,Drexel,32,16,16,.500,-0.03,0.19,,11,7,,10,4,,6,11,,2044,2051,,65.1,98.1,.462,.251,.502,50.0,51.3,9.0,12.3,.450,16.8,33.0,.324
73,Duke NCAA,40,35,5,.875,25.21,9.21,,13,3,,17,0,,5,5,,3079,2441,,66.5,91.7,.340,.254,.477,45.6,49.0,7.9,9.7,.437,18.2,32.1,.234
74,Duquesne,32,16,16,.500,0.79,1.95,,7,9,,11,3,,3,12,,2251,2284,,69.6,99.1,.351,.351,.510,52.5,57.5,9.1,11.1,.478,19.0,37.5,.234
75,East Carolina,31,10,21,.323,-5.91,4.42,,4,12,,5,9,,4,8,,2082,2323,,68.8,108.6,.352,.336,.537,48.9,59.2,13.1,10.7,.503,14.3,33.5,.248
76,East Tennessee State NCAA,35,20,15,.571,-0.83,-1.47,,13,7,,9,5,,9,9,,2424,2362,,69.4,97.0,.394,.408,.519,49.5,57.8,10.6,9.3,.486,20.4,33.8,.261
77,Eastern Illinois,31,19,12,.613,-5.00,-5.00,,11,7,,12,4,,7,7,,2112,2023,,64.5,99.5,.338,.394,.511,48.0,59.9,10.4,9.6,.474,17.1,32.9,.238
78,Eastern Kentucky,33,20,13,.606,-2.07,-5.16,,11,7,,15,3,,4,10,,2351,2208,,63.0,106.2,.335,.353,.564,55.4,61.7,7.6,10.1,.536,18.7,34.3,.236
79,Eastern Michigan,32,17,15,.531,-3.46,-3.59,,8,8,,11,4,,5,9,,2124,2096,,66.3,97.9,.376,.315,.521,49.0,55.2,9.6,10.4,.490,18.4,29.9,.248
80,Eastern Washington,30,9,21,.300,-11.91,-1.91,,5,11,,7,6,,2,13,,2065,2288,,71.4,105.9,.459,.297,.568,51.5,49.4,10.6,11.8,.528,17.4,27.9,.327
81,Elon,32,9,23,.281,-10.40,-3.04,,5,13,,4,7,,4,12,,2141,2335,,68.9,105.1,.352,.324,.543,53.8,52.1,8.7,11.6,.517,17.4,34.1,.235
82,Evansville,30,9,21,.300,-4.61,1.82,,3,15,,7,9,,2,11,,1944,2068,,66.0,103.1,.440,.364,.546,49.4,55.2,10.1,11.5,.501,17.3,28.4,.317
83,Fairfield,34,23,11,.676,0.40,-3.33,,13,5,,12,2,,9,9,,2414,2287,,67.0,98.9,.343,.313,.517,49.3,48.4,9.7,9.1,.483,18.6,34.6,.237
84,Fairleigh Dickinson,32,11,21,.344,-15.56,-6.42,,10,8,,7,7,,4,12,,2027,2279,,68.5,103.6,.365,.347,.519,51.2,59.0,10.2,8.0,.491,15.1,32.9,.237
85,Florida NCAA,34,21,13,.618,11.89,7.16,,9,7,,13,4,,5,5,,2455,2258,,66.5,98.8,.277,.329,.511,48.0,52.2,9.9,9.9,.484,17.4,32.8,.188
86,Florida A&M,31,9,22,.290,-18.80,-6.41,,5,11,,6,6,,3,13,,1965,2270,,68.2,107.0,.376,.319,.538,53.2,52.8,11.0,7.2,.504,16.8,37.9,.260
87,Florida Atlantic,30,14,16,.467,-4.48,-3.30,,10,8,,9,4,,5,10,,2202,2205,,69.2,104.0,.450,.241,.539,52.1,49.6,7.4,10.0,.504,17.5,34.4,.301
88,Florida Gulf Coast,29,8,21,.276,,,,4,14,,5,7,,1,13,,1875,2082,,68.5,104.3,.479,.414,.547,49.8,65.2,11.5,7.7,.519,19.8,37.1,.304
89,Florida International,32,7,25,.219,-12.81,-2.74,,4,14,,4,9,,3,15,,2176,2469,,69.0,111.0,.380,.371,.586,53.1,59.0,10.7,10.4,.558,18.3,34.9,.268
90,Florida State NCAA,32,22,10,.688,14.64,6.79,,10,6,,13,3,,6,5,,2183,1932,,67.6,89.0,.348,.353,.473,46.3,47.3,11.7,6.6,.435,20.1,32.4,.234
91,Fordham,28,2,26,.071,-13.18,2.08,,0,16,,2,10,,0,15,,1793,2220,,72.6,109.1,.395,.298,.541,52.3,55.1,11.7,9.0,.505,14.3,34.5,.274
92,Fresno State,33,15,18,.455,0.14,1.31,,7,9,,12,6,,3,11,,2188,2207,,66.9,100.0,.341,.367,.525,51.2,58.5,9.9,10.1,.494,18.2,32.8,.231
93,Furman,30,13,17,.433,-7.01,-4.83,,7,11,,8,6,,4,9,,2052,2059,,68.3,100.0,.419,.273,.506,49.8,52.5,9.7,8.9,.470,15.6,32.2,.273
94,Gardner-Webb,29,8,21,.276,-20.32,-5.61,,5,13,,5,10,,3,11,,2005,2257,,73.5,104.6,.401,.310,.546,52.1,56.6,12.1,9.2,.518,18.2,35.2,.263
95,George Mason,32,17,15,.531,-0.44,0.06,,12,6,,11,5,,5,8,,2145,2161,,66.3,101.1,.340,.306,.512,50.8,54.7,10.3,9.2,.479,16.6,35.0,.232
96,George Washington,31,16,15,.516,3.12,0.96,,6,10,,8,7,,7,8,,2180,2113,,69.0,98.1,.428,.395,.519,47.1,61.3,9.0,10.0,.483,18.8,30.8,.283
97,Georgetown NCAA,34,23,11,.676,17.03,9.56,,10,8,,12,4,,6,5,,2500,2246,,66.6,99.2,.334,.342,.513,48.2,56.7,10.9,10.4,.474,16.9,32.2,.240
98,Georgia,31,14,17,.452,7.33,8.04,,5,11,,12,4,,0,12,,2128,2150,,66.2,104.3,.323,.319,.523,46.7,46.2,12.4,11.2,.484,15.2,32.7,.238
99,Georgia Southern,32,9,23,.281,-12.57,-1.67,,6,12,,8,6,,1,16,,2260,2529,,71.7,109.3,.449,.295,.592,54.8,53.6,8.6,8.7,.571,21.1,38.9,.293
100,Georgia State,32,12,20,.375,-3.74,-1.48,,5,13,,9,5,,1,12,,1993,2039,,63.0,100.0,.418,.328,.522,49.7,57.7,11.2,8.2,.478,19.0,36.3,.296
101,Georgia Tech NCAA,36,23,13,.639,14.11,9.02,,7,9,,14,2,,3,8,,2621,2365,,70.4,93.0,.345,.358,.477,46.8,57.7,11.2,7.7,.441,18.1,33.3,.230
102,Gonzaga NCAA,34,27,7,.794,12.11,3.83,,12,2,,14,1,,6,3,,2614,2291,,69.4,96.1,.337,.327,.492,46.9,50.9,9.4,7.3,.462,16.0,28.9,.219
103,Grambling,28,7,21,.250,-23.05,-12.75,,4,14,,4,7,,2,13,,1784,2048,,69.7,103.5,.549,.279,.536,54.1,53.8,12.1,9.7,.499,18.8,36.2,.354
104,Green Bay,35,22,13,.629,0.33,0.75,,11,7,,11,4,,9,7,,2397,2341,,64.1,102.8,.358,.321,.530,50.8,48.9,9.4,9.4,.496,17.8,34.9,.248
105,Hampton,32,14,18,.438,-6.75,-8.36,,8,8,,6,6,,6,9,,2102,2050,,68.0,94.3,.393,.315,.492,51.1,50.2,8.8,7.0,.460,19.9,36.7,.247
106,Hartford,30,8,22,.267,-13.77,-6.04,,6,10,,5,8,,3,13,,1868,2100,,64.9,107.5,.495,.384,.558,54.9,54.1,7.3,10.2,.518,17.7,34.4,.343
107,Harvard,29,21,8,.724,1.59,-3.91,,10,4,,11,2,,10,6,,2145,1928,,67.7,96.6,.406,.310,.516,48.3,54.0,9.4,10.8,.472,18.8,30.6,.288
108,Hawaii,30,10,20,.333,-4.91,0.33,,3,13,,10,11,,0,9,,2044,2187,,67.0,108.8,.371,.334,.543,47.5,50.9,9.5,7.2,.509,14.1,33.3,.259
109,High Point,30,15,15,.500,-14.63,-9.30,,10,8,,12,1,,3,14,,2169,2203,,71.4,102.5,.483,.264,.545,50.6,50.3,10.4,10.9,.502,18.9,34.6,.337
110,Hofstra,34,19,15,.559,1.65,-0.02,,10,8,,11,6,,6,7,,2406,2320,,69.2,97.5,.494,.293,.500,47.5,55.7,10.2,11.6,.439,16.6,31.6,.341
111,Holy Cross,31,9,22,.290,-8.03,-5.57,,5,9,,5,7,,3,14,,2147,2223,,66.8,106.5,.327,.340,.530,47.0,60.3,10.6,9.2,.498,13.9,31.8,.227
112,Houston NCAA,35,19,16,.543,6.74,3.48,,7,9,,10,5,,4,9,,2751,2624,,71.4,104.3,.395,.295,.548,55.5,50.6,6.3,8.1,.510,19.6,38.6,.282
113,Houston Christian,33,12,21,.364,,,,7,1,,5,7,,3,11,,2347,2604,,74.6,105.0,.400,.322,.539,48.7,56.3,10.9,7.6,.505,16.6,33.2,.273
114,Howard,32,7,25,.219,-19.49,-7.27,,6,10,,4,5,,2,15,,1868,2251,,65.6,106.4,.332,.282,.540,51.9,48.7,10.7,11.0,.514,15.7,33.8,.223
115,Idaho,31,15,16,.484,-0.19,0.48,,6,10,,8,6,,6,10,,2206,2188,,67.9,103.6,.322,.324,.532,49.1,46.3,10.7,8.4,.501,16.2,31.4,.225
116,Idaho State,29,7,22,.241,-10.29,0.13,,4,12,,6,6,,1,16,,1927,2176,,63.3,116.1,.407,.391,.573,50.1,62.0,10.9,9.3,.540,14.5,36.2,.288
117,Illinois,36,21,15,.583,11.58,9.58,,10,8,,13,5,,7,4,,2547,2406,,66.9,98.5,.318,.397,.499,48.1,55.0,9.0,4.1,.464,15.2,30.2,.221
118,Illinois State,33,22,11,.667,5.73,1.16,,11,7,,15,2,,6,8,,2283,2115,,65.2,98.0,.314,.375,.525,46.9,51.1,9.0,8.3,.487,18.1,27.9,.232
119,Illinois-Chicago,30,8,22,.267,-7.58,0.94,,3,15,,7,7,,1,15,,1876,2110,,67.4,104.4,.408,.357,.541,54.5,59.4,8.7,9.0,.502,18.2,35.0,.287
120,Indiana,31,10,21,.323,0.76,9.37,,4,14,,8,9,,1,8,,2053,2215,,67.7,104.7,.412,.326,.535,50.3,57.4,10.4,13.2,.498,17.4,35.8,.285
121,Indiana State,32,17,15,.531,1.11,2.40,,9,9,,11,3,,5,10,,2113,2123,,64.1,101.9,.368,.339,.506,51.8,51.4,9.0,7.0,.472,14.9,33.1,.245
122,Iona,31,21,10,.677,2.31,-1.85,,12,6,,11,3,,8,4,,2050,1921,,66.5,92.8,.473,.317,.498,51.7,51.4,10.8,13.8,.451,20.7,32.9,.317
123,Iowa,32,10,22,.313,2.12,8.09,,4,14,,9,9,,1,10,,1937,2112,,62.0,106.1,.298,.338,.545,49.9,56.4,10.7,12.4,.517,15.3,29.3,.212
124,Iowa State,32,15,17,.469,9.60,8.37,,4,12,,11,7,,3,7,,2250,2174,,67.1,99.6,.266,.319,.504,48.6,48.1,10.6,7.5,.472,15.4,31.7,.191
125,IUPUI,36,25,11,.694,1.63,-4.08,,15,3,,11,3,,10,5,,2681,2420,,66.3,99.7,.297,.359,.522,48.5,56.2,9.5,7.8,.494,18.4,33.0,.203
126,Jackson State,32,19,13,.594,-13.21,-10.66,,17,1,,9,3,,9,8,,2028,2089,,66.7,97.2,.471,.332,.498,48.3,49.3,10.8,10.4,.456,16.9,31.3,.307
127,Jacksonville,33,20,13,.606,-1.71,-2.30,,14,6,,8,3,,10,10,,2304,2228,,69.0,97.8,.458,.310,.527,47.7,51.9,9.5,7.9,.484,20.3,32.6,.315
128,Jacksonville State,30,11,19,.367,-8.18,-4.22,,7,11,,10,7,,1,12,,2088,2144,,68.1,104.5,.397,.304,.534,50.9,55.9,10.6,7.7,.498,16.7,33.9,.272
129,James Madison,33,13,20,.394,-4.96,-1.52,,4,14,,9,5,,2,13,,2210,2307,,67.8,103.1,.311,.299,.507,50.9,54.8,11.3,7.0,.474,14.9,35.1,.217
130,Kansas NCAA,36,33,3,.917,24.68,8.25,,15,1,,18,0,,9,2,,2937,2312,,69.4,91.9,.314,.323,.470,45.4,55.1,9.3,9.1,.432,16.9,31.7,.215
131,Kansas City,30,12,18,.400,-13.88,-4.75,,6,12,,7,7,,5,10,,2002,2106,,67.1,104.7,.488,.293,.575,51.4,52.3,8.7,11.7,.533,19.1,28.9,.351
132,Kansas State NCAA,37,29,8,.784,19.88,10.28,,11,5,,13,3,,7,2,,2949,2584,,71.2,96.8,.469,.302,.519,47.1,51.6,9.6,8.4,.470,20.0,33.9,.328
133,Kennesaw State,33,13,20,.394,-10.08,-3.69,,7,13,,8,6,,3,12,,2182,2314,,66.7,104.4,.293,.323,.527,51.5,58.3,10.9,7.4,.504,17.7,38.8,.191
134,Kent State,34,24,10,.706,5.28,0.74,,13,3,,14,2,,9,6,,2382,2213,,67.1,96.3,.373,.343,.522,49.5,56.5,8.4,8.7,.483,19.8,30.4,.263
135,Kentucky NCAA,38,35,3,.921,21.13,6.82,,14,2,,18,0,,7,2,,3012,2468,,70.0,91.8,.297,.338,.467,44.6,47.8,9.7,7.8,.431,16.7,31.8,.204
136,La Salle,30,12,18,.400,-0.28,2.46,,4,12,,6,7,,4,8,,2111,2193,,69.1,105.8,.335,.335,.525,47.0,59.7,11.8,9.3,.494,14.4,33.4,.228
137,Lafayette,32,19,13,.594,-7.96,-8.99,,8,6,,13,3,,6,10,,2320,2287,,67.7,105.1,.287,.346,.545,53.4,51.5,8.7,7.3,.523,18.2,35.3,.193
138,Lamar,32,14,18,.438,-11.11,-4.22,,5,11,,13,5,,1,13,,2200,2288,,70.0,101.8,.361,.301,.527,46.4,58.3,11.8,9.4,.496,16.9,30.8,.243
139,Lehigh NCAA,33,22,11,.667,-3.33,-7.79,,10,4,,15,2,,7,8,,2478,2331,,70.0,100.2,.309,.349,.520,49.1,57.3,9.4,8.7,.487,16.8,29.5,.219
140,Liberty,31,15,16,.484,-13.22,-7.25,,10,8,,8,6,,5,9,,2093,2114,,68.6,99.3,.321,.380,.508,48.6,61.2,10.7,7.5,.484,16.7,31.2,.203
141,Lipscomb,30,17,13,.567,-2.07,-3.07,,14,6,,9,5,,8,7,,2373,2255,,70.8,105.2,.308,.349,.549,48.0,54.1,9.1,9.3,.533,16.8,31.8,.194
142,Little Rock,30,8,22,.267,-10.06,-2.23,,4,14,,8,6,,0,14,,2028,2194,,67.2,108.0,.389,.381,.544,51.0,60.3,7.7,9.5,.508,15.1,31.9,.272
