Away,Home,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Coach W/L,Coach Team NCAA,Coach Team S16,Coach Team F4,Coach Team Champs,Coach C W/L,Coach C NCAA,Coach C S16,Coach C F4,Coach C Champs,OSRS,DSRS,DRtg,Score_Dif
Murray State,Vanderbilt,-0.134,6.550000000000001,11.75,-0.05299999999999991,-82,-0.013000000000000001,0.0899999999999999,-9,0,0,0,1,0,0,0,-0.19444444444444442,-0.125,-0.033333333333333326,-1.042929292929293,-2.452020202020202,-4.815656565656566,-4.7727272727272725,2.5883838383838396,0.8611111111111107,-3.1742424242424243,-5.878787878787879,-3.090909090909091,-4.138888888888889,-1.4191919191919193,2.202020202020202,-0.4646464646464643,1.9000000000000057,-12.300000000000013,0.04400000000000011,-0.017,-0.032,-8.800000000000011,-1.7000000000000028,-6.1,-4.499999999999999,-0.059,3.1999999999999957,-9.200000000000003,0.0650000000000001,-0.04700000000000004,3.0,2.0,0.0,0.0,0.10199999999999998,4.0,2.0,0.0,0,9.21,-2.6599999999999997,0.0,-1
Saint Mary's (CA),Richmond,-0.08099999999999996,-3.3500000000000014,1.23,-0.009000000000000098,-119,-0.051000000000000094,-0.10399999999999991,-6,0,0,0,0,0,0,0,0.0267857142857143,0.05833333333333324,-0.2797202797202798,-2.1462184873949575,-3.585714285714286,0.46890756302520975,2.6042016806722694,-4.250420168067227,-3.295798319327731,-3.926050420168067,-9.724369747899159,-3.491596638655462,3.5344537815126054,-1.6815126050420166,-4.849579831932773,1.4042016806722688,-2.0,-8.0,-0.0719999999999999,-0.07200000000000009,-0.045999999999999895,-14.0,-13.400000000000006,5.300000000000002,-2.6000000000000005,-0.028999999999999998,-5.299999999999999,-13.1,-0.0839999999999998,-0.128,-2.0,-1.0,0.0,0.0,-0.11399999999999999,-2.0,-1.0,0.0,0,-9.049999999999999,5.710000000000001,0.0,-9
Old Dominion,Notre Dame,-0.09299999999999997,1.75,4.4399999999999995,-0.009000000000000001,135,0.022,-0.0019999999999999983,-3,0,0,1,0,0,0,0,-0.2777777777777778,-0.15000000000000002,-0.26666666666666666,1.6333333333333333,3.753968253968254,-3.4365079365079367,-6.9603174603174605,2.5428571428571427,3.3698412698412694,-3.892857142857143,-4.625396825396825,-1.4222222222222225,-1.8452380952380953,0.29523809523809524,1.473015873015873,-1.4150793650793654,1.1000000000000014,-4.5,0.09699999999999989,0.1079999999999998,0.018999999999999902,-6.3999999999999915,1.3000000000000043,-2.8000000000000007,-1.4999999999999991,0.0110000000000001,3.0000000000000018,-7.9999999999999964,0.07,0.0050000000000000044,3.0,1.0,0.0,0.0,-0.008000000000000007,3.0,1.0,0.0,0,10.34,-8.59,0.0,-1
Northern Iowa,Nevada-Las Vegas,-0.122,0.5400000000000009,0.5500000000000007,0.039000000000000104,55,-0.0209999999999999,-0.059000000000000004,1,0,0,0,0,0,0,0,-0.14583333333333337,-0.21052631578947367,0.0,0.17142857142857137,1.6563025210084033,4.515966386554622,5.20672268907563,-8.079831932773109,-9.988235294117647,-1.8478991596638659,-3.1907563025210086,4.310084033613445,2.0294117647058822,0.7361344537815127,-2.6033613445378148,5.336134453781513,8.000000000000007,0.0,-0.23099999999999993,-0.0050000000000001,0.0,-5.0,6.600000000000001,2.7,2.8999999999999995,0.0350000000000001,-2.600000000000001,-5.299999999999997,-0.185,0.013999999999999901,1.0,0.0,0.0,0.0,-0.06700000000000006,10.0,2.0,1.0,0,8.790000000000001,-8.25,0.0,-3
Washington,Marquette,-0.07499999999999996,-0.47000000000000064,0.7400000000000002,-0.027000000000000003,118,0.0729999999999999,0.022,-1,0,0,0,0,1,0,1,0.0,-0.13003095975232204,0.1454545454545454,2.6094771241830066,3.493464052287582,-3.0294117647058822,-3.3088235294117645,2.668300653594771,3.6372549019607843,-1.968954248366013,-4.906862745098039,-1.8088235294117647,1.0718954248366015,-2.7826797385620914,-0.6928104575163401,-0.42320261437908496,-8.399999999999991,0.30000000000001137,0.0919999999999999,0.076,0.008999999999999897,-7.0,-1.5,1.9000000000000004,-8.4,-0.0009999999999998968,-1.0,-6.4999999999999964,0.06799999999999999,0.028000000000000025,-3.0,-3.0,0.0,0.0,0.014000000000000012,-4.0,-3.0,0.0,0,-7.41,6.9399999999999995,0.0,-2
Wake Forest,Texas,0.06099999999999994,7.109999999999999,-1.4699999999999998,0.0190000000000001,150,0.006999999999999899,-0.020999999999999998,8,0,1,-1,0,0,0,0,0.0,0.015686274509803866,0.03787878787878779,1.569259962049336,4.918406072106262,2.4098671726755216,2.6480075901328273,1.4971537001897532,3.050284629981025,0.903225806451613,1.078747628083491,2.369070208728653,0.6793168880455408,0.6774193548387095,-2.9810246679316887,-0.6081593927893738,3.1999999999999886,10.600000000000009,0.032,0.06900000000000009,0.024,1.5999999999999943,4.700000000000003,0.7999999999999989,0.8000000000000007,0.030000000000000103,-3.4999999999999964,1.7000000000000028,0.014000000000000002,0.05599999999999994,10.0,5.0,1.0,0.0,0.21200000000000002,16.0,6.0,1.0,0,7.0699999999999985,0.029999999999999805,0.0,-1
New Mexico State,Michigan State,0.10999999999999999,13.27,6.51,0.05399999999999991,-251,0.0009999999999999003,-0.0339999999999999,8,1,0,0,0,0,0,2,0.09027777777777779,0.08235294117647052,0.19999999999999996,-2.383942766295708,-6.876788553259141,4.9483306836248016,4.499205087440382,-0.16216216216216206,0.7384737678855329,5.522257551669316,10.626391096979333,5.86248012718601,-0.3505564387917329,0.07790143084260726,1.9276629570747217,1.7289348171701113,-6.199999999999989,11.300000000000013,-0.009000000000000098,-0.1489999999999999,0.019000000000000097,15.399999999999991,11.599999999999994,-0.5000000000000009,2.3999999999999995,0.0279999999999999,1.1000000000000014,15.600000000000003,-0.019000000000000003,0.12,12.0,9.0,6.0,1.0,0.12,12.0,9.0,6.0,1,-1.950000000000001,15.23,0.0,3
Arkansas-Pine Bluff,Duke,0.346,33.5,16.89,0.039,285,0.121,0.06599999999999989,16,0,0,1,0,0,1,5,0.03472222222222221,0.11111111111111116,0.2368421052631579,4.427941176470588,7.398529411764706,3.3308823529411766,2.5691176470588237,5.527941176470588,5.989705882352942,-0.44558823529411784,0.367647058823529,2.1970588235294115,2.341176470588235,0.9985294117647059,-6.3235294117647065,-3.226470588235294,-0.9000000000000057,24.900000000000006,0.0999999999999999,0.1199999999999999,0.08199999999999999,0.3999999999999915,2.000000000000001,3.4999999999999987,1.3000000000000025,0.07600000000000001,-7.600000000000001,-0.30000000000000426,0.0909999999999998,0.30600000000000005,25.0,19.0,11.0,4.0,0.28,25.0,19.0,11.0,4,21.03,12.469999999999999,0.0,29
Vermont,Syracuse,0.14300000000000002,22.98,13.9,0.0810000000000001,-152,0.092,0.0429999999999998,9,0,0,1,0,0,0,1,0.08333333333333337,0.06140350877192979,0.2222222222222222,0.3714285714285714,-4.3428571428571425,4.514285714285714,-0.6571428571428566,-0.31428571428571495,-1.3714285714285719,-1.7428571428571429,1.5428571428571427,2.685714285714285,1.257142857142857,3.7714285714285714,-0.657142857142857,0.8285714285714283,3.5,12.5,-0.03500000000000009,-0.0640000000000001,0.0749999999999999,2.200000000000003,-1.5000000000000073,1.6999999999999993,11.0,0.08499999999999999,-0.3999999999999986,0.10000000000000808,-0.014000000000000012,0.10299999999999998,26.0,15.0,3.0,1.0,0.10299999999999998,26.0,15.0,3.0,1,15.56,7.42,0.0,23
UC Santa Barbara,Ohio State,0.11699999999999999,19.619999999999997,8.46,0.05600000000000001,79,-0.016000000000000104,-0.027,11,1,0,0,0,0,0,1,0.02777777777777779,0.09829059829059827,0.0839160839160839,0.6045045045045045,2.753153153153153,4.143243243243243,2.5342342342342343,1.836936936936937,3.3,1.1360360360360358,3.854954954954955,1.336936936936937,2.1360360360360358,1.9495495495495492,-3.2018018018018015,-1.9189189189189189,-2.6000000000000085,16.5,0.037000000000000005,0.035,0.051999999999999894,5.6000000000000085,-4.299999999999997,3.200000000000001,5.5,0.057999999999999996,-4.4999999999999964,4.699999999999996,0.0180000000000001,0.18199999999999994,2.0,2.0,1.0,0.0,0.19099999999999995,6.0,3.0,1.0,0,12.879999999999999,6.74,0.0,17
Morgan State,West Virginia,0.08599999999999997,20.34,16.41,0.006999999999999999,52,0.005999999999999999,0.0,3,0,1,0,0,0,0,0,-0.2152777777777778,-0.059523809523809534,0.004784688995215336,0.5874822190611664,1.3229018492176388,1.2219061166429586,1.977951635846373,0.2688477951635848,0.5085348506401137,2.2588904694167855,2.6920341394025598,3.1621621621621623,-1.20199146514936,1.159317211948791,-0.7155049786628734,-3.6230440967283073,-6.0,5.799999999999999,-0.002,0.0089999999999999,0.009,4.200000000000003,9.900000000000007,-1.8000000000000007,3.4000000000000004,0.0100000000000001,-1.299999999999999,4.9,-0.003000000000000001,0.10199999999999998,1.0,2.0,1.0,0.0,0.10299999999999998,13.0,5.0,2.0,0,3.2299999999999995,17.1,0.0,27
Siena,Purdue,0.03499999999999992,9.04,9.98,0.0179999999999999,207,-0.0289999999999999,-0.027000000000000003,0,1,0,0,0,0,0,0,-0.16666666666666663,-0.16666666666666663,0.15714285714285714,1.526890756302521,6.03109243697479,1.9495798319327724,2.615126050420168,-5.844537815126049,-8.415966386554622,-3.151260504201681,-5.7478991596638656,2.7857142857142856,-0.7907563025210083,1.8521008403361343,-1.888235294117647,4.390756302521009,-3.299999999999997,0.10000000000000675,-0.155,0.08899999999999991,0.009000000000000001,-8.0,7.200000000000003,-1.0000000000000009,4.3999999999999995,0.029999999999999902,-1.9999999999999982,-8.400000000000002,-0.109,-0.020000000000000018,1.0,2.0,0.0,0.0,0.10599999999999998,0.0,2.0,0.0,0,-1.54,10.59,0.0,8
Cornell,Temple,-0.02400000000000002,3.6799999999999997,5.18,-0.008000000000000097,-193,-0.0379999999999999,-0.03,-3,0,0,0,0,0,0,0,-0.0535714285714286,-0.04166666666666663,-0.012499999999999956,-2.9941176470588236,-5.665546218487394,-1.3983193277310937,-2.15546218487395,2.4621848739495795,4.15798319327731,0.47394957983193275,0.7957983193277309,0.44369747899159684,-1.4504201680672268,-0.7067226890756304,0.3840336134453781,-2.4025210084033617,-2.8000000000000043,-5.09999999999998,0.091,-0.089,-0.025,0.7999999999999972,6.299999999999995,-2.299999999999999,-1.2999999999999998,-0.031999999999999904,0.40000000000000036,0.9000000000000021,0.057,0.118,0.0,-1.0,0.0,0.0,0.136,9.0,-1.0,0.0,0,-9.8,13.489999999999998,0.0,-13
Wofford,Wisconsin,-0.016000000000000014,13.41,10.23,-0.004,260,-0.03,0.047,3,1,0,0,0,0,0,1,-0.11111111111111116,0.02450980392156854,-0.125,2.3012987012987014,7.927272727272727,1.406926406926407,3.912554112554113,-2.761904761904762,-5.378354978354978,0.09870129870129873,-1.3064935064935066,-1.0874458874458872,-0.5610389610389608,2.9532467532467535,-1.0995670995670994,0.22943722943722933,-5.299999999999997,4.8999999999999915,-0.1269999999999999,0.13199999999999998,0.009999999999999995,-1.8000000000000114,-7.699999999999996,-0.7000000000000002,7.2,0.014000000000000005,-2.0,-0.600000000000001,-0.06899999999999999,0.247,8.0,3.0,0.0,0.0,0.21499999999999997,8.0,3.0,0.0,0,4.63,8.799999999999999,0.0,4
Oakland,Pittsburgh,-0.008000000000000007,14.940000000000001,10.35,0.0519999999999999,-106,0.0499999999999999,-0.015000000000000006,2,0,0,1,0,0,0,0,-0.2222222222222222,0.015873015873015817,-0.0326797385620915,-0.1924369747899159,-3.0470588235294116,2.046218487394958,-1.7747899159663862,-1.9025210084033612,-2.0840336134453787,-1.7134453781512606,0.14285714285714324,4.331932773109243,-0.12184873949579839,-1.3092436974789916,0.9025210084033612,0.42773109243697505,-7.899999999999999,4.0,-0.017,-0.0439999999999999,0.039,0.4000000000000057,14.100000000000001,-0.299999999999999,-2.8999999999999986,0.0519999999999999,1.5999999999999996,-1.3000000000000007,-0.0190000000000001,0.248,5.0,3.0,0.0,0.0,0.248,5.0,3.0,0.0,0,-1.67,16.61,0.0,23
Houston,Maryland,0.18399999999999994,11.01,4.470000000000001,0.11799999999999991,-360,0.018,0.039999999999999994,8,1,0,0,0,0,0,1,0.375,0.27083333333333337,0.39230769230769225,-3.4450216450216447,-10.528138528138527,3.9593073593073593,-7.6,3.261471861471862,3.4649350649350645,-1.262337662337662,8.974025974025974,5.878787878787879,-2.7341991341991347,1.6086580086580087,4.1991341991342,-2.0164502164502163,-1.2000000000000028,11.0,0.1009999999999999,-0.13,0.098,11.799999999999997,14.100000000000001,-3.8,4.3999999999999995,0.097,5.300000000000001,7.300000000000001,0.0849999999999998,0.039000000000000035,13.0,7.0,2.0,1.0,0.05300000000000005,6.0,6.0,2.0,1,2.16,8.86,0.0,12
Florida State,Gonzaga,0.1060000000000001,-2.530000000000001,-2.96,0.008000000000000007,-78,0.016999999999999897,0.044,2,0,0,-1,0,0,0,0,0.2321428571428571,0.12083333333333324,0.12121212121212122,-0.46875,-2.1819852941176467,-1.0790441176470589,-3.8805147058823533,4.283088235294118,5.154411764705882,-1.2150735294117647,-0.7481617647058822,-3.0110294117647056,-0.31801470588235303,-2.5183823529411766,-0.4099264705882353,-2.610294117647059,1.8000000000000114,1.9000000000000057,0.11899999999999988,-0.017,0.018999999999999906,-1.2000000000000028,-10.600000000000003,-0.5000000000000018,-7.8999999999999995,0.007999999999999993,-0.1999999999999993,-2.5,0.0940000000000001,0.20800000000000007,9.0,4.0,0.0,0.0,0.271,6.0,3.0,0.0,0,6.67,-9.19,0.0,7
Utah State,Texas A&M,-0.06500000000000006,1.620000000000001,8.57,-0.052999999999999894,39,-0.0909999999999999,-0.0909999999999999,-7,0,0,0,1,0,0,0,-0.1875,-0.00694444444444442,-0.11538461538461542,-1.1394957983193277,1.1218487394957983,-3.727731092436975,-1.9781512605042018,2.277310924369748,5.93781512605042,0.12184873949579833,-3.2369747899159664,-5.366386554621848,0.3764705882352941,-1.4294117647058822,-0.6756302521008403,-4.049579831932773,4.200000000000003,-10.700000000000005,0.12,0.032,-0.0599999999999999,-5.4000000000000075,-13.300000000000002,0.6000000000000005,-4.700000000000001,-0.0620000000000001,-0.7999999999999989,-3.1000000000000014,0.05,-0.04600000000000004,-4.0,0.0,0.0,0.0,-0.08300000000000007,-4.0,1.0,0.0,0,2.5500000000000003,-0.9300000000000015,0.0,16
Minnesota,Xavier,0.14300000000000002,0.5899999999999999,-1.38,-0.016000000000000007,107,0.021000000000000102,0.037,2,-1,0,0,0,1,0,0,0.375,0.17647058823529416,0.21969696969696978,1.514285714285714,3.0571428571428574,-1.5999999999999996,-2.2571428571428576,3.657142857142857,4.0285714285714285,1.9142857142857141,3.5714285714285716,-2.8285714285714283,-0.9142857142857144,-4.285714285714286,2.0571428571428574,-0.8571428571428568,4.0,1.7999999999999954,0.0789999999999999,0.067,0.008999999999999994,4.599999999999994,-6.700000000000003,-1.3999999999999986,-12.899999999999999,0.0,2.200000000000001,4.800000000000004,0.06799999999999999,0.125,-1.0,1.0,0.0,0.0,0.03300000000000003,-15.0,-8.0,-1.0,-1,6.4399999999999995,-5.859999999999999,0.0,11
Missouri,Clemson,-0.020000000000000018,-1.6799999999999997,1.54,0.0010000000000000009,11,-0.0029999999999998986,-0.039999999999999994,-3,0,0,1,-1,0,0,0,-0.0625,-0.01388888888888884,0.05454545454545445,-0.02205882352941213,0.5588235294117645,-1.1599264705882364,-2.8566176470588234,0.21875,1.5220588235294117,2.0128676470588234,4.944852941176471,-1.961397058823529,-3.7242647058823533,-0.023897058823529438,4.457720588235294,-1.1599264705882353,-0.9000000000000057,-2.700000000000001,0.0439999999999999,0.026999999999999996,0.001999999999999995,6.799999999999997,-5.399999999999999,-5.199999999999999,-0.9000000000000008,0.0050000000000000044,4.599999999999998,6.399999999999999,0.0180000000000001,-0.04600000000000004,1.0,-1.0,0.0,0.0,-0.08500000000000008,1.0,-2.0,0.0,0,-3.0600000000000005,1.38,0.0,-8
Georgia Tech,Oklahoma State,0.028000000000000025,-1.7699999999999996,-2.05,-0.044,331,-0.0599999999999999,0.025,-2,0,1,-1,0,0,0,2,0.125,0.0625,0.027272727272727282,2.1742424242424243,9.58838383838384,-1.5202020202020203,2.593434343434344,-0.36616161616161613,-1.3409090909090908,0.5303030303030303,-3.3257575757575757,0.0,0.6464646464646464,-2.532828282828283,-1.4166666666666665,1.8661616161616164,-1.8000000000000114,-1.4999999999999858,-0.039,0.1529999999999999,-0.022,-4.400000000000006,3.9000000000000057,0.9999999999999982,-8.2,-0.02700000000000001,-1.7999999999999972,-2.8999999999999986,-0.015999999999999903,0.11099999999999999,-3.0,-1.0,-1.0,0.0,-0.03799999999999992,-3.0,-1.0,-1.0,0,-0.20000000000000018,-1.5700000000000003,0.0,-5
Louisville,California,0.08000000000000007,3.209999999999999,0.2699999999999996,0.0229999999999999,-196,0.0679999999999998,0.064,3,0,0,-1,0,0,0,-1,0.11111111111111105,0.14802631578947367,0.1363636363636364,-0.7844155844155845,-5.923809523809524,0.12987012987013014,-2.8484848484848486,3.4623376623376623,3.0883116883116886,-0.993939393939394,1.522943722943723,-0.17316017316017351,-1.0995670995670996,-3.283982683982684,0.8329004329004328,-0.9740259740259739,0.0,4.40000000000002,0.0739999999999998,-0.08399999999999999,0.033999999999999905,2.4000000000000057,-0.20000000000000284,-1.5999999999999996,-8.0,0.021,1.1000000000000005,0.7000000000000028,0.0739999999999999,-0.04299999999999993,-5.0,-3.0,-1.0,0.0,-0.039000000000000035,-1.0,-6.0,-4.0,-1,3.299999999999999,-0.0900000000000003,0.0,15
Northern Iowa,Kansas,0.06000000000000005,12.65,3.9800000000000004,0.08700000000000001,-89,0.052000000000000095,-0.055000000000000104,9,0,1,0,0,0,1,4,0.10416666666666663,0.0,0.06818181818181823,0.088095238095238,-2.5087301587301587,4.623809523809524,-1.8896825396825396,-0.17460317460317487,1.1277777777777773,-0.9492063492063495,4.319047619047619,2.9571428571428573,0.8611111111111112,2.7214285714285715,0.6253968253968254,0.8769841269841276,10.000000000000007,11.099999999999996,0.01699999999999989,-0.035,0.06899999999999991,5.200000000000005,0.0,1.0,6.9,0.08900000000000009,1.4000000000000008,2.8000000000000003,-0.009000000000000105,0.1499999999999999,5.0,3.0,1.0,1.0,0.05999999999999994,10.0,6.0,1.0,1,17.87,-5.220000000000001,0.0,-2
