Rk,School,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
24,Binghamton,68.6,-0.2000000000000028,0.015,-0.078,0.011,7.200000000000003,10.9,-2.6000000000000005,-0.6999999999999993,0.022,3.3000000000000007,5.599999999999998,-0.0099999999999999
25,Boise State,67.1,12.199999999999989,0.0489999999999999,0.03,0.029,11.0,-0.3999999999999986,0.0,-4.0,0.027,-1.0999999999999996,11.500000000000004,0.041
26,Boston College,68.0,3.6000000000000085,-0.0279999999999999,0.007,0.017,1.0,0.6999999999999957,-0.3999999999999986,0.6999999999999993,0.023,-0.4000000000000003,0.5,-0.0199999999999999
27,Boston University,65.9,-0.2999999999999971,-0.0519999999999999,0.0069999999999999,-0.013,3.0,5.300000000000004,0.0,0.6999999999999993,-0.014,0.0,4.0,-0.0269999999999999
28,Bowling Green State,68.9,3.9000000000000057,0.0919999999999999,0.011,-0.006,4.599999999999994,-4.0,0.4000000000000003,-2.5,-0.022,-1.0999999999999996,5.699999999999999,0.077
29,Bradley,66.9,11.200000000000005,-0.0829999999999999,0.0429999999999999,0.0619999999999999,3.200000000000003,-0.9000000000000057,0.7999999999999989,5.9,0.08,-0.3999999999999986,1.3999999999999986,-0.062
30,Brigham Young,70.0,17.10000000000001,-0.068,0.1659999999999999,0.0609999999999999,8.400000000000006,16.0,-0.0999999999999996,0.6000000000000005,0.071,-1.1999999999999993,8.099999999999998,-0.038
31,Brown,67.8,-0.7000000000000028,0.013,0.0279999999999999,-0.012,3.5999999999999943,2.0,-0.6000000000000014,2.5,-0.009,0.4000000000000003,5.0,-0.005
32,Bryant,76.0,4.400000000000006,-0.025,0.035,0.056,-5.799999999999997,4.700000000000003,-0.5,6.5,0.072,0.0999999999999996,-9.1,-0.0259999999999999
33,Bucknell,64.1,-3.0,-0.025,0.027,0.007,-1.7999999999999972,-7.600000000000001,-0.4000000000000003,0.0,0.009,2.299999999999999,-2.8000000000000007,-0.013
34,Buffalo,70.5,-16.5,-0.0119999999999999,0.0509999999999999,-0.0549999999999999,-2.5999999999999943,0.3999999999999986,-2.200000000000001,3.0,-0.062,4.799999999999999,-1.6999999999999993,-0.0079999999999999
35,Butler,69.4,5.0,0.045,0.011,0.029,-1.2000000000000028,6.100000000000001,-1.4000000000000004,-2.6999999999999997,0.021,-0.6999999999999993,-2.3000000000000007,0.0459999999999999
36,Cal Poly,66.7,-15.400000000000006,-0.0979999999999999,0.031,-0.059,-10.400000000000006,-3.0999999999999943,-1.5999999999999996,0.9000000000000004,-0.0529999999999999,1.4000000000000004,-8.899999999999999,-0.0809999999999999
37,Cal State Bakersfield,66.3,-0.6999999999999886,-0.141,-0.1089999999999999,-0.03,1.7999999999999972,-9.9,1.5999999999999996,3.1,-0.019,-1.8000000000000007,3.0,-0.102
38,Cal State Fullerton,67.5,-1.8999999999999917,0.05,-0.019,0.002,-4.0,-12.6,0.7000000000000011,1.1000000000000003,-0.002,-0.0999999999999978,-4.399999999999999,0.0319999999999999
39,Cal State Northridge,73.5,1.9000000000000057,-0.008,-0.186,0.005,6.799999999999997,-8.5,-0.7000000000000011,2.3999999999999995,0.018,0.7000000000000011,5.9999999999999964,-0.029
40,California,69.7,-4.299999999999997,-0.039,0.0579999999999999,-0.021,1.0,-0.5,0.1999999999999993,-3.2,-0.021,1.0999999999999996,1.900000000000002,-0.0279999999999999
41,California Baptist,65.7,1.1000000000000083,0.082,0.0899999999999999,-0.012,7.200000000000003,2.699999999999996,-2.8000000000000007,-3.3000000000000007,-0.016,1.5,8.899999999999999,0.045
42,Campbell,67.0,-1.6000000000000083,0.097,-0.0409999999999999,0.025,-3.4000000000000057,1.0,-0.3999999999999986,-2.6999999999999997,0.018,0.9000000000000004,-6.100000000000001,0.073
43,Canisius,68.5,-2.5,0.0059999999999999,0.0469999999999999,-0.013,4.400000000000006,-3.299999999999997,-1.1000000000000014,1.0,-0.004,2.3000000000000007,4.800000000000001,-0.019
44,Central Arkansas,70.7,-8.399999999999991,-0.042,-0.0399999999999999,-0.042,-1.2000000000000028,5.399999999999999,-0.7999999999999989,1.200000000000001,-0.047,1.3000000000000007,-0.1000000000000014,-0.0259999999999999
45,Central Connecticut State,68.0,8.200000000000003,0.059,0.009,0.033,2.799999999999997,-0.2000000000000028,1.0999999999999996,4.300000000000001,0.026,-1.9000000000000004,1.3999999999999986,0.051
46,Central Michigan,66.3,-5.200000000000003,-0.0239999999999999,-0.0559999999999999,-0.012,-1.7999999999999972,-7.0,0.3000000000000007,1.5999999999999996,0.0,1.200000000000001,-2.0,-0.039
47,Charleston Southern,68.3,-8.900000000000006,-0.021,0.0499999999999999,-0.021,-0.7999999999999972,-0.6000000000000014,-3.5,-0.2000000000000001,-0.025,3.5,-0.7000000000000028,-0.006
48,Charlotte,63.1,4.899999999999992,0.0389999999999999,0.018,0.035,-0.5999999999999943,8.299999999999997,-0.5,1.5999999999999996,0.029,-0.1999999999999993,-2.3000000000000007,0.044
49,Chattanooga,68.5,9.600000000000009,0.0459999999999999,0.085,0.0719999999999999,3.200000000000003,2.0,-0.3000000000000007,0.9000000000000004,0.068,2.1999999999999997,-0.1999999999999993,0.054
50,Chicago State,67.8,-1.6999999999999886,0.0389999999999999,0.0079999999999999,-0.022,-2.0,-3.299999999999997,2.3000000000000007,0.7000000000000011,-0.035,-1.6999999999999993,-0.6999999999999957,0.037
51,Cincinnati,68.4,9.799999999999995,-0.0169999999999999,0.0199999999999999,0.012,10.599999999999994,0.8999999999999986,-0.0999999999999996,2.1999999999999997,0.024,-1.0999999999999996,11.6,-0.03
52,Clemson,67.5,8.900000000000006,-0.006,-0.004,0.0509999999999999,4.599999999999994,9.299999999999995,-2.4000000000000004,4.4,0.052,1.0999999999999996,2.5,0.0099999999999999
53,Cleveland State,68.5,4.799999999999997,-0.0549999999999999,-0.071,-0.016,-1.5999999999999943,-3.6000000000000014,4.1000000000000005,3.9,-0.009,-4.700000000000001,-0.5,-0.048
54,Coastal Carolina,71.5,-6.900000000000006,0.032,-0.126,0.001,3.200000000000003,-8.5,-3.8000000000000007,0.200000000000001,0.002,5.0,1.0,0.0149999999999999
55,Colgate,66.5,12.400000000000006,0.034,-0.014,0.068,4.200000000000003,3.700000000000003,1.0999999999999996,3.0,0.072,-0.6000000000000014,1.0,0.0259999999999999
56,College of Charleston,70.0,11.399999999999991,-0.007,0.1009999999999999,0.02,6.0,10.199999999999996,0.0,-1.5999999999999996,0.022,-2.5,7.399999999999999,-0.002
57,Colorado,69.1,11.699999999999989,0.0719999999999999,-0.0499999999999999,0.0689999999999999,11.0,12.800000000000004,-2.0,-3.8000000000000007,0.06,2.4000000000000004,8.000000000000004,0.075
58,Colorado State,66.9,11.799999999999995,0.01,0.0469999999999999,0.0589999999999999,0.0,18.90000000000001,1.799999999999999,0.4000000000000003,0.066,-1.9000000000000004,-2.3000000000000007,0.0099999999999999
59,Columbia,70.0,6.400000000000006,0.0299999999999999,-0.0439999999999999,0.0329999999999999,3.4000000000000057,5.899999999999999,2.1,-4.3,0.032,-0.2999999999999989,1.6999999999999993,0.0259999999999999
60,Connecticut,66.2,25.700000000000003,0.008,0.0769999999999999,0.1079999999999999,12.200000000000005,17.700000000000003,1.0999999999999996,5.899999999999999,0.1199999999999999,-1.4000000000000004,9.7,0.012
61,Coppin State,67.4,-22.10000000000001,-0.072,-0.032,-0.089,-13.0,-17.6,-1.799999999999999,-1.5,-0.092,1.7000000000000028,-11.6,-0.0569999999999999
62,Cornell,71.9,10.900000000000006,-0.0409999999999999,0.067,0.0609999999999999,0.5999999999999943,7.399999999999999,2.1999999999999997,-1.6999999999999993,0.0609999999999999,-1.0999999999999996,-1.3000000000000007,-0.0049999999999999
63,Creighton,67.9,15.599999999999994,0.0829999999999999,0.2169999999999999,0.1099999999999999,6.200000000000003,17.6,-3.1000000000000005,-0.5,0.1109999999999999,3.799999999999999,1.2999999999999972,0.063
64,Dartmouth,66.3,-15.100000000000009,0.0619999999999999,0.008,-0.045,-2.200000000000003,2.8999999999999986,-4.9,1.0999999999999996,-0.054,4.800000000000001,-2.1999999999999997,0.039
65,Davidson,65.9,3.200000000000003,0.008,-0.008,0.009,-0.7999999999999972,-1.7000000000000028,0.3999999999999986,0.8999999999999986,0.003,-1.4000000000000004,-1.0,0.0209999999999999
66,Dayton,64.6,13.099999999999994,0.154,0.0419999999999999,0.0909999999999999,1.4000000000000057,7.599999999999994,-0.5999999999999996,1.200000000000001,0.0879999999999999,0.6999999999999993,-2.1999999999999997,0.113
67,Delaware,67.7,5.299999999999997,0.0309999999999999,-0.009,0.039,1.7999999999999972,5.0,-1.5,-2.1999999999999997,0.042,1.0999999999999996,-0.2999999999999971,0.0219999999999999
68,Delaware State,70.1,-0.0999999999999943,0.048,-0.146,-0.026,3.5999999999999943,-4.300000000000004,1.6999999999999993,-0.7000000000000002,-0.032,-1.6000000000000014,4.100000000000001,0.03
69,Denver,71.1,0.7000000000000028,0.062,0.051,-0.003,-1.5999999999999943,2.699999999999996,1.6999999999999993,-1.0,-0.008,-0.8000000000000007,-0.8999999999999986,0.043
70,DePaul,68.4,-24.89999999999999,0.051,-0.063,-0.0709999999999999,-10.200000000000005,-4.100000000000001,-3.499999999999999,-1.5999999999999996,-0.0839999999999999,5.4,-10.299999999999995,0.034
71,Detroit Mercy,68.0,-20.8,-0.016,-0.003,-0.0829999999999999,-10.799999999999995,-6.799999999999997,1.0999999999999996,-2.0,-0.086,2.200000000000001,-9.299999999999995,-0.0259999999999999
72,Drake,68.5,14.200000000000005,0.024,0.007,0.0469999999999999,2.799999999999997,14.5,1.3999999999999997,-2.8,0.044,-3.5,1.599999999999998,0.036
73,Drexel,65.7,10.200000000000005,0.0329999999999999,-0.0199999999999999,0.04,11.200000000000005,3.3000000000000043,-0.5999999999999996,2.7,0.04,1.8000000000000007,9.799999999999995,0.0279999999999999
74,Duke,67.7,18.40000000000001,0.062,0.018,0.0639999999999999,7.400000000000006,3.200000000000003,1.5999999999999996,-1.9000000000000004,0.062,-2.5,6.099999999999998,0.0539999999999999
75,Duquesne,67.0,7.099999999999994,-0.0199999999999999,0.018,0.022,1.4000000000000057,1.1000000000000014,1.8000000000000007,1.299999999999999,0.025,-2.0,1.1999999999999993,-0.01
76,East Carolina,65.8,-1.5,0.0319999999999999,-0.063,-0.034,0.5999999999999943,-2.6000000000000014,2.700000000000001,-0.5999999999999996,-0.033,-2.4999999999999982,2.099999999999998,0.003
77,East Tennessee State,68.8,2.799999999999997,-0.0209999999999999,0.0289999999999999,-0.024,3.5999999999999943,-1.1999999999999955,1.299999999999999,4.200000000000001,-0.025,-1.9999999999999984,5.900000000000002,-0.0169999999999999
78,Eastern Illinois,68.2,1.5,-0.0849999999999999,-0.083,-0.04,-0.2000000000000028,-5.799999999999997,4.1000000000000005,-1.0999999999999996,-0.0379999999999999,-5.299999999999999,2.6999999999999997,-0.0569999999999999
79,Eastern Kentucky,71.8,6.0,0.027,-0.001,0.02,4.599999999999994,0.8999999999999986,-1.0999999999999996,8.4,0.03,0.0,4.099999999999998,0.0
80,Eastern Michigan,66.4,-9.900000000000006,-0.059,-0.07,-0.038,-2.799999999999997,-9.5,-1.4000000000000004,-0.9000000000000004,-0.035,1.3000000000000007,-2.1000000000000014,-0.0469999999999999
81,Eastern Washington,70.9,7.899999999999991,0.062,0.012,0.0679999999999999,3.5999999999999943,10.9,-1.0999999999999996,2.6,0.0669999999999999,1.8999999999999984,-0.0999999999999978,0.0569999999999999
82,Elon,68.0,-3.4000000000000057,0.036,0.016,-0.003,-2.0,-4.099999999999994,0.1999999999999993,-2.1,-0.006,1.0999999999999996,-2.1999999999999997,0.0239999999999999
83,Evansville,69.6,-3.0,0.0159999999999999,-0.095,-0.012,-2.0,-4.900000000000006,-0.0999999999999996,1.6000000000000003,-0.013,-0.5,-2.5,0.0079999999999999
84,Fairfield,68.9,7.400000000000006,0.022,0.0489999999999999,0.013,-1.7999999999999972,-1.5,4.4,-2.3999999999999995,0.005,-4.199999999999999,-0.9000000000000021,0.033
85,FDU,73.6,-2.1999999999999886,0.02,0.007,-0.028,-3.4000000000000057,2.799999999999997,1.299999999999999,-2.000000000000001,-0.034,-2.1,-1.8999999999999984,0.0159999999999999
86,Florida,73.0,8.899999999999991,0.0439999999999999,0.0179999999999999,0.028,8.400000000000006,9.199999999999996,-1.0999999999999996,2.5,0.027,0.5999999999999996,8.600000000000001,0.034
87,Florida A&M,69.9,-14.099999999999994,-0.119,-0.066,-0.031,-2.799999999999997,8.299999999999997,-3.299999999999999,-1.9000000000000004,-0.03,4.899999999999999,-3.799999999999997,-0.072
88,Florida Atlantic,69.1,13.100000000000009,0.0739999999999999,0.026,0.0509999999999999,5.799999999999997,12.9,1.799999999999999,1.0,0.053,-0.8000000000000007,4.600000000000001,0.0499999999999999
89,Florida Gulf Coast,65.6,-1.0999999999999943,-0.002,-0.0419999999999999,0.003,2.5999999999999943,-6.600000000000001,-0.4000000000000003,3.000000000000001,0.004,1.3000000000000007,1.8000000000000007,-0.002
90,Florida International,72.1,-4.0,-0.081,0.0559999999999999,-0.0429999999999999,-10.200000000000005,-2.199999999999996,4.299999999999999,1.4000000000000004,-0.039,-4.100000000000001,-8.0,-0.065
91,Florida State,72.2,0.4000000000000057,-0.0419999999999999,-0.066,-0.018,-5.0,-3.3999999999999986,5.000000000000001,4.9,-0.019,-3.599999999999998,-4.299999999999997,-0.0269999999999999
92,Fordham,69.3,-2.700000000000003,-0.099,0.1119999999999999,-0.048,1.4000000000000057,2.299999999999997,1.700000000000001,1.5999999999999996,-0.0369999999999999,-1.8999999999999984,5.200000000000003,-0.09
93,Fresno State,66.0,-9.299999999999995,0.0339999999999999,0.015,-0.01,-5.0,0.7000000000000028,0.0999999999999996,-4.9,-0.014,3.200000000000001,-6.199999999999999,0.0229999999999999
94,Furman,71.2,4.900000000000006,0.0459999999999999,0.133,0.01,2.5999999999999943,9.200000000000005,0.200000000000001,-3.9,0.0,-0.5,3.5,0.046
95,Gardner-Webb,70.2,0.5,-0.023,0.016,-0.008,2.4000000000000057,1.7999999999999972,-0.200000000000001,-2.999999999999999,0.007,0.0,3.5,-0.044
96,George Mason,65.0,7.900000000000006,0.0579999999999999,-0.0499999999999999,0.049,6.599999999999994,-5.5,-2.0,0.0,0.046,1.3999999999999986,4.199999999999999,0.051
97,George Washington,70.4,-0.5999999999999943,0.1219999999999999,0.0379999999999999,0.03,-1.0,-2.200000000000003,-1.200000000000001,1.299999999999999,0.021,3.1,-3.200000000000003,0.09
98,Georgetown,67.4,-10.299999999999995,0.003,0.0279999999999999,-0.0609999999999999,0.2000000000000028,-5.0,-2.6,-2.8000000000000007,-0.071,0.8999999999999986,2.6999999999999997,0.002
99,Georgia,70.4,0.3000000000000113,0.082,0.0279999999999999,0.008,-3.0,-7.799999999999997,0.0,-4.1,-0.001,0.0999999999999996,-3.3000000000000007,0.061
100,Georgia Southern,70.1,-8.299999999999997,-0.141,0.081,-0.018,-5.400000000000006,-7.700000000000003,-0.6999999999999993,-1.700000000000001,-0.012,1.700000000000001,-4.9999999999999964,-0.091
101,Georgia State,70.6,2.300000000000012,-0.058,-0.018,0.01,-1.4000000000000057,-6.700000000000003,0.1999999999999993,-2.6,0.011,-0.9000000000000004,-1.6999999999999993,-0.0279999999999999
102,Georgia Tech,68.2,-6.099999999999994,-0.024,0.011,-0.011,3.5999999999999943,1.6000000000000014,-3.7,1.6999999999999993,-0.005,4.1,3.1000000000000014,-0.026
103,Gonzaga,70.2,22.700000000000003,0.0569999999999999,-0.0579999999999999,0.0969999999999999,10.400000000000006,4.200000000000003,2.1000000000000005,4.000000000000001,0.1049999999999999,-2.200000000000001,7.0,0.041
104,Grambling,67.1,-2.1999999999999886,0.065,-0.051,0.0,-1.5999999999999943,-13.4,0.5,0.7999999999999989,-0.001,0.8000000000000007,-2.199999999999996,0.037
105,Grand Canyon,69.8,18.40000000000001,0.0979999999999999,0.0279999999999999,0.0739999999999999,7.200000000000003,-1.2999999999999972,3.1999999999999997,6.9,0.069,-2.1999999999999997,5.399999999999999,0.088
106,Green Bay,64.6,0.0999999999999943,-0.0559999999999999,0.128,0.03,0.7999999999999972,1.7999999999999972,-2.8999999999999995,-8.1,0.043,3.799999999999999,-0.5,-0.043
107,Hampton,70.8,-6.5,0.0,-0.02,-0.019,-0.4000000000000057,0.5,-1.799999999999999,2.7,-0.016,2.0,-0.2999999999999971,-0.011
108,Harvard,67.8,-2.0,0.0999999999999999,-0.0169999999999999,0.018,-2.799999999999997,0.0,-0.8000000000000007,0.9000000000000004,0.01,1.8999999999999984,-4.399999999999999,0.072
109,Hawaii,67.4,5.299999999999997,0.0529999999999999,0.1659999999999999,0.0429999999999999,3.0,12.200000000000005,-2.3,-1.6000000000000003,0.046,2.1000000000000014,1.599999999999998,0.036
110,High Point,69.5,14.200000000000005,0.073,0.0999999999999999,0.0479999999999999,12.799999999999995,-0.8999999999999986,0.4000000000000003,0.0999999999999996,0.037,0.6999999999999993,12.499999999999996,0.078
111,Hofstra,66.6,8.599999999999994,-0.0709999999999999,0.045,0.0549999999999999,-3.5999999999999943,2.200000000000003,0.8999999999999986,2.3000000000000007,0.071,-1.5,-5.699999999999999,-0.0549999999999999
112,Holy Cross,65.4,-12.399999999999991,-0.0429999999999999,-0.015,-0.034,-4.0,-8.0,-3.9,0.4000000000000003,-0.026,3.700000000000001,-3.6999999999999993,-0.0459999999999999
113,Houston,64.2,24.8,-0.091,-0.0429999999999999,0.044,5.400000000000006,-11.1,7.6,8.700000000000001,0.0569999999999999,-9.8,6.599999999999998,-0.053
114,Houston Christian,73.4,-16.200000000000003,0.0849999999999999,-0.059,-0.053,-1.5999999999999943,-8.399999999999999,-4.800000000000001,-4.5,-0.057,5.600000000000001,-0.9000000000000021,0.033
115,Howard,69.5,1.0,0.0269999999999999,0.062,0.0299999999999999,5.400000000000006,8.899999999999999,-2.3000000000000007,-3.2,0.022,4.0,3.900000000000002,0.0399999999999999
116,Idaho,65.9,-5.1000000000000085,-0.0919999999999999,0.0229999999999999,-0.019,-3.5999999999999943,-3.6000000000000014,-1.3000000000000007,-1.0,-0.012,0.5999999999999996,-3.1999999999999997,-0.066
117,Idaho State,64.9,0.6000000000000085,0.021,0.0389999999999999,-0.0209999999999999,3.0,-0.1000000000000014,1.0999999999999996,3.1,-0.017,-2.0,4.899999999999999,-0.004
118,Illinois,70.5,14.899999999999991,0.1069999999999999,0.1039999999999999,0.0639999999999999,11.400000000000006,1.6000000000000014,-1.9000000000000004,-0.1000000000000014,0.058,2.0,10.1,0.086
119,Illinois State,65.3,-1.7999999999999972,0.0889999999999999,-0.013,-0.018,2.200000000000003,2.299999999999997,0.5,-2.700000000000001,-0.027,0.3000000000000007,3.3000000000000007,0.0569999999999999
120,Illinois-Chicago,68.7,-1.8999999999999917,-0.0969999999999999,0.062,0.01,-4.599999999999994,2.199999999999996,-0.6999999999999993,3.6,0.031,0.7000000000000011,-4.800000000000001,-0.088
121,Incarnate Word,71.9,-8.800000000000011,-0.037,0.0549999999999999,-0.015,1.4000000000000057,-3.699999999999996,-3.299999999999999,-0.6999999999999993,-0.016,5.600000000000001,0.8000000000000007,-0.02
122,Indiana,69.4,-2.8999999999999915,0.061,-0.1339999999999999,0.019,0.0,4.399999999999999,-3.3000000000000007,3.6,0.031,2.6999999999999997,-2.6999999999999997,0.013
123,Indiana State,71.3,17.400000000000006,0.073,0.1549999999999999,0.1119999999999999,5.799999999999997,20.1,-0.0999999999999996,-7.199999999999999,0.1119999999999999,1.0999999999999996,0.0999999999999978,0.07
124,Iona,68.0,1.1000000000000083,-0.09,-0.013,-0.0439999999999999,-6.200000000000003,-1.2999999999999972,4.800000000000001,-1.200000000000001,-0.028,-6.600000000000001,-2.6999999999999997,-0.091
125,Iowa,72.4,5.399999999999992,-0.001,-0.0569999999999999,0.0149999999999999,-2.0,5.600000000000001,1.4000000000000004,1.200000000000001,0.006,-2.9000000000000004,-2.8000000000000007,0.0229999999999999
126,Iowa State,68.2,20.89999999999999,0.009,-0.13,0.039,1.4000000000000057,-0.6999999999999957,6.300000000000001,2.1000000000000014,0.048,-9.1,2.200000000000003,0.001
127,IUPUI,68.8,-20.200000000000003,0.0099999999999999,-0.124,-0.0909999999999999,-6.0,-12.5,0.4000000000000003,-1.7999999999999998,-0.1089999999999999,1.6000000000000014,-4.599999999999998,0.011
128,Jackson State,70.0,-6.199999999999989,0.002,-0.0579999999999999,-0.049,1.4000000000000057,-6.799999999999997,0.1999999999999993,0.3000000000000007,-0.056,-0.5,2.8999999999999986,-0.003
129,Jacksonville,68.6,-0.7999999999999972,-0.031,-0.059,-0.016,6.599999999999994,-8.200000000000003,0.8999999999999986,0.1999999999999993,-0.015,0.1000000000000014,6.699999999999996,-0.023
130,Jacksonville State,67.1,5.299999999999997,0.0329999999999999,-0.072,0.007,9.0,-2.199999999999996,-0.5,3.500000000000001,0.005,0.5,9.4,0.023
131,James Madison,71.8,20.90000000000001,-0.006,0.028,0.0689999999999999,7.0,11.700000000000005,4.5,-0.6999999999999993,0.085,-4.699999999999999,6.000000000000004,-0.013
132,Kansas,69.7,9.299999999999995,0.0419999999999999,-0.1169999999999999,0.0639999999999999,3.4000000000000057,16.0,0.5,4.2,0.064,0.0999999999999996,-0.8000000000000007,0.0379999999999999
133,Kansas City,67.3,3.799999999999997,-0.132,0.0519999999999999,-0.011,5.799999999999997,1.0,0.0999999999999996,3.6,0.001,-1.4000000000000004,6.800000000000001,-0.093
134,Kansas State,68.2,2.0,0.063,0.0439999999999999,0.039,4.0,4.700000000000003,-3.5,0.0,0.0349999999999999,4.600000000000001,2.0,0.0529999999999999
135,Kennesaw State,75.4,2.700000000000003,-0.0729999999999999,0.0489999999999999,-0.003,0.2000000000000028,3.0,0.5,-1.3000000000000007,0.011,-1.8000000000000007,1.1999999999999993,-0.0679999999999999
136,Kent State,67.7,5.099999999999994,-0.0249999999999999,-0.007,0.0,2.0,-1.6000000000000014,0.8000000000000007,-0.7999999999999998,-0.001,-2.099999999999998,3.1000000000000014,-0.012
137,Kentucky,74.0,13.0,-0.029,-0.026,0.0739999999999999,1.2000000000000028,2.6000000000000014,1.700000000000001,7.200000000000001,0.0799999999999999,-1.200000000000001,-1.5,-0.005
138,La Salle,67.3,-0.5,-0.081,0.071,-0.011,-4.0,4.0,2.000000000000001,-1.1999999999999993,-0.004,-1.5,-2.8000000000000007,-0.0569999999999999
139,Lafayette,65.3,-6.799999999999997,-0.07,0.015,-0.026,-5.400000000000006,5.100000000000001,0.4000000000000003,3.5,-0.013,0.0999999999999996,-4.699999999999999,-0.067
140,Lamar,70.5,6.900000000000006,-0.059,-0.046,0.019,4.0,1.1000000000000014,-0.2999999999999989,2.999999999999999,0.024,-1.4999999999999982,3.5,-0.033
141,Le Moyne,69.2,3.299999999999997,-0.011,0.0439999999999999,0.022,-5.599999999999994,4.5,2.5,1.9000000000000004,0.019,-1.8000000000000007,-6.400000000000002,0.004
