Rk,School,G,W,L,W-L%,SRS,SOS,Unnamed: 8,W.1,L.1,Unnamed: 11,W.2,L.2,Unnamed: 14,W.3,L.3,Unnamed: 17,Tm.,Opp.,Unnamed: 20,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
129,Jackson State,18,8,10,.444,-7.90,-0.73,,4,1,,2,1,,4,9,,1265,1394,,71.5,98.4,.361,.343,.505,49.3,52.4,10.1,11.1,.465,17.4,33.0,.253
130,Jacksonville,20,10,10,.500,-12.49,-3.14,,1,5,,7,1,,2,9,,1473,1501,,71.2,102.8,.376,.339,.534,52.3,43.3,11.6,10.3,.496,17.5,34.6,.267
131,Jacksonville State,20,10,10,.500,-2.67,-3.14,,2,3,,5,4,,4,6,,1413,1279,,67.0,104.7,.325,.296,.542,54.3,43.2,10.3,11.8,.511,17.4,34.0,.231
132,James Madison,20,18,2,.900,8.46,-5.38,,6,2,,9,1,,7,1,,1710,1376,,73.1,114.8,.302,.391,.564,53.7,54.1,12.4,8.3,.539,12.8,33.6,.211
133,Kansas,19,16,3,.842,17.50,6.89,,4,2,,10,0,,2,2,,1505,1287,,70.6,112.2,.325,.304,.592,53.0,70.5,10.8,11.5,.563,15.0,27.7,.240
134,Kansas City,21,8,13,.381,-8.55,-2.66,,2,4,,6,2,,2,8,,1503,1502,,67.6,104.0,.278,.418,.514,54.0,52.7,7.9,10.9,.488,15.2,35.4,.189
135,Kansas State,19,14,5,.737,11.93,5.67,,4,2,,11,1,,2,2,,1408,1289,,67.9,105.7,.368,.416,.544,52.7,59.6,10.1,12.2,.505,17.8,35.7,.270
136,Kennesaw State,20,13,7,.650,-5.21,-4.80,,4,2,,8,1,,3,6,,1685,1567,,77.0,108.8,.341,.445,.546,50.0,51.4,10.6,11.5,.518,13.7,30.4,.231
137,Kent State,20,10,10,.500,-0.57,-0.74,,3,5,,5,5,,3,4,,1555,1489,,69.2,109.6,.359,.379,.560,50.6,48.8,10.0,7.9,.521,15.4,31.4,.270
138,Kentucky,18,14,4,.778,17.39,4.78,,4,2,,10,1,,2,2,,1619,1392,,74.2,119.7,.300,.380,.601,50.9,56.0,10.7,15.3,.574,11.7,27.9,.226
139,La Salle,19,10,9,.526,-3.03,-0.19,,1,5,,7,4,,2,5,,1401,1386,,67.3,106.8,.259,.415,.528,47.2,56.2,9.9,7.9,.499,12.1,27.4,.189
140,Lafayette,20,8,12,.400,-9.53,-3.64,,7,0,,4,4,,4,6,,1241,1337,,66.5,92.8,.231,.404,.488,47.1,57.0,10.3,12.6,.463,16.2,24.4,.157
141,Lamar,19,10,9,.526,-5.85,-6.56,,4,2,,7,1,,1,8,,1537,1450,,73.0,109.3,.337,.355,.548,52.2,57.8,10.4,10.7,.513,15.5,35.2,.245
142,Le Moyne,19,8,11,.421,-10.98,-6.29,,3,2,,5,2,,3,9,,1412,1370,,70.6,105.3,.232,.479,.550,45.8,61.1,12.9,10.5,.521,14.8,24.0,.178
143,Lehigh,18,5,13,.278,-8.53,-3.28,,2,5,,3,4,,2,9,,1310,1314,,72.5,99.7,.298,.372,.526,49.4,50.9,9.9,4.9,.494,15.5,23.2,.214
144,Liberty,20,13,7,.650,5.21,0.03,,2,3,,8,2,,1,3,,1529,1266,,65.7,115.6,.228,.490,.572,52.5,61.9,8.5,5.1,.559,12.5,29.3,.151
145,Lindenwood,20,7,13,.350,-17.64,-5.87,,1,6,,3,5,,2,8,,1324,1449,,68.7,96.4,.398,.309,.511,47.7,35.5,8.5,7.6,.462,16.5,24.2,.291
146,Lipscomb,21,13,8,.619,0.46,-3.12,,4,2,,7,1,,4,6,,1725,1572,,71.6,114.8,.277,.427,.597,49.5,50.6,8.6,9.5,.572,13.4,24.4,.207
147,Little Rock,20,10,10,.500,-6.67,-6.52,,4,3,,8,4,,2,5,,1593,1596,,72.0,109.2,.368,.342,.550,49.6,51.5,8.3,11.0,.514,14.3,31.2,.265
148,Long Beach State,20,12,8,.600,-1.94,-1.05,,4,4,,5,2,,6,4,,1582,1547,,74.8,105.0,.386,.280,.536,51.9,53.6,11.8,11.8,.504,16.0,33.1,.262
149,Long Island University,18,4,14,.222,-19.64,-5.47,,3,3,,2,3,,1,11,,1143,1398,,70.9,89.6,.307,.335,.488,45.6,50.0,8.5,6.5,.451,18.1,22.4,.217
150,Longwood,22,14,8,.636,-2.03,-7.24,,2,5,,10,2,,4,6,,1648,1417,,68.1,108.2,.389,.279,.531,58.0,46.8,10.5,8.6,.499,15.5,40.3,.260
151,Louisiana,20,12,8,.600,0.46,-1.32,,5,3,,6,1,,4,6,,1560,1453,,70.5,110.7,.279,.366,.566,48.9,47.0,12.4,11.5,.539,15.0,31.9,.205
152,Louisiana State,19,11,8,.579,9.10,3.21,,3,3,,8,3,,1,3,,1445,1333,,70.7,106.8,.375,.381,.558,50.7,46.3,13.0,11.5,.521,16.4,30.2,.272
153,Louisiana Tech,20,14,6,.700,6.15,0.33,,4,1,,10,0,,4,6,,1511,1274,,67.7,110.3,.426,.367,.557,54.2,50.1,11.2,13.7,.523,15.6,34.1,.292
154,Louisiana-Monroe,18,6,12,.333,-10.95,-1.45,,2,6,,4,5,,2,7,,1234,1310,,69.3,99.0,.353,.300,.489,53.3,55.4,10.1,8.9,.456,15.9,36.4,.230
155,Louisville,19,6,13,.316,-0.36,4.85,,1,7,,5,6,,1,5,,1385,1484,,70.1,103.3,.388,.317,.532,49.4,45.0,7.5,7.5,.488,15.0,28.5,.285
156,Loyola (IL),20,13,7,.650,4.44,1.39,,5,2,,9,2,,3,3,,1462,1353,,70.1,104.3,.323,.401,.556,52.0,62.7,9.6,13.2,.531,16.6,26.2,.220
157,Loyola (MD),20,3,17,.150,-17.01,-5.32,,1,6,,1,7,,2,9,,1297,1485,,66.8,95.9,.286,.388,.518,50.4,56.0,8.6,6.2,.501,18.7,28.1,.174
158,Loyola Marymount,20,10,10,.500,2.14,-0.49,,3,3,,7,5,,2,2,,1481,1390,,67.9,109.1,.339,.411,.551,53.1,46.6,6.0,6.4,.515,14.3,31.0,.250
159,Maine,20,10,10,.500,-5.81,-4.92,,2,3,,4,2,,4,8,,1380,1345,,68.2,101.2,.277,.332,.535,48.5,51.8,12.5,7.7,.505,15.1,23.3,.202
160,Manhattan,17,4,13,.235,-15.85,-2.98,,1,7,,2,5,,2,8,,1115,1309,,71.1,91.5,.204,.404,.490,46.2,56.7,10.8,6.5,.464,17.2,24.4,.145
161,Marist,17,9,8,.529,-7.29,-9.17,,4,4,,5,2,,4,6,,1089,1057,,66.3,96.6,.289,.367,.524,49.1,47.4,11.9,9.7,.504,16.8,22.6,.185
162,Marquette,19,14,5,.737,18.30,8.83,,5,3,,9,1,,3,3,,1475,1295,,70.2,110.6,.264,.430,.564,48.7,57.0,12.7,8.1,.538,13.0,26.4,.194
163,Marshall,20,9,11,.450,-4.16,-1.06,,5,3,,5,4,,3,4,,1473,1535,,73.4,100.3,.328,.402,.505,50.5,59.4,9.0,11.4,.466,14.6,30.0,.235
164,Maryland,20,12,8,.600,9.72,3.57,,4,5,,9,2,,3,4,,1403,1280,,66.7,104.5,.432,.382,.520,51.2,46.1,10.3,13.5,.474,15.3,33.4,.304
165,Maryland-Baltimore County,20,6,14,.300,-11.90,-5.69,,1,4,,5,5,,1,9,,1534,1633,,75.1,102.2,.232,.361,.541,48.2,44.0,6.7,7.9,.523,16.6,26.3,.156
166,Maryland-Eastern Shore,17,5,12,.294,-17.79,-3.01,,1,3,,5,1,,0,11,,1108,1229,,68.7,92.8,.278,.345,.482,48.1,49.1,9.8,6.7,.442,16.9,28.7,.207
167,Massachusetts,19,12,7,.632,8.65,-0.56,,3,4,,9,2,,0,4,,1543,1368,,71.3,113.1,.368,.322,.544,52.7,57.1,11.9,8.7,.512,13.0,36.7,.255
168,Massachusetts-Lowell,19,14,5,.737,-0.56,-6.74,,5,1,,6,2,,8,3,,1530,1270,,72.2,110.9,.354,.287,.571,55.9,45.6,9.6,12.0,.536,16.0,34.3,.260
169,McNeese State,19,17,2,.895,5.21,-3.65,,6,0,,9,0,,7,2,,1495,1156,,67.7,116.3,.349,.321,.573,53.2,48.8,15.2,11.8,.548,12.8,33.0,.239
170,Memphis,19,15,4,.789,11.39,4.91,,4,2,,8,1,,5,2,,1542,1419,,72.2,111.0,.383,.389,.572,50.4,47.9,11.3,14.6,.534,15.6,31.6,.283
171,Mercer,20,8,12,.400,-6.70,-2.70,,1,6,,5,4,,2,7,,1396,1424,,67.8,102.9,.289,.341,.520,49.8,52.3,10.4,9.7,.497,15.3,31.2,.190
172,Merrimack,21,11,10,.524,-3.97,-4.23,,5,2,,7,1,,3,8,,1431,1401,,68.6,98.8,.330,.433,.535,44.5,52.9,14.0,9.1,.500,17.0,22.8,.238
173,Miami (FL),19,13,6,.684,13.04,3.41,,4,4,,9,2,,2,3,,1556,1373,,72.0,113.0,.270,.388,.594,51.9,50.9,11.0,9.6,.567,15.8,28.4,.207
174,Miami (OH),19,9,10,.474,-6.22,-3.93,,3,4,,6,3,,3,7,,1408,1358,,69.4,106.0,.341,.389,.567,48.1,58.8,8.2,6.2,.541,15.5,23.4,.237
175,Michigan,19,7,12,.368,9.21,9.27,,2,6,,4,5,,2,4,,1495,1496,,69.8,110.6,.310,.388,.566,51.3,48.1,5.7,8.4,.538,15.2,31.5,.222
176,Michigan State,20,12,8,.600,18.31,8.61,,4,5,,10,2,,1,4,,1514,1320,,67.5,111.4,.311,.314,.556,50.9,62.4,10.3,12.6,.528,13.0,29.8,.219
177,Middle Tennessee,20,7,13,.350,-7.80,-0.41,,1,4,,6,6,,0,5,,1261,1331,,65.6,94.4,.307,.405,.492,50.0,42.5,9.3,11.8,.462,18.6,31.7,.203
178,Milwaukee,20,10,10,.500,-6.33,-2.83,,5,4,,7,2,,2,7,,1574,1590,,70.7,110.7,.334,.415,.543,51.6,48.4,8.9,11.6,.510,14.8,36.6,.237
179,Minnesota,19,12,7,.632,9.23,1.02,,3,5,,11,3,,1,3,,1448,1292,,68.7,111.0,.340,.400,.565,53.1,67.6,9.7,11.3,.543,15.7,33.1,.226
180,Mississippi,19,16,3,.842,10.12,3.59,,3,3,,12,0,,2,3,,1458,1334,,69.2,110.8,.340,.327,.557,49.0,56.7,12.6,16.8,.520,13.2,30.2,.255
181,Mississippi State,19,13,6,.684,13.95,5.64,,2,4,,7,2,,0,4,,1419,1261,,69.3,107.7,.357,.404,.542,54.4,56.6,12.1,10.5,.510,15.6,34.7,.247
182,Mississippi Valley State,19,0,19,.000,-27.74,1.58,,0,6,,0,4,,0,15,,1003,1560,,66.3,79.0,.327,.257,.440,44.4,39.8,9.6,5.4,.407,21.9,28.3,.203
183,Missouri,19,8,11,.421,5.60,5.07,,0,6,,6,5,,2,4,,1408,1398,,68.5,107.6,.274,.422,.549,46.4,50.3,12.1,15.8,.515,13.9,27.2,.210
184,Missouri State,20,11,9,.550,0.78,0.18,,3,6,,6,3,,2,6,,1415,1403,,68.5,101.4,.328,.417,.529,52.8,49.6,6.2,11.9,.497,15.6,28.7,.230
185,Monmouth,20,10,10,.500,-2.37,-0.92,,3,4,,7,1,,1,9,,1423,1452,,68.3,104.2,.306,.363,.528,48.8,49.4,10.6,10.8,.495,14.8,29.6,.218
186,Montana,20,13,7,.650,1.64,0.05,,4,3,,8,2,,5,5,,1547,1427,,68.2,112.7,.268,.357,.575,52.3,52.8,6.5,7.5,.543,13.3,27.2,.209
187,Montana State,20,10,10,.500,-5.24,-2.54,,5,2,,7,5,,3,5,,1481,1470,,69.6,105.1,.304,.436,.570,46.4,49.1,11.9,5.6,.540,15.4,20.0,.225
188,Morehead State,20,15,5,.750,0.81,-2.81,,6,1,,9,0,,6,5,,1548,1262,,67.3,115.1,.290,.443,.569,58.1,55.4,8.8,13.7,.546,15.4,39.3,.203
189,Morgan State,19,5,14,.263,-18.71,-2.02,,1,2,,4,3,,1,9,,1370,1501,,72.3,99.1,.260,.283,.519,48.9,46.0,8.7,7.6,.489,17.7,31.5,.188
190,Mount St. Mary's,19,7,12,.368,-6.57,-7.04,,3,5,,5,2,,2,10,,1369,1360,,69.1,102.2,.258,.341,.548,51.2,49.8,10.7,10.0,.523,18.6,31.0,.185
191,Murray State,20,8,12,.400,1.52,1.31,,5,4,,5,5,,3,5,,1432,1395,,66.7,106.7,.313,.370,.534,50.1,49.0,8.9,9.3,.503,12.6,27.4,.219
192,Navy,18,8,10,.444,-9.00,-7.94,,4,3,,7,2,,1,8,,1217,1177,,66.9,100.3,.358,.342,.491,49.5,52.2,12.4,6.2,.451,13.2,31.2,.246
193,NC State,19,13,6,.684,10.03,3.61,,5,3,,9,2,,3,2,,1445,1323,,69.5,107.9,.305,.339,.532,49.1,47.0,11.7,8.5,.498,12.0,28.4,.222
194,Nebraska,20,15,5,.750,13.06,4.51,,5,4,,13,1,,1,4,,1571,1400,,69.2,112.8,.343,.448,.570,52.0,60.3,9.3,7.8,.533,13.8,30.4,.260
195,Nevada,20,16,4,.800,12.84,2.47,,3,3,,10,1,,3,2,,1539,1309,,68.0,113.2,.440,.315,.567,50.6,53.7,9.2,12.8,.529,12.1,26.9,.315
196,Nevada-Las Vegas,18,9,9,.500,6.95,7.70,,2,4,,7,4,,2,2,,1361,1281,,67.8,109.9,.274,.375,.550,48.9,53.4,10.4,12.1,.524,13.3,30.2,.196
197,New Hampshire,19,12,7,.632,-3.75,-3.48,,4,2,,6,2,,6,5,,1458,1386,,74.3,102.6,.304,.430,.531,49.2,47.4,10.2,4.6,.497,14.4,23.9,.221
198,New Mexico,20,17,3,.850,16.83,3.04,,5,2,,10,0,,3,3,,1684,1389,,74.2,113.5,.353,.286,.553,52.9,50.5,13.7,13.1,.526,12.0,32.5,.241
199,New Mexico State,20,9,11,.450,-6.00,2.62,,3,2,,9,1,,0,8,,1405,1433,,70.5,98.5,.373,.348,.527,50.2,50.7,10.0,9.4,.488,16.5,26.4,.266
200,New Orleans,19,7,12,.368,-15.28,-2.94,,2,4,,6,2,,1,9,,1428,1492,,74.2,100.6,.365,.274,.509,46.9,42.5,10.6,8.7,.465,14.5,29.1,.264
201,Niagara,19,10,9,.526,-7.66,-6.49,,6,3,,4,5,,6,4,,1442,1414,,68.7,109.7,.352,.299,.579,50.0,48.5,7.2,4.6,.541,14.2,24.9,.270
202,Nicholls State,19,9,10,.474,-6.97,-1.09,,4,2,,5,1,,4,7,,1394,1435,,68.6,102.8,.376,.403,.539,47.3,43.2,10.3,11.2,.496,16.2,27.5,.277
203,NJIT,18,4,14,.222,-14.28,-3.46,,0,6,,3,6,,1,8,,1236,1344,,69.3,99.1,.334,.409,.495,47.7,47.5,10.4,9.5,.457,15.1,31.8,.233
204,Norfolk State,20,12,8,.600,-4.57,-2.70,,2,1,,6,0,,4,6,,1506,1354,,68.7,109.5,.399,.340,.553,51.5,46.4,13.1,9.8,.510,14.8,33.4,.296
205,North Alabama,20,8,12,.400,-6.82,-3.38,,2,4,,6,3,,2,9,,1540,1525,,69.9,107.5,.335,.365,.542,50.9,43.9,8.3,8.5,.502,13.9,29.5,.251
206,North Carolina,19,16,3,.842,22.47,7.99,,8,0,,9,0,,4,0,,1587,1312,,72.2,114.9,.399,.343,.564,54.9,49.3,8.1,12.3,.519,12.3,32.4,.304
207,North Carolina A&T,20,6,14,.300,-14.22,-3.22,,4,3,,3,3,,2,8,,1399,1619,,69.6,100.4,.365,.375,.509,42.3,46.0,8.5,8.8,.464,12.1,22.8,.265
208,North Carolina Central,18,10,8,.556,-7.59,-3.30,,2,1,,7,1,,3,6,,1369,1219,,70.0,108.0,.385,.369,.544,49.1,48.2,12.0,8.6,.510,14.4,30.6,.267
209,North Dakota,21,11,10,.524,-9.35,-5.30,,3,3,,6,3,,3,7,,1566,1527,,68.3,108.4,.330,.430,.533,51.6,44.3,8.7,6.9,.500,13.2,32.2,.231
210,North Dakota State,21,9,12,.429,-6.85,-0.63,,2,4,,6,3,,3,8,,1625,1587,,67.5,111.4,.294,.359,.569,51.4,43.3,6.7,3.1,.546,13.6,27.6,.205
211,North Florida,21,12,9,.571,-6.07,-3.52,,5,1,,9,2,,3,7,,1632,1548,,70.3,110.5,.258,.568,.566,48.9,50.9,8.5,7.4,.539,14.2,26.3,.193
212,North Texas,18,12,6,.667,9.59,2.97,,5,1,,9,0,,2,2,,1215,1057,,62.3,107.5,.299,.400,.535,53.6,45.4,10.8,8.7,.501,15.7,36.7,.219
213,Northeastern,20,8,12,.400,-5.05,-2.15,,3,4,,4,3,,3,8,,1402,1460,,65.7,106.8,.341,.344,.556,52.5,52.1,9.3,8.4,.518,17.3,33.5,.255
214,Northern Arizona,20,10,10,.500,-12.22,-3.22,,3,3,,5,0,,4,9,,1325,1505,,69.5,95.3,.294,.368,.510,45.5,54.5,8.3,8.7,.484,16.4,22.9,.196
215,Northern Colorado,19,11,8,.579,-2.84,-2.96,,4,2,,7,1,,3,6,,1541,1489,,71.2,110.9,.309,.388,.575,50.1,48.9,8.6,5.0,.548,13.6,24.4,.222
216,Northern Illinois,18,6,12,.333,-6.48,2.96,,0,6,,3,6,,2,6,,1387,1442,,72.1,106.1,.373,.388,.557,48.3,40.6,7.9,12.2,.532,15.8,27.1,.248
217,Northern Iowa,20,12,8,.600,4.88,2.62,,6,3,,7,2,,4,4,,1492,1409,,68.0,108.3,.362,.380,.568,50.8,49.0,9.4,6.7,.537,14.0,22.5,.259
218,Northern Kentucky,21,11,10,.524,-2.37,-2.37,,6,4,,8,2,,3,8,,1545,1493,,69.3,104.9,.384,.321,.544,49.2,51.6,13.2,9.0,.509,15.6,29.9,.270
219,Northwestern,19,14,5,.737,10.64,5.38,,5,3,,10,1,,2,3,,1405,1305,,65.2,112.0,.281,.368,.564,47.4,59.8,12.0,10.3,.537,12.0,25.9,.204
220,Northwestern State,19,5,14,.263,-15.63,-2.81,,3,3,,4,3,,1,9,,1348,1495,,71.5,99.2,.324,.381,.512,46.9,45.7,9.7,9.0,.483,16.5,30.0,.216
221,Notre Dame,19,7,12,.368,2.74,5.58,,2,6,,5,7,,1,4,,1191,1245,,65.3,94.2,.269,.441,.498,52.2,43.5,8.5,7.1,.466,17.9,29.0,.190
222,Oakland,21,12,9,.571,1.30,1.11,,7,3,,5,2,,5,6,,1551,1547,,68.6,107.0,.305,.390,.544,50.3,49.6,9.9,6.1,.512,14.7,29.7,.222
223,Ohio,20,10,10,.500,-0.72,-3.46,,4,4,,7,3,,1,5,,1551,1419,,68.9,111.1,.316,.394,.553,50.0,49.6,9.5,10.1,.525,12.4,29.7,.221
224,Ohio State,19,13,6,.684,13.42,4.79,,3,5,,9,2,,0,4,,1445,1281,,67.0,112.7,.324,.372,.549,53.7,55.4,8.0,12.2,.512,13.2,34.3,.243
225,Oklahoma,19,15,4,.789,16.14,3.45,,3,3,,11,1,,1,2,,1487,1246,,69.7,112.4,.341,.374,.580,54.7,50.9,9.8,9.2,.544,16.0,32.4,.259
226,Oklahoma State,19,8,11,.421,6.06,3.80,,0,6,,7,5,,0,4,,1366,1323,,68.3,103.9,.307,.448,.550,52.0,57.0,9.0,7.1,.529,17.2,28.6,.204
227,Old Dominion,20,5,15,.250,-7.19,-0.40,,1,7,,4,5,,0,8,,1433,1548,,71.2,99.9,.258,.334,.504,46.6,38.7,11.3,10.6,.481,13.1,25.9,.170
228,Omaha,22,10,12,.455,-6.11,-4.27,,3,4,,8,2,,1,9,,1630,1559,,67.7,108.9,.414,.337,.554,50.1,40.6,9.5,7.1,.509,13.2,25.8,.309
229,Oral Roberts,20,9,11,.450,-4.44,-0.50,,3,4,,7,2,,2,9,,1506,1497,,68.8,108.0,.285,.405,.555,45.5,41.6,8.2,10.5,.526,11.9,21.0,.208
230,Oregon,19,14,5,.737,12.40,6.30,,6,2,,10,0,,3,2,,1487,1371,,69.8,111.3,.341,.376,.569,50.8,50.7,10.8,9.6,.543,13.2,27.4,.236
231,Oregon State,19,10,9,.526,3.17,7.34,,2,6,,10,2,,0,4,,1336,1375,,66.6,101.5,.378,.346,.540,49.3,47.5,9.3,10.9,.496,16.7,27.4,.282
232,Pacific,21,6,15,.286,-17.80,-2.69,,0,6,,5,6,,1,9,,1364,1615,,69.7,92.0,.353,.395,.503,42.8,61.1,9.1,5.2,.477,16.4,18.8,.220
233,Penn State,19,9,10,.474,7.02,4.96,,3,5,,9,2,,0,4,,1451,1412,,71.1,106.0,.340,.402,.536,45.7,44.3,12.4,7.6,.497,13.3,26.9,.251
234,Pennsylvania,18,9,9,.500,-1.18,0.95,,1,2,,8,2,,1,5,,1363,1298,,67.0,109.9,.290,.436,.560,53.0,58.1,9.3,7.6,.541,15.8,32.5,.192
235,Pepperdine,22,9,13,.409,-2.44,1.81,,2,5,,8,5,,1,5,,1583,1620,,68.6,104.9,.308,.317,.527,51.0,50.8,7.9,7.6,.498,14.4,30.6,.211
236,Pittsburgh,19,12,7,.632,12.82,3.18,,3,5,,7,5,,4,1,,1449,1266,,68.4,111.5,.326,.443,.537,53.9,53.4,9.8,15.1,.508,12.4,33.5,.223
237,Portland,21,7,14,.333,-10.27,0.10,,1,5,,6,3,,1,8,,1543,1700,,70.7,103.8,.328,.438,.554,48.5,54.7,6.8,7.1,.525,16.7,25.6,.231
238,Portland State,20,12,8,.600,-6.40,-3.23,,3,4,,6,1,,5,6,,1417,1404,,68.8,102.4,.305,.389,.511,49.2,48.7,9.1,9.8,.480,13.6,28.4,.211
239,Prairie View,18,7,11,.389,-12.70,-1.76,,2,3,,3,0,,3,11,,1267,1388,,73.7,95.5,.335,.267,.494,45.0,43.0,13.0,6.2,.451,15.4,27.8,.244
240,Presbyterian,21,9,12,.429,-9.93,-5.59,,1,5,,4,6,,4,5,,1607,1552,,70.2,108.3,.373,.342,.565,50.4,50.1,9.2,9.0,.543,14.9,26.4,.243
241,Princeton,16,15,1,.938,9.85,-1.37,,3,0,,7,0,,7,1,,1251,1011,,65.5,119.3,.248,.489,.596,53.2,54.7,9.2,7.5,.567,12.6,29.3,.198
242,Providence,19,13,6,.684,13.74,5.63,,4,4,,10,2,,2,3,,1400,1246,,69.5,104.6,.328,.428,.555,51.6,53.0,9.3,12.2,.528,16.1,26.6,.226
243,Purdue,20,18,2,.900,26.95,10.45,,7,2,,10,0,,3,2,,1715,1385,,70.9,120.1,.400,.367,.597,58.1,64.2,7.8,10.9,.566,14.0,37.0,.289
244,Purdue Fort Wayne,21,14,7,.667,-0.09,-6.04,,5,5,,8,2,,4,5,,1734,1494,,73.8,111.2,.331,.419,.573,45.5,45.0,13.5,8.2,.547,12.8,23.3,.232
245,Queens (NC),21,8,13,.381,-10.63,-1.31,,2,4,,7,2,,0,11,,1668,1732,,74.9,106.1,.305,.430,.538,49.5,49.2,10.2,7.2,.511,14.6,29.6,.211
246,Quinnipiac,19,15,4,.789,-3.62,-7.18,,7,1,,9,1,,6,3,,1497,1365,,73.1,107.0,.334,.351,.550,53.5,51.7,10.9,10.1,.506,15.2,32.1,.263
247,Radford,21,12,9,.571,-3.53,-1.85,,2,4,,6,2,,3,7,,1532,1480,,65.8,108.9,.269,.363,.556,50.0,42.6,9.0,10.0,.527,14.8,29.9,.201
248,Rhode Island,19,9,10,.474,-1.74,2.81,,3,3,,8,3,,1,4,,1386,1430,,68.7,106.1,.398,.321,.546,53.4,50.7,7.1,8.3,.525,16.5,32.8,.249
249,Rice,19,7,12,.368,-3.26,2.02,,1,5,,5,5,,2,4,,1378,1429,,69.0,103.8,.292,.404,.529,50.7,56.0,8.5,9.0,.500,15.3,30.3,.205
250,Richmond,19,14,5,.737,8.64,0.48,,6,0,,10,0,,3,3,,1389,1234,,67.8,107.2,.249,.368,.556,47.7,48.6,10.6,9.0,.532,11.5,18.4,.180
251,Rider,19,6,13,.316,-9.57,-2.18,,3,5,,4,3,,2,10,,1354,1441,,70.3,99.4,.297,.283,.494,52.0,47.2,9.5,10.9,.458,15.3,33.5,.210
252,Robert Morris,20,8,12,.400,-7.20,-4.42,,4,5,,6,5,,2,7,,1518,1509,,70.2,106.1,.312,.399,.547,52.8,49.5,8.2,6.8,.514,17.5,34.9,.227
253,Rutgers,18,10,8,.556,6.95,5.12,,2,5,,9,1,,1,5,,1230,1197,,69.9,97.1,.352,.335,.475,49.2,49.8,10.1,15.5,.439,13.9,31.6,.231
254,Sacramento State,20,6,14,.300,-10.80,-1.64,,2,5,,5,3,,1,9,,1388,1436,,67.2,103.4,.321,.436,.538,55.8,55.5,6.7,8.5,.506,18.8,35.8,.228
255,Sacred Heart,21,10,11,.476,-10.04,-7.68,,4,2,,7,3,,2,8,,1535,1507,,70.5,103.6,.304,.334,.535,47.0,47.6,12.8,14.2,.504,14.6,27.1,.215
256,Saint Francis (PA),20,7,13,.350,-17.67,-5.84,,2,5,,5,5,,2,8,,1319,1465,,67.2,98.1,.310,.359,.506,49.6,52.3,9.3,10.4,.483,17.4,33.8,.195
257,Saint Joseph's,20,13,7,.650,7.48,-0.82,,3,4,,9,2,,2,5,,1550,1384,,69.0,111.6,.277,.474,.568,51.4,56.7,10.2,11.1,.541,14.4,30.4,.202
258,Saint Louis,19,8,11,.421,-3.16,3.67,,1,5,,7,3,,0,6,,1377,1464,,69.2,104.7,.377,.371,.544,48.5,48.1,8.4,7.5,.505,15.0,25.3,.274
259,Saint Mary's (CA),21,15,6,.714,16.30,4.05,,6,0,,9,3,,5,0,,1525,1201,,64.1,112.0,.280,.369,.537,59.5,58.5,11.1,12.3,.513,14.1,41.4,.190
260,Saint Peter's,17,10,7,.588,-3.97,-5.04,,6,2,,5,2,,5,5,,1110,1090,,65.9,99.1,.392,.341,.496,51.9,52.6,11.2,9.2,.444,16.2,35.1,.287
261,Sam Houston,20,11,9,.550,-3.23,-0.46,,4,1,,7,2,,3,7,,1441,1434,,70.7,100.6,.345,.366,.509,50.9,52.9,9.8,7.4,.468,15.2,30.7,.247
262,Samford,20,17,3,.850,6.75,-3.64,,6,1,,13,0,,4,3,,1785,1508,,76.5,116.7,.319,.398,.598,51.2,59.8,15.0,11.1,.571,15.8,33.5,.234
263,San Diego,21,11,10,.524,-3.99,1.43,,1,5,,9,5,,1,4,,1525,1611,,72.5,100.2,.298,.340,.530,49.4,50.8,9.5,10.4,.494,17.4,28.5,.222
264,San Diego State,20,16,4,.800,15.33,7.77,,5,2,,10,0,,3,4,,1525,1335,,68.9,109.4,.381,.379,.547,52.5,47.8,10.8,10.6,.508,13.5,31.3,.277
265,San Francisco,21,15,6,.714,11.11,-1.14,,4,2,,10,1,,3,3,,1651,1337,,68.5,114.1,.230,.402,.589,55.1,53.4,12.4,11.7,.565,15.5,33.0,.177
266,San Jose State,19,8,11,.421,-0.85,0.21,,1,5,,5,4,,1,6,,1431,1405,,67.5,110.2,.256,.436,.566,48.5,51.6,7.9,10.6,.545,13.7,26.0,.179
267,Santa Clara,22,15,7,.682,5.51,1.46,,6,1,,8,3,,4,2,,1712,1590,,70.2,110.8,.301,.393,.573,54.0,55.2,7.0,7.6,.548,16.2,33.2,.213
268,Seattle,20,12,8,.600,3.71,-1.08,,5,4,,11,2,,1,6,,1490,1344,,69.5,103.9,.380,.384,.545,52.9,50.8,8.4,8.4,.505,16.6,30.1,.275
269,Seton Hall,20,13,7,.650,11.62,7.17,,6,3,,9,3,,3,2,,1489,1400,,67.0,109.1,.320,.287,.541,54.7,47.5,10.8,13.5,.499,15.9,38.7,.250
270,Siena,19,3,16,.158,-18.68,-3.74,,2,6,,2,6,,1,8,,1168,1452,,68.6,89.6,.322,.334,.479,51.2,47.0,7.6,10.6,.451,20.6,34.6,.202
271,South Alabama,20,10,10,.500,-7.27,-2.04,,3,5,,6,5,,4,5,,1479,1548,,70.5,102.3,.298,.376,.530,46.3,41.1,9.5,7.0,.495,13.8,23.4,.220
