Away,Home,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Coach W/L,Coach Team NCAA,Coach Team S16,Coach Team F4,Coach Team Champs,Coach C W/L,Coach C NCAA,Coach C S16,Coach C F4,Coach C Champs,OSRS,DSRS,DRtg,Score_Dif
Long Island University,Radford,0.125,5.9799999999999995,4.1,-0.022,-24,-0.017,-0.03,2,0,0,0,0,0,0,0,0.11111111111111105,0.1071428571428571,0.09926470588235292,-0.6126984126984127,-0.7238095238095237,1.9468253968253968,7.261111111111111,-1.5206349206349206,-1.511111111111111,3.607936507936508,1.542063492063492,1.2626984126984127,1.8634920634920635,-0.9880952380952381,-2.8634920634920635,0.6325396825396825,-9.500000000000007,2.799999999999997,-0.064,-0.056999999999999995,-0.038,2.5999999999999943,1.4000000000000057,2.6999999999999993,-1.1000000000000005,-0.035,-4.299999999999998,5.800000000000005,-0.053,-0.014000000000000012,0.0,0.0,0.0,0.0,-0.029000000000000026,-1.0,0.0,0.0,0,-7.27,13.260000000000002,-7.179999999999993,10
St. Bonaventure,UCLA,-0.129,3.200000000000001,4.25,0.006999999999999999,152,-0.03,-0.018,-1,0,0,0,0,0,1,11,-0.16666666666666663,-0.0535714285714286,-0.3923076923076923,1.0204991087344029,4.456327985739752,-1.1737967914438503,-3.9928698752228167,0.27450980392156854,1.050802139037433,-0.0383244206773618,2.019607843137255,1.0686274509803921,-2.2210338680926913,1.9563279857397504,4.307486631016043,-1.4750445632798574,2.0,-1.8000000000000114,0.036999999999999894,0.1049999999999999,0.016999999999999904,2.5999999999999943,6.799999999999997,-3.1000000000000014,2.999999999999999,0.02,5.099999999999998,1.3999999999999988,0.018000000000000103,0.11399999999999999,2.0,3.0,0.0,0.0,0.125,9.0,4.0,0.0,0,5.969999999999999,-2.77,1.75,-7
Texas Southern,North Carolina Central,0.09900000000000003,-5.6499999999999995,-6.78,0.057999999999999996,-163,0.008,-0.0859999999999998,4,0,0,0,0,0,0,0,-0.10416666666666663,0.05714285714285705,-0.03977272727272721,-1.3428571428571427,-4.643650793650794,6.359523809523809,6.662698412698412,-6.661904761904761,-6.9412698412698415,3.5444444444444443,7.022222222222222,6.01031746031746,-0.5015873015873015,0.3428571428571428,1.307142857142857,6.4714285714285715,-3.9000000000000057,6.599999999999994,-0.1539999999999999,-0.1169999999999999,0.010000000000000002,9.799999999999997,9.699999999999996,-0.7999999999999998,3.5999999999999996,0.038,0.7999999999999989,9.700000000000003,-0.137,0.026000000000000023,-1.0,0.0,0.0,0.0,-0.0040000000000000036,-6.0,-1.0,-1.0,0,-13.32,7.65,-1.3699999999999903,-18
Syracuse,Arizona State,0.0030000000000000027,1.4799999999999986,-3.4699999999999998,-0.0009999999999999003,282,0.0209999999999999,0.009999999999999998,5,0,0,-1,0,0,0,-1,0.0,0.02786377708978327,0.0,3.001689189189189,7.735641891891892,0.6309121621621622,1.4096283783783785,0.6841216216216215,0.6967905405405403,-2.447635135135135,-5.13597972972973,4.641047297297297,0.34543918918918914,-2.122466216216216,-3.850506756756757,-0.7871621621621621,8.0,6.39999999999999,-0.005000000000000102,0.13099999999999978,0.0199999999999999,-7.200000000000003,20.900000000000002,0.40000000000000036,-8.6,0.024000000000000098,-4.199999999999999,-7.300000000000004,-0.0009999999999998899,-0.21999999999999997,-32.0,-19.0,-5.0,-1.0,-0.15600000000000003,-31.0,-19.0,-5.0,-1,16.18,-14.7,9.790000000000006,-4
Pennsylvania,Kansas,0.06800000000000006,19.15,15.040000000000001,0.022000000000000006,-153,0.013000000000000102,0.0699999999999999,2,0,1,0,0,0,1,4,-0.13492063492063489,0.037815126050420145,0.034965034965035,-1.051282051282051,-4.762237762237762,1.102564102564103,-0.662004662004662,1.3799533799533799,0.002331002331001919,-2.088578088578089,-0.9883449883449884,-1.7855477855477857,0.3682983682983684,0.7156177156177156,-0.699300699300699,-0.2097902097902098,0.0,3.7999999999999954,0.0010000000000000009,-0.07600000000000001,0.022999999999999902,-1.4000000000000057,-10.099999999999994,0.39999999999999947,2.6999999999999993,0.013999999999999888,-0.6000000000000014,-3.0,0.024,0.2839999999999999,14.0,10.0,3.0,1.0,0.272,16.0,12.0,3.0,1,13.55,5.59,-5.390000000000001,16
Radford,Villanova,0.261,29.26,14.33,0.079,252,0.085,0.057999999999999996,14,0,0,0,0,1,0,3,0.11111111111111116,0.06593406593406614,0.3382352941176471,4.355555555555555,6.166666666666667,3.9388888888888887,-1.886111111111111,1.7777777777777777,1.0361111111111112,-2.5472222222222225,0.22222222222222232,2.269444444444445,0.8722222222222221,1.8416666666666668,-1.3722222222222222,-1.1861111111111111,6.699999999999996,19.39999999999999,0.0269999999999999,0.11399999999999999,0.11299999999999989,0.20000000000000284,0.30000000000000426,1.1000000000000005,3.1000000000000014,0.11699999999999991,-1.000000000000002,-3.2000000000000037,0.0359999999999999,0.21899999999999997,12.0,6.0,3.0,2.0,0.18500000000000005,14.0,6.0,3.0,2,25.19,4.06,-12.829999999999998,26
Montana,Michigan,0.040000000000000036,12.740000000000002,11.65,0.0050000000000000044,370,0.0479999999999998,-0.0429999999999999,2,1,0,0,0,0,0,1,-0.16666666666666663,-0.0625,-0.025974025974025983,4.066714490674318,9.200143472022955,-1.193687230989957,-3.1305595408895264,-0.0681492109038738,0.8464849354375898,-3.049497847919656,-4.2467718794835,1.7195121951219514,-0.6527977044476327,0.36800573888091825,-0.7417503586800573,-3.332855093256815,-4.200000000000003,3.299999999999999,0.0419999999999999,0.1769999999999999,0.0359999999999999,-6.0,8.6,-0.6000000000000001,-1.9999999999999982,0.04300000000000001,-0.5999999999999996,-7.299999999999997,0.017,0.0050000000000000044,7.0,4.0,2.0,0.0,0.0010000000000000009,11.0,6.0,2.0,0,1.9099999999999997,10.84,-9.89,14
UNC Greensboro,Gonzaga,0.09399999999999997,13.900000000000002,6.470000000000001,0.05000000000000009,-97,-0.019999999999999903,0.019,5,0,0,0,0,0,0,0,0.11111111111111105,-0.00367647058823517,0.3376623376623378,-1.4007722007722005,-2.9474903474903473,0.7799227799227806,-5.785328185328185,5.021621621621621,6.572200772200771,-1.7783783783783793,1.796138996138997,0.1637065637065631,0.5606177606177607,-0.6223938223938223,0.3969111969111967,-3.3799227799227793,2.799999999999997,6.800000000000015,0.151,-0.009999999999999905,0.0559999999999999,2.0,-1.100000000000001,0.6000000000000003,-3.3,0.04399999999999989,1.1999999999999975,-1.3000000000000043,0.114,0.31399999999999995,18.0,8.0,1.0,0.0,0.31399999999999995,18.0,8.0,1.0,0,16.17,-2.2600000000000007,-3.010000000000005,4
Iona,Duke,0.19600000000000006,23.68,11.889999999999999,0.0869999999999999,-141,0.0269999999999999,-0.0969999999999999,12,0,0,1,0,0,1,5,0.11111111111111105,0.2102272727272727,0.07878787878787874,-0.8656597774244833,-4.0516693163751984,4.893481717011128,-1.2893481717011128,2.9260731319554845,6.456279809220986,4.317965023847377,12.130365659777425,1.911764705882353,0.08028616852146264,2.1430842607313196,2.2186009538950713,-2.9157392686804444,-0.9000000000000057,16.59999999999998,0.1069999999999999,-0.0589999999999999,0.069,16.599999999999994,-3.0,0.09999999999999964,5.800000000000001,0.081,1.8999999999999986,15.399999999999999,0.04999999999999989,0.122,29.0,24.0,12.0,5.0,0.10099999999999998,29.0,24.0,12.0,5,10.71,12.969999999999999,-17.400000000000006,22
Buffalo,Arizona,0.02100000000000002,7.68,6.59,0.026000000000000106,-307,-0.0309999999999999,0.061,0,0,0,0,0,0,0,1,-0.05555555555555558,0.004166666666666763,0.11188811188811187,-3.7968253968253967,-8.596825396825396,-1.2944444444444447,-5.5626984126984125,6.742063492063492,7.526190476190476,0.08968253968253981,5.316666666666667,-2.541269841269841,-1.6714285714285717,1.58015873015873,1.9603174603174602,-5.093650793650793,-5.300000000000011,1.1999999999999886,0.15499999999999992,-0.1069999999999999,0.022000000000000006,8.400000000000007,-6.9,-2.4000000000000012,4.8,-0.001000000000000098,2.400000000000002,5.299999999999994,0.1339999999999999,0.14800000000000002,5.0,5.0,0.0,0.0,0.131,9.0,7.0,0.0,0,-1.3900000000000006,9.08,-4.510000000000005,-21
