Away,Home,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Coach W/L,Coach Team NCAA,Coach Team S16,Coach Team F4,Coach Team Champs,Coach C W/L,Coach C NCAA,Coach C S16,Coach C F4,Coach C Champs,OSRS,DSRS,DRtg,Score_Dif
Indiana,Wyoming,0.135,-3.3500000000000014,-4.48,-0.014999999999999902,227,0.037,0.06,3,-1,0,0,0,0,-1,-4,0.2722222222222222,0.15555555555555545,0.3426573426573427,3.0092436974789916,6.521848739495798,-2.3193277310924367,-3.2781512605042016,4.030252100840336,4.072268907563025,-0.5285714285714285,0.2512605042016811,-2.8588235294117648,-0.2932773109243697,-2.8193277310924367,0.846218487394958,-4.2596638655462185,-1.6000000000000085,3.799999999999997,0.09,0.1389999999999999,0.029999999999999902,0.4000000000000057,-6.499999999999993,-0.5,-10.299999999999999,0.015000000000000097,1.200000000000001,-0.5999999999999976,0.08399999999999999,0.061000000000000054,0.0,0.0,0.0,0.0,0.030000000000000027,0.0,0.0,0.0,0,-0.41000000000000014,-2.9400000000000013,5.699999999999989,-8
Texas A&M-Corpus Christi,Texas Southern,-0.06300000000000006,3.4800000000000004,2.8599999999999994,0.0079999999999999,79,-0.015000000000000001,0.046,-4,0,0,0,0,0,0,0,0.2222222222222222,0.0854700854700855,-0.09401709401709402,0.33571428571428563,1.9973214285714285,-2.2348214285714287,-6.340178571428571,0.557142857142857,-0.5303571428571427,-1.755357142857143,0.316071428571429,-3.0017857142857145,-4.557142857142857,5.025,5.269642857142857,-1.2928571428571427,-2.5999999999999943,-4.700000000000017,0.031,0.0750000000000001,0.024999999999999998,0.4000000000000057,-6.5,-6.399999999999999,11.7,0.0179999999999999,6.6,-1.6999999999999993,0.038999999999999896,-0.06300000000000006,1.0,0.0,0.0,0.0,-0.09200000000000008,4.0,0.0,0.0,0,-0.6000000000000001,4.08,-4.450000000000003,9
Bryant,Wright State,-0.07699999999999996,2.86,2.3,-0.014,-199,0.013999999999999999,0.008000000000000097,0,0,0,0,0,0,0,0,-0.2005347593582888,-0.1333333333333332,0.0,-1.5763888888888888,-6.069444444444445,0.4166666666666667,3.125,0.0868055555555558,-0.13541666666666696,0.6805555555555556,-1.6180555555555556,4.079861111111111,-0.6909722222222223,-0.0694444444444445,-2.5243055555555554,-2.361111111111111,-3.0,-0.6999999999999895,-0.009999999999999995,-0.1139999999999998,-0.024999999999999998,-1.7999999999999972,14.199999999999994,-1.0000000000000004,2.3,-0.0279999999999999,-3.100000000000003,-0.5,-0.0030000000000000027,0.14100000000000001,1.0,0.0,0.0,0.0,0.13399999999999995,4.0,0.0,0.0,0,-1.7400000000000002,4.589999999999999,-0.10000000000000853,11
Notre Dame,Rutgers,-0.12300000000000011,-3.09,-0.20000000000000018,-0.005000000000000001,-230,-0.059,-0.08399999999999999,-4,1,0,-1,0,0,0,0,-0.15000000000000002,-0.1098039215686274,-0.27564102564102566,-3.717857142857143,-6.919642857142858,1.7589285714285716,4.674107142857142,-3.288392857142857,-2.8776785714285715,2.5294642857142855,1.6232142857142857,0.3812500000000001,2.0214285714285714,2.0464285714285717,-0.6839285714285714,2.8482142857142856,-0.4000000000000057,-5.299999999999983,-0.0719999999999999,-0.152,-0.0539999999999999,2.3999999999999915,-2.200000000000003,3.000000000000001,8.3,-0.042,-1.3999999999999986,5.100000000000005,-0.0719999999999999,-0.127,-11.0,-3.0,0.0,0.0,-0.10699999999999998,-12.0,-3.0,0.0,0,-4.35,1.25,-1.279999999999987,-2
Texas Southern,Kansas,0.256,25.580000000000002,17.54,0.038,52,0.053,-0.034,8,0,1,0,0,0,1,4,0.05555555555555558,0.16339869281045738,0.15555555555555556,1.65,1.90625,2.5062499999999996,0.51875,1.375,2.8375,-0.9625,0.08750000000000036,4.1875,2.25,-1.525,-3.3875,-0.7,-0.20000000000000284,11.400000000000006,0.0439999999999999,0.029,0.0439999999999999,0.3999999999999915,11.100000000000001,3.1999999999999997,-4.3999999999999995,0.0510000000000001,-3.899999999999999,-0.7000000000000028,0.021,0.22399999999999998,16.0,11.0,4.0,2.0,0.20400000000000007,18.0,14.0,4.0,2,19.330000000000002,6.25,-10.340000000000003,27
Indiana,Saint Mary's (CA),0.16500000000000004,2.1099999999999994,-1.5,-0.0209999999999999,364,0.010999999999999899,0.093,5,-1,0,0,0,0,-1,-5,0.35000000000000003,0.2222222222222222,0.32727272727272727,3.7739495798319327,10.55126050420168,0.06302521008403383,3.0747899159663863,0.5596638655462186,-1.3394957983193276,1.4714285714285715,1.6924369747899162,1.1411764705882366,1.8831932773109243,-2.672268907563025,-1.1537815126050421,0.5638655462184875,-2.4000000000000057,7.200000000000003,-0.037,0.16999999999999998,0.016999999999999994,3.200000000000003,5.500000000000002,2.8000000000000007,-9.1,0.009000000000000098,-1.8999999999999995,3.8000000000000007,0.0,0.10599999999999998,7.0,1.0,0.0,0.0,0.10599999999999998,7.0,1.0,0.0,0,-2.96,5.0699999999999985,-0.5500000000000114,29
Georgia State,Gonzaga,0.254,26.57,5.84,0.1579999999999999,-62,0.1019999999999999,-0.0199999999999999,16,0,0,0,0,0,0,0,0.2857142857142857,0.33333333333333337,0.28787878787878796,1.4558189655172413,-2.1928879310344827,6.241379310344827,-9.011853448275861,2.099137931034483,3.506465517241379,-2.980603448275862,7.53125,7.392241379310345,-2.2079741379310347,1.9375,4.114224137931035,-2.0258620689655173,5.200000000000003,21.299999999999983,0.0979999999999999,0.0159999999999999,0.16399999999999992,10.0,16.0,-3.1999999999999993,2.400000000000001,0.1789999999999998,5.800000000000001,2.100000000000005,0.063,0.19699999999999995,21.0,11.0,2.0,0.0,0.30999999999999994,20.0,11.0,2.0,0,20.88,5.7,-13.680000000000007,21
Norfolk State,Baylor,0.020000000000000018,25.64,18.060000000000002,-0.042,301,-0.009999999999999995,-0.0609999999999999,3,0,1,0,0,0,0,1,-0.0793650793650793,-0.11764705882352944,0.18881118881118886,2.6802656546489563,9.385199240986717,0.6385199240986719,6.940227703984819,-0.8254269449715372,0.4848197343453513,3.096774193548387,-0.07685009487666061,2.538899430740038,1.4203036053130933,0.3244781783681215,-3.8254269449715372,-0.06925996204933593,-2.1000000000000085,4.799999999999997,-0.026999999999999996,0.118,-0.032,0.0,8.200000000000003,2.1999999999999975,0.0,-0.025999999999999995,-5.400000000000004,3.6999999999999957,-0.039,0.07500000000000007,8.0,5.0,1.0,1.0,0.07500000000000007,8.0,5.0,1.0,1,15.469999999999999,10.18,-16.5,36
Longwood,Tennessee,-0.017000000000000015,20.810000000000002,16.05,0.0129999999999999,176,-0.010999999999999996,0.016,1,0,0,0,1,0,0,0,-0.1597222222222222,0.05882352941176483,-0.037878787878787956,1.5151515151515151,5.163636363636364,1.567099567099567,2.0865800865800863,-4.104761904761904,-5.983549783549783,-2.017316017316017,-3.2831168831168824,2.878787878787879,0.685714285714285,2.7904761904761903,-1.510822510822511,2.5913419913419915,0.7999999999999972,0.6000000000000103,-0.11599999999999991,0.076,0.012000000000000004,-5.199999999999989,7.6999999999999975,0.9999999999999996,7.3999999999999995,0.0249999999999999,-1.300000000000002,-5.600000000000001,-0.08,0.118,3.0,1.0,0.0,0.0,0.125,25.0,7.0,1.0,0,8.09,12.73,-20.260000000000005,32
Saint Peter's,Kentucky,0.118,17.939999999999998,8.49,0.028000000000000108,-34,-0.020000000000000094,0.029,8,0,0,0,1,0,1,8,0.07777777777777783,0.3076923076923077,0.045454545454545414,-0.6470588235294117,-1.0,2.8529411764705883,1.7941176470588236,3.352941176470588,3.8529411764705883,3.2941176470588234,7.617647058823529,3.235294117647059,0.5882352941176471,1.1764705882352942,-0.2647058823529412,-3.411764705882353,2.5,11.900000000000006,0.0629999999999999,-0.017999999999999905,0.032,10.799999999999995,7.0,0.7999999999999989,2.5999999999999996,0.021000000000000102,-0.8999999999999986,10.200000000000003,0.054999999999999896,0.241,9.0,7.0,4.0,1.0,0.22899999999999998,20.0,14.0,6.0,1,17.66,0.28000000000000025,-2.280000000000001,-6
