Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
142,Lamar,29,2,27,.069,-15.86,-2.60,,0,16,,2,9,,0,18,,1778,2116,,67.5,90.8,.262,.307,.478,49.1,48.3,8.6,9.1,.447,18.5,30.2,.180
143,Lehigh,32,13,19,.406,-10.82,-7.56,,10,8,,9,7,,4,12,,2190,2284,,68.8,99.1,.256,.382,.548,48.8,56.9,6.4,8.1,.520,17.6,21.1,.190
144,Liberty,33,22,11,.667,1.86,-4.01,,12,4,,13,3,,6,3,,2421,2094,,66.0,110.3,.278,.495,.594,52.2,57.1,8.1,5.9,.567,15.8,23.0,.210
145,Lipscomb,33,14,19,.424,-8.42,-3.29,,6,10,,9,6,,3,13,,2442,2536,,71.2,104.0,.351,.417,.563,49.8,59.1,6.2,7.0,.529,16.4,23.1,.255
146,Little Rock,28,9,19,.321,-12.05,-0.73,,3,11,,6,7,,1,10,,1868,2047,,68.0,96.3,.325,.379,.524,47.3,55.9,10.0,6.3,.485,17.8,24.6,.239
147,Long Beach State,33,20,13,.606,-0.65,0.35,,14,3,,11,3,,6,7,,2437,2409,,71.7,101.8,.386,.319,.535,50.5,48.9,9.7,8.6,.492,16.1,27.8,.281
148,Long Island University,30,16,14,.533,-7.62,-7.03,,12,6,,12,1,,4,13,,2245,2204,,73.3,101.2,.297,.400,.519,50.6,62.6,10.4,13.4,.491,15.9,30.4,.202
149,Longwood NCAA,33,26,7,.788,-0.35,-6.11,,15,1,,16,1,,7,5,,2499,2170,,67.8,110.8,.345,.369,.556,54.8,53.2,11.4,7.7,.521,15.1,34.2,.251
150,Louisiana,31,16,15,.516,-2.71,-2.91,,8,9,,7,6,,6,8,,2203,2151,,70.5,100.0,.352,.368,.527,53.4,50.1,9.6,11.1,.491,18.5,33.3,.247
151,Louisiana State NCAA,34,22,12,.647,17.45,8.30,,9,9,,15,2,,3,8,,2467,2156,,70.4,102.3,.334,.348,.531,51.5,49.0,15.5,14.6,.493,17.7,33.9,.244
152,Louisiana Tech,34,24,10,.706,5.23,0.11,,12,6,,13,3,,8,5,,2558,2312,,70.0,107.4,.314,.413,.556,50.3,51.0,9.3,6.0,.525,14.6,26.5,.227
153,Louisiana-Monroe,31,13,18,.419,-8.70,-2.59,,5,13,,8,7,,5,10,,2246,2304,,69.7,102.7,.261,.351,.541,46.7,55.5,10.2,7.9,.514,16.0,25.8,.189
154,Louisville,32,13,19,.406,4.23,7.01,,6,14,,8,8,,2,10,,2154,2243,,67.5,98.9,.251,.422,.511,50.8,48.1,9.0,6.8,.488,15.7,27.3,.169
155,Loyola (IL) NCAA,33,25,8,.758,13.39,2.93,,13,5,,12,2,,8,3,,2403,2029,,65.7,109.2,.313,.431,.583,52.1,57.5,10.4,7.3,.558,16.4,25.1,.223
156,Loyola (MD),30,14,16,.467,-8.40,-7.95,,8,10,,10,3,,3,12,,1984,1970,,66.7,98.3,.245,.384,.526,49.0,60.0,11.6,8.0,.504,17.2,24.7,.168
157,Loyola Marymount,29,11,18,.379,-1.93,3.25,,3,12,,6,7,,3,9,,2010,2148,,67.5,101.8,.320,.385,.552,47.9,45.0,8.0,4.9,.521,17.5,24.7,.230
158,Maine,29,6,23,.207,-18.38,-5.34,,3,15,,5,9,,1,14,,1811,2063,,66.6,93.8,.209,.385,.498,46.9,56.4,10.8,7.9,.473,16.8,25.0,.148
159,Manhattan,30,15,15,.500,-7.64,-3.85,,8,12,,8,5,,4,9,,2126,2179,,69.5,100.8,.407,.332,.537,49.7,47.4,10.2,8.8,.491,18.0,30.2,.300
160,Marist,30,14,16,.467,-4.26,-4.86,,9,11,,7,6,,7,9,,2063,2045,,66.9,101.5,.250,.377,.531,50.0,35.3,8.6,9.8,.504,16.0,26.4,.180
161,Marquette NCAA,32,19,13,.594,11.36,8.96,,11,8,,13,3,,4,7,,2369,2292,,71.6,102.6,.262,.418,.550,46.9,59.3,10.8,12.9,.521,15.5,22.5,.194
162,Marshall,33,12,21,.364,-4.57,0.14,,4,14,,8,9,,3,11,,2442,2523,,73.3,100.9,.238,.394,.521,49.3,51.3,9.2,11.9,.495,15.6,27.8,.168
163,Maryland,32,15,17,.469,9.34,9.12,,7,13,,10,8,,3,7,,2270,2263,,67.4,104.4,.339,.372,.536,50.1,47.1,9.4,8.7,.494,14.7,27.3,.257
164,Maryland-Baltimore County,32,18,14,.563,-6.06,-6.51,,11,7,,11,4,,6,10,,2359,2307,,68.8,106.7,.306,.425,.562,47.5,48.7,6.9,5.3,.524,14.3,21.9,.240
165,Maryland-Eastern Shore,27,11,16,.407,-13.10,-7.14,,6,8,,6,4,,5,11,,1778,1792,,70.1,93.1,.305,.426,.497,49.4,53.2,14.2,6.8,.471,18.9,29.4,.197
166,Massachusetts,32,15,17,.469,-0.67,1.70,,7,11,,10,5,,3,8,,2422,2498,,69.2,108.1,.328,.431,.551,49.0,53.1,9.2,6.8,.513,14.4,29.3,.248
167,Massachusetts-Lowell,31,15,16,.484,-7.08,-6.65,,7,11,,8,6,,6,9,,2191,2040,,68.9,101.8,.264,.320,.521,50.8,43.6,10.5,11.0,.494,15.5,29.5,.185
168,McNeese State,33,11,22,.333,-11.76,-5.04,,4,10,,6,5,,2,13,,2579,2555,,74.2,103.0,.366,.329,.530,53.9,44.8,10.3,9.0,.502,18.1,36.1,.241
169,Memphis NCAA,33,22,11,.667,14.67,7.86,,13,5,,13,2,,5,6,,2480,2255,,71.0,105.8,.378,.304,.555,54.3,58.7,11.8,16.2,.523,19.1,37.4,.262
170,Mercer,33,16,17,.485,-3.41,-1.15,,8,10,,10,4,,4,11,,2325,2328,,66.3,105.5,.288,.422,.565,50.6,57.1,9.2,8.9,.531,16.5,25.3,.221
171,Merrimack,30,14,16,.467,-10.86,-6.82,,9,8,,7,7,,7,9,,1843,1931,,64.0,95.2,.262,.404,.512,42.9,51.4,14.0,11.4,.488,16.4,22.2,.177
172,Miami (FL) NCAA,37,26,11,.703,11.22,7.62,,14,6,,10,5,,10,2,,2736,2603,,67.8,108.6,.288,.355,.563,46.4,51.7,13.0,9.0,.533,12.7,22.4,.214
173,Miami (OH),32,14,18,.438,-6.35,-4.14,,8,12,,9,8,,5,9,,2408,2351,,68.9,108.3,.241,.426,.546,48.7,50.6,8.0,9.1,.513,13.1,27.2,.190
174,Michigan NCAA,34,19,15,.559,14.26,11.02,,11,9,,10,5,,5,7,,2470,2360,,67.5,107.7,.294,.321,.554,54.1,52.6,7.0,8.6,.521,15.1,31.0,.219
175,Michigan State NCAA,36,23,13,.639,13.18,9.96,,11,9,,12,3,,5,6,,2601,2485,,67.9,106.5,.299,.337,.553,53.0,60.2,8.4,13.6,.520,16.3,30.7,.224
176,Middle Tennessee,37,26,11,.703,4.50,-1.16,,13,5,,15,0,,5,9,,2771,2486,,68.2,107.6,.336,.427,.558,51.0,47.8,11.5,12.0,.521,16.1,30.3,.254
177,Milwaukee,32,10,22,.313,-13.19,-6.32,,8,14,,6,10,,4,10,,2073,2264,,68.0,95.3,.270,.348,.509,49.3,48.0,7.2,10.4,.477,17.2,25.9,.194
178,Minnesota,30,13,17,.433,5.93,8.13,,4,16,,8,7,,3,9,,2010,2076,,65.5,101.5,.236,.374,.532,45.0,50.9,8.1,7.3,.507,12.7,17.5,.170
179,Mississippi,32,13,19,.406,6.72,7.25,,4,14,,10,8,,2,7,,2180,2197,,67.0,100.5,.287,.373,.526,49.4,53.2,10.5,7.8,.496,15.9,26.7,.204
180,Mississippi State,34,18,16,.529,11.83,7.60,,8,10,,14,3,,1,10,,2396,2252,,66.6,104.6,.381,.281,.536,54.3,52.9,11.7,10.3,.496,16.7,34.1,.274
181,Mississippi Valley State,28,2,26,.071,-22.15,-6.40,,2,16,,0,11,,2,15,,1882,2323,,72.6,90.6,.313,.379,.476,42.4,48.7,10.0,6.0,.444,15.9,23.3,.205
182,Missouri,33,12,21,.364,2.94,9.10,,5,13,,8,8,,2,10,,2160,2325,,67.4,96.8,.300,.328,.510,51.2,50.5,9.6,11.2,.472,18.3,32.0,.221
183,Missouri State,34,23,11,.676,8.29,1.05,,13,5,,12,4,,8,5,,2628,2342,,68.1,112.6,.277,.382,.587,52.2,43.3,7.8,9.2,.553,13.9,25.1,.221
184,Monmouth,34,21,13,.618,-0.39,-1.68,,11,9,,9,5,,10,7,,2333,2289,,67.1,101.5,.369,.340,.518,50.9,49.6,9.3,9.9,.475,15.0,29.4,.269
185,Montana,32,18,14,.563,-6.48,-6.21,,11,9,,14,3,,4,10,,2310,2141,,67.5,106.5,.362,.366,.563,47.5,52.9,8.1,7.7,.517,13.8,19.5,.284
186,Montana State NCAA,35,27,8,.771,-0.26,-5.54,,16,4,,13,1,,9,6,,2679,2425,,69.5,108.9,.384,.373,.580,53.1,50.1,7.4,10.1,.541,16.3,27.3,.289
187,Morehead State,34,23,11,.676,0.79,-3.43,,13,5,,12,2,,8,8,,2379,2158,,66.6,104.8,.284,.413,.551,52.6,62.9,8.8,14.7,.530,17.5,31.2,.189
188,Morgan State,28,13,15,.464,-12.62,-8.12,,7,6,,8,3,,3,10,,2100,2025,,75.7,98.6,.323,.311,.516,50.4,53.7,11.1,9.9,.486,17.5,31.4,.219
189,Mount St. Mary's,30,14,16,.467,-8.20,-7.20,,9,7,,8,5,,6,11,,1984,1958,,65.3,100.5,.263,.305,.521,51.5,53.1,8.7,10.8,.496,16.9,31.4,.181
190,Murray State NCAA,34,31,3,.912,9.87,-3.07,,18,0,,15,0,,11,1,,2690,2150,,68.3,115.5,.325,.377,.567,55.5,51.2,11.4,9.5,.542,14.1,35.8,.225
191,Navy,32,21,11,.656,-2.94,-6.36,,12,6,,9,6,,11,5,,2079,1924,,64.7,99.7,.302,.315,.507,54.3,50.9,10.8,10.4,.481,16.7,33.7,.198
192,NC State,32,11,21,.344,3.77,6.37,,4,16,,7,10,,3,7,,2336,2419,,67.9,105.4,.291,.392,.514,48.1,43.9,10.2,9.6,.479,12.4,30.2,.211
193,Nebraska,32,10,22,.313,3.00,8.25,,4,16,,7,12,,3,8,,2345,2513,,72.0,99.8,.333,.374,.540,45.2,49.0,9.8,7.2,.503,15.6,20.5,.244
194,Nevada,31,13,18,.419,3.71,6.07,,6,12,,7,7,,3,9,,2249,2284,,71.2,101.9,.321,.363,.546,50.2,56.5,9.0,10.0,.510,16.6,24.5,.240
195,Nevada-Las Vegas,32,18,14,.563,7.20,4.58,,10,8,,14,4,,4,7,,2236,2099,,67.0,104.3,.301,.425,.531,50.8,56.5,9.1,8.6,.496,14.5,27.1,.222
196,New Hampshire,28,15,13,.536,-6.32,-7.21,,10,8,,10,4,,5,9,,1925,1819,,63.6,108.1,.252,.412,.536,53.1,48.2,7.3,8.6,.515,12.4,28.8,.169
197,New Mexico,32,13,19,.406,1.25,4.32,,5,12,,11,7,,2,9,,2376,2411,,71.5,103.0,.319,.377,.537,47.4,45.1,8.7,11.2,.499,14.5,23.8,.239
198,New Mexico State NCAA,34,27,7,.794,7.11,1.24,,13,4,,13,2,,9,3,,2464,2197,,68.3,105.7,.341,.424,.554,55.1,53.5,7.3,12.2,.524,17.7,33.0,.239
199,New Orleans,32,18,14,.563,-7.88,-7.16,,10,4,,12,2,,3,10,,2469,2385,,74.9,102.2,.399,.225,.544,49.3,46.7,10.5,7.3,.501,16.8,26.8,.292
200,Niagara,30,14,16,.467,-3.09,-2.98,,9,11,,7,4,,5,10,,2022,1965,,65.7,101.3,.277,.361,.533,48.7,49.8,8.5,7.5,.501,14.7,23.2,.202
201,Nicholls State,33,21,12,.636,-3.62,-5.90,,11,3,,11,1,,7,8,,2590,2352,,72.5,107.5,.210,.379,.542,50.9,44.0,11.3,10.6,.531,14.5,31.5,.131
202,NJIT,29,11,18,.379,-14.63,-6.17,,6,12,,6,8,,5,10,,1826,2030,,67.3,92.4,.311,.355,.496,47.9,44.7,8.9,10.4,.467,16.8,23.0,.205
203,Norfolk State NCAA,31,24,7,.774,-3.91,-9.30,,12,2,,11,0,,7,6,,2302,1997,,70.7,105.0,.371,.356,.554,53.4,47.4,9.4,11.2,.522,17.3,30.7,.259
204,North Alabama,30,9,21,.300,-11.33,-3.21,,2,14,,6,7,,3,12,,2081,2056,,70.6,97.4,.230,.413,.493,48.2,40.4,9.6,9.4,.460,14.5,27.5,.173
205,North Carolina NCAA,39,29,10,.744,15.50,8.89,,15,5,,15,2,,8,3,,3038,2780,,70.3,109.7,.303,.381,.551,55.8,54.1,7.3,9.7,.515,14.2,31.8,.232
206,North Carolina A&T,32,12,20,.375,-9.91,-4.46,,6,10,,7,4,,3,13,,2167,2250,,68.5,98.1,.284,.341,.503,49.3,48.6,11.3,9.8,.478,15.9,29.9,.186
207,North Carolina Central,31,16,15,.516,-11.39,-7.47,,8,5,,9,2,,5,11,,2256,2120,,70.9,101.5,.363,.336,.534,52.3,47.5,12.2,7.0,.505,18.8,33.5,.243
208,North Dakota,31,6,25,.194,-16.57,-5.26,,2,16,,4,11,,1,13,,2178,2444,,69.4,100.9,.315,.441,.519,49.4,50.5,5.7,4.9,.481,15.0,26.6,.231
209,North Dakota State,33,23,10,.697,-1.60,-4.66,,13,5,,12,3,,9,6,,2469,2267,,68.2,108.0,.339,.373,.566,53.4,42.3,5.6,8.4,.528,15.0,25.3,.258
210,North Florida,31,11,20,.355,-8.35,0.08,,7,9,,7,5,,4,15,,2124,2206,,69.1,98.4,.298,.501,.534,46.2,54.3,8.0,10.8,.501,18.5,26.2,.217
211,North Texas,32,25,7,.781,8.98,1.28,,16,2,,13,3,,9,1,,2083,1783,,60.6,106.5,.369,.423,.543,53.6,48.6,10.7,8.0,.518,16.0,32.3,.240
212,Northeastern,31,9,22,.290,-6.00,-1.19,,2,16,,6,8,,0,12,,1993,2142,,65.4,97.5,.306,.405,.536,51.6,49.6,7.1,7.7,.501,18.9,26.3,.225
213,Northern Arizona,32,9,23,.281,-13.50,-4.10,,5,15,,5,11,,3,11,,2161,2347,,67.8,98.9,.281,.419,.517,52.2,52.3,6.6,6.9,.492,17.1,28.6,.186
214,Northern Colorado,38,22,16,.579,-4.53,-3.67,,13,7,,9,4,,8,9,,2962,2924,,70.7,109.2,.303,.462,.586,50.5,44.5,5.6,7.1,.563,15.7,22.9,.215
215,Northern Illinois,30,9,21,.300,-10.50,-3.07,,6,14,,3,8,,6,11,,1923,2146,,68.6,93.1,.331,.335,.505,47.1,48.8,9.1,7.9,.472,17.7,24.3,.224
216,Northern Iowa,32,20,12,.625,5.79,3.43,,14,4,,10,4,,9,5,,2383,2273,,67.6,108.0,.325,.436,.576,50.1,45.8,8.3,4.8,.537,14.7,21.0,.256
217,Northern Kentucky,32,20,12,.625,-3.19,-6.19,,14,6,,12,4,,7,7,,2237,2083,,65.6,104.9,.259,.432,.531,51.9,54.7,13.6,7.4,.503,16.6,35.3,.185
218,Northwestern,31,15,16,.484,8.91,7.11,,7,13,,10,6,,3,8,,2262,2168,,68.8,104.4,.256,.387,.523,49.3,59.5,9.3,10.7,.495,12.3,25.4,.184
219,Northwestern State,32,9,23,.281,-14.06,-3.20,,5,9,,6,6,,2,14,,2363,2573,,73.2,100.9,.244,.338,.526,48.5,53.7,8.7,8.6,.503,16.6,29.3,.169
220,Notre Dame NCAA,35,24,11,.686,11.87,7.01,,15,5,,14,1,,7,5,,2540,2349,,65.9,108.6,.267,.423,.571,50.2,53.8,7.8,4.8,.543,14.1,22.4,.201
221,Oakland,32,20,12,.625,-1.52,-4.06,,12,7,,10,3,,7,8,,2381,2194,,69.0,107.3,.334,.415,.548,49.4,51.9,13.0,6.9,.502,15.3,31.4,.265
222,Ohio,35,25,10,.714,1.50,-4.17,,14,6,,15,2,,8,6,,2591,2378,,69.0,107.3,.315,.452,.541,49.4,49.1,10.9,7.4,.507,13.3,27.4,.230
223,Ohio State NCAA,32,20,12,.625,14.17,9.08,,12,8,,13,3,,5,6,,2329,2166,,65.1,110.9,.334,.395,.578,52.0,48.8,6.9,12.8,.543,15.1,29.3,.253
224,Oklahoma,35,19,16,.543,14.12,10.10,,7,11,,12,6,,3,8,,2417,2276,,66.1,103.0,.274,.413,.575,51.0,55.5,11.0,5.2,.548,19.7,25.8,.205
225,Oklahoma State,30,15,15,.500,13.28,10.58,,8,10,,10,6,,3,8,,2051,1970,,68.8,96.9,.330,.314,.510,50.8,50.4,12.1,15.7,.480,18.4,32.3,.220
226,Old Dominion,32,13,19,.406,-1.32,-0.09,,8,10,,10,4,,3,11,,2127,2145,,65.7,100.8,.340,.265,.506,52.5,50.3,9.7,10.6,.473,15.3,32.2,.229
227,Omaha,30,5,25,.167,-16.99,-2.27,,4,14,,5,9,,0,15,,2088,2505,,71.4,97.4,.286,.341,.525,46.9,43.4,6.7,6.9,.492,17.1,24.2,.209
228,Oral Roberts,31,19,12,.613,-0.84,-4.49,,12,6,,10,5,,8,6,,2582,2306,,72.2,114.4,.232,.462,.567,52.8,38.8,7.6,10.2,.544,11.9,28.4,.170
229,Oregon,35,20,15,.571,10.05,8.05,,11,9,,12,5,,6,6,,2532,2440,,68.4,105.1,.292,.360,.536,49.7,45.5,9.9,9.4,.511,14.8,30.0,.198
230,Oregon State,31,3,28,.097,-1.44,8.40,,1,19,,3,13,,0,12,,2117,2422,,67.8,99.1,.276,.308,.521,45.7,47.3,8.7,8.5,.492,16.1,26.2,.196
231,Pacific,30,8,22,.267,-8.02,0.41,,3,11,,7,7,,0,13,,1976,2182,,69.5,94.3,.319,.335,.502,48.8,48.3,9.2,7.9,.468,15.8,22.7,.219
232,Penn State,31,14,17,.452,8.72,9.10,,7,13,,10,5,,1,10,,2003,2015,,62.8,101.6,.218,.426,.530,53.0,49.7,8.3,6.2,.505,16.2,28.6,.160
233,Pennsylvania,28,12,16,.429,-3.93,-0.50,,9,5,,6,3,,5,10,,2017,2113,,69.0,103.4,.242,.403,.539,48.8,47.3,7.9,6.0,.513,15.0,25.2,.176
234,Pepperdine,32,7,25,.219,-7.04,3.42,,1,15,,7,9,,0,13,,2183,2480,,71.7,94.4,.238,.352,.506,47.6,58.4,7.8,6.1,.478,17.9,26.6,.171
235,Pittsburgh,32,11,21,.344,0.45,6.98,,6,14,,8,11,,3,9,,1969,2178,,64.2,95.8,.394,.336,.509,52.1,52.1,8.4,12.4,.467,18.4,30.5,.274
236,Portland,34,19,15,.559,-1.71,-1.11,,7,7,,11,4,,6,9,,2524,2454,,72.0,102.7,.350,.384,.551,50.2,56.8,7.0,6.8,.504,16.4,23.9,.277
237,Portland State,31,14,17,.452,-7.70,-5.67,,10,10,,7,7,,5,9,,2280,2237,,72.2,101.0,.318,.336,.520,47.1,42.9,12.8,9.4,.481,14.9,27.3,.236
238,Prairie View,27,8,19,.296,-10.47,-3.66,,8,8,,5,4,,3,13,,1877,2061,,71.8,95.6,.385,.327,.524,49.1,47.7,11.7,8.2,.484,20.8,31.7,.271
239,Presbyterian,32,12,20,.375,-8.47,-3.65,,4,12,,7,7,,3,12,,2170,2174,,66.5,98.5,.315,.360,.502,53.1,50.8,11.5,8.4,.471,16.7,33.9,.212
240,Princeton,30,23,7,.767,2.65,-3.95,,12,2,,13,1,,8,4,,2395,2103,,68.7,114.7,.208,.453,.584,51.4,51.0,8.9,4.4,.575,12.9,25.8,.133
241,Providence NCAA,33,27,6,.818,13.08,7.75,,14,3,,16,1,,7,2,,2360,2184,,65.9,106.5,.370,.380,.540,52.2,54.1,7.5,9.7,.500,14.7,30.3,.269
242,Purdue NCAA,37,29,8,.784,19.15,8.23,,14,6,,16,1,,5,5,,2936,2532,,66.7,117.8,.382,.392,.593,57.1,58.6,6.9,9.7,.565,15.0,35.2,.272
243,Purdue Fort Wayne,33,21,12,.636,-5.59,-6.69,,15,6,,14,2,,6,7,,2424,2298,,69.4,104.3,.273,.444,.568,48.1,53.8,12.4,7.4,.540,17.2,23.2,.204
244,Quinnipiac,31,14,17,.452,-5.56,-4.20,,7,13,,8,7,,4,9,,2226,2216,,69.3,103.2,.266,.438,.540,50.7,56.5,9.1,5.7,.507,16.3,28.7,.203
245,Radford,29,11,18,.379,-9.23,-3.90,,7,9,,8,4,,3,12,,1832,1955,,65.4,95.3,.278,.408,.503,50.3,47.4,10.0,4.7,.477,18.0,28.9,.186
246,Rhode Island,31,15,16,.484,2.92,1.22,,5,12,,10,5,,3,9,,2081,2015,,68.2,98.4,.360,.292,.527,51.5,54.2,10.8,18.2,.505,18.3,28.6,.223
247,Rice,33,16,17,.485,-2.74,-1.19,,7,11,,10,5,,4,8,,2446,2421,,68.4,106.8,.305,.424,.564,50.8,59.1,7.4,4.5,.537,16.0,26.6,.218
248,Richmond NCAA,37,24,13,.649,7.07,4.48,,10,8,,11,4,,7,5,,2628,2532,,67.4,104.7,.310,.417,.542,47.6,57.4,11.2,6.3,.511,13.0,22.4,.223
249,Rider,33,14,19,.424,-5.87,-3.56,,8,12,,7,6,,4,11,,2237,2286,,68.3,98.2,.273,.286,.496,50.5,50.8,9.9,7.7,.460,14.8,29.3,.201
250,Robert Morris,32,8,24,.250,-12.50,-5.47,,5,16,,4,10,,4,14,,2220,2390,,67.7,101.7,.283,.319,.551,49.3,49.2,8.8,10.1,.517,18.4,28.5,.215
251,Rutgers NCAA,32,18,14,.563,8.78,6.81,,12,8,,14,3,,4,9,,2192,2129,,65.5,102.9,.262,.316,.525,51.4,58.8,10.6,11.7,.499,15.0,29.6,.184
252,Sacramento State,29,11,18,.379,-12.06,-5.36,,6,14,,5,8,,4,9,,1898,2035,,66.4,98.1,.283,.338,.518,46.5,45.8,8.9,8.1,.492,14.9,22.4,.192
253,Sacred Heart,30,10,20,.333,-13.41,-8.79,,6,10,,6,7,,4,13,,2180,2254,,69.3,104.0,.247,.390,.538,50.9,54.0,7.8,5.7,.512,17.0,31.8,.179
254,Saint Francis (PA),30,9,21,.300,-14.57,-7.91,,5,13,,4,8,,5,13,,2058,2205,,68.9,98.3,.301,.311,.498,49.3,50.9,9.4,7.3,.472,15.5,31.0,.195
255,Saint Joseph's,30,11,19,.367,1.00,2.46,,5,13,,9,7,,1,10,,2028,2072,,68.5,97.9,.229,.449,.515,51.7,54.4,7.1,5.9,.497,17.1,27.0,.150
256,Saint Louis,35,23,12,.657,9.83,3.45,,12,6,,14,5,,5,6,,2666,2376,,69.0,109.2,.322,.306,.553,54.5,54.0,9.2,8.4,.515,15.7,34.4,.246
257,Saint Mary's (CA) NCAA,34,26,8,.765,14.82,6.58,,12,3,,16,0,,6,4,,2370,2061,,65.5,106.5,.240,.363,.556,53.4,51.6,10.6,6.6,.528,15.2,27.8,.182
258,Saint Peter's NCAA,34,22,12,.647,2.96,-0.47,,14,6,,9,4,,7,7,,2277,2125,,66.7,99.6,.371,.303,.519,51.5,52.4,10.5,14.8,.480,17.2,31.3,.260
259,Sam Houston,33,19,14,.576,0.07,-1.16,,13,5,,11,2,,5,8,,2272,2082,,68.8,99.7,.244,.422,.513,52.2,55.1,11.0,8.1,.499,15.8,27.9,.148
260,Samford,32,21,11,.656,-3.01,-1.76,,10,8,,13,2,,5,8,,2390,2363,,70.5,105.1,.283,.435,.548,51.1,48.0,10.5,9.2,.519,16.8,30.6,.207
261,San Diego,31,15,16,.484,-3.32,1.48,,7,9,,8,6,,5,8,,2041,2086,,67.4,96.9,.258,.283,.506,50.6,40.0,7.5,8.6,.476,16.1,27.0,.184
262,San Diego State NCAA,32,23,9,.719,13.13,5.85,,13,4,,14,1,,5,5,,2093,1860,,65.3,99.0,.311,.308,.518,51.5,50.2,11.3,14.4,.487,16.8,29.5,.215
263,San Francisco NCAA,34,24,10,.706,14.12,5.24,,10,6,,14,4,,7,2,,2630,2304,,70.9,108.7,.290,.453,.560,53.4,46.9,10.8,11.6,.537,15.6,30.2,.201
264,San Jose State,31,8,23,.258,-7.01,3.79,,1,17,,7,9,,1,13,,1993,2242,,66.3,96.6,.223,.451,.525,46.2,55.0,7.8,8.2,.507,17.7,22.4,.147
265,Santa Clara,33,21,12,.636,8.98,3.61,,10,5,,14,4,,5,6,,2550,2373,,71.4,107.8,.276,.321,.575,50.4,52.5,8.3,8.8,.545,14.7,22.8,.210
266,Seattle,32,23,9,.719,1.96,-4.10,,14,4,,17,2,,6,6,,2395,2132,,71.8,103.8,.280,.458,.531,50.3,52.6,9.6,10.1,.494,14.1,26.4,.214
267,Seton Hall NCAA,32,21,11,.656,12.75,8.52,,11,8,,13,3,,6,5,,2302,2125,,68.7,104.4,.312,.359,.521,51.8,40.8,10.2,13.8,.481,14.9,32.6,.235
268,Siena,29,15,14,.517,-6.40,-3.50,,12,8,,8,5,,7,8,,1922,2006,,67.2,97.4,.289,.340,.521,48.2,42.1,9.1,9.8,.487,16.5,24.5,.212
269,South Alabama,33,21,12,.636,0.23,-3.59,,9,7,,15,3,,4,8,,2362,2111,,67.5,105.2,.317,.354,.547,49.8,45.5,10.2,14.3,.519,16.2,28.9,.219
270,South Carolina,31,18,13,.581,7.14,8.37,,9,9,,12,4,,4,7,,2200,2178,,72.2,98.0,.286,.349,.506,51.3,53.6,10.8,13.7,.479,17.8,34.3,.192
271,South Carolina State,31,15,16,.484,-13.04,-8.39,,7,7,,8,5,,5,8,,2227,2249,,73.7,96.3,.312,.324,.478,52.9,47.6,8.9,10.1,.441,16.4,35.7,.215
272,South Carolina Upstate,32,15,17,.469,-9.01,-4.11,,10,6,,6,7,,8,9,,2287,2341,,69.4,102.1,.290,.386,.551,47.4,53.7,9.1,9.8,.518,16.4,22.7,.219
273,South Dakota,31,19,12,.613,-4.43,-5.61,,11,7,,11,4,,6,7,,2329,2198,,67.5,110.5,.337,.332,.564,52.9,44.6,6.5,6.6,.528,13.0,27.1,.253
274,South Dakota State NCAA,35,30,5,.857,6.60,-3.77,,18,0,,14,0,,10,3,,3005,2561,,71.7,119.3,.333,.354,.627,52.7,49.0,8.5,6.9,.600,13.8,24.0,.253
275,South Florida,31,8,23,.258,-3.05,4.40,,3,15,,6,10,,2,9,,1781,2012,,65.9,87.2,.254,.306,.444,50.0,50.6,9.4,11.9,.413,16.2,29.6,.169
276,Southeast Missouri State,32,14,18,.438,-7.19,-4.69,,8,9,,8,5,,5,10,,2418,2473,,72.6,103.7,.366,.436,.551,48.1,54.5,8.9,7.3,.512,16.1,25.7,.268
277,Southeastern Louisiana,34,19,15,.559,-9.03,-5.77,,10,4,,10,1,,5,11,,2679,2643,,73.4,106.9,.369,.426,.575,47.5,57.0,10.8,10.0,.536,17.3,27.0,.280
278,Southern,31,17,14,.548,-5.17,-6.90,,11,6,,9,2,,8,11,,2229,2105,,72.1,99.3,.347,.336,.533,47.7,52.5,14.5,7.8,.500,17.7,27.7,.242
279,Southern California NCAA,34,26,8,.765,12.50,6.09,,14,6,,13,3,,9,3,,2461,2243,,67.5,106.4,.309,.322,.536,54.3,53.3,7.4,11.1,.512,15.3,33.5,.205
280,Southern Illinois,31,16,15,.516,2.83,0.73,,9,9,,11,4,,4,8,,1985,1902,,62.9,101.7,.290,.422,.545,49.6,52.2,8.7,6.0,.520,16.3,22.7,.200
281,SIU Edwardsville,32,11,21,.344,-10.37,-4.71,,5,13,,8,5,,3,13,,2161,2238,,69.1,96.6,.336,.350,.504,51.4,51.0,10.2,11.1,.469,18.4,34.1,.232
282,Southern Methodist,33,24,9,.727,11.14,4.44,,13,4,,17,1,,6,5,,2436,2215,,69.5,105.8,.356,.422,.555,50.5,55.3,9.0,10.4,.515,15.6,27.6,.267
283,Southern Mississippi,33,7,26,.212,-13.58,-0.38,,1,17,,3,11,,1,14,,2126,2471,,68.3,93.7,.270,.303,.505,48.0,50.7,7.3,8.1,.477,17.3,23.6,.186
