Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
142,Lamar,29,2,27,.069,-15.86,-2.60,,0,16,,2,9,,0,18,,1778,2116,,67.5,108.1,.381,.419,.553,50.9,66.9,11.0,7.5,.518,15.3,30.8,.269
143,Lehigh,32,13,19,.406,-10.82,-7.56,,10,8,,9,7,,4,12,,2190,2284,,68.8,103.3,.315,.258,.523,51.2,40.8,10.9,11.7,.488,13.0,25.7,.227
144,Liberty,33,22,11,.667,1.86,-4.01,,12,4,,13,3,,6,3,,2421,2094,,66.0,95.4,.304,.407,.506,47.8,47.6,9.5,7.8,.469,15.6,21.9,.219
145,Lipscomb,33,14,19,.424,-8.42,-3.29,,6,10,,9,6,,3,13,,2442,2536,,71.2,108.0,.225,.408,.533,50.2,51.7,9.9,12.6,.508,12.2,27.6,.163
146,Little Rock,28,9,19,.321,-12.05,-0.73,,3,11,,6,7,,1,10,,1868,2047,,68.0,105.6,.298,.394,.568,52.7,57.2,9.0,7.6,.544,18.3,29.1,.209
147,Long Beach State,33,20,13,.606,-0.65,0.35,,14,3,,11,3,,6,7,,2437,2409,,71.7,100.7,.274,.393,.544,49.5,53.2,8.8,7.1,.512,17.8,26.4,.203
148,Long Island University,30,16,14,.533,-7.62,-7.03,,12,6,,12,1,,4,13,,2245,2204,,73.3,99.4,.298,.417,.512,49.4,51.4,9.6,7.2,.478,16.0,29.4,.213
149,Longwood NCAA,33,26,7,.788,-0.35,-6.11,,15,1,,16,1,,7,5,,2499,2170,,67.8,96.2,.254,.435,.533,45.2,50.0,8.5,10.1,.503,18.7,23.3,.188
150,Louisiana,31,16,15,.516,-2.71,-2.91,,8,9,,7,6,,6,8,,2203,2151,,70.5,97.6,.342,.331,.508,46.6,50.2,11.7,8.7,.464,16.1,27.2,.254
151,Louisiana State NCAA,34,22,12,.647,17.45,8.30,,9,9,,15,2,,3,8,,2467,2156,,70.4,89.4,.378,.465,.493,48.5,54.4,10.1,8.9,.451,21.7,30.9,.261
152,Louisiana Tech,34,24,10,.706,5.23,0.11,,12,6,,13,3,,8,5,,2558,2312,,70.0,97.1,.267,.390,.510,49.7,50.6,9.2,8.8,.478,17.0,27.1,.195
153,Louisiana-Monroe,31,13,18,.419,-8.70,-2.59,,5,13,,8,7,,5,10,,2246,2304,,69.7,105.3,.330,.403,.549,53.3,57.5,10.4,10.0,.521,17.3,32.7,.228
154,Louisville,32,13,19,.406,4.23,7.01,,6,14,,8,8,,2,10,,2154,2243,,67.5,103.0,.300,.381,.533,49.2,52.4,9.4,9.3,.504,14.4,24.8,.211
155,Loyola (IL) NCAA,33,25,8,.758,13.39,2.93,,13,5,,12,2,,8,3,,2403,2029,,65.7,92.2,.285,.384,.505,47.9,41.8,8.6,11.4,.469,18.2,23.3,.208
156,Loyola (MD),30,14,16,.467,-8.40,-7.95,,8,10,,10,3,,3,12,,1984,1970,,66.7,97.6,.300,.377,.537,51.0,54.7,9.6,8.1,.506,18.7,25.9,.215
157,Loyola Marymount,29,11,18,.379,-1.93,3.25,,3,12,,6,7,,3,9,,2010,2148,,67.5,108.8,.316,.368,.582,52.1,55.2,9.5,10.3,.546,16.5,27.4,.246
158,Maine,29,6,23,.207,-18.38,-5.34,,3,15,,5,9,,1,14,,1811,2063,,66.6,106.9,.328,.354,.566,53.1,49.6,9.8,7.3,.534,17.1,28.8,.240
159,Manhattan,30,15,15,.500,-7.64,-3.85,,8,12,,8,5,,4,9,,2126,2179,,69.5,103.3,.347,.333,.550,50.3,56.1,10.8,7.0,.518,18.0,30.7,.245
160,Marist,30,14,16,.467,-4.26,-4.86,,9,11,,7,6,,7,9,,2063,2045,,66.9,100.6,.285,.409,.517,50.0,54.8,8.8,8.9,.483,14.7,27.2,.207
161,Marquette NCAA,32,19,13,.594,11.36,8.96,,11,8,,13,3,,4,7,,2369,2292,,71.6,99.3,.295,.360,.503,53.1,56.2,9.7,9.1,.470,16.1,31.6,.207
162,Marshall,33,12,21,.364,-4.57,0.14,,4,14,,8,9,,3,11,,2442,2523,,73.3,104.2,.270,.345,.545,50.7,45.4,10.5,6.4,.509,15.9,27.9,.210
163,Maryland,32,15,17,.469,9.34,9.12,,7,13,,10,8,,3,7,,2270,2263,,67.4,104.1,.246,.389,.531,49.9,52.2,8.3,9.2,.502,14.1,27.6,.182
164,Maryland-Baltimore County,32,18,14,.563,-6.06,-6.51,,11,7,,11,4,,6,10,,2359,2307,,68.8,104.3,.194,.366,.535,52.5,45.7,8.1,7.4,.521,14.6,27.9,.128
165,Maryland-Eastern Shore,27,11,16,.407,-13.10,-7.14,,6,8,,6,4,,5,11,,1778,1792,,70.1,93.8,.352,.386,.528,50.6,54.6,9.8,9.5,.496,21.7,28.6,.242
166,Massachusetts,32,15,17,.469,-0.67,1.70,,7,11,,10,5,,3,8,,2422,2498,,69.2,111.5,.293,.358,.578,51.0,57.5,8.5,7.9,.552,15.7,29.7,.213
167,Massachusetts-Lowell,31,15,16,.484,-7.08,-6.65,,7,11,,8,6,,6,9,,2191,2040,,68.9,94.8,.302,.335,.506,49.2,43.7,8.7,9.1,.470,17.6,27.7,.217
168,McNeese State,33,11,22,.333,-11.76,-5.04,,4,10,,6,5,,2,13,,2579,2555,,74.2,102.1,.377,.347,.546,46.1,51.5,11.0,7.1,.508,17.2,27.3,.273
169,Memphis NCAA,33,22,11,.667,14.67,7.86,,13,5,,13,2,,5,6,,2480,2255,,71.0,96.2,.332,.428,.502,45.7,56.8,12.9,8.9,.466,17.6,30.9,.230
170,Mercer,33,16,17,.485,-3.41,-1.15,,8,10,,10,4,,4,11,,2325,2328,,66.3,105.7,.277,.416,.547,49.4,52.0,10.5,8.3,.518,14.7,26.2,.202
171,Merrimack,30,14,16,.467,-10.86,-6.82,,9,8,,7,7,,7,9,,1843,1931,,64.0,99.7,.331,.341,.521,57.1,59.8,9.3,9.3,.486,19.4,36.0,.236
172,Miami (FL) NCAA,37,26,11,.703,11.22,7.62,,14,6,,10,5,,10,2,,2736,2603,,67.8,103.3,.248,.387,.545,53.6,57.4,7.5,9.1,.525,17.7,30.3,.169
173,Miami (OH),32,14,18,.438,-6.35,-4.14,,8,12,,9,8,,5,9,,2408,2351,,68.9,105.7,.295,.409,.547,51.3,50.4,8.9,8.3,.517,15.7,29.1,.215
174,Michigan NCAA,34,19,15,.559,14.26,11.02,,11,9,,10,5,,5,7,,2470,2360,,67.5,102.9,.256,.348,.527,45.9,42.8,8.1,8.3,.497,13.1,24.0,.188
175,Michigan State NCAA,36,23,13,.639,13.18,9.96,,11,9,,12,3,,5,6,,2601,2485,,67.9,101.7,.283,.376,.512,47.0,51.4,9.3,8.9,.481,13.3,27.1,.201
176,Middle Tennessee,37,26,11,.703,4.50,-1.16,,13,5,,15,0,,5,9,,2771,2486,,68.2,96.5,.356,.371,.516,49.0,44.3,9.1,9.6,.471,18.4,28.9,.266
177,Milwaukee,32,10,22,.313,-13.19,-6.32,,8,14,,6,10,,4,10,,2073,2264,,68.0,104.1,.290,.413,.511,50.7,53.2,9.8,8.5,.470,12.8,29.7,.221
178,Minnesota,30,13,17,.433,5.93,8.13,,4,16,,8,7,,3,9,,2010,2076,,65.5,104.8,.233,.347,.535,55.0,50.8,7.3,10.4,.512,13.9,27.4,.164
179,Mississippi,32,13,19,.406,6.72,7.25,,4,14,,10,8,,2,7,,2180,2197,,67.0,101.3,.280,.362,.541,50.6,59.6,10.1,9.2,.514,17.1,26.6,.199
180,Mississippi State,34,18,16,.529,11.83,7.60,,8,10,,14,3,,1,10,,2396,2252,,66.6,98.3,.283,.417,.528,45.7,57.9,10.5,8.1,.496,17.3,25.7,.205
181,Mississippi Valley State,28,2,26,.071,-22.15,-6.40,,2,16,,0,11,,2,15,,1882,2323,,72.6,111.8,.364,.312,.593,57.6,52.0,9.2,9.5,.566,18.0,33.8,.259
182,Missouri,33,12,21,.364,2.94,9.10,,5,13,,8,8,,2,10,,2160,2325,,67.4,104.2,.354,.354,.538,48.8,48.2,10.8,9.6,.506,15.8,29.7,.247
183,Missouri State,34,23,11,.676,8.29,1.05,,13,5,,12,4,,8,5,,2628,2342,,68.1,100.4,.277,.382,.520,47.8,43.7,7.6,8.1,.484,13.9,23.2,.209
184,Monmouth,34,21,13,.618,-0.39,-1.68,,11,9,,9,5,,10,7,,2333,2289,,67.1,99.6,.336,.408,.512,49.1,50.3,8.0,8.6,.473,15.4,27.9,.240
185,Montana,32,18,14,.563,-6.48,-6.21,,11,9,,14,3,,4,10,,2310,2141,,67.5,98.7,.391,.302,.536,52.5,43.6,6.1,8.0,.494,17.4,25.0,.284
186,Montana State NCAA,35,27,8,.771,-0.26,-5.54,,16,4,,13,1,,9,6,,2679,2425,,69.5,98.6,.349,.353,.529,46.9,40.0,9.2,8.0,.486,16.4,22.8,.262
187,Morehead State,34,23,11,.676,0.79,-3.43,,13,5,,12,2,,8,8,,2379,2158,,66.6,95.0,.231,.330,.488,47.4,50.6,11.3,9.7,.462,15.6,27.9,.159
188,Morgan State,28,13,15,.464,-12.62,-8.12,,7,6,,8,3,,3,10,,2100,2025,,75.7,95.1,.416,.380,.541,49.6,49.9,10.0,9.1,.502,22.3,28.7,.292
189,Mount St. Mary's,30,14,16,.467,-8.20,-7.20,,9,7,,8,5,,6,11,,1984,1958,,65.3,99.2,.260,.333,.517,48.5,45.9,10.6,6.9,.484,16.3,28.3,.193
190,Murray State NCAA,34,31,3,.912,9.87,-3.07,,18,0,,15,0,,11,1,,2690,2150,,68.3,92.3,.264,.405,.500,44.5,44.5,7.9,10.5,.473,18.0,25.0,.179
191,Navy,32,21,11,.656,-2.94,-6.36,,12,6,,9,6,,11,5,,2079,1924,,64.7,92.3,.314,.382,.502,45.7,56.5,10.7,8.8,.469,18.4,24.3,.215
192,NC State,32,11,21,.344,3.77,6.37,,4,16,,7,10,,3,7,,2336,2419,,67.9,109.2,.294,.346,.565,51.9,52.8,8.1,11.0,.534,16.0,31.1,.219
193,Nebraska,32,10,22,.313,3.00,8.25,,4,16,,7,12,,3,8,,2345,2513,,72.0,107.0,.294,.404,.545,54.8,50.8,9.7,10.2,.515,15.7,31.3,.213
194,Nevada,31,13,18,.419,3.71,6.07,,6,12,,7,7,,3,9,,2249,2284,,71.2,103.4,.289,.440,.549,49.8,55.9,8.4,7.3,.520,16.2,25.2,.208
195,Nevada-Las Vegas,32,18,14,.563,7.20,4.58,,10,8,,14,4,,4,7,,2236,2099,,67.0,97.9,.305,.417,.510,49.2,53.6,7.6,8.7,.475,15.1,25.5,.219
196,New Hampshire,28,15,13,.536,-6.32,-7.21,,10,8,,10,4,,5,9,,1925,1819,,63.6,102.2,.251,.394,.529,46.9,41.1,7.8,7.7,.498,13.4,21.3,.188
197,New Mexico,32,13,19,.406,1.25,4.32,,5,12,,11,7,,2,9,,2376,2411,,71.5,104.5,.342,.343,.548,52.6,52.0,8.3,8.5,.512,16.1,28.1,.250
198,New Mexico State NCAA,34,27,7,.794,7.11,1.24,,13,4,,13,2,,9,3,,2464,2197,,68.3,94.3,.276,.427,.492,44.9,49.7,10.0,6.4,.453,15.4,25.0,.206
199,New Orleans,32,18,14,.563,-7.88,-7.16,,10,4,,12,2,,3,10,,2469,2385,,74.9,98.7,.320,.396,.520,50.7,56.3,9.4,8.1,.488,17.7,30.2,.222
200,Niagara,30,14,16,.467,-3.09,-2.98,,9,11,,7,4,,5,10,,2022,1965,,65.7,98.4,.277,.368,.513,51.3,52.4,7.7,7.9,.477,15.3,26.5,.207
201,Nicholls State,33,21,12,.636,-3.62,-5.90,,11,3,,11,1,,7,8,,2590,2352,,72.5,97.6,.339,.373,.516,49.1,54.0,7.7,6.2,.478,18.1,29.7,.242
202,NJIT,29,11,18,.379,-14.63,-6.17,,6,12,,6,8,,5,10,,1826,2030,,67.3,102.7,.265,.407,.527,52.1,53.8,10.0,9.2,.501,14.8,27.1,.184
203,Norfolk State NCAA,31,24,7,.774,-3.91,-9.30,,12,2,,11,0,,7,6,,2302,1997,,70.7,91.1,.331,.452,.478,46.6,55.2,8.2,8.9,.446,16.9,26.9,.213
204,North Alabama,30,9,21,.300,-11.33,-3.21,,2,14,,6,7,,3,12,,2081,2056,,70.6,96.3,.395,.338,.517,51.8,45.0,8.5,10.3,.477,18.3,28.4,.274
205,North Carolina NCAA,39,29,10,.744,15.50,8.89,,15,5,,15,2,,8,3,,3038,2780,,70.3,100.4,.214,.362,.512,44.2,47.5,9.4,9.3,.486,12.2,21.5,.155
206,North Carolina A&T,32,12,20,.375,-9.91,-4.46,,6,10,,7,4,,3,13,,2167,2250,,68.5,101.9,.365,.411,.535,50.7,57.9,9.9,6.1,.499,17.5,30.1,.257
207,North Carolina Central,31,16,15,.516,-11.39,-7.47,,8,5,,9,2,,5,11,,2256,2120,,70.9,95.4,.417,.421,.532,47.7,54.9,9.7,11.5,.490,20.8,28.7,.295
208,North Dakota,31,6,25,.194,-16.57,-5.26,,2,16,,4,11,,1,13,,2178,2444,,69.4,113.2,.295,.359,.576,50.6,46.4,9.1,9.3,.555,12.7,25.5,.205
209,North Dakota State,33,23,10,.697,-1.60,-4.66,,13,5,,12,3,,9,6,,2469,2267,,68.2,99.2,.245,.326,.504,46.6,38.0,7.8,6.2,.472,11.8,21.8,.182
210,North Florida,31,11,20,.355,-8.35,0.08,,7,9,,7,5,,4,15,,2124,2206,,69.1,102.2,.266,.300,.499,53.8,52.7,11.9,10.2,.470,14.4,35.9,.182
211,North Texas,32,25,7,.781,8.98,1.28,,16,2,,13,3,,9,1,,2083,1783,,60.6,91.2,.318,.298,.490,46.4,40.1,9.5,8.5,.456,17.6,24.7,.216
212,Northeastern,31,9,22,.290,-6.00,-1.19,,2,16,,6,8,,0,12,,1993,2142,,65.4,104.8,.256,.369,.548,48.4,46.3,11.1,7.1,.517,14.1,23.7,.193
213,Northern Arizona,32,9,23,.281,-13.50,-4.10,,5,15,,5,11,,3,11,,2161,2347,,67.8,107.4,.341,.360,.554,47.8,45.4,8.6,9.0,.520,12.8,22.6,.248
214,Northern Colorado,38,22,16,.579,-4.53,-3.67,,13,7,,9,4,,8,9,,2962,2924,,70.7,107.8,.292,.331,.551,49.5,38.8,8.6,7.1,.521,12.4,23.4,.214
215,Northern Illinois,30,9,21,.300,-10.50,-3.07,,6,14,,3,8,,6,11,,1923,2146,,68.6,103.9,.407,.365,.547,52.9,54.2,9.3,12.7,.506,17.2,29.4,.295
216,Northern Iowa,32,20,12,.625,5.79,3.43,,14,4,,10,4,,9,5,,2383,2273,,67.6,103.0,.226,.487,.558,49.9,51.1,9.2,7.2,.536,16.2,21.7,.164
217,Northern Kentucky,32,20,12,.625,-3.19,-6.19,,14,6,,12,4,,7,7,,2237,2083,,65.6,97.7,.250,.392,.521,48.1,56.2,9.6,8.1,.490,18.6,30.5,.187
218,Northwestern,31,15,16,.484,8.91,7.11,,7,13,,10,6,,3,8,,2262,2168,,68.8,100.0,.344,.413,.540,50.7,61.3,7.2,9.4,.504,17.3,24.7,.247
219,Northwestern State,32,9,23,.281,-14.06,-3.20,,5,9,,6,6,,2,14,,2363,2573,,73.2,109.8,.315,.354,.557,51.5,50.3,10.9,7.9,.523,14.9,31.7,.233
220,Notre Dame NCAA,35,24,11,.686,11.87,7.01,,15,5,,14,1,,7,5,,2540,2349,,65.9,100.4,.219,.352,.511,49.8,45.3,8.9,9.3,.488,13.3,24.8,.152
221,Oakland,32,20,12,.625,-1.52,-4.06,,12,7,,10,3,,7,8,,2381,2194,,69.0,98.9,.206,.419,.517,50.6,62.4,8.7,8.9,.495,18.2,33.3,.145
222,Ohio,35,25,10,.714,1.50,-4.17,,14,6,,15,2,,8,6,,2591,2378,,69.0,98.5,.276,.375,.537,50.6,45.7,8.2,10.0,.502,18.4,25.9,.210
223,Ohio State NCAA,32,20,12,.625,14.17,9.08,,12,8,,13,3,,5,6,,2329,2166,,65.1,103.1,.291,.360,.511,48.0,47.8,9.4,7.6,.476,13.3,28.7,.213
224,Oklahoma,35,19,16,.543,14.12,10.10,,7,11,,12,6,,3,8,,2417,2276,,66.1,97.0,.264,.345,.525,49.0,44.2,11.4,8.8,.494,18.0,26.2,.194
225,Oklahoma State,30,15,15,.500,13.28,10.58,,8,10,,10,6,,3,8,,2051,1970,,68.8,93.1,.312,.401,.496,49.2,51.0,11.7,8.6,.456,19.5,31.4,.226
226,Old Dominion,32,13,19,.406,-1.32,-0.09,,8,10,,10,4,,3,11,,2127,2145,,65.7,101.7,.285,.452,.522,47.5,54.9,8.4,6.5,.496,14.9,27.4,.193
227,Omaha,30,5,25,.167,-16.99,-2.27,,4,14,,5,9,,0,15,,2088,2505,,71.4,116.9,.370,.386,.589,53.1,48.1,9.0,7.4,.557,13.0,29.1,.271
228,Oral Roberts,31,19,12,.613,-0.84,-4.49,,12,6,,10,5,,8,6,,2582,2306,,72.2,102.2,.242,.355,.521,47.2,39.1,7.5,9.4,.496,12.8,23.4,.170
229,Oregon,35,20,15,.571,10.05,8.05,,11,9,,12,5,,6,6,,2532,2440,,68.4,101.2,.293,.369,.522,50.3,50.0,8.4,7.1,.492,16.6,31.0,.207
230,Oregon State,31,3,28,.097,-1.44,8.40,,1,19,,3,13,,0,12,,2117,2422,,67.8,113.4,.291,.399,.575,54.3,52.7,9.8,7.5,.550,15.1,34.0,.208
231,Pacific,30,8,22,.267,-8.02,0.41,,3,11,,7,7,,0,13,,1976,2182,,69.5,104.2,.272,.421,.571,51.2,49.3,8.0,6.1,.540,17.1,22.1,.209
232,Penn State,31,14,17,.452,8.72,9.10,,7,13,,10,5,,1,10,,2003,2015,,62.8,102.2,.262,.379,.515,47.0,55.2,9.4,10.0,.483,12.2,24.1,.191
233,Pennsylvania,28,12,16,.429,-3.93,-0.50,,9,5,,6,3,,5,10,,2017,2113,,69.0,108.4,.288,.381,.548,51.2,44.2,8.4,8.9,.521,13.4,28.0,.205
234,Pepperdine,32,7,25,.219,-7.04,3.42,,1,15,,7,9,,0,13,,2183,2480,,71.7,107.2,.309,.368,.554,52.4,54.7,10.2,6.8,.525,15.8,30.5,.221
235,Pittsburgh,32,11,21,.344,0.45,6.98,,6,14,,8,11,,3,9,,1969,2178,,64.2,106.0,.294,.429,.548,47.9,60.3,10.3,9.1,.520,14.6,26.1,.209
236,Portland,34,19,15,.559,-1.71,-1.11,,7,7,,11,4,,6,9,,2524,2454,,72.0,99.8,.255,.404,.519,49.8,47.2,8.5,7.1,.488,15.2,25.8,.188
237,Portland State,31,14,17,.452,-7.70,-5.67,,10,10,,7,7,,5,9,,2280,2237,,72.2,99.1,.388,.377,.545,52.9,48.9,8.2,7.7,.512,20.7,31.2,.268
238,Prairie View,27,8,19,.296,-10.47,-3.66,,8,8,,5,4,,3,13,,1877,2061,,71.8,104.9,.448,.354,.544,50.9,49.1,12.0,10.5,.510,17.6,34.2,.299
239,Presbyterian,32,12,20,.375,-8.47,-3.65,,4,12,,7,7,,3,12,,2170,2174,,66.5,98.7,.396,.373,.557,46.9,52.2,9.9,8.7,.518,20.0,24.4,.287
240,Princeton,30,23,7,.767,2.65,-3.95,,12,2,,13,1,,8,4,,2395,2103,,68.7,100.7,.222,.318,.531,48.6,39.7,8.0,8.8,.506,14.9,23.0,.160
241,Providence NCAA,33,27,6,.818,13.08,7.75,,14,3,,16,1,,7,2,,2360,2184,,65.9,98.5,.270,.361,.494,47.8,46.0,8.7,10.6,.463,13.5,27.4,.188
242,Purdue NCAA,37,29,8,.784,19.15,8.23,,14,6,,16,1,,5,5,,2936,2532,,66.7,101.6,.216,.406,.516,42.9,53.3,8.8,7.1,.491,12.5,23.8,.156
243,Purdue Fort Wayne,33,21,12,.636,-5.59,-6.69,,15,6,,14,2,,6,7,,2424,2298,,69.4,98.8,.255,.401,.552,51.9,51.1,8.8,9.1,.527,20.0,26.5,.184
244,Quinnipiac,31,14,17,.452,-5.56,-4.20,,7,13,,8,7,,4,9,,2226,2216,,69.3,102.7,.269,.374,.531,49.3,47.8,10.0,11.5,.502,15.3,28.1,.193
245,Radford,29,11,18,.379,-9.23,-3.90,,7,9,,8,4,,3,12,,1832,1955,,65.4,101.7,.368,.374,.556,49.7,48.6,10.6,10.0,.520,18.2,25.5,.266
246,Rhode Island,31,15,16,.484,2.92,1.22,,5,12,,10,5,,3,9,,2081,2015,,68.2,95.3,.318,.415,.500,48.5,57.6,10.8,7.5,.459,16.8,27.4,.233
247,Rice,33,16,17,.485,-2.74,-1.19,,7,11,,10,5,,4,8,,2446,2421,,68.4,105.7,.204,.356,.529,49.2,48.6,10.0,10.1,.507,12.8,27.3,.145
248,Richmond NCAA,37,24,13,.649,7.07,4.48,,10,8,,11,4,,7,5,,2628,2532,,67.4,100.9,.234,.361,.531,52.4,49.4,7.9,9.3,.505,16.6,27.5,.170
249,Rider,33,14,19,.424,-5.87,-3.56,,8,12,,7,6,,4,11,,2237,2286,,68.3,100.3,.332,.444,.524,49.5,54.9,8.7,8.8,.492,16.2,27.8,.230
250,Robert Morris,32,8,24,.250,-12.50,-5.47,,5,16,,4,10,,4,14,,2220,2390,,67.7,109.5,.282,.366,.553,50.7,54.9,10.8,9.1,.525,14.7,31.7,.204
251,Rutgers NCAA,32,18,14,.563,8.78,6.81,,12,8,,14,3,,4,9,,2192,2129,,65.5,100.0,.286,.397,.519,48.6,52.5,8.7,7.9,.486,15.6,26.9,.207
252,Sacramento State,29,11,18,.379,-12.06,-5.36,,6,14,,5,8,,4,9,,1898,2035,,66.4,105.2,.327,.365,.551,53.5,52.9,8.2,8.5,.519,16.0,27.6,.235
253,Sacred Heart,30,10,20,.333,-13.41,-8.79,,6,10,,6,7,,4,13,,2180,2254,,69.3,107.5,.253,.379,.543,49.1,52.5,10.5,9.9,.524,13.9,30.2,.167
254,Saint Francis (PA),30,9,21,.300,-14.57,-7.91,,5,13,,4,8,,5,13,,2058,2205,,68.9,105.4,.249,.382,.539,50.7,54.3,9.8,8.5,.517,15.9,31.1,.171
255,Saint Joseph's,30,11,19,.367,1.00,2.46,,5,13,,9,7,,1,10,,2028,2072,,68.5,100.0,.269,.312,.507,48.3,46.0,10.0,11.1,.477,12.2,24.1,.190
256,Saint Louis,35,23,12,.657,9.83,3.45,,12,6,,14,5,,5,6,,2666,2376,,69.0,97.3,.327,.354,.510,45.5,47.3,9.9,11.1,.479,16.1,26.6,.221
257,Saint Mary's (CA) NCAA,34,26,8,.765,14.82,6.58,,12,3,,16,0,,6,4,,2370,2061,,65.5,92.6,.249,.283,.505,46.6,37.2,9.2,8.5,.475,17.4,22.1,.180
258,Saint Peter's NCAA,34,22,12,.647,2.96,-0.47,,14,6,,9,4,,7,7,,2277,2125,,66.7,93.0,.408,.364,.492,48.5,52.9,10.2,12.8,.439,17.8,28.7,.295
259,Sam Houston,33,19,14,.576,0.07,-1.16,,13,5,,11,2,,5,8,,2272,2082,,68.8,91.4,.341,.427,.515,47.8,56.2,8.5,7.2,.475,19.3,21.0,.246
260,Samford,32,21,11,.656,-3.01,-1.76,,10,8,,13,2,,5,8,,2390,2363,,70.5,104.0,.323,.456,.548,48.9,59.2,10.7,6.6,.519,16.8,28.7,.226
261,San Diego,31,15,16,.484,-3.32,1.48,,7,9,,8,6,,5,8,,2041,2086,,67.4,99.0,.242,.277,.511,49.4,48.8,8.7,6.8,.483,14.6,25.7,.174
262,San Diego State NCAA,32,23,9,.719,13.13,5.85,,13,4,,14,1,,5,5,,2093,1860,,65.3,88.0,.310,.378,.476,48.5,51.4,8.8,8.0,.441,19.2,27.3,.211
263,San Francisco NCAA,34,24,10,.706,14.12,5.24,,10,6,,14,4,,7,2,,2630,2304,,70.9,95.2,.331,.305,.509,46.6,43.6,8.6,8.8,.471,16.3,23.7,.236
264,San Jose State,31,8,23,.258,-7.01,3.79,,1,17,,7,9,,1,13,,1993,2242,,66.3,108.6,.269,.340,.552,53.8,52.2,9.4,8.4,.526,13.9,29.4,.193
265,Santa Clara,33,21,12,.636,8.98,3.61,,10,5,,14,4,,5,6,,2550,2373,,71.4,100.3,.212,.326,.514,49.6,49.7,7.7,7.8,.485,14.4,25.7,.162
266,Seattle,32,23,9,.719,1.96,-4.10,,14,4,,17,2,,6,6,,2395,2132,,71.8,92.4,.388,.365,.498,49.7,51.3,7.8,10.2,.460,18.0,25.1,.261
267,Seton Hall NCAA,32,21,11,.656,12.75,8.52,,11,8,,13,3,,6,5,,2302,2125,,68.7,96.3,.270,.340,.496,48.2,48.3,9.2,10.8,.455,15.9,29.0,.209
268,Siena,29,15,14,.517,-6.40,-3.50,,12,8,,8,5,,7,8,,1922,2006,,67.2,101.6,.292,.299,.522,51.8,44.3,10.6,8.4,.491,15.1,28.5,.206
269,South Alabama,33,21,12,.636,0.23,-3.59,,9,7,,15,3,,4,8,,2362,2111,,67.5,94.0,.296,.388,.501,50.2,53.1,8.3,6.7,.466,18.8,30.5,.211
270,South Carolina,31,18,13,.581,7.14,8.37,,9,9,,12,4,,4,7,,2200,2178,,72.2,97.0,.403,.358,.513,48.7,55.5,11.4,8.4,.469,18.4,31.2,.283
271,South Carolina State,31,15,16,.484,-13.04,-8.39,,7,7,,8,5,,5,8,,2227,2249,,73.7,97.3,.374,.396,.526,47.1,54.8,9.3,8.7,.489,18.1,27.1,.260
272,South Carolina Upstate,32,15,17,.469,-9.01,-4.11,,10,6,,6,7,,8,9,,2287,2341,,69.4,104.5,.378,.409,.541,52.6,55.3,9.2,9.7,.506,15.8,29.1,.265
273,South Dakota,31,19,12,.613,-4.43,-5.61,,11,7,,11,4,,6,7,,2329,2198,,67.5,104.3,.333,.372,.553,47.1,38.2,6.7,6.1,.520,14.7,21.3,.241
274,South Dakota State NCAA,35,30,5,.857,6.60,-3.77,,18,0,,14,0,,10,3,,3005,2561,,71.7,101.7,.208,.411,.534,47.3,44.5,6.8,6.7,.509,14.6,23.2,.154
275,South Florida,31,8,23,.258,-3.05,4.40,,3,15,,6,10,,2,9,,1781,2012,,65.9,98.5,.336,.416,.520,50.0,59.5,8.6,9.3,.483,16.6,26.8,.239
276,Southeast Missouri State,32,14,18,.438,-7.19,-4.69,,8,9,,8,5,,5,10,,2418,2473,,72.6,106.0,.395,.373,.557,51.9,49.5,9.0,8.4,.517,16.3,28.7,.289
277,Southeastern Louisiana,34,19,15,.559,-9.03,-5.77,,10,4,,10,1,,5,11,,2679,2643,,73.4,105.5,.255,.383,.553,52.5,47.9,10.2,8.2,.530,17.5,32.4,.180
278,Southern,31,17,14,.548,-5.17,-6.90,,11,6,,9,2,,8,11,,2229,2105,,72.1,93.8,.447,.360,.539,52.3,49.8,9.1,10.1,.495,23.1,30.4,.317
279,Southern California NCAA,34,26,8,.765,12.50,6.09,,14,6,,13,3,,9,3,,2461,2243,,67.5,97.0,.268,.343,.481,45.7,50.1,9.7,8.4,.447,12.5,26.7,.192
280,Southern Illinois,31,16,15,.516,2.83,0.73,,9,9,,11,4,,4,8,,1985,1902,,62.9,97.5,.275,.320,.529,50.4,46.5,9.1,11.1,.495,16.8,22.8,.206
281,SIU Edwardsville,32,11,21,.344,-10.37,-4.71,,5,13,,8,5,,3,13,,2161,2238,,69.1,100.0,.361,.402,.519,48.6,57.8,10.9,9.3,.477,17.0,29.9,.263
282,Southern Methodist,33,24,9,.727,11.14,4.44,,13,4,,17,1,,6,5,,2436,2215,,69.5,96.2,.254,.340,.476,49.5,52.7,10.1,12.3,.446,14.4,30.0,.177
283,Southern Mississippi,33,7,26,.212,-13.58,-0.38,,1,17,,3,11,,1,14,,2126,2471,,68.3,108.9,.277,.428,.559,52.0,57.0,10.0,7.2,.534,14.6,27.9,.196
