Away,Home,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Coach W/L,Coach Team NCAA,Coach Team S16,Coach Team F4,Coach Team Champs,Coach C W/L,Coach C NCAA,Coach C S16,Coach C F4,Coach C Champs,OSRS,DSRS,DRtg,Score_Dif
UCLA,Michigan State,-0.1519999999999999,-6.5,0.14000000000000057,-0.02,104.0,-0.0349999999999999,0.009999999999999998,-6.0,1,0,0,0,0,-1,-9,-0.23421052631578948,-0.11666666666666659,-0.18181818181818177,0.4464285714285714,3.28125,-1.6696428571428572,-1.0178571428571428,-3.7544642857142856,-5.482142857142858,-0.4508928571428572,-0.22767857142857162,1.3571428571428572,-2.03125,1.7678571428571428,3.7455357142857144,3.96875,3.5,-9.700000000000017,-0.0899999999999999,0.063,-0.020999999999999998,-0.7999999999999972,8.800000000000006,-3.0,3.7,-0.016,4.699999999999999,-1.1000000000000014,-0.0609999999999999,0.06599999999999995,22.0,13.0,7.0,1.0,0.038999999999999924,11.0,12.0,7.0,1,-4.16,-2.34,0.29999999999999716,-6
Texas Southern,Mount St. Mary's,-0.132,0.4800000000000004,2.3599999999999994,-0.023,219.0,0.0619999999999999,-0.0989999999999999,-3.0,0,0,0,0,0,0,0,-0.20673076923076927,-0.13333333333333341,0.045454545454545525,3.769230769230769,8.588628762541806,-2.6103678929765883,-2.6036789297658864,-1.9715719063545152,-0.7357859531772577,-0.13043478260869557,-0.1003344481605355,2.130434782608696,-2.9581939799331103,0.6270903010033444,1.8010033444816054,-1.3110367892976589,-10.100000000000009,-4.400000000000006,0.0029999999999999957,0.1609999999999999,-0.0009999999999999974,0.6000000000000085,14.200000000000005,-4.5,-1.0000000000000013,0.010999999999999996,2.8000000000000007,0.40000000000000213,-0.023,-0.22199999999999998,0.0,0.0,0.0,0.0,-0.19099999999999995,-3.0,0.0,0.0,0,-11.05,11.53,-3.75,-8
Drake,Wichita State,-0.11199999999999999,-0.0600000000000005,7.390000000000001,-0.057999999999999996,48.0,-0.014999999999999902,0.004,-7.0,0,0,0,0,0,0,0,0.012820512820512775,-0.09999999999999987,-0.10389610389610393,0.46627565982404695,1.8651026392961876,-5.903225806451613,-5.570381231671554,4.570381231671554,6.529325513196481,-1.872434017595308,-6.480938416422287,-2.1700879765395897,-0.7565982404692082,1.0249266862170088,0.5043988269794726,-4.067448680351906,1.7999999999999972,-10.299999999999997,0.1349999999999998,0.0639999999999999,-0.031999999999999904,-9.400000000000006,2.3999999999999986,-1.2000000000000002,1.1999999999999993,-0.0510000000000001,1.0999999999999979,-7.700000000000003,0.0949999999999998,0.020000000000000018,0.0,0.0,0.0,0.0,0.020000000000000018,0.0,0.0,0.0,0,-0.25,0.1999999999999993,-3.5999999999999943,-1
Appalachian State,Norfolk State,0.09400000000000008,-0.3200000000000003,-2.79,0.0319999999999999,-229.0,0.0599999999999999,-0.027,-3.0,0,0,0,0,0,0,0,0.19999999999999996,-0.05594405594405594,0.30303030303030304,-1.4289655172413793,-8.525517241379312,2.2455172413793103,0.9406896551724135,-5.35448275862069,-6.8068965517241375,-2.3241379310344827,-1.737931034482759,-0.5310344827586206,-1.3558620689655174,0.06068965517241376,-0.34206896551724153,4.096551724137931,5.200000000000003,-3.6999999999999886,-0.126,-0.155,0.0,-2.3999999999999915,-7.099999999999994,-1.9999999999999991,3.1000000000000005,0.018000000000000002,0.1999999999999993,-4.199999999999999,-0.0979999999999999,-0.020999999999999908,0.0,0.0,0.0,0.0,0.03600000000000003,0.0,0.0,0.0,0,1.33,-1.6500000000000001,-1.6799999999999926,1
Drexel,Illinois,0.17400000000000004,24.22,15.26,0.06999999999999999,-87.0,-0.005999999999999998,-0.033000000000000196,9.0,1,0,0,0,0,0,0,0.3555555555555556,0.24615384615384617,0.3055555555555556,-1.235483870967742,-3.161290322580645,3.983870967741935,-0.5419354838709676,2.220967741935484,3.946774193548387,1.296774193548387,5.530645161290322,0.9290322580645158,0.5677419354838711,-0.282258064516129,-0.8161290322580643,-1.503225806451613,5.200000000000003,12.0,0.069,-0.0519999999999999,0.052,7.199999999999989,-4.9,1.0,0.09999999999999964,0.059,-1.4000000000000021,5.6,0.039000000000000104,0.15200000000000008,0.0,0.0,0.0,0.0,0.23600000000000004,4.0,0.0,0.0,0,18.46,5.77,-18.89999999999999,29
Hartford,Baylor,0.30800000000000005,28.279999999999998,12.350000000000001,0.0389999999999999,169.0,0.05099999999999989,-0.0369999999999999,16.0,0,1,0,0,0,0,1,0.3571428571428572,0.09090909090909083,0.4204545454545455,3.1333333333333333,5.699999999999999,7.366666666666666,11.049999999999999,-1.9333333333333333,-2.05,4.783333333333333,6.016666666666667,5.216666666666667,2.166666666666666,0.8083333333333332,-5.208333333333333,0.7499999999999999,2.5999999999999943,22.700000000000003,-0.0899999999999998,0.024999999999999897,0.034999999999999906,9.0,4.899999999999999,2.9999999999999982,4.200000000000001,0.0539999999999999,-7.5,11.2,-0.0719999999999998,0.178,8.0,5.0,1.0,1.0,0.178,8.0,5.0,1.0,1,21.33,6.949999999999999,-10.22999999999999,24
Cleveland State,Houston,0.17100000000000004,26.78,10.190000000000001,0.0319999999999999,312.0,0.05,0.12899999999999978,18.0,0,0,0,0,0,0,0,0.0235294117647058,0.18181818181818177,0.009615384615384581,4.4375,10.409722222222221,5.429398148148148,9.005787037037038,2.84375,0.3680555555555558,5.644675925925926,9.752314814814815,2.4571759259259256,2.4756944444444446,2.4895833333333335,-2.542824074074074,-2.3090277777777777,-1.5,27.400000000000006,-0.051000000000000094,0.1199999999999998,0.066,13.600000000000009,-1.7999999999999972,3.8000000000000007,7.499999999999999,0.062,-4.699999999999999,14.3,0.011000000000000003,0.21499999999999997,2.0,2.0,1.0,0.0,0.16200000000000003,16.0,5.0,2.0,0,13.18,13.59,-15.86,31
Oral Roberts,Ohio State,0.05600000000000005,16.52,12.229999999999999,0.022,-265.0,-0.022,-0.075,1.0,1,0,0,0,0,0,1,-0.06666666666666665,-0.012987012987012991,0.21969696969696967,-3.858731924360401,-9.137931034482758,1.1946607341490543,0.04338153503893194,2.016685205784205,4.397107897664071,3.666295884315907,7.825361512791991,-1.2013348164627364,-1.2558398220244718,-0.023359288097886455,2.720800889877642,-0.9621802002224693,-6.0,1.2999999999999972,0.0739999999999998,-0.1449999999999999,-0.009999999999999995,10.800000000000011,-7.099999999999994,-1.700000000000001,2.0999999999999996,-0.009999999999999995,2.3999999999999986,10.600000000000001,0.037,0.20400000000000001,2.0,-1.0,0.0,0.0,0.14899999999999997,5.0,0.0,0.0,0,5.0600000000000005,11.46,-9.920000000000002,-3
Colgate,Arkansas,-0.09399999999999997,4.140000000000001,9.08,-0.04700000000000001,-35.0,-0.14300000000000002,0.015,-5.0,0,0,0,1,0,0,1,-0.1519607843137255,0.05228758169934633,-0.4444444444444444,-3.65625,-1.0625,-1.0625,4.21875,0.84375,0.65625,2.71875,-0.84375,-4.21875,-0.25,0.8125,-1.09375,-0.65625,2.3999999999999915,-7.1000000000000085,-0.008999999999999904,-0.040999999999999905,-0.0679999999999999,-1.2000000000000028,-12.799999999999995,-0.399999999999999,3.4000000000000004,-0.0789999999999999,-1.8000000000000007,2.8000000000000007,-0.001000000000000098,0.20299999999999996,-1.0,1.0,0.0,0.0,0.245,2.0,2.0,0.0,0,-1.1199999999999992,5.25,-8.650000000000006,17
Liberty,Oklahoma State,-0.09300000000000008,9.59,15.919999999999998,-0.031,-331.0,-0.069,-0.09699999999999999,-11.0,0,1,0,0,0,0,2,-0.23504273504273498,-0.23076923076923073,0.04166666666666663,-5.444827586206896,-11.270114942528735,-3.5034482758620693,-4.863218390804597,1.9045977011494253,4.628735632183908,-0.39540229885057476,-1.354022988505747,-6.222988505747126,0.1574712643678161,-0.3413793103448276,2.693103448275862,-1.9586206896551723,8.099999999999994,-16.999999999999986,0.106,-0.1669999999999998,-0.0699999999999999,-2.799999999999997,-18.099999999999994,0.2999999999999996,0.6000000000000014,-0.0749999999999999,3.5999999999999996,-0.9999999999999964,0.051000000000000004,-0.10199999999999998,-1.0,0.0,0.0,0.0,-0.02299999999999991,-2.0,0.0,0.0,0,11.200000000000001,-1.6100000000000003,-11.61999999999999,9
