Rk,School,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
1,Abilene Christian,72.0,21.200000000000003,-0.0459999999999999,0.018,0.042,3.0,15.5,4.4,-1.0,0.0539999999999999,-8.5,4.5,-0.032
2,Air Force,63.9,-20.599999999999994,-0.019,0.0449999999999999,-0.0469999999999999,-19.8,2.700000000000003,1.6999999999999993,-0.1999999999999993,-0.0529999999999999,2.5,-20.1,-0.012
3,Akron,70.1,8.400000000000006,0.0419999999999999,0.122,0.04,3.4000000000000057,3.700000000000003,-1.0,2.2,0.035,-0.1999999999999993,2.3999999999999986,0.044
4,Alabama,74.7,12.799999999999995,-0.019,0.122,0.052,3.4000000000000057,6.200000000000003,0.7000000000000011,-3.6,0.059,-1.799999999999999,3.0,-0.007
5,Alabama A&M,70.1,-5.399999999999992,-0.0559999999999999,-0.004,-0.005,-0.4000000000000057,-6.400000000000006,-3.6000000000000005,2.1999999999999997,0.008,3.1000000000000014,-1.099999999999998,-0.0519999999999999
6,Alabama State,72.4,-10.100000000000009,0.0579999999999999,0.0279999999999999,-0.05,-1.7999999999999972,-4.099999999999994,-2.299999999999999,-5.300000000000001,-0.0539999999999999,1.3000000000000007,-0.1000000000000014,0.02
7,Albany (NY),69.7,1.0,0.048,-0.0259999999999999,0.001,-4.200000000000003,-1.5,0.7000000000000011,-5.9,-0.008,-2.200000000000003,-5.0,0.0449999999999999
8,Alcorn State,71.3,-13.299999999999995,-0.1609999999999999,-0.0499999999999999,-0.0969999999999999,-4.400000000000006,-17.299999999999997,1.0999999999999996,-5.800000000000001,-0.11,-1.900000000000002,-0.6000000000000014,-0.093
9,American,67.5,-6.299999999999997,-0.1159999999999999,0.132,0.017,-3.5999999999999943,7.899999999999999,-1.6999999999999993,3.6000000000000005,0.024,4.800000000000001,-5.799999999999997,-0.068
10,Appalachian State,66.8,9.099999999999994,0.101,0.06,0.013,1.5999999999999943,-0.3000000000000042,3.299999999999999,-2.6999999999999997,-0.001,-3.200000000000001,3.0,0.0819999999999999
11,Arizona,68.4,9.900000000000006,0.0939999999999999,-0.0529999999999999,0.023,10.200000000000005,14.1,0.7000000000000002,4.199999999999999,0.013,-1.3000000000000007,9.9,0.0749999999999999
12,Arizona State,72.6,-3.6999999999999886,-0.0279999999999999,-0.009,-0.0329999999999999,-10.799999999999995,-5.800000000000004,2.3000000000000007,0.6000000000000014,-0.033,-4.699999999999999,-8.899999999999999,-0.027
13,Arkansas,75.1,14.099999999999994,0.037,-0.0379999999999999,0.036,5.200000000000003,1.5,1.700000000000001,4.5,0.029,-3.1000000000000014,5.300000000000001,0.0429999999999999
14,Arkansas State,69.3,4.399999999999992,0.0689999999999999,-0.046,0.023,5.0,7.5,-0.2999999999999989,-3.1,0.021,0.5,4.299999999999997,0.0449999999999999
15,Arkansas-Pine Bluff,69.5,-21.200000000000003,0.003,-0.038,-0.0839999999999999,-6.599999999999994,-13.6,-2.700000000000001,0.0,-0.109,3.6999999999999993,-5.0,0.021
16,Army,70.0,3.200000000000003,0.0399999999999999,0.0039999999999999,0.004,-1.0,3.299999999999997,-1.0,-5.499999999999999,0.012,-1.700000000000001,-0.9000000000000021,0.004
17,Auburn,73.4,1.0,0.0459999999999999,0.106,0.021,4.0,10.799999999999995,-3.4000000000000004,3.3000000000000007,0.016,2.8999999999999986,3.299999999999997,0.039
18,Austin Peay,69.0,6.199999999999989,-0.041,-0.017,-0.015,4.200000000000003,3.3000000000000043,-1.5,-0.7999999999999998,-0.025,-2.8000000000000007,6.300000000000001,-0.006
19,Ball State,72.0,-1.0,-0.07,0.0329999999999999,0.024,-1.2000000000000028,4.799999999999997,-2.5,-1.2000000000000002,0.024,2.5,-2.6999999999999997,-0.03
20,Baylor,69.6,25.0,-0.0479999999999999,0.0409999999999999,0.0649999999999999,6.400000000000006,3.5,4.699999999999999,-0.2999999999999989,0.0759999999999999,-7.300000000000001,6.699999999999999,-0.0289999999999999
21,Bellarmine,65.8,12.300000000000011,0.0069999999999999,-0.1589999999999999,0.031,1.5999999999999943,-1.1999999999999955,3.0,0.8000000000000007,0.0279999999999999,-5.299999999999999,0.3000000000000007,0.0199999999999999
22,Belmont,71.9,16.900000000000006,0.0349999999999999,0.066,0.0759999999999999,0.7999999999999972,11.300000000000004,2.0,-3.1,0.0749999999999999,-3.099999999999998,-1.3999999999999986,0.0399999999999999
23,Binghamton,66.2,-10.199999999999989,-0.0809999999999999,0.094,-0.035,0.4000000000000057,-0.3000000000000042,-2.6,0.4000000000000003,-0.026,3.5,1.6000000000000014,-0.069
24,Boise State,70.2,12.900000000000006,0.0709999999999999,0.042,0.038,4.200000000000003,5.100000000000001,1.8000000000000007,0.9000000000000004,0.034,-3.6000000000000014,3.6999999999999993,0.0549999999999999
25,Boston College,71.8,-11.299999999999995,0.006,0.101,-0.0499999999999999,-5.599999999999994,-4.100000000000001,0.5999999999999996,-0.5999999999999996,-0.057,0.5,-3.6000000000000014,0.001
26,Boston University,67.9,-6.700000000000003,-0.011,0.029,-0.024,2.4000000000000057,-6.0,-1.5999999999999996,0.6999999999999993,-0.038,2.700000000000001,2.900000000000002,0.0149999999999999
27,Bowling Green State,71.9,4.0,-0.0159999999999999,-0.003,-0.023,-1.2000000000000028,-4.100000000000001,2.500000000000001,-3.4000000000000004,-0.029,-5.0,0.8999999999999986,-0.003
28,Bradley,66.4,4.5,-0.0509999999999999,-0.066,0.012,4.599999999999994,-3.3000000000000043,-1.9999999999999991,5.6000000000000005,0.012,0.1999999999999993,3.6999999999999993,-0.019
29,Brigham Young,70.2,13.299999999999995,-0.0199999999999999,0.044,0.0809999999999999,9.400000000000006,9.6,-2.3000000000000007,1.7000000000000002,0.087,2.1999999999999997,5.700000000000003,-0.001
30,Brown,,,,,,,,,,,,,
31,Bryant,77.2,10.599999999999994,0.0739999999999999,0.013,0.0789999999999999,1.5999999999999943,-0.6999999999999957,-0.5,-1.200000000000001,0.074,2.0,-1.8000000000000007,0.071
32,Bucknell,73.1,-3.299999999999997,0.071,0.067,0.027,-4.799999999999997,-8.800000000000004,-1.5999999999999996,-1.0,0.024,2.3000000000000007,-8.5,0.053
33,Buffalo,74.2,11.299999999999995,0.01,-0.017,0.034,10.200000000000005,2.5999999999999943,2.0,3.0,0.0519999999999999,0.1999999999999993,10.400000000000002,-0.0189999999999999
34,Butler,65.1,-7.800000000000011,0.009,0.022,-0.055,-2.4000000000000057,-0.7000000000000028,0.7000000000000002,-5.0,-0.055,-1.3000000000000007,0.8000000000000007,-0.01
