Rk,School,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G
1,Abilene Christian,0.828,6.27,-6.37,0.0449999999999999,123.0,0.0339999999999999,-0.003,15.0,0,0,0,0,0,0,0,0.8666666666666667,1.0,0.5555555555555556,2.0689655172413794,4.241379310344827,6.379310344827586,9.10344827586207,0.4482758620689655,0.7241379310344828,2.2758620689655173,2.1379310344827585,7.379310344827586,3.206896551724138,-0.8275862068965517,-6.344827586206897,-0.896551724137931
2,Air Force,0.2,-12.98,0.22,-0.0539999999999999,-3.0,-0.0359999999999999,0.005,-14.0,0,0,0,0,0,0,0,0.15,0.2727272727272727,0.09090909090909091,-0.8,-0.12,-5.28,-5.56,-1.84,-2.76,-5.92,-11.4,-2.4,1.08,0.36,0.52,-0.12
3,Akron,0.652,1.85,-1.96,0.011,166.0,0.022,0.046,6.0,0,0,0,0,0,0,0,0.6666666666666666,0.9,0.5,2.869565217391304,7.217391304347826,0.30434782608695654,-0.8695652173913043,2.5217391304347827,2.347826086956522,0.391304347826087,2.5217391304347827,1.1304347826086956,-0.6956521739130435,1.434782608695652,-0.13043478260869565,-0.391304347826087
4,Alabama,0.788,19.58,10.01,0.027,285.0,0.061,0.019,9.0,0,0,0,1,0,0,0,0.8888888888888888,0.9230769230769231,0.7,4.333333333333333,8.636363636363637,2.6363636363636362,2.1818181818181817,-0.030303030303030304,-0.5454545454545454,0.9090909090909091,2.696969696969697,2.909090909090909,0.5757575757575758,-0.5454545454545454,-1.4545454545454546,0.12121212121212122
5,Alabama A&M,0.4,-18.86,-14.99,0.007,-11.0,0.007,-0.046,-4.0,0,0,0,0,0,0,0,0.3076923076923077,0.7142857142857143,0.125,-0.06666666666666667,-0.7333333333333333,-0.2,-1.5333333333333334,-3.4,-3.8,-0.8,-0.3333333333333333,-1.6,-2.6,0.9333333333333333,2.466666666666667,1.4
6,Alabama State,0.222,-24.28,-16.95,-0.0579999999999999,18.0,-0.008,-0.0489999999999999,-8.0,0,0,0,0,0,0,0,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.16666666666666666,1.0,-4.055555555555555,-1.8333333333333333,0.6111111111111112,2.5555555555555554,0.9444444444444444,-1.3333333333333333,-2.888888888888889,-1.6111111111111112,-1.7777777777777777,1.2777777777777777,-2.5
7,Albany (NY),0.438,-4.53,-5.22,-0.003,-27.0,-0.0079999999999999,0.033,0.0,0,0,0,0,0,0,0,0.5,0.4444444444444444,0.3333333333333333,-0.75,-1.6875,-0.4375,-0.6875,2.3125,2.4375,-1.8125,-2.625,-0.5625,0.5,-2.1875,-2.0,-0.625
8,Alcorn State,0.316,-19.58,-10.06,-0.0939999999999999,-11.0,-0.0449999999999999,0.0479999999999999,-10.0,0,0,0,0,0,0,0,0.46153846153846156,0.5714285714285714,0.18181818181818182,-1.105263157894737,-0.5789473684210527,-2.526315789473684,6.052631578947368,-3.3684210526315788,-6.368421052631579,1.631578947368421,-2.8947368421052633,-5.421052631578948,0.8421052631578947,-2.5789473684210527,-1.2105263157894737,2.9473684210526314
9,American,0.4,-6.32,-1.82,-0.014,66.0,0.087,0.0349999999999999,-5.0,0,0,0,0,0,0,0,0.4444444444444444,0.5,0.3333333333333333,4.0,6.6,-2.0,-2.7,-4.5,-7.5,-2.8,-2.5,1.1,-1.2,2.2,3.3,3.7
10,Appalachian State,0.586,-5.84,-5.72,-0.009,115.0,-0.009,0.031,6.0,0,0,0,0,0,0,0,0.4666666666666667,0.6923076923076923,0.36363636363636365,1.0689655172413792,3.9655172413793105,0.034482758620689655,1.3793103448275863,5.0344827586206895,6.206896551724138,1.7241379310344827,1.1379310344827587,-0.06896551724137931,2.2758620689655173,-0.6206896551724138,-2.1379310344827585,-3.896551724137931
11,Arizona,0.654,15.02,8.18,0.018,-71.0,0.0309999999999999,0.021,6.0,0,0,0,0,0,0,1,0.55,0.75,0.5,-0.38461538461538464,-2.730769230769231,1.3846153846153846,0.8461538461538461,4.461538461538462,5.615384615384615,3.269230769230769,7.115384615384615,4.269230769230769,0.46153846153846156,1.2307692307692308,-0.5,-2.3461538461538463
12,Arizona State,0.44,7.48,10.24,-0.027,7.0,-0.0289999999999999,-0.018,-3.0,0,0,0,0,0,0,0,0.4117647058823529,0.5384615384615384,0.25,-0.52,0.28,-0.6,2.2,-1.04,-0.92,-2.44,-7.72,-1.84,1.72,0.08,-4.24,0.92
13,Arkansas,0.781,17.8,7.18,0.036,-36.0,-0.004,0.0529999999999999,10.0,0,0,0,1,0,0,1,0.7647058823529411,0.9411764705882353,0.5555555555555556,-0.46875,-1.125,3.8125,3.53125,3.46875,3.40625,2.03125,3.96875,2.28125,1.3125,1.3125,-2.21875,-2.09375
14,Arkansas State,0.458,-7.97,-5.87,0.022,-77.0,0.0489999999999999,-0.018,3.0,0,0,0,0,0,0,0,0.4666666666666667,0.75,0.1,-0.25,-3.2083333333333335,0.5416666666666666,-1.7083333333333333,2.25,3.5416666666666665,1.0833333333333333,3.5833333333333335,2.2083333333333335,-0.20833333333333334,-1.375,0.5,-1.6666666666666667
15,Arkansas-Pine Bluff,0.16,-22.67,-7.79,-0.0879999999999999,-78.0,-0.092,0.0489999999999999,-15.0,0,0,0,0,0,0,0,0.2,0.4,0.10526315789473684,-2.72,-3.12,-6.24,-3.12,0.32,-1.04,-0.92,-4.6,-6.56,-1.88,0.0,2.88,-0.68
16,Army,0.545,0.06,0.63,0.017,9.0,-0.0289999999999999,-0.0889999999999999,2.0,0,0,0,0,0,0,0,0.5,0.5,0.625,-0.5454545454545454,0.4090909090909091,1.2272727272727273,0.45454545454545453,0.3181818181818182,2.4545454545454546,-0.3181818181818182,-0.6363636363636364,1.5,-0.7272727272727273,-1.9090909090909092,-1.2727272727272727,-1.5
17,Auburn,0.481,10.02,9.28,-0.001,145.0,-0.001,0.0229999999999999,0.0,0,0,0,1,0,0,0,0.3888888888888889,0.6153846153846154,0.2727272727272727,1.7407407407407407,5.37037037037037,-1.3703703703703705,-2.962962962962963,1.7407407407407407,1.8148148148148149,0.7037037037037037,3.074074074074074,2.2222222222222223,-2.5185185185185186,2.2962962962962963,2.5555555555555554,-1.962962962962963
18,Austin Peay,0.519,-6.66,-8.22,-0.0189999999999999,32.0,-0.0199999999999999,0.0759999999999999,4.0,0,0,0,0,0,0,0,0.5,0.6153846153846154,0.4,0.0,1.1851851851851851,1.7037037037037037,5.925925925925926,0.9259259259259259,-0.5555555555555556,3.4074074074074074,2.7777777777777777,1.6666666666666667,-1.0,-0.5925925925925926,-1.4444444444444444,-0.6296296296296297
