Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
14,Arkansas State,24,11,13,.458,-7.97,-5.87,,7,8,,9,3,,1,9,,1741,1667,,69.3,99.7,.275,.335,.515,47.5,48.4,9.7,10.2,.481,15.7,27.6,.203
15,Arkansas-Pine Bluff,25,4,21,.160,-22.67,-7.79,,3,12,,2,3,,2,17,,1549,1921,,69.5,109.4,.383,.333,.567,53.3,59.4,11.8,9.9,.541,16.0,31.7,.258
16,Army,22,12,10,.545,0.06,0.63,,7,7,,5,5,,5,3,,1578,1529,,70.0,98.7,.243,.406,.537,50.5,50.5,9.9,9.7,.511,17.6,24.1,.176
17,Auburn,27,13,14,.481,10.02,9.28,,7,11,,8,5,,3,8,,2084,2064,,73.4,103.1,.316,.355,.525,48.0,45.5,11.8,11.5,.496,15.8,31.5,.217
18,Austin Peay,27,14,13,.519,-6.66,-8.22,,10,10,,8,5,,4,6,,2007,1890,,69.0,100.4,.327,.371,.561,47.9,45.4,11.2,6.7,.538,20.6,29.7,.221
19,Ball State,23,10,13,.435,-1.96,-1.22,,8,9,,7,4,,3,8,,1719,1736,,72.0,103.7,.357,.379,.523,50.6,47.1,10.0,7.4,.489,14.8,30.5,.245
20,Baylor NCAA,30,28,2,.933,24.83,7.40,,13,1,,11,0,,7,1,,2487,1964,,69.6,93.7,.313,.343,.521,46.8,51.8,8.0,10.6,.489,21.3,29.7,.217
21,Bellarmine,22,14,8,.636,-1.76,-5.56,,10,3,,6,4,,7,2,,1634,1456,,65.8,100.6,.278,.474,.563,49.2,56.8,8.1,7.5,.539,20.4,26.5,.196
22,Belmont,30,26,4,.867,3.46,-8.71,,18,2,,11,1,,10,2,,2439,2074,,71.9,95.8,.247,.364,.512,49.6,49.9,8.7,10.6,.488,17.9,27.5,.168
23,Binghamton,18,4,14,.222,-12.24,-5.35,,4,10,,1,9,,3,5,,1178,1302,,66.2,107.1,.313,.360,.546,49.8,46.6,10.0,7.9,.515,14.3,27.5,.225
24,Boise State,28,19,9,.679,9.75,1.71,,14,6,,11,1,,6,6,,2122,1868,,70.2,94.5,.275,.347,.520,47.9,45.8,7.5,6.8,.488,18.3,23.1,.200
25,Boston College,20,4,16,.200,0.82,8.97,,2,11,,3,5,,0,7,,1427,1590,,71.8,110.0,.291,.360,.578,52.8,50.1,9.4,10.6,.555,16.3,28.6,.207
26,Boston University,18,7,11,.389,-3.71,0.84,,6,10,,2,6,,5,5,,1249,1331,,67.9,108.9,.297,.351,.555,48.8,48.1,9.5,7.5,.534,13.4,25.9,.199
27,Bowling Green State,26,14,12,.538,-0.17,-2.37,,10,8,,4,7,,10,3,,2015,1939,,71.9,102.8,.294,.388,.537,50.6,49.4,7.3,9.3,.509,16.5,29.6,.207
28,Bradley,28,12,16,.429,0.32,1.17,,6,12,,8,6,,2,9,,1948,1864,,66.4,99.4,.291,.435,.522,47.7,55.2,9.7,5.7,.497,15.8,25.6,.193
29,Brigham Young NCAA,27,20,7,.741,15.19,7.23,,10,3,,11,2,,7,2,,2109,1853,,70.2,96.5,.295,.350,.499,45.3,46.6,8.8,5.5,.469,14.2,22.9,.201
30,Brown,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Bryant,22,15,7,.682,-1.37,-7.27,,10,4,,10,1,,5,5,,1843,1664,,77.2,97.9,.270,.385,.498,49.2,53.4,9.4,9.8,.467,15.3,30.0,.191
32,Bucknell,12,5,7,.417,-7.78,-5.36,,4,6,,2,3,,3,4,,899,928,,73.1,105.8,.292,.324,.534,52.4,55.1,9.6,9.1,.496,13.7,28.3,.224
33,Buffalo,25,16,9,.640,6.50,-1.58,,12,5,,8,3,,5,3,,2034,1823,,74.2,97.3,.283,.329,.503,44.9,49.2,8.6,6.6,.462,15.3,26.8,.216
34,Butler,25,10,15,.400,4.76,9.92,,8,12,,8,4,,1,9,,1588,1717,,65.1,103.9,.285,.376,.555,51.2,54.5,7.7,11.0,.530,16.6,25.2,.200
35,Cal Poly,24,4,20,.167,-13.69,-1.56,,1,15,,3,8,,0,11,,1475,1700,,68.5,102.9,.359,.336,.535,53.6,51.8,10.5,9.2,.499,16.2,28.8,.254
36,Cal State Bakersfield,26,15,11,.577,-0.13,-2.38,,11,7,,9,2,,6,8,,1811,1665,,65.7,97.1,.402,.410,.536,43.8,56.3,8.8,6.7,.497,19.2,25.5,.284
37,Cal State Fullerton,16,6,10,.375,-6.32,-3.05,,5,9,,5,4,,1,5,,1232,1257,,72.7,107.3,.273,.345,.567,52.4,57.6,9.3,8.7,.543,16.7,29.0,.193
38,Cal State Northridge,22,9,13,.409,-8.69,-1.97,,5,9,,4,7,,4,4,,1586,1709,,70.9,109.0,.331,.400,.575,53.0,54.7,8.4,6.3,.540,16.4,28.8,.252
39,California,29,9,20,.310,4.89,9.75,,3,17,,6,8,,1,11,,1897,2008,,66.3,104.5,.335,.326,.556,50.6,51.5,9.3,9.0,.525,15.7,24.4,.239
40,California Baptist,23,13,10,.565,-5.25,-5.04,,6,6,,11,4,,2,5,,1820,1674,,71.1,101.8,.355,.332,.527,46.9,52.7,8.9,6.7,.499,14.8,25.2,.233
41,Campbell,27,17,10,.630,-6.82,-7.34,,11,6,,9,3,,6,7,,1917,1840,,65.8,102.1,.305,.379,.548,53.8,43.7,8.5,6.7,.517,18.8,30.2,.220
42,Canisius,13,7,6,.538,-8.61,-7.84,,7,5,,3,1,,4,4,,915,925,,71.5,99.5,.316,.311,.538,51.4,44.1,7.5,9.8,.505,18.0,26.8,.228
43,Central Arkansas,24,5,19,.208,-14.86,-1.99,,4,12,,4,5,,1,14,,1701,1933,,74.0,108.8,.292,.384,.556,48.9,57.2,12.6,8.8,.526,14.1,27.6,.214
44,Central Connecticut State,21,5,16,.238,-15.12,-6.27,,5,13,,3,6,,2,9,,1439,1625,,72.0,107.5,.304,.393,.563,55.3,57.3,10.7,8.1,.539,17.4,32.6,.212
45,Central Florida,23,11,12,.478,5.94,8.15,,8,10,,6,3,,4,8,,1546,1597,,68.0,101.6,.336,.384,.525,51.1,56.9,10.1,8.1,.493,16.8,31.5,.232
46,Central Michigan,23,7,16,.304,-12.34,-4.19,,3,13,,5,7,,2,9,,1766,1835,,74.9,106.5,.269,.397,.555,51.7,52.5,8.4,9.2,.524,16.2,30.5,.203
47,Charleston Southern,21,3,18,.143,-16.72,-6.22,,2,15,,1,9,,2,8,,1375,1550,,70.2,104.5,.339,.372,.533,50.5,49.5,12.5,11.7,.507,16.0,30.5,.224
48,Charlotte,25,9,16,.360,-5.68,-2.43,,5,11,,6,7,,3,8,,1587,1668,,64.6,100.8,.235,.386,.541,50.6,54.0,10.5,10.7,.512,16.8,24.4,.180
49,Chattanooga,26,18,8,.692,-1.54,-2.92,,9,7,,9,3,,9,4,,1888,1801,,68.6,99.9,.232,.356,.537,50.7,49.1,7.5,10.7,.515,17.0,24.5,.164
50,Chicago State,9,0,9,.000,-31.82,1.41,,,,,,,,0,7,,499,798,,71.2,124.5,.328,.367,.619,62.0,59.0,9.0,8.8,.601,13.9,37.9,.228
51,Cincinnati,23,12,11,.522,3.99,7.21,,8,6,,5,5,,5,5,,1585,1659,,71.3,101.2,.378,.351,.541,48.9,56.2,9.6,10.3,.496,16.6,25.3,.285
52,Clemson NCAA,24,16,8,.667,12.49,9.49,,10,6,,11,1,,2,5,,1558,1486,,64.9,95.0,.289,.409,.516,50.1,50.9,10.0,9.9,.487,19.0,26.9,.202
53,Cleveland State NCAA,27,19,8,.704,-5.12,-4.82,,16,4,,9,2,,8,5,,1914,1922,,67.6,103.0,.376,.424,.532,50.6,52.5,9.3,7.6,.490,17.1,32.2,.275
54,Coastal Carolina,26,18,8,.692,-2.74,-7.60,,9,5,,12,1,,3,5,,2067,1773,,72.3,93.4,.288,.453,.491,43.6,53.2,10.7,6.4,.460,16.7,25.8,.196
55,Colgate NCAA,16,14,2,.875,13.66,-1.90,,11,1,,8,1,,6,0,,1363,1114,,72.7,95.1,.263,.362,.487,46.8,42.7,7.5,7.4,.458,14.3,25.1,.180
56,College of Charleston,19,9,10,.474,-4.96,-3.13,,6,4,,8,6,,1,3,,1341,1329,,64.7,105.3,.329,.398,.550,50.6,51.8,7.2,8.9,.517,15.5,25.8,.238
57,Colorado NCAA,32,23,9,.719,18.88,9.57,,14,6,,11,1,,6,6,,2340,2042,,66.5,96.0,.291,.351,.514,46.8,48.8,7.1,8.1,.479,17.5,25.2,.212
58,Colorado State,28,20,8,.714,8.06,1.06,,14,4,,10,1,,6,4,,2072,1871,,69.5,96.1,.263,.435,.510,49.4,54.2,9.1,10.5,.490,17.4,26.8,.168
59,Columbia,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Connecticut NCAA,23,15,8,.652,15.77,8.59,,11,6,,7,3,,6,3,,1650,1485,,66.2,97.0,.368,.333,.509,46.4,47.1,8.2,6.8,.467,17.0,29.1,.260
61,Coppin State,22,9,13,.409,-12.37,-6.06,,8,4,,5,3,,4,9,,1602,1741,,79.3,99.7,.270,.408,.512,56.3,48.8,9.1,9.5,.479,17.4,32.5,.198
62,Cornell,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,Creighton NCAA,31,22,9,.710,16.28,8.54,,14,6,,11,3,,7,4,,2355,2115,,69.6,97.3,.255,.392,.499,50.6,52.7,7.9,8.3,.470,15.5,28.0,.179
64,Dartmouth,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,Davidson,22,13,9,.591,9.02,3.40,,7,4,,7,4,,4,2,,1579,1411,,63.6,100.4,.287,.409,.528,46.5,47.4,7.4,7.9,.496,14.7,21.9,.208
66,Dayton,24,14,10,.583,6.31,4.35,,9,7,,8,3,,4,6,,1674,1627,,66.2,99.8,.263,.378,.505,50.1,50.4,8.3,9.7,.485,15.0,29.0,.167
67,Delaware,15,7,8,.467,-5.19,-5.04,,5,4,,6,3,,1,4,,1013,1012,,67.8,99.5,.307,.343,.516,48.4,44.3,9.5,8.3,.481,14.9,25.9,.221
68,Delaware State,19,3,16,.158,-24.09,-6.33,,1,11,,3,6,,0,10,,1345,1629,,77.1,110.4,.430,.382,.572,53.5,54.2,10.9,11.1,.536,16.4,32.0,.304
69,Denver,21,2,19,.095,-16.40,-5.80,,1,13,,2,10,,0,9,,1466,1662,,71.3,109.6,.408,.386,.593,53.2,42.3,9.0,9.1,.551,16.9,26.3,.314
70,DePaul,19,5,14,.263,2.67,8.83,,2,13,,2,8,,2,5,,1250,1367,,70.6,100.5,.353,.406,.519,49.9,55.7,10.2,9.1,.480,17.2,31.6,.254
71,Detroit Mercy,22,12,10,.545,-3.66,-6.21,,10,6,,7,5,,5,5,,1683,1627,,68.2,107.8,.224,.425,.561,50.9,62.1,8.0,8.3,.541,16.1,28.9,.159
72,Drake NCAA,31,26,5,.839,9.42,-0.48,,15,3,,14,1,,9,2,,2354,1999,,66.8,95.8,.288,.360,.512,46.3,46.3,8.1,7.6,.478,16.7,24.9,.207
73,Drexel NCAA,20,12,8,.600,-0.97,-3.92,,4,5,,3,2,,4,5,,1407,1348,,66.0,102.0,.264,.330,.533,46.8,42.5,9.3,8.9,.501,14.2,23.9,.197
74,Duke,24,13,11,.542,13.04,8.33,,9,9,,8,5,,3,6,,1824,1711,,69.1,102.1,.319,.323,.543,48.7,48.8,9.1,10.2,.513,17.4,28.9,.225
75,Duquesne,18,9,9,.500,2.32,2.49,,7,7,,5,2,,2,5,,1205,1208,,68.4,98.2,.355,.391,.511,49.8,56.9,9.9,8.5,.473,16.9,30.1,.249
76,East Carolina,19,8,11,.421,1.00,3.83,,2,10,,7,6,,1,4,,1269,1291,,68.9,98.0,.376,.425,.531,51.0,56.1,9.6,8.3,.492,18.5,27.3,.267
77,East Tennessee State,25,13,12,.520,1.65,0.30,,8,7,,8,4,,3,5,,1736,1654,,67.6,97.4,.313,.450,.525,47.8,56.0,9.5,9.2,.495,17.9,25.7,.217
78,Eastern Illinois,27,9,18,.333,-12.71,-7.19,,6,14,,5,7,,4,11,,1874,2023,,70.2,105.3,.310,.373,.551,51.1,55.4,10.4,7.6,.519,16.4,29.5,.226
79,Eastern Kentucky,29,22,7,.759,-2.68,-8.24,,15,5,,10,2,,9,4,,2372,2137,,76.2,95.1,.315,.357,.536,52.5,57.4,8.0,6.9,.502,21.8,29.6,.228
80,Eastern Michigan,18,6,12,.333,-14.23,-1.23,,3,11,,5,4,,1,8,,1267,1362,,71.4,106.0,.254,.430,.575,53.3,63.2,8.4,6.2,.559,19.0,29.3,.171
81,Eastern Washington NCAA,24,16,8,.667,4.03,-3.15,,12,3,,7,2,,6,5,,1879,1690,,71.8,98.0,.271,.358,.506,49.3,45.1,8.0,6.2,.473,14.3,25.5,.196
82,Elon,19,10,9,.526,-5.32,-4.43,,4,7,,4,2,,3,6,,1249,1235,,66.8,97.3,.408,.411,.525,49.3,43.9,9.4,10.2,.493,16.7,21.9,.268
83,Evansville,25,9,16,.360,-4.85,-0.01,,7,11,,8,4,,1,10,,1619,1740,,62.4,110.0,.343,.292,.596,54.4,43.4,8.2,8.5,.574,16.5,24.1,.239
84,Fairfield,27,10,17,.370,-11.46,-6.57,,7,11,,4,8,,3,8,,1668,1800,,65.2,101.2,.307,.334,.518,49.4,49.8,9.3,10.0,.491,14.3,26.6,.204
85,Fairleigh Dickinson,24,9,15,.375,-10.17,-6.46,,8,10,,4,6,,5,9,,1801,1890,,71.9,108.3,.339,.385,.557,52.2,58.4,9.6,8.7,.530,16.6,33.1,.234
86,Florida NCAA,25,15,10,.600,13.70,9.82,,9,7,,6,3,,5,5,,1854,1757,,70.6,99.1,.351,.362,.516,48.5,51.3,10.7,8.9,.478,17.3,30.2,.249
87,Florida A&M,20,8,12,.400,-12.35,-9.55,,7,5,,4,1,,4,10,,1314,1370,,70.9,96.6,.339,.363,.508,50.1,48.2,10.4,6.4,.479,18.4,31.8,.222
88,Florida Atlantic,23,13,10,.565,-2.05,-4.94,,7,5,,7,1,,4,7,,1796,1537,,70.7,94.1,.347,.365,.512,44.6,44.8,7.6,7.3,.476,17.9,23.1,.241
89,Florida Gulf Coast,18,10,8,.556,-9.63,-7.13,,4,5,,7,4,,2,2,,1292,1242,,72.5,95.2,.255,.374,.506,49.1,46.2,9.8,10.0,.479,17.5,27.9,.175
90,Florida International,26,9,17,.346,-11.20,-3.24,,2,15,,7,8,,2,9,,1914,1985,,72.8,103.4,.329,.317,.559,54.0,46.2,9.5,9.1,.529,19.5,32.4,.235
91,Florida State NCAA,25,18,7,.720,17.12,9.16,,11,4,,12,1,,3,4,,1929,1730,,70.0,97.9,.352,.395,.506,47.4,51.4,9.8,7.3,.461,16.8,31.0,.258
92,Fordham,14,2,12,.143,-11.69,3.09,,2,11,,2,5,,0,6,,725,932,,64.2,103.7,.278,.478,.540,56.5,65.4,10.6,8.8,.515,16.7,30.4,.191
93,Fresno State,24,12,12,.500,-3.57,0.07,,9,11,,7,5,,4,6,,1591,1618,,66.9,100.2,.322,.383,.536,47.6,46.6,9.9,9.6,.500,17.2,25.3,.236
94,Furman,25,16,9,.640,5.99,-1.69,,10,5,,11,1,,5,7,,1990,1723,,70.9,96.8,.294,.388,.525,48.4,51.3,10.1,8.7,.504,18.4,25.8,.189
95,Gardner-Webb,26,11,15,.423,-3.87,-6.14,,10,10,,7,4,,4,11,,1837,1778,,67.0,102.1,.365,.407,.528,50.5,55.9,8.2,10.0,.486,15.9,28.1,.267
96,George Mason,22,13,9,.591,1.91,0.48,,8,6,,7,3,,3,4,,1569,1538,,69.2,98.2,.282,.358,.532,48.1,44.3,9.2,6.6,.501,17.7,24.3,.204
97,George Washington,17,5,12,.294,-5.75,-1.57,,3,5,,3,6,,1,5,,1158,1229,,68.9,104.2,.250,.365,.531,50.7,54.4,10.3,10.1,.510,14.6,28.5,.168
98,Georgetown NCAA,26,13,13,.500,10.13,10.36,,7,9,,7,6,,2,6,,1857,1863,,70.4,101.4,.259,.398,.516,46.7,57.4,10.7,7.9,.489,14.2,26.8,.179
99,Georgia,26,14,12,.538,6.62,8.02,,7,11,,12,5,,2,6,,2014,2027,,75.7,102.4,.310,.374,.549,49.2,48.2,11.3,10.5,.521,18.9,31.4,.218
100,Georgia Southern,26,13,13,.500,-10.22,-6.26,,7,9,,9,4,,4,8,,1860,1762,,68.4,96.3,.305,.391,.524,48.1,44.4,10.2,7.8,.492,19.6,28.2,.216
101,Georgia State,22,16,6,.727,-1.70,-4.60,,8,4,,9,1,,5,4,,1767,1599,,71.2,99.9,.327,.408,.516,49.6,48.4,8.6,7.1,.482,17.3,31.5,.228
102,Georgia Tech NCAA,26,17,9,.654,12.79,7.91,,11,6,,11,3,,4,5,,1948,1821,,67.9,100.8,.289,.353,.550,53.1,55.1,7.8,7.6,.524,19.8,30.1,.203
103,Gonzaga NCAA,32,31,1,.969,27.20,5.92,,15,0,,12,0,,7,0,,2911,2230,,74.6,93.1,.257,.337,.505,45.0,45.5,8.1,6.8,.477,17.3,23.1,.181
104,Grambling,24,12,12,.500,-14.27,-12.49,,9,6,,6,4,,5,7,,1617,1649,,72.1,94.8,.378,.381,.500,51.5,62.4,10.6,11.6,.464,17.9,30.4,.252
105,Grand Canyon NCAA,24,17,7,.708,5.11,-3.46,,9,3,,10,3,,5,1,,1812,1491,,68.2,91.1,.292,.419,.481,43.2,46.3,8.3,5.7,.445,15.3,22.0,.207
106,Green Bay,25,8,17,.320,-10.15,-5.23,,8,12,,6,6,,2,11,,1790,1913,,67.7,109.8,.319,.343,.566,52.4,44.9,8.1,6.7,.535,14.8,29.0,.232
107,Hampton,25,11,14,.440,-13.67,-9.27,,9,9,,5,7,,6,7,,1721,1831,,70.1,104.5,.354,.378,.527,54.1,49.9,9.2,7.7,.492,15.3,31.7,.247
108,Hartford NCAA,24,15,9,.625,-3.45,-4.95,,8,6,,10,1,,5,6,,1570,1534,,67.0,95.3,.244,.409,.500,51.3,48.4,8.6,11.1,.477,17.3,28.8,.162
109,Harvard,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,Hawaii,21,11,10,.524,-2.98,-2.72,,9,9,,7,5,,4,4,,1503,1452,,68.4,99.3,.280,.303,.525,47.3,40.7,10.1,7.7,.493,15.5,24.5,.204
111,High Point,24,9,15,.375,-10.78,-7.58,,6,11,,5,5,,4,10,,1600,1677,,67.4,103.1,.341,.449,.550,49.0,58.2,9.2,10.6,.523,17.6,28.2,.232
112,Hofstra,23,13,10,.565,-2.77,-2.94,,8,6,,7,3,,5,6,,1683,1679,,68.9,105.4,.258,.381,.541,50.0,60.4,8.5,8.8,.511,15.1,28.9,.192
113,Holy Cross,16,5,11,.313,-4.99,0.45,,5,11,,2,7,,3,4,,1130,1217,,69.9,107.9,.352,.331,.558,52.9,48.6,9.8,8.3,.526,16.2,31.4,.252
114,Houston NCAA,32,28,4,.875,21.66,5.37,,14,3,,15,0,,5,3,,2434,1863,,66.1,88.1,.405,.381,.476,43.8,53.6,7.5,7.0,.433,18.8,26.8,.268
115,Houston Christian,25,6,19,.240,-16.72,-5.72,,4,11,,4,6,,1,12,,1776,2007,,74.2,107.6,.282,.385,.563,52.9,53.1,12.0,8.8,.537,16.6,31.2,.203
116,Howard,5,1,4,.200,-14.26,-2.51,,,,,1,1,,,,,363,424,,73.1,115.8,.303,.411,.556,52.8,62.8,11.2,9.4,.542,10.4,30.6,.189
117,Idaho,22,1,21,.045,-18.32,-2.91,,1,17,,1,9,,0,11,,1343,1682,,67.4,112.1,.358,.367,.578,53.4,48.6,13.1,8.6,.543,15.0,29.7,.267
118,Idaho State,24,13,11,.542,-8.39,-5.71,,8,6,,8,3,,5,5,,1637,1481,,66.2,92.2,.330,.315,.494,45.3,44.7,10.8,5.9,.458,16.8,24.7,.226
119,Illinois NCAA,31,24,7,.774,23.25,11.34,,16,4,,11,2,,9,3,,2497,2128,,71.2,95.2,.301,.326,.497,43.2,45.1,9.3,9.3,.465,14.3,21.9,.207
120,Illinois State,25,7,18,.280,-5.45,0.38,,4,14,,3,8,,3,9,,1799,1870,,70.7,104.2,.257,.415,.539,50.5,57.5,9.8,6.8,.512,14.7,26.1,.186
121,Illinois-Chicago,22,9,13,.409,-12.06,-7.42,,6,10,,7,4,,2,9,,1489,1591,,69.6,102.7,.339,.267,.514,51.6,44.5,9.1,7.3,.480,12.4,27.3,.233
122,Incarnate Word,22,8,14,.364,-15.91,-8.33,,5,9,,5,7,,3,6,,1495,1578,,68.2,104.6,.323,.326,.541,52.9,53.4,9.7,9.2,.513,16.3,30.6,.222
123,Indiana,27,12,15,.444,12.79,12.45,,7,12,,6,6,,3,7,,1882,1873,,67.1,100.1,.335,.376,.525,51.0,48.7,8.5,9.6,.488,15.6,27.3,.240
124,Indiana State,25,15,10,.600,2.04,1.91,,11,7,,9,3,,5,6,,1662,1645,,66.8,98.6,.273,.380,.540,51.1,54.7,7.7,7.4,.515,19.4,26.5,.191
125,Iona NCAA,18,12,6,.667,-1.20,-6.42,,6,3,,4,2,,4,3,,1283,1189,,69.9,94.5,.461,.375,.506,46.5,53.4,10.7,7.3,.460,17.4,26.4,.316
126,Iowa NCAA,31,22,9,.710,21.40,10.43,,14,6,,14,2,,6,4,,2595,2255,,71.0,102.1,.222,.395,.510,48.2,60.2,7.5,8.3,.488,13.8,28.7,.150
127,Iowa State,24,2,22,.083,-0.72,10.40,,0,18,,2,10,,0,11,,1574,1841,,70.5,108.8,.362,.342,.558,54.6,48.8,11.5,9.0,.520,15.9,33.1,.268
128,IUPUI,18,8,10,.444,-11.65,-7.03,,7,9,,4,5,,4,5,,1281,1364,,72.7,104.3,.351,.347,.563,51.4,47.1,9.3,5.8,.527,16.9,25.3,.258
129,Jackson State,18,12,6,.667,-11.27,-14.05,,11,0,,6,0,,5,5,,1181,1131,,70.5,87.9,.411,.283,.484,48.8,45.2,9.2,8.2,.437,19.5,26.5,.283
130,Jacksonville,24,11,13,.458,-11.15,-6.74,,5,9,,7,5,,4,8,,1622,1668,,69.5,99.4,.264,.394,.529,52.0,50.7,9.1,7.7,.504,18.2,28.9,.183
131,Jacksonville State,27,18,9,.667,-3.02,-6.06,,13,6,,8,3,,7,5,,2005,1851,,68.0,99.5,.251,.417,.504,46.6,52.4,8.9,7.6,.479,14.3,27.7,.169
132,James Madison,20,13,7,.650,-0.11,-3.17,,8,2,,10,3,,3,3,,1562,1409,,72.4,97.3,.321,.464,.525,49.8,55.2,8.2,9.0,.485,19.3,28.7,.239
133,Kansas NCAA,30,21,9,.700,15.29,10.26,,12,6,,14,1,,4,6,,2191,2010,,69.7,95.7,.266,.378,.510,48.0,48.4,8.6,7.8,.478,17.5,26.1,.192
134,Kansas City,24,11,13,.458,-4.92,-2.67,,7,7,,8,3,,2,8,,1683,1502,,66.5,94.1,.516,.374,.539,49.7,53.5,8.0,8.4,.494,21.4,24.0,.356
135,Kansas State,29,9,20,.310,0.76,9.04,,4,14,,6,12,,2,7,,1792,2037,,66.5,105.5,.315,.406,.566,50.1,54.4,11.8,9.7,.534,17.7,28.0,.233
136,Kennesaw State,24,5,19,.208,-14.15,-3.67,,2,13,,4,9,,0,9,,1571,1672,,69.7,99.9,.328,.334,.539,50.0,41.3,9.9,7.0,.505,16.5,23.6,.237
137,Kent State,23,15,8,.652,1.74,-1.90,,12,6,,9,2,,6,5,,1764,1635,,70.9,99.8,.282,.397,.521,46.3,50.3,9.4,6.9,.491,16.0,27.8,.199
138,Kentucky,25,9,16,.360,11.77,11.49,,8,9,,5,6,,4,7,,1761,1754,,70.0,99.3,.297,.345,.505,48.8,48.9,8.7,9.1,.467,15.4,30.5,.220
139,La Salle,25,9,16,.360,-3.57,2.85,,6,11,,6,3,,3,11,,1702,1838,,69.7,105.0,.354,.377,.555,51.5,56.9,10.3,8.3,.517,17.1,29.0,.263
140,Lafayette,15,9,6,.600,-5.38,-6.38,,9,5,,6,3,,3,3,,1165,1150,,70.2,105.7,.337,.301,.539,52.7,47.9,7.0,7.9,.509,14.0,28.5,.233
141,Lamar,28,10,18,.357,-13.10,-6.57,,7,10,,5,5,,3,11,,1843,2026,,69.8,102.7,.275,.355,.545,51.6,56.2,9.9,7.9,.523,17.5,28.7,.186
142,Lehigh,15,4,11,.267,-12.85,-4.58,,4,10,,1,5,,3,6,,1025,1149,,71.3,106.5,.328,.345,.566,50.6,51.5,9.8,7.3,.532,15.2,23.8,.243
143,Liberty NCAA,29,23,6,.793,4.06,-6.14,,11,2,,13,0,,5,3,,2157,1739,,64.9,92.4,.281,.358,.495,47.1,41.6,8.3,7.6,.464,16.3,21.1,.194
144,Lipscomb,27,15,12,.556,-7.07,-5.63,,9,6,,10,4,,4,7,,1922,1848,,68.4,99.7,.212,.427,.523,50.4,49.4,8.6,8.9,.501,16.4,26.5,.149
