Rk,School,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G
141,Lafayette,0.324,-7.83,-4.53,-0.03,158,-0.014,-0.0719999999999999,-4,0,0,0,0,0,0,0,0.3888888888888889,0.4166666666666667,0.23809523809523808,1.2058823529411764,4.647058823529412,-0.9705882352941176,1.6176470588235294,-2.5588235294117645,-2.264705882352941,0.029411764705882353,-2.588235294117647,2.5294117647058822,-0.47058823529411764,0.35294117647058826,-0.20588235294117646,0.9411764705882353
142,Lamar,0.29,-17.4,-7.65,-0.016,-263,-0.021,0.0339999999999999,-7,0,0,0,0,0,0,0,0.2777777777777778,0.4,0.14285714285714285,-3.2580645161290325,-8.483870967741936,-2.129032258064516,-2.7419354838709675,0.8387096774193549,0.3225806451612903,-0.3870967741935484,0.2903225806451613,-3.935483870967742,-1.6774193548387097,-0.41935483870967744,1.903225806451613,-1.0
143,Lehigh,0.533,-9.08,-6.04,0.01,-36,0.0279999999999999,0.0649999999999999,0,0,0,0,0,0,0,0,0.6111111111111112,0.6,0.4666666666666667,0.16666666666666666,-1.2,-0.5666666666666667,-2.6666666666666665,1.3666666666666667,0.36666666666666664,-2.533333333333333,-2.6,0.1,0.36666666666666664,-0.6333333333333333,0.0,1.3
144,Liberty,0.75,8.36,-1.91,0.0549999999999999,318,0.0389999999999999,-0.007,13,0,0,0,0,0,0,0,0.8333333333333334,0.95,0.46153846153846156,4.055555555555555,8.833333333333334,4.75,3.9166666666666665,0.19444444444444445,0.3888888888888889,1.5833333333333333,3.611111111111111,7.027777777777778,0.5833333333333334,-0.2777777777777778,-2.638888888888889,-0.8055555555555556
145,Lindenwood,0.344,-14.8,-6.35,-0.013,-135,0.0179999999999999,0.036,-5,0,0,0,0,0,0,0,0.3333333333333333,0.6923076923076923,0.125,-1.0625,-4.21875,-1.34375,-1.40625,-0.5,-1.5625,-1.71875,-3.3125,-2.53125,-0.59375,0.1875,0.375,0.625
146,Lipscomb,0.606,-1.95,-4.02,0.0479999999999999,-46,0.0219999999999999,0.002,5,0,0,0,0,0,0,0,0.6111111111111112,0.8666666666666667,0.3888888888888889,0.030303030303030304,-1.393939393939394,2.3333333333333335,-1.2424242424242424,0.696969696969697,0.9090909090909091,0.030303030303030304,3.1515151515151514,3.303030303030303,-0.7575757575757576,0.06060606060606061,0.48484848484848486,-0.6363636363636364
147,Little Rock,0.323,-12.62,-6.97,-0.0329999999999999,-122,-0.066,0.0659999999999999,-4,0,0,0,0,0,0,0,0.3333333333333333,0.6153846153846154,0.1111111111111111,-2.7419354838709675,-3.935483870967742,-0.8064516129032258,2.5161290322580645,0.3548387096774194,-1.4838709677419355,0.5483870967741935,-0.5483870967741935,0.06451612903225806,0.4838709677419355,-1.4193548387096775,-0.7419354838709677,1.3548387096774193
148,Long Beach State,0.515,-0.58,-0.42,0.033,-326,-0.041,-0.0529999999999999,2,0,0,0,0,0,0,0,0.55,0.6428571428571429,0.4,-3.9393939393939394,-9.878787878787879,2.484848484848485,0.9090909090909091,1.0606060606060606,3.0,2.393939393939394,5.848484848484849,0.5151515151515151,-0.12121212121212122,0.12121212121212122,0.09090909090909091,-1.5757575757575757
149,Long Island University,0.103,-24.46,-6.61,-0.0479999999999999,-211,-0.0229999999999999,-0.017,-14,0,0,0,0,0,0,0,0.0625,0.16666666666666666,0.06666666666666667,-2.9655172413793105,-7.275862068965517,-4.620689655172414,-3.8620689655172415,-1.0344827586206897,-1.0689655172413792,-1.0689655172413792,-2.793103448275862,-2.896551724137931,-2.1379310344827585,-0.4482758620689655,3.586206896551724,0.6896551724137931
150,Longwood,0.625,-1.75,-6.35,0.017,-37,0.004,0.004,6,0,0,0,0,0,0,0,0.6666666666666666,0.8,0.5,-0.3125,-1.15625,2.9375,4.5,1.375,1.8125,2.6875,3.1875,0.28125,0.53125,-1.125,-2.5625,-0.46875
