Rk,School,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
22,Belmont,69.0,6.6000000000000085,-0.0399999999999999,0.0759999999999999,0.0419999999999999,-3.200000000000003,5.0,1.799999999999999,-1.9000000000000004,0.043,-1.3000000000000007,-4.600000000000001,-0.012
23,Bethune-Cookman,69.5,-10.299999999999995,-0.0289999999999999,-0.0429999999999999,-0.047,-7.599999999999994,-5.300000000000004,0.0,-1.7999999999999998,-0.046,-0.6000000000000014,-6.299999999999997,-0.032
24,Binghamton,67.0,-4.0,-0.0499999999999999,-0.0439999999999999,-0.003,2.0,4.299999999999997,-4.000000000000001,0.7000000000000002,0.005,2.8999999999999986,1.0,-0.041
25,Boise State,66.8,11.0,0.0299999999999999,0.007,0.05,5.200000000000003,-1.6000000000000014,-0.2000000000000001,-1.0,0.048,-0.9000000000000004,3.599999999999998,0.03
26,Boston College,66.7,-5.400000000000006,-0.003,-0.08,-0.025,-1.4000000000000057,1.3999999999999986,-0.4000000000000003,1.9000000000000004,-0.028,0.1000000000000014,-0.8000000000000007,-0.002
27,Boston University,66.3,-0.2000000000000028,-0.074,-0.001,-0.02,2.5999999999999943,-5.5,0.3000000000000007,-3.5,-0.023,-0.8999999999999986,4.300000000000001,-0.037
28,Bowling Green State,71.2,-3.5,0.003,-0.027,-0.0189999999999999,1.5999999999999943,-1.1000000000000014,0.0999999999999996,-0.9000000000000004,-0.022,0.7000000000000011,2.0,0.001
29,Bradley,65.9,12.0,-0.0409999999999999,0.004,0.041,5.599999999999994,1.9000000000000057,0.7000000000000011,4.800000000000001,0.063,-1.5999999999999996,5.300000000000001,-0.0539999999999999
30,Brigham Young,70.9,7.899999999999991,-0.0509999999999999,0.026,0.023,8.0,4.699999999999996,0.200000000000001,4.1000000000000005,0.027,0.0,7.900000000000002,-0.0289999999999999
31,Brown,69.9,0.3999999999999915,0.0289999999999999,0.028,-0.011,0.5999999999999943,7.299999999999997,0.5,0.1999999999999993,-0.005,-0.8000000000000007,1.6000000000000014,0.0
32,Bryant,73.0,8.599999999999994,0.023,0.003,0.0479999999999999,7.200000000000003,-8.200000000000003,-0.4000000000000003,1.5,0.047,1.0999999999999996,5.300000000000001,0.0269999999999999
33,Bucknell,66.4,-1.5,-0.009,0.016,0.024,3.0,-1.8000000000000045,-3.3000000000000007,1.1000000000000014,0.017,4.100000000000001,1.0,0.014
34,Buffalo,74.2,-0.2000000000000028,-0.0349999999999999,-0.01,-0.009,3.5999999999999943,-1.3000000000000045,1.8999999999999984,0.1999999999999993,-0.007,-0.1000000000000014,4.0,-0.0239999999999999
35,Butler,67.2,-4.0,0.034,0.0259999999999999,0.002,-9.599999999999994,-0.2000000000000028,-0.1999999999999993,1.6999999999999993,-0.006,-0.1999999999999993,-10.5,0.033
36,Cal Poly,65.1,-7.799999999999997,-0.1049999999999999,-0.006,-0.033,0.5999999999999943,-3.299999999999997,-1.0999999999999996,-1.200000000000001,-0.0299999999999999,1.8999999999999984,1.1000000000000014,-0.0689999999999999
37,Cal State Bakersfield,63.4,-6.5,-0.134,-0.177,-0.047,-0.5999999999999943,-4.799999999999997,0.5,4.5,-0.0459999999999999,-1.0,0.6000000000000014,-0.0829999999999999
38,Cal State Fullerton,65.5,6.0,0.0499999999999999,-0.01,0.022,-2.0,-5.699999999999996,0.6999999999999993,-0.8999999999999995,0.023,-2.6999999999999997,-2.0,0.0279999999999999
39,Cal State Northridge,65.7,-7.900000000000006,-0.032,-0.0479999999999999,-0.035,-2.799999999999997,-8.699999999999996,1.3000000000000007,1.799999999999999,-0.0359999999999999,0.6999999999999993,-2.0,-0.0269999999999999
40,California,64.3,-18.099999999999994,-0.011,-0.074,-0.069,-6.0,-5.100000000000001,-1.6000000000000003,-2.0,-0.079,3.6000000000000014,-5.099999999999998,-0.006
41,California Baptist,65.9,6.199999999999989,0.023,0.1139999999999999,0.017,4.599999999999994,11.9,-1.6000000000000003,0.0999999999999996,0.026,0.3000000000000007,5.299999999999997,-0.003
42,Campbell,64.6,2.0,0.077,-0.0309999999999999,0.0119999999999999,-0.7999999999999972,1.2000000000000028,0.3000000000000007,-1.5,0.005,-0.5,-1.8000000000000007,0.056
43,Canisius,67.5,-2.800000000000012,-0.026,0.089,-0.027,-3.200000000000003,7.399999999999999,-1.0,-2.3000000000000007,-0.033,-1.6999999999999993,-1.1999999999999993,-0.01
44,Central Arkansas,72.7,-11.600000000000009,-0.0479999999999999,0.0199999999999999,-0.0559999999999999,-3.5999999999999943,0.1000000000000014,-1.0,-0.8000000000000007,-0.063,1.0,-1.7000000000000028,-0.0229999999999999
45,Central Connecticut State,65.7,-6.299999999999997,-0.031,-0.015,-0.036,-1.0,-4.399999999999999,-1.6999999999999993,1.5999999999999996,-0.032,0.9000000000000004,0.3000000000000007,-0.032
46,Central Florida,66.1,8.900000000000006,-0.045,0.0339999999999999,0.022,2.5999999999999943,1.8999999999999984,1.4000000000000004,2.9000000000000004,0.023,-2.3000000000000007,2.900000000000002,-0.0189999999999999
47,Central Michigan,69.0,-10.5,-0.016,-0.0409999999999999,-0.031,-0.4000000000000057,-4.5,-3.6,3.3000000000000007,-0.038,3.299999999999997,-0.5,-0.006
48,Charleston Southern,67.1,-2.5,-0.0849999999999999,-0.008,-0.0259999999999999,2.0,-5.600000000000001,-0.6999999999999993,-0.2999999999999998,-0.021,0.3000000000000007,3.200000000000003,-0.059
49,Charlotte,61.5,7.0,0.009,0.0329999999999999,0.0469999999999999,-0.4000000000000057,11.5,0.1000000000000014,-1.3000000000000007,0.049,-0.5,-2.099999999999998,0.012
50,Chattanooga,68.9,7.400000000000006,0.0339999999999999,0.093,0.0449999999999999,3.4000000000000057,12.5,-0.6999999999999993,1.4000000000000004,0.056,1.4000000000000004,2.1999999999999997,0.009
51,Chicago State,66.8,-4.0,-0.01,0.0489999999999999,-0.011,2.4000000000000057,-5.600000000000001,-1.5999999999999996,-3.6,-0.016,2.5,2.6000000000000014,0.002
52,Cincinnati,69.9,11.099999999999994,-0.0279999999999999,0.08,0.03,3.5999999999999943,3.9000000000000057,1.4000000000000004,2.3,0.041,-2.1999999999999997,3.799999999999997,-0.03
53,Clemson,68.1,10.0,-0.002,-0.0049999999999999,0.0659999999999999,3.0,4.399999999999999,-0.6999999999999993,1.5999999999999996,0.068,0.0999999999999996,-0.9000000000000021,0.0129999999999999
54,Cleveland State,66.5,4.5,-0.011,-0.1029999999999999,0.003,-0.2000000000000028,-1.2999999999999972,1.0999999999999996,0.5999999999999996,0.012,-2.8999999999999986,0.0,-0.0229999999999999
55,Coastal Carolina,69.1,-1.0,0.0089999999999999,-0.079,-0.003,2.4000000000000057,-8.399999999999999,-0.8000000000000007,1.0999999999999996,-0.014,0.7999999999999989,1.7000000000000028,0.0249999999999999
56,Colgate,68.2,12.799999999999995,0.07,-0.018,0.0549999999999999,3.4000000000000057,6.600000000000001,1.5999999999999996,-0.4999999999999991,0.0599999999999999,-2.700000000000001,1.3000000000000007,0.0409999999999999
57,College of Charleston,70.7,18.099999999999994,0.08,0.1549999999999999,0.046,8.599999999999994,4.099999999999994,2.5,-3.499999999999999,0.035,-3.0000000000000018,9.800000000000004,0.0759999999999999
58,Colorado,69.6,4.0,-0.015,0.0049999999999999,0.005,5.0,4.099999999999994,0.5,-0.5999999999999996,0.01,-0.7000000000000028,5.699999999999999,-0.018
59,Colorado State,66.4,1.6000000000000083,0.0,-0.0499999999999999,0.0309999999999999,-3.799999999999997,11.299999999999995,-0.0999999999999996,-1.9999999999999991,0.034,-0.5999999999999996,-7.100000000000001,0.002
60,Columbia,70.6,-11.100000000000009,0.0039999999999999,0.059,-0.039,-6.799999999999997,-5.700000000000003,0.0999999999999996,-7.199999999999999,-0.0479999999999999,1.3000000000000007,-5.899999999999999,0.006
61,Connecticut,68.4,21.10000000000001,-0.07,0.1129999999999999,0.0789999999999999,13.400000000000006,21.5,-0.5,4.999999999999999,0.095,-0.5,12.4,-0.043
62,Coppin State,73.1,-15.0,0.0299999999999999,0.029,-0.0169999999999999,-15.400000000000006,-12.200000000000005,0.3000000000000007,-3.1000000000000005,-0.022,2.8000000000000007,-17.1,0.02
63,Cornell,72.5,7.699999999999989,-0.017,0.0939999999999999,0.013,0.0,1.0,4.4,-3.500000000000001,0.015,-4.199999999999999,0.8999999999999986,-0.009
64,Creighton,69.3,11.5,0.0869999999999999,0.122,0.0799999999999999,5.400000000000006,12.599999999999994,-1.2000000000000002,1.0,0.071,2.6,1.8000000000000007,0.079
65,Dartmouth,70.8,-1.4000000000000057,-0.007,0.073,0.008,-0.7999999999999972,6.100000000000001,-4.1,1.3000000000000007,0.013,2.4999999999999982,-1.3000000000000007,-0.013
66,Davidson,66.1,1.8000000000000114,0.075,0.006,0.013,-2.5999999999999943,4.700000000000003,-0.9000000000000004,-7.5,0.0,-0.7999999999999989,-3.099999999999998,0.068
67,Dayton,63.6,11.900000000000006,0.1159999999999999,-0.014,0.08,7.599999999999994,13.6,-1.5,5.6,0.08,2.5,3.8000000000000007,0.0799999999999999
68,Delaware,67.4,-1.6000000000000083,0.041,0.02,-0.009,-4.799999999999997,-5.699999999999996,1.0999999999999996,1.4000000000000004,-0.015,-1.599999999999998,-4.300000000000001,0.032
69,Delaware State,69.6,-15.5,-0.095,-0.1089999999999999,-0.0829999999999999,0.4000000000000057,-9.699999999999996,-1.299999999999999,-0.7000000000000011,-0.087,1.8999999999999984,2.3999999999999986,-0.067
70,Denver,69.1,-3.4000000000000057,0.1459999999999999,-0.145,0.0199999999999999,6.200000000000003,-7.899999999999999,-1.6999999999999993,-0.7999999999999989,0.015,4.899999999999999,2.6000000000000014,0.094
71,DePaul,69.8,-8.599999999999994,-0.0809999999999999,0.031,-0.02,-8.599999999999994,2.6000000000000014,-1.1999999999999993,3.0,-0.019,0.9000000000000021,-8.3,-0.05
72,Detroit Mercy,67.8,1.8999999999999917,-0.0089999999999999,0.0399999999999999,-0.0149999999999999,5.0,-5.100000000000001,-0.5,-2.4000000000000004,-0.018,-0.4000000000000003,6.5,-0.003
73,Drake,67.0,15.900000000000006,0.009,-0.01,0.0739999999999999,4.400000000000006,6.600000000000001,0.0999999999999996,1.2000000000000002,0.073,-1.8999999999999984,2.1000000000000014,0.0239999999999999
74,Drexel,64.0,6.6000000000000085,0.0539999999999999,0.12,0.022,3.200000000000003,1.1999999999999955,-0.3000000000000007,0.0,0.023,-0.7000000000000011,3.3000000000000007,0.032
75,Duke,65.5,12.799999999999995,0.062,-0.003,0.053,11.400000000000006,7.700000000000003,-0.7000000000000011,2.3999999999999986,0.0509999999999999,0.9000000000000004,9.9,0.048
76,Duquesne,69.4,5.200000000000003,-0.0869999999999999,0.065,-0.002,-0.7999999999999972,3.699999999999996,3.1,1.8000000000000007,0.006,-3.200000000000001,0.2999999999999971,-0.061
77,East Carolina,68.6,-2.3999999999999915,0.0399999999999999,0.071,-0.019,3.0,6.399999999999999,0.0,-3.5,-0.021,1.200000000000001,4.100000000000001,0.018
78,East Tennessee State,66.7,0.2000000000000028,0.0359999999999999,-0.079,-0.002,2.5999999999999943,-3.1000000000000014,-1.5,3.2,0.004,0.9000000000000004,2.3999999999999986,0.008
79,Eastern Illinois,70.7,-4.5,0.008,-0.1519999999999999,-0.024,-5.599999999999994,-3.0,2.6000000000000014,1.799999999999999,-0.019,-1.1999999999999993,-5.5,-0.014
80,Eastern Kentucky,72.0,6.899999999999992,-0.016,-0.024,-0.004,3.799999999999997,-3.5,2.0,5.999999999999999,0.007,-3.5,5.100000000000001,-0.032
81,Eastern Michigan,70.3,-12.099999999999994,-0.0349999999999999,-0.0819999999999999,-0.0489999999999999,-8.200000000000003,-9.599999999999994,-0.0999999999999996,-0.8999999999999995,-0.063,-0.1999999999999993,-7.5,-0.005
82,Eastern Washington,68.9,7.600000000000008,0.019,0.0,0.0659999999999999,7.400000000000006,6.700000000000003,-1.8000000000000007,3.5,0.0719999999999999,3.1,3.599999999999998,0.016
83,Elon,67.0,-9.200000000000005,-0.002,-0.0479999999999999,-0.024,-3.200000000000003,-6.200000000000003,-0.0999999999999996,-2.3,-0.028,1.5,-4.100000000000001,-0.001
84,Evansville,69.8,-19.5,-0.007,-0.0759999999999999,-0.1119999999999999,-9.799999999999995,-12.9,1.6999999999999993,-1.2000000000000002,-0.106,-1.099999999999998,-4.800000000000001,-0.044
85,Fairfield,64.9,-1.5999999999999943,0.0969999999999999,0.0529999999999999,-0.009,-0.7999999999999972,-0.8000000000000043,-0.6999999999999993,-0.0999999999999996,-0.0229999999999999,0.0999999999999996,-0.5,0.072
86,Fairleigh Dickinson,69.8,4.6000000000000085,-0.064,-0.019,-0.0249999999999999,0.5999999999999943,-4.599999999999994,3.1000000000000014,-4.0,-0.024,-5.199999999999999,2.8999999999999986,-0.045
87,Florida,69.7,3.700000000000003,0.0529999999999999,0.064,0.033,-5.400000000000006,4.299999999999997,0.2999999999999989,3.8000000000000007,0.0309999999999999,-1.0,-6.899999999999999,0.041
88,Florida A&M,66.5,-17.10000000000001,-0.1159999999999999,0.003,-0.054,-4.400000000000006,-3.1000000000000014,-2.4000000000000004,-0.6000000000000014,-0.0569999999999999,4.800000000000001,-4.199999999999999,-0.0699999999999999
89,Florida Atlantic,68.5,18.099999999999994,0.0309999999999999,0.091,0.0779999999999999,8.400000000000006,17.0,1.0,-0.0999999999999996,0.088,-0.8999999999999986,6.600000000000001,0.0189999999999999
90,Florida Gulf Coast,66.7,2.6999999999999886,-0.004,0.038,0.016,-0.7999999999999972,-0.1000000000000014,1.6999999999999993,0.5,0.013,-0.4000000000000003,-1.1999999999999993,0.009
91,Florida International,71.0,-2.799999999999997,-0.013,-0.04,0.001,-9.400000000000006,-7.5,1.1999999999999993,2.1,0.007,-1.1999999999999993,-10.6,-0.018
92,Florida State,69.0,-10.0,-0.005,-0.067,-0.0379999999999999,-5.799999999999997,-1.7999999999999972,1.4000000000000004,3.8000000000000007,-0.038,0.6999999999999993,-5.600000000000001,-0.013
93,Fordham,70.0,6.199999999999989,0.003,0.1119999999999999,0.015,4.0,3.699999999999996,1.0999999999999996,3.5,0.017,-0.5,4.699999999999999,0.006
94,Fresno State,64.0,-3.0999999999999943,-0.068,0.0319999999999999,-0.023,-3.799999999999997,0.5,1.0999999999999996,0.6000000000000014,-0.02,-1.6999999999999993,-2.900000000000002,-0.0469999999999999
95,Furman,69.4,13.800000000000011,0.04,0.114,0.0529999999999999,2.4000000000000057,14.6,1.3000000000000007,-0.5,0.052,-2.599999999999998,1.6999999999999993,0.04
96,Gardner-Webb,67.5,7.600000000000008,-0.059,-0.0419999999999999,0.021,5.400000000000006,0.7000000000000028,1.0999999999999996,6.800000000000001,0.046,-1.6999999999999993,5.399999999999999,-0.0729999999999999
97,George Mason,67.6,2.1000000000000085,0.0399999999999999,0.035,0.031,4.799999999999997,11.1,-3.3999999999999995,-0.3000000000000007,0.04,2.9000000000000004,3.099999999999998,0.0129999999999999
98,George Washington,69.7,-0.6999999999999886,0.064,-0.008,0.0249999999999999,-0.4000000000000057,-4.299999999999997,-1.9000000000000004,2.2,0.017,2.3000000000000007,-2.8000000000000007,0.0579999999999999
99,Georgetown,69.6,-12.200000000000005,0.0469999999999999,-0.085,-0.055,-2.0,-13.6,-2.6999999999999997,4.9,-0.065,1.4000000000000004,-1.1000000000000014,0.031
100,Georgia,68.2,-4.400000000000006,0.116,0.015,-0.008,0.4000000000000057,-6.599999999999994,-0.6000000000000014,-3.6999999999999993,-0.027,2.1999999999999997,0.1000000000000014,0.0939999999999999
101,Georgia Southern,67.6,2.5,-0.0459999999999999,-0.0329999999999999,-0.001,0.4000000000000057,-7.900000000000006,1.3000000000000007,1.299999999999999,0.006,-2.0,0.8000000000000007,-0.037
102,Georgia State,67.8,-3.9000000000000057,-0.014,-0.0329999999999999,-0.033,2.4000000000000057,-6.300000000000004,-1.5,0.6000000000000014,-0.0349999999999999,0.5999999999999996,3.5,-0.0139999999999999
103,Georgia Tech,67.6,-1.5,-0.066,0.031,-0.014,-2.4000000000000057,-2.0,0.7000000000000011,1.0999999999999996,-0.006,-0.5,-1.400000000000002,-0.0509999999999999
104,Gonzaga,71.9,17.700000000000003,0.08,-0.067,0.0629999999999999,8.0,4.600000000000001,2.8,3.500000000000001,0.0719999999999999,-3.3000000000000007,6.199999999999999,0.045
105,Grambling,67.8,9.799999999999995,0.0189999999999999,-0.1029999999999999,0.052,2.799999999999997,-1.8000000000000045,0.5,4.1,0.065,-0.1999999999999993,1.2999999999999972,0.005
106,Grand Canyon,66.9,11.700000000000005,0.0379999999999999,0.0889999999999999,0.0749999999999999,4.200000000000003,5.100000000000001,-1.0000000000000009,-0.0999999999999996,0.081,1.700000000000001,1.5,0.031
107,Green Bay,66.2,-25.8,-0.001,0.089,-0.0849999999999999,-12.799999999999995,3.799999999999997,-3.4000000000000004,-4.9,-0.089,4.899999999999999,-10.7,-0.0189999999999999
108,Hampton,69.9,-13.299999999999995,-0.0259999999999999,-0.004,-0.074,-6.200000000000003,-8.600000000000001,-1.9000000000000004,-0.6999999999999993,-0.083,-0.200000000000001,-3.1999999999999997,-0.0189999999999999
109,Hartford,66.3,-12.599999999999994,-0.024,0.02,-0.043,-4.599999999999994,-3.5,-1.4000000000000004,1.5,-0.038,3.0,-4.0,-0.033
110,Harvard,67.8,2.9000000000000057,0.06,-0.014,0.009,5.799999999999997,5.5,0.8000000000000007,2.1000000000000014,0.013,0.8000000000000007,6.100000000000001,0.0229999999999999
111,Hawaii,64.9,7.800000000000011,0.061,0.1079999999999999,0.048,4.599999999999994,14.1,-2.1,-0.0999999999999996,0.0459999999999999,1.799999999999999,3.1999999999999997,0.0479999999999999
112,High Point,72.7,-3.5,0.0569999999999999,0.007,0.0,0.2000000000000028,-5.600000000000001,-0.6999999999999993,3.299999999999999,0.004,2.1999999999999997,-0.6000000000000014,0.0199999999999999
113,Hofstra,67.6,12.299999999999995,-0.044,0.032,0.0809999999999999,-4.0,-0.3000000000000042,0.6999999999999993,2.6,0.09,-1.700000000000001,-7.399999999999999,-0.0209999999999999
114,Holy Cross,69.1,-8.399999999999991,-0.021,-0.0269999999999999,-0.022,-8.599999999999994,-0.7999999999999972,-1.0,-1.3000000000000007,-0.017,0.3999999999999986,-8.2,-0.0259999999999999
115,Houston,64.8,26.90000000000001,-0.068,-0.0559999999999999,0.083,10.200000000000005,0.7999999999999972,3.899999999999999,10.0,0.096,-5.4,9.400000000000002,-0.034
116,Houston Christian,73.4,-7.400000000000006,0.066,0.0559999999999999,-0.021,-1.0,4.100000000000001,-2.8999999999999995,-1.7999999999999998,-0.031,3.1,-0.5,0.05
117,Howard,71.8,3.6000000000000085,-0.0149999999999999,0.003,0.02,3.4000000000000057,8.5,-2.1999999999999997,-0.0999999999999996,0.02,0.8999999999999986,2.900000000000002,-0.002
118,Idaho,67.1,0.0999999999999943,0.0399999999999999,0.0399999999999999,0.0099999999999998,-4.200000000000003,3.200000000000003,-1.0,-3.9,0.003,0.0,-4.800000000000001,0.04
119,Idaho State,65.7,-2.700000000000003,-0.061,0.066,-0.007,-3.5999999999999943,1.8999999999999984,0.2999999999999989,1.1000000000000003,0.007,-0.4000000000000003,-2.8999999999999986,-0.063
120,Illinois,69.5,10.200000000000005,0.042,0.1139999999999999,0.041,5.599999999999994,2.8999999999999986,0.0999999999999996,5.600000000000001,0.0469999999999999,-0.5,4.900000000000002,0.02
121,Illinois State,65.7,-6.0,-0.027,0.029,-0.004,2.5999999999999943,-2.3000000000000043,-1.4000000000000004,-0.3000000000000007,-0.016,4.5,1.5,0.011
122,Illinois-Chicago,69.2,-6.399999999999992,0.016,0.087,-0.023,-8.200000000000003,1.3999999999999986,0.5,0.7000000000000011,-0.018,-0.8000000000000007,-6.799999999999997,-0.011
123,Incarnate Word,69.3,-4.399999999999992,0.015,-0.024,-0.0259999999999999,-5.400000000000006,0.4000000000000057,1.700000000000001,0.1999999999999993,-0.037,-1.1000000000000014,-4.600000000000001,0.0209999999999999
124,Indiana,68.4,8.900000000000006,-0.003,-0.1119999999999999,0.056,2.0,5.700000000000003,-1.0,6.199999999999999,0.063,0.5999999999999996,-0.8999999999999986,-0.001
125,Indiana State,71.2,13.5,0.012,0.104,0.0769999999999999,3.0,16.6,0.7999999999999989,-5.6,0.0809999999999999,-0.3999999999999986,-0.5,0.0209999999999999
126,Iona,68.8,15.099999999999994,-0.019,-0.0259999999999999,0.05,0.7999999999999972,1.5,3.1000000000000005,7.899999999999999,0.0529999999999999,-4.799999999999999,0.9000000000000021,-0.006
127,Iowa,69.6,7.700000000000003,0.085,0.0519999999999999,-0.007,2.5999999999999943,6.600000000000001,1.200000000000001,-0.5999999999999996,-0.016,-4.200000000000001,4.700000000000003,0.06
128,Iowa State,65.7,7.600000000000008,-0.1289999999999999,-0.129,-0.019,5.0,-3.0,3.0,3.500000000000001,0.0,-5.600000000000001,7.399999999999999,-0.1089999999999999
129,IUPUI,67.7,-16.900000000000006,-0.0319999999999999,-0.104,-0.0469999999999999,-2.200000000000003,-9.0,-3.8000000000000007,-1.1000000000000003,-0.039,5.599999999999998,-2.8000000000000007,-0.046
130,Jackson State,69.8,-8.400000000000006,-0.009,-0.0539999999999999,-0.051,2.200000000000003,-1.5,-0.5999999999999996,-3.9,-0.049,1.8999999999999984,3.900000000000002,-0.0249999999999999
131,Jacksonville,62.0,1.2000000000000028,-0.0209999999999999,-0.0979999999999999,0.031,3.5999999999999943,0.0,-1.3000000000000007,-0.1999999999999993,0.033,2.9000000000000004,0.3999999999999986,-0.011
132,Jacksonville State,66.5,-0.6000000000000085,0.044,-0.0349999999999999,0.001,5.799999999999997,-5.700000000000003,-0.8999999999999986,0.2000000000000001,0.003,2.0,5.5,0.019
133,James Madison,72.2,17.0,0.063,-0.008,0.05,5.400000000000006,0.3999999999999986,2.5,-0.8999999999999995,0.046,-4.399999999999999,5.599999999999998,0.055
134,Kansas,70.2,10.5,-0.013,-0.0149999999999999,0.047,1.5999999999999943,12.4,3.8000000000000007,3.1,0.056,-2.200000000000001,0.0,-0.01
135,Kansas City,65.4,-6.599999999999994,-0.059,-0.042,-0.054,5.200000000000003,-6.0,-0.0999999999999996,2.6000000000000014,-0.0499999999999999,1.1999999999999993,6.899999999999999,-0.0529999999999999
136,Kansas State,70.5,8.799999999999997,-0.002,-0.008,0.044,1.0,7.399999999999999,1.1999999999999993,-2.8,0.042,-1.1999999999999993,-0.4000000000000021,0.017
137,Kennesaw State,69.8,8.5,0.001,0.0,0.027,1.7999999999999972,6.5,1.799999999999999,-0.5999999999999996,0.037,-2.5,1.8999999999999984,-0.008
138,Kent State,69.7,14.799999999999995,-0.06,-0.021,0.035,1.0,-6.0,4.9,4.4,0.0459999999999999,-5.600000000000001,1.3000000000000007,-0.041
139,Kentucky,66.8,10.0,0.02,-0.0549999999999999,0.015,13.400000000000006,6.899999999999999,0.5999999999999996,4.8,0.02,-0.1999999999999993,14.1,0.003
140,La Salle,68.5,-4.0,-0.033,0.007,-0.024,-0.7999999999999972,-3.4000000000000057,1.0999999999999996,-3.1,-0.025,0.0999999999999996,0.0,-0.0199999999999999
141,Lafayette,63.5,-5.1000000000000085,-0.0489999999999999,0.072,-0.031,-3.799999999999997,13.5,-0.6999999999999993,0.200000000000001,-0.021,-0.2999999999999989,-1.8000000000000007,-0.0519999999999999
