Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
33,Buffalo,29,19,10,.655,3.58,-2.13,,13,5,,13,1,,6,6,,2132,1952,,67.7,99.0,.360,.321,.508,47.9,51.1,10.0,7.4,.472,16.7,31.4,.246
34,Butler,31,14,17,.452,7.04,6.98,,4,14,,8,7,,4,7,,2125,2064,,64.0,101.2,.310,.309,.525,49.7,49.5,8.3,9.3,.495,15.7,28.4,.214
35,Cal Poly NCAA,34,14,20,.412,-1.34,1.69,,6,10,,6,6,,3,12,,2141,2163,,60.8,104.5,.408,.318,.532,51.2,56.6,7.4,10.0,.488,15.9,32.2,.295
36,Cal State Bakersfield,32,13,19,.406,-4.86,-4.31,,5,11,,6,7,,5,10,,2215,2189,,66.0,102.8,.516,.351,.535,48.4,53.8,10.1,9.5,.487,16.6,30.7,.359
37,Cal State Fullerton,31,11,20,.355,-5.08,-1.12,,6,10,,8,5,,3,12,,2092,2215,,66.8,106.5,.459,.290,.549,50.9,53.0,7.3,9.7,.507,14.9,29.1,.324
38,Cal State Northridge,35,17,18,.486,-4.89,-3.29,,7,9,,11,3,,2,14,,2689,2712,,68.8,109.5,.417,.378,.557,48.1,55.5,8.5,7.7,.520,15.0,31.0,.293
39,California,35,21,14,.600,10.70,7.44,,10,8,,15,4,,5,7,,2533,2419,,66.5,102.9,.337,.299,.510,49.5,50.7,6.7,8.0,.469,13.0,29.8,.246
40,Campbell,32,12,20,.375,-14.04,-7.33,,6,10,,9,7,,3,12,,2164,2291,,64.0,110.5,.365,.297,.540,51.7,48.3,11.1,8.7,.509,13.9,35.5,.250
41,Canisius,34,21,13,.618,1.24,-1.95,,14,6,,9,4,,8,7,,2661,2570,,67.1,110.2,.353,.353,.564,52.1,57.9,8.5,7.1,.509,16.6,37.2,.256
42,Central Arkansas,29,8,21,.276,-16.25,-5.54,,5,13,,7,8,,1,13,,2165,2360,,74.2,108.8,.484,.274,.558,54.6,56.6,9.7,6.9,.514,17.1,36.9,.345
43,Central Connecticut State,30,11,19,.367,-13.10,-6.06,,7,9,,5,8,,6,10,,2117,2318,,70.8,108.3,.338,.337,.540,53.4,45.5,9.4,10.9,.511,15.4,36.3,.232
44,Central Florida,31,13,18,.419,2.35,5.14,,4,14,,10,7,,2,10,,2253,2281,,68.0,106.5,.354,.301,.537,47.8,54.5,11.0,12.6,.512,14.8,32.5,.231
45,Central Michigan,31,10,21,.323,-8.82,-2.72,,3,15,,8,8,,2,13,,2246,2288,,65.8,110.3,.381,.368,.590,52.1,53.1,8.5,11.1,.556,17.8,31.2,.281
46,Charleston Southern,31,13,18,.419,-5.27,-5.75,,6,10,,8,6,,4,12,,2523,2242,,68.6,103.3,.378,.354,.536,48.1,50.1,7.4,11.3,.501,15.9,28.5,.263
47,Charlotte,31,17,14,.548,-0.69,-0.50,,7,9,,10,5,,3,8,,2215,2221,,69.7,101.9,.361,.346,.519,47.7,47.2,9.8,8.0,.492,15.0,29.7,.232
48,Chattanooga,33,18,15,.545,-10.83,-7.90,,12,4,,11,2,,5,11,,2489,2439,,70.4,104.1,.370,.263,.538,48.7,47.4,8.7,10.3,.507,16.7,32.0,.251
49,Chicago State,32,13,19,.406,-10.47,-2.44,,8,8,,9,5,,4,13,,2232,2439,,69.6,107.4,.529,.367,.563,56.2,54.8,7.6,10.6,.519,19.1,36.6,.370
50,Cincinnati NCAA,34,27,7,.794,15.26,5.28,,15,3,,18,1,,7,3,,2325,1986,,63.6,91.9,.360,.326,.486,46.8,54.2,8.2,9.2,.448,19.2,32.3,.243
51,Clemson,36,23,13,.639,11.08,5.97,,10,8,,16,3,,4,7,,2287,2103,,59.9,95.5,.286,.306,.470,48.6,47.9,8.9,8.2,.439,14.5,32.5,.190
52,Cleveland State,33,21,12,.636,4.38,-0.52,,12,4,,12,3,,9,8,,2410,2186,,64.6,101.0,.423,.351,.522,48.6,60.0,8.2,10.3,.476,16.8,31.7,.301
53,Coastal Carolina NCAA,34,21,13,.618,-5.21,-6.31,,11,5,,14,5,,6,7,,2458,2326,,68.6,98.6,.377,.425,.510,46.8,51.0,10.2,10.1,.471,16.2,29.2,.262
54,Colgate,31,13,18,.419,-2.51,-4.08,,6,12,,7,8,,6,10,,2158,2083,,62.8,105.3,.347,.339,.535,50.9,47.9,8.9,7.0,.503,14.2,28.2,.238
55,College of Charleston,32,14,18,.438,-2.02,-1.89,,6,10,,9,7,,4,8,,2016,2006,,62.1,99.3,.428,.274,.495,46.1,39.5,9.1,10.8,.456,13.2,27.6,.279
56,Colorado NCAA,35,23,12,.657,10.80,8.80,,10,8,,16,2,,5,6,,2457,2387,,67.0,100.7,.304,.355,.525,45.7,54.3,9.7,9.1,.494,15.7,26.1,.213
57,Colorado State,32,16,16,.500,3.29,2.16,,7,11,,14,6,,2,9,,2347,2230,,65.8,105.9,.372,.354,.544,46.6,51.6,7.4,8.6,.508,14.7,26.9,.265
58,Columbia,34,21,13,.618,2.21,-1.92,,8,6,,14,4,,5,8,,2313,2151,,61.8,100.5,.403,.268,.515,47.7,44.5,8.6,12.4,.475,14.7,26.3,.279
59,Connecticut NCAA,40,32,8,.800,17.23,8.63,,12,6,,14,3,,6,4,,2873,2529,,65.5,95.9,.357,.326,.482,49.8,51.7,8.6,8.9,.446,16.5,32.9,.237
60,Coppin State,32,12,20,.375,-11.09,-4.99,,7,9,,5,7,,5,10,,2231,2403,,68.5,109.2,.357,.376,.555,53.9,60.1,8.0,12.6,.530,16.7,36.6,.237
61,Cornell,28,2,26,.071,-15.60,0.03,,1,13,,2,11,,0,15,,1795,2195,,65.2,119.2,.470,.340,.601,53.5,55.7,9.0,10.0,.565,13.7,32.2,.340
62,Creighton NCAA,35,27,8,.771,18.03,7.17,,14,4,,16,0,,7,4,,2756,2376,,65.3,103.9,.330,.345,.518,48.3,50.7,7.4,9.2,.485,12.8,27.8,.229
63,Dartmouth,28,12,16,.429,-4.85,-3.24,,5,9,,8,7,,4,9,,1905,1864,,64.4,102.9,.485,.340,.559,48.4,48.5,8.6,10.1,.506,18.0,26.9,.363
64,Davidson,33,20,13,.606,0.81,-3.73,,15,1,,8,4,,10,4,,2591,2404,,68.0,105.5,.451,.265,.555,50.0,42.5,8.3,9.6,.515,16.0,28.4,.318
65,Dayton NCAA,37,26,11,.703,10.55,5.34,,10,6,,13,4,,7,4,,2671,2478,,65.4,101.7,.430,.316,.531,47.3,51.1,7.5,12.1,.488,16.5,28.7,.304
66,Delaware NCAA,35,25,10,.714,2.73,-1.10,,14,2,,10,2,,11,7,,2782,2648,,70.9,106.3,.380,.317,.530,51.9,44.2,6.9,9.6,.494,14.3,32.8,.263
67,Delaware State,30,9,21,.300,-12.64,-6.11,,5,11,,7,7,,2,12,,1847,1946,,61.2,104.7,.412,.362,.527,52.1,58.0,9.3,10.9,.484,15.6,33.8,.292
68,Denver,31,16,15,.516,0.84,-0.42,,8,6,,9,4,,5,8,,2044,1999,,59.2,107.2,.484,.289,.566,54.6,50.4,8.5,10.0,.529,18.0,33.1,.333
69,DePaul,33,12,21,.364,1.50,7.47,,3,15,,8,9,,3,9,,2290,2487,,67.3,110.3,.467,.317,.576,50.2,51.9,9.7,12.2,.539,16.6,32.0,.329
70,Detroit Mercy,32,13,19,.406,-3.25,-0.25,,6,10,,8,7,,5,12,,2275,2267,,68.0,102.2,.482,.347,.535,48.6,60.6,8.3,9.4,.490,17.1,30.4,.333
71,Drake,31,15,16,.484,-0.77,1.03,,6,12,,9,5,,4,9,,2116,2115,,64.4,105.5,.385,.364,.543,49.2,48.5,10.0,11.9,.508,15.0,26.7,.268
72,Drexel,30,16,14,.533,1.23,-0.24,,8,8,,8,4,,6,8,,2064,2020,,63.4,102.4,.466,.305,.515,50.5,45.9,6.0,8.6,.472,14.7,29.7,.314
73,Duke NCAA,35,26,9,.743,19.51,8.48,,13,5,,17,0,,4,5,,2745,2359,,65.5,102.6,.408,.241,.531,48.5,44.8,7.6,9.6,.493,16.1,30.9,.282
74,Duquesne,30,13,17,.433,0.66,1.03,,5,11,,6,8,,7,6,,2200,2211,,68.3,108.0,.336,.392,.557,50.0,65.1,7.4,10.9,.533,15.4,28.9,.226
75,East Carolina,34,17,17,.500,-4.08,-2.41,,5,11,,10,7,,3,10,,2477,2411,,66.5,106.7,.308,.344,.532,51.3,56.4,9.2,11.6,.507,15.3,34.4,.206
76,East Tennessee State,35,19,16,.543,-5.93,-6.08,,10,8,,14,6,,5,10,,2689,2663,,71.2,106.1,.417,.397,.544,52.2,56.1,7.8,10.7,.508,16.7,32.9,.288
77,Eastern Illinois,30,11,19,.367,-11.53,-4.21,,7,9,,7,7,,4,11,,2030,2206,,66.4,110.7,.453,.329,.570,50.4,53.3,11.0,9.5,.533,15.7,31.7,.321
78,Eastern Kentucky NCAA,34,24,10,.706,0.60,-4.34,,11,5,,12,2,,8,6,,2677,2411,,67.4,104.7,.540,.354,.588,55.7,57.3,8.0,11.3,.549,21.9,33.6,.381
79,Eastern Michigan,37,22,15,.595,1.79,0.67,,10,8,,16,3,,4,11,,2423,2270,,65.0,93.5,.391,.398,.478,52.3,62.7,9.2,11.1,.432,19.2,36.4,.271
80,Eastern Washington,31,15,16,.484,-5.32,-4.15,,10,10,,10,4,,3,11,,2362,2329,,69.5,107.6,.400,.320,.539,49.0,53.8,9.6,11.6,.501,13.3,29.0,.282
81,Elon,32,18,14,.563,-4.02,-4.50,,11,5,,11,4,,7,6,,2392,2281,,67.9,104.2,.396,.283,.522,50.6,41.2,9.4,7.1,.486,14.3,31.0,.269
82,Evansville,33,14,19,.424,-3.12,1.20,,6,12,,10,7,,3,11,,2290,2383,,66.7,107.4,.367,.359,.545,51.6,52.7,9.5,11.5,.510,15.8,32.3,.259
83,Fairfield,32,7,25,.219,-7.37,-0.81,,4,16,,4,9,,2,13,,2030,2240,,66.9,104.2,.586,.270,.531,50.0,48.5,11.3,11.0,.471,14.5,29.1,.417
84,Fairleigh Dickinson,31,10,21,.323,-11.24,-4.07,,6,10,,6,6,,4,14,,2157,2358,,67.0,112.6,.482,.340,.560,54.6,54.1,8.6,11.2,.512,15.8,38.6,.352
85,Florida NCAA,39,36,3,.923,20.69,8.54,,18,0,,17,0,,10,2,,2727,2253,,62.7,91.8,.312,.313,.489,46.2,47.9,8.9,8.9,.454,18.6,28.1,.217
86,Florida A&M,32,14,18,.438,-12.31,-7.58,,8,8,,9,3,,3,14,,2281,2370,,72.0,102.1,.538,.285,.522,50.6,51.7,9.9,10.8,.474,17.4,35.9,.363
87,Florida Atlantic,32,10,22,.313,-5.12,-0.42,,5,11,,7,8,,3,11,,2120,2192,,65.5,104.5,.416,.283,.512,49.0,46.0,9.3,8.8,.467,14.1,32.9,.293
88,Florida Gulf Coast,35,22,13,.629,-1.97,-5.76,,14,4,,16,2,,6,10,,2504,2339,,68.1,97.4,.352,.347,.504,48.0,46.0,9.3,6.4,.473,16.1,28.2,.230
89,Florida International,31,15,16,.484,-5.40,-1.58,,7,9,,9,6,,5,8,,2128,2170,,67.2,103.4,.367,.325,.519,48.9,55.6,9.0,9.7,.483,15.7,32.7,.252
90,Florida State,36,22,14,.611,12.63,8.13,,9,9,,12,5,,6,6,,2554,2392,,66.1,99.9,.362,.336,.494,49.2,48.8,10.0,9.4,.454,15.8,35.8,.250
91,Fordham,31,10,21,.323,-3.16,3.14,,2,14,,7,8,,2,12,,2224,2419,,69.2,112.4,.424,.350,.562,51.2,55.2,9.4,8.7,.525,15.2,35.6,.299
92,Fresno State,39,21,18,.538,3.59,3.75,,9,9,,13,6,,7,10,,2837,2749,,66.3,104.3,.409,.328,.519,52.1,53.3,7.0,9.1,.479,14.4,31.7,.281
93,Furman,30,9,21,.300,-17.44,-7.40,,3,13,,6,8,,3,12,,1955,2196,,65.5,111.3,.310,.354,.555,52.5,53.8,10.6,9.5,.527,14.3,33.6,.219
94,Gardner-Webb,33,18,15,.545,-7.33,-6.90,,10,6,,8,5,,7,9,,2425,2309,,67.3,100.9,.369,.284,.532,48.9,47.0,8.5,10.3,.497,17.7,30.4,.257
95,George Mason,31,11,20,.355,2.03,4.58,,5,12,,6,8,,4,8,,2154,2233,,67.7,105.2,.473,.335,.544,49.3,51.1,10.2,8.3,.501,15.5,29.9,.330
96,George Washington NCAA,33,24,9,.727,10.60,4.42,,11,5,,14,1,,6,5,,2415,2211,,67.9,98.2,.334,.361,.504,47.5,52.3,10.0,9.0,.472,16.8,31.4,.222
97,Georgetown,33,18,15,.545,10.96,8.27,,8,10,,13,3,,2,9,,2344,2255,,65.0,104.3,.524,.358,.530,49.5,55.1,8.7,7.5,.479,15.7,32.1,.365
98,Georgia,34,20,14,.588,7.90,5.78,,12,6,,15,3,,4,7,,2343,2271,,65.1,101.8,.434,.349,.508,46.7,44.0,10.5,11.3,.459,13.8,29.8,.306
99,Georgia Southern,34,15,19,.441,-11.44,-8.60,,6,10,,7,6,,5,11,,2406,2395,,67.1,103.8,.324,.366,.540,50.1,51.8,7.5,8.4,.510,16.5,29.7,.225
100,Georgia State,34,25,9,.735,6.04,-2.56,,17,1,,13,0,,10,7,,2641,2330,,65.8,102.6,.351,.411,.523,53.4,52.5,6.3,7.3,.491,16.8,34.1,.238
101,Georgia Tech,33,16,17,.485,5.12,5.24,,6,12,,10,7,,5,7,,2200,2204,,64.8,102.0,.379,.327,.515,48.0,52.4,9.5,9.3,.474,13.5,28.7,.267
102,Gonzaga NCAA,36,29,7,.806,15.56,5.36,,15,3,,15,0,,8,4,,2761,2372,,67.2,98.1,.387,.315,.494,47.7,47.1,8.7,8.5,.448,15.0,29.6,.275
103,Grambling,29,5,24,.172,-24.61,-9.05,,3,15,,3,8,,1,15,,1903,2316,,69.0,115.7,.416,.333,.594,53.4,55.8,10.7,9.4,.574,16.3,35.5,.275
104,Grand Canyon,30,15,15,.500,-6.40,-3.51,,10,6,,8,4,,5,9,,2163,2152,,67.8,105.4,.398,.296,.525,49.3,47.4,9.6,10.2,.486,12.9,28.7,.276
105,Green Bay,31,24,7,.774,7.18,0.11,,14,2,,13,4,,9,2,,2304,1999,,67.7,94.4,.323,.331,.487,47.8,50.4,9.2,7.7,.447,17.3,31.6,.230
106,Hampton,31,18,13,.581,-5.17,-7.91,,13,4,,9,3,,8,7,,2262,2177,,71.1,96.1,.538,.309,.502,50.7,45.1,8.3,9.3,.452,18.7,34.5,.356
107,Hartford,33,17,16,.515,-6.63,-6.18,,10,6,,9,3,,7,9,,2162,2177,,63.7,103.2,.413,.318,.547,53.6,46.8,10.1,8.9,.513,17.8,32.0,.282
108,Harvard NCAA,32,27,5,.844,10.79,-0.47,,13,1,,11,1,,11,3,,2343,1952,,64.6,93.0,.362,.306,.500,47.9,50.3,8.8,9.4,.458,19.1,29.6,.257
109,Hawaii,31,20,11,.645,3.43,-1.68,,9,7,,14,5,,6,4,,2479,2270,,69.3,104.4,.398,.334,.545,46.7,47.4,7.9,8.8,.503,16.5,30.9,.289
110,High Point,31,16,15,.516,-8.23,-5.23,,12,4,,10,3,,6,11,,2203,2253,,65.5,110.5,.352,.371,.563,50.7,55.5,10.0,6.9,.532,15.7,32.7,.250
111,Hofstra,33,10,23,.303,-6.56,-1.89,,5,11,,7,8,,1,13,,2260,2414,,65.3,111.5,.412,.351,.552,48.1,52.4,9.4,10.4,.519,13.1,30.9,.282
112,Holy Cross,34,20,14,.588,-1.58,-3.28,,12,6,,8,5,,10,7,,2277,2219,,63.9,101.4,.302,.313,.534,49.0,53.9,8.3,9.6,.499,16.5,28.0,.222
113,Houston,33,17,16,.515,2.68,4.62,,8,10,,12,4,,3,9,,2345,2409,,67.1,108.4,.346,.309,.534,50.8,52.7,9.8,9.8,.501,13.9,34.0,.241
114,Houston Christian,31,6,25,.194,-17.39,-5.39,,2,16,,5,8,,1,15,,2091,2373,,70.2,108.2,.428,.300,.538,50.9,47.9,10.4,11.2,.499,14.3,32.8,.296
115,Howard,33,8,25,.242,-16.77,-5.22,,5,11,,4,6,,2,17,,2020,2344,,67.1,104.6,.546,.379,.542,52.4,59.9,10.2,12.0,.494,18.4,36.5,.378
116,Idaho,34,16,18,.471,-6.42,-3.72,,7,9,,7,6,,5,9,,2461,2536,,66.9,110.2,.409,.325,.549,49.7,50.7,7.1,8.8,.516,13.3,30.8,.279
117,Idaho State,29,11,18,.379,-6.42,-4.72,,8,12,,9,4,,2,13,,2054,2036,,64.5,107.5,.346,.429,.560,47.7,54.4,8.1,10.4,.533,17.1,30.9,.237
118,Illinois,35,20,15,.571,10.33,8.28,,7,11,,10,6,,6,7,,2248,2176,,62.8,98.7,.322,.352,.515,49.6,50.6,7.8,9.7,.481,16.3,29.3,.225
119,Illinois State,34,18,16,.529,1.08,1.77,,9,9,,14,3,,3,11,,2323,2329,,67.7,100.1,.427,.366,.522,51.9,60.1,8.0,10.4,.485,17.4,31.1,.287
120,Illinois-Chicago,31,6,25,.194,-7.17,0.63,,1,15,,2,12,,2,11,,2071,2248,,66.5,109.0,.483,.325,.566,49.6,56.1,8.9,11.5,.528,15.3,28.2,.336
121,Incarnate Word,27,21,6,.778,-8.47,-10.74,,9,5,,14,1,,7,5,,2216,1935,,73.4,97.2,.336,.308,.494,47.1,50.4,10.2,8.5,.456,15.5,29.4,.234
122,Indiana,32,17,15,.531,11.32,6.64,,7,11,,14,4,,2,8,,2312,2162,,68.7,98.0,.355,.332,.503,44.6,43.7,10.8,12.4,.462,15.5,28.0,.254
123,Indiana State,34,23,11,.676,3.29,1.19,,12,6,,11,2,,8,7,,2416,2328,,66.5,103.0,.428,.334,.536,49.6,53.9,8.9,9.7,.496,15.4,27.2,.298
124,Iona,33,22,11,.667,5.96,-0.10,,17,3,,11,2,,9,8,,2760,2560,,71.1,108.8,.294,.303,.532,53.5,50.1,6.7,10.7,.506,14.0,35.6,.201
125,Iowa NCAA,33,20,13,.606,18.58,7.43,,9,9,,13,4,,4,6,,2689,2321,,69.8,99.3,.354,.373,.513,45.3,52.6,8.9,7.8,.474,16.2,29.0,.250
126,Iowa State NCAA,36,28,8,.778,18.52,9.88,,11,7,,15,1,,4,6,,2989,2678,,71.7,102.0,.307,.335,.514,48.9,49.9,7.5,8.9,.477,13.8,28.5,.225
127,IUPUI,32,6,26,.188,-14.33,-1.36,,1,13,,5,10,,1,13,,2126,2383,,66.8,111.1,.329,.287,.559,53.3,53.9,9.2,7.6,.522,13.4,30.4,.248
128,Jackson State,31,11,20,.355,-11.62,-8.72,,7,11,,6,6,,5,13,,2041,2131,,67.9,100.5,.559,.365,.539,48.9,52.5,10.5,8.6,.495,18.5,30.3,.374
129,Jacksonville,30,12,18,.400,-11.86,-4.86,,8,10,,10,5,,2,13,,2231,2385,,70.7,112.4,.378,.348,.576,51.8,53.7,9.7,8.1,.549,16.3,35.2,.262
130,Jacksonville State,31,10,21,.323,-11.97,-5.14,,4,12,,7,6,,2,14,,2014,2176,,63.7,110.2,.468,.277,.571,52.4,51.9,9.1,9.9,.531,16.5,33.5,.334
131,James Madison,31,11,20,.355,-7.65,-2.20,,6,10,,5,5,,4,12,,1961,2130,,64.7,105.7,.444,.390,.533,51.0,51.8,8.6,7.6,.491,15.6,31.8,.309
132,Kansas NCAA,35,25,10,.714,20.25,11.40,,14,4,,14,1,,5,6,,2764,2454,,68.6,101.5,.455,.315,.515,44.5,51.3,9.6,8.0,.471,14.2,28.8,.309
133,Kansas City,30,10,20,.333,-9.00,-1.93,,7,9,,5,9,,5,10,,2085,2295,,71.5,107.0,.431,.352,.563,53.4,54.7,8.8,11.2,.524,17.0,31.3,.309
134,Kansas State NCAA,33,20,13,.606,12.14,8.47,,10,8,,15,2,,2,7,,2280,2159,,65.6,98.6,.454,.312,.501,49.3,52.6,9.7,10.3,.453,16.2,33.2,.311
135,Kennesaw State,31,6,25,.194,-16.16,-4.05,,3,15,,4,11,,2,14,,2016,2304,,68.2,108.9,.463,.295,.556,52.1,45.7,12.0,10.4,.507,16.2,35.1,.343
136,Kent State,32,16,16,.500,-1.81,-1.94,,7,11,,11,7,,5,9,,2228,2188,,66.5,102.0,.475,.323,.535,50.7,54.1,8.9,9.8,.485,17.3,30.9,.343
137,Kentucky NCAA,40,29,11,.725,18.07,9.90,,12,6,,16,2,,5,5,,2992,2665,,65.9,100.1,.368,.303,.499,43.4,44.6,8.7,7.7,.460,13.8,29.5,.254
138,La Salle,31,15,16,.484,4.10,4.75,,7,9,,8,5,,4,8,,2100,2120,,65.2,103.2,.321,.274,.519,50.0,55.3,8.9,13.3,.481,15.1,32.5,.234
139,Lafayette,31,11,20,.355,-7.64,-3.38,,6,12,,6,7,,5,13,,2212,2315,,65.6,112.9,.367,.373,.574,52.7,52.0,9.4,8.6,.540,15.6,33.6,.267
140,Lamar,30,4,26,.133,-16.61,-6.04,,3,15,,2,11,,1,14,,2001,2318,,69.4,111.3,.385,.298,.567,53.2,55.5,10.7,9.1,.545,15.9,34.2,.250
141,Lehigh,32,14,18,.438,-6.52,-3.83,,7,11,,9,5,,4,11,,2121,2207,,65.5,103.6,.311,.332,.514,52.4,60.9,8.8,10.7,.481,14.3,32.6,.217
