Away,Home,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Coach W/L,Coach Team NCAA,Coach Team S16,Coach Team F4,Coach Team Champs,Coach C W/L,Coach C NCAA,Coach C S16,Coach C F4,Coach C Champs,OSRS,DSRS,DRtg,Score_Dif
Albany (NY),Mount St. Mary's,-0.07400000000000007,-3.0100000000000002,0.7799999999999994,-0.0789999999999999,593,0.009999999999999901,-0.022,-3,0,0,0,0,0,0,0,0.0,0.0,-0.07309941520467839,6.419786096256685,17.77094474153298,-3.251336898395722,2.8975044563279857,-3.7076648841354727,-4.496434937611408,-1.2905525846702317,-7.990196078431373,-0.1292335115864529,1.6550802139037433,0.3315508021390374,-2.4572192513368982,2.36541889483066,6.899999999999999,-5.700000000000003,-0.10700000000000001,0.29999999999999993,-0.0369999999999999,-11.799999999999997,5.700000000000003,2.4000000000000004,-2.2,-0.025,-2.8000000000000025,-8.799999999999997,-0.087,0.04200000000000004,-3.0,0.0,0.0,0.0,0.04200000000000004,-3.0,0.0,0.0,0,9.66,-12.67,8.840000000000003,-7
NC State,Xavier,0.007000000000000006,2.8200000000000003,0.7000000000000002,0.0039999999999998995,-75,0.012,0.0749999999999998,2,0,0,-1,0,1,0,-2,0.05555555555555558,0.19814241486068107,-0.09999999999999998,-0.7352941176470589,-2.34640522875817,-0.632352941176471,-1.7794117647058822,4.122549019607843,3.5898692810457518,2.155228758169935,4.985294117647059,-1.4313725490196079,1.15359477124183,-2.5767973856209148,2.2598039215686274,0.47549019607843135,0.7999999999999972,3.200000000000003,0.07699999999999979,-0.036,0.016,7.400000000000006,-5.599999999999994,1.7999999999999983,-6.400000000000002,-0.0020000000000000018,2.4999999999999982,6.900000000000002,0.0819999999999999,0.013000000000000012,1.0,1.0,0.0,0.0,0.018000000000000016,-6.0,0.0,0.0,0,-0.9500000000000002,3.76,-2.8599999999999994,-15
Cal Poly,Texas Southern,0.14700000000000008,-7.07,-11.76,0.037,-126,0.005,0.064,3,0,0,0,0,0,0,0,0.29166666666666663,0.31818181818181823,0.1529411764705882,-1.176470588235294,-3.7058823529411766,-2.764705882352941,-10.823529411764707,9.470588235294118,11.588235294117647,-1.0588235294117647,4.676470588235294,0.6470588235294118,-3.2941176470588234,0.5882352941176471,4.705882352941177,-7.5588235294117645,7.400000000000006,4.0,0.2799999999999999,-0.0079999999999999,0.06499999999999989,6.800000000000011,8.700000000000003,-5.000000000000001,0.0,0.0379999999999999,6.400000000000002,3.1999999999999993,0.2219999999999998,0.07300000000000006,0.0,0.0,0.0,0.0,0.12,5.0,1.0,1.0,0,9.72,-16.79,11.280000000000001,-12
Iowa,Tennessee,0.04300000000000004,-1.2399999999999984,0.41000000000000014,-0.008,251,-0.0529999999999998,-0.015000000000000001,-1,-1,0,0,1,0,0,0,0.11111111111111116,0.05882352941176472,-0.03636363636363643,1.502866502866503,7.36036036036036,-0.6740376740376739,0.14660114660114654,-0.7927927927927927,-0.45126945126945106,1.4479934479934484,1.5405405405405403,-0.7084357084357085,-0.8116298116298115,-0.5487305487305487,1.7633087633087636,0.40049140049140064,-7.0,0.9000000000000039,-1.1102230246251565e-16,0.1269999999999998,0.0020000000000000018,3.0,-0.10000000000000142,-1.200000000000001,-3.2,0.0039999999999998995,1.7999999999999972,3.499999999999993,-0.008000000000000104,0.06599999999999995,0.0,1.0,0.0,0.0,0.027000000000000024,-5.0,1.0,0.0,0,-10.45,9.21,-1.7600000000000051,13
Delaware,Michigan State,0.049000000000000044,16.62,10.48,0.0759999999999999,-34,0.0400000000000001,-0.04,6,1,0,0,0,0,0,2,-0.20833333333333337,-0.08333333333333337,0.0888888888888888,0.5045112781954888,-1.0233082706766918,5.447368421052632,2.8578947368421055,-5.254135338345865,-6.143609022556391,1.7834586466165412,7.938345864661654,7.162406015037594,0.12706766917293222,1.9413533834586465,1.9,3.5398496240601505,-4.900000000000006,9.599999999999994,-0.125,-0.0339999999999999,0.048999999999999905,11.200000000000003,16.500000000000007,0.29999999999999893,6.5,0.077,1.9000000000000004,8.700000000000001,-0.1039999999999998,0.26599999999999996,16.0,12.0,6.0,1.0,0.26599999999999996,16.0,12.0,6.0,1,0.7799999999999994,15.84,-14.929999999999993,15
Albany (NY),Florida,0.364,24.0,13.759999999999998,0.0359999999999999,306,0.0179999999999999,-0.0519999999999999,11,0,0,0,1,0,0,2,0.4375,0.23076923076923073,0.4444444444444445,3.377828054298643,8.687028657616892,3.8582202111613877,4.715686274509804,-0.8521870286576179,0.6644042232277529,1.3061840120663648,1.6508295625942693,4.418552036199095,1.792609351432881,0.007541478129713501,-3.680995475113122,-1.3408748114630464,-0.3999999999999986,16.3,-0.0170000000000001,0.1379999999999998,0.041,2.5999999999999943,10.899999999999999,2.8999999999999986,-0.9000000000000004,0.063,-5.3000000000000025,3.0000000000000036,-0.03900000000000009,0.246,10.0,8.0,4.0,2.0,0.239,10.0,8.0,4.0,2,10.629999999999999,13.370000000000001,-18.53,12
Manhattan,Louisville,0.07999999999999996,18.650000000000002,5.7,0.0329999999999999,127,0.040000000000000105,0.0169999999999999,13,0,0,1,0,0,0,2,0.08333333333333337,0.13888888888888884,0.06818181818181823,1.8558558558558558,3.229320229320229,4.465192465192466,5.881244881244881,2.2203112203112205,2.3882063882063886,1.683046683046683,1.9393939393939394,3.5888615888615893,3.4324324324324325,0.5888615888615891,-5.251433251433252,-1.6830466830466833,-1.2999999999999972,19.100000000000023,0.0009999999999999003,0.022,0.044000000000000004,2.799999999999997,5.299999999999997,5.1,2.4000000000000004,0.0430000000000001,-6.899999999999999,3.299999999999997,0.013,0.139,10.0,6.0,3.0,1.0,0.133,18.0,12.0,7.0,2,8.059999999999999,10.59,-11.129999999999995,7
Milwaukee,Villanova,0.253,20.5,7.94,0.0589999999999999,135,-0.011,0.019999999999999997,12,0,0,0,0,1,0,3,0.45138888888888884,0.39903846153846156,0.20833333333333337,1.299159663865546,4.052100840336134,4.889915966386555,3.5605042016806725,0.5058823529411764,0.21512605042016775,1.5630252100840336,5.391596638655463,1.492436974789916,2.407563025210084,3.1957983193277313,-2.5092436974789916,2.4403361344537813,-0.30000000000001137,16.80000000000001,-0.022000000000000006,0.04899999999999999,0.056999999999999905,7.6000000000000085,-5.1,3.5999999999999996,8.999999999999998,0.06799999999999999,-3.4000000000000004,6.400000000000002,-0.010000000000000002,0.14200000000000002,7.0,4.0,1.0,0.0,0.121,9.0,4.0,1.0,0,10.52,9.98,-14.579999999999998,20
Wofford,Michigan,0.15100000000000002,22.84,15.600000000000001,0.026999999999999896,96,0.04400000000000011,0.046,4,1,0,0,0,0,0,1,0.14583333333333337,0.1743589743589744,0.13636363636363635,1.886158886158886,2.378378378378378,-1.3734643734643734,-6.341523341523342,5.14987714987715,6.03030303030303,-3.2972972972972974,-1.1711711711711712,-0.5610155610155609,-0.36609336609336607,1.402948402948403,0.5364455364455363,-3.312039312039312,-0.6000000000000014,6.799999999999997,0.15499999999999992,0.079,0.0629999999999999,-1.7999999999999972,-0.29999999999999716,-0.6000000000000005,2.1000000000000005,0.05,1.299999999999999,-5.300000000000001,0.125,0.10999999999999999,2.0,2.0,1.0,0.0,0.11699999999999999,6.0,4.0,1.0,0,18.740000000000002,4.09,-7.099999999999994,17
American,Wisconsin,0.18300000000000005,19.0,13.44,-0.046,209,-0.0250000000000001,-0.0039999999999998995,6,1,0,0,0,0,0,1,-0.05555555555555558,0.037815126050420145,0.2272727272727273,1.579744816586922,5.33652312599681,-2.0175438596491224,-0.20414673046251997,8.015948963317385,11.208931419457736,2.294258373205741,0.6937799043062198,-1.9904306220095704,1.6698564593301435,-0.3604465709728868,-3.7185007974481663,-4.610047846889953,2.5999999999999943,8.599999999999994,0.2119999999999998,0.09200000000000011,-0.010000000000000009,1.0,-4.999999999999991,2.6999999999999984,-2.3000000000000007,-0.033,-5.800000000000001,3.900000000000003,0.15,0.12,12.0,6.0,1.0,0.0,0.09699999999999998,12.0,6.0,1.0,0,17.15,1.8500000000000014,-6.539999999999992,40
