Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
153,Loyola (IL),32,10,22,.313,-4.75,-1.14,,4,14,,8,6,,0,14,,2105,2199,,1300,760,1670,.455,194,551,.352,485,688,.705,317,1027,395,214,97,372,590
154,Loyola (MD),30,11,19,.367,-10.58,-3.23,,6,12,,7,7,,4,12,,1957,2158,,1215,737,1607,.459,203,502,.404,481,654,.735,344,1088,420,161,116,413,549
155,Loyola Marymount,32,13,19,.406,-0.49,4.03,,4,14,,6,6,,3,10,,2345,2468,,1266,850,1824,.466,197,535,.368,571,779,.733,385,1163,461,195,116,441,603
156,Maine,29,6,23,.207,-17.58,-4.72,,4,12,,4,9,,1,12,,2091,2404,,1165,856,1824,.469,208,583,.357,484,705,.687,378,1171,461,214,110,387,519
157,Manhattan NCAA,33,25,8,.758,6.04,-0.90,,15,5,,9,3,,12,4,,2540,2311,,1350,739,1809,.409,164,502,.327,669,956,.700,409,1199,390,207,157,515,772
158,Marist,31,12,19,.387,-4.94,-1.27,,9,11,,9,4,,3,11,,2119,2233,,1260,780,1750,.446,211,553,.382,462,671,.689,356,1148,392,203,99,415,595
159,Marquette,32,17,15,.531,10.08,6.61,,9,9,,12,4,,4,8,,2310,2199,,1320,749,1772,.423,241,660,.365,460,686,.671,332,1064,453,175,125,422,678
160,Marshall,33,11,22,.333,-4.42,-1.32,,4,12,,8,8,,2,12,,2385,2375,,1330,835,1889,.442,197,624,.316,508,793,.641,411,1268,442,208,113,446,671
161,Maryland,32,17,15,.531,11.33,8.08,,9,9,,12,4,,2,8,,2270,2166,,1295,735,1761,.417,194,569,.341,502,742,.677,331,1094,366,200,123,410,595
162,Maryland-Baltimore County,30,9,21,.300,-14.21,-6.55,,5,11,,8,5,,1,16,,1968,2185,,1230,683,1528,.447,200,546,.366,619,879,.704,310,1103,392,225,101,462,605
163,Maryland-Eastern Shore,30,6,24,.200,-17.03,-6.61,,4,12,,5,8,,1,15,,1996,2251,,1199,775,1634,.474,199,536,.371,502,702,.715,338,1064,449,169,91,389,570
164,Massachusetts NCAA,33,24,9,.727,10.61,6.00,,10,6,,11,2,,7,4,,2502,2350,,1325,843,1986,.424,165,535,.308,499,739,.675,400,1172,466,204,182,445,643
165,Massachusetts-Lowell,28,10,18,.357,-13.71,-4.53,,8,8,,6,6,,4,12,,1718,1938,,1125,692,1560,.444,172,536,.321,382,538,.710,338,1021,431,179,88,336,527
166,McNeese State,31,11,20,.355,-13.15,-4.01,,9,9,,7,3,,3,14,,2111,2358,,1250,814,1847,.441,245,647,.379,485,676,.717,408,1226,466,213,109,398,546
167,Memphis NCAA,34,24,10,.706,13.02,7.14,,12,6,,15,2,,5,5,,2614,2397,,1370,888,2029,.438,180,585,.308,441,681,.648,421,1192,453,269,135,490,679
168,Mercer NCAA,36,27,9,.750,5.33,-3.42,,14,4,,17,1,,9,7,,2836,2410,,1492,812,2024,.401,236,780,.303,550,787,.699,399,1190,429,201,109,452,697
169,Miami (FL),33,17,16,.515,7.60,5.63,,7,11,,8,8,,6,6,,2029,1964,,1345,695,1713,.406,221,623,.355,353,534,.661,340,1058,373,162,88,319,538
170,Miami (OH),31,13,18,.419,-4.37,0.13,,8,10,,8,6,,5,11,,2023,2160,,1250,767,1666,.460,258,681,.379,368,541,.680,295,1056,469,190,128,454,514
171,Michigan NCAA,37,28,9,.757,18.52,9.65,,15,3,,13,2,,7,4,,2736,2408,,1490,905,2035,.445,201,632,.318,397,543,.731,364,1154,437,181,100,398,626
172,Michigan State NCAA,38,29,9,.763,19.35,9.38,,12,6,,12,4,,7,3,,2870,2491,,1535,817,2058,.397,252,760,.332,605,829,.730,375,1208,405,214,110,449,669
173,Middle Tennessee,33,24,9,.727,4.77,-0.78,,13,3,,14,2,,8,5,,2339,2067,,1330,696,1694,.411,170,527,.323,505,748,.675,330,1053,321,208,95,478,662
174,Milwaukee NCAA,35,21,14,.600,-1.53,-0.44,,7,9,,7,6,,10,6,,2465,2469,,1415,869,1991,.436,204,657,.311,527,707,.745,373,1241,415,240,132,445,736
175,Minnesota,38,25,13,.658,11.75,8.34,,8,10,,18,3,,4,7,,2715,2574,,1545,867,2036,.426,247,721,.343,593,810,.732,400,1259,484,227,159,472,722
176,Mississippi,33,19,14,.576,7.84,5.36,,9,9,,12,5,,4,8,,2482,2400,,1335,794,1894,.419,246,709,.347,566,821,.689,432,1292,479,178,138,462,651
177,Mississippi State,33,14,19,.424,-0.86,2.75,,3,15,,11,7,,0,10,,2234,2353,,1330,847,1872,.452,219,672,.326,440,617,.713,350,1163,435,213,114,461,654
178,Mississippi Valley State,32,9,23,.281,-21.08,-8.35,,5,13,,6,4,,1,17,,2293,2582,,1281,905,1818,.498,172,469,.367,600,884,.679,335,1211,379,229,126,461,607
179,Missouri,35,23,12,.657,10.06,6.86,,9,9,,16,3,,3,7,,2553,2441,,1415,833,2011,.414,256,772,.332,519,759,.684,403,1123,435,202,122,370,734
180,Missouri State,33,20,13,.606,0.81,1.22,,9,9,,14,3,,4,8,,2262,2251,,1335,767,1726,.444,222,631,.352,495,742,.667,317,1120,422,183,112,392,647
181,Monmouth,32,11,21,.344,-6.96,-2.90,,5,15,,8,8,,3,12,,2208,2338,,1295,756,1720,.440,251,711,.353,575,836,.688,344,1156,395,206,181,479,650
182,Montana,30,17,13,.567,-4.52,-5.23,,12,8,,11,3,,6,9,,2123,2070,,1225,721,1517,.475,163,452,.361,465,687,.677,317,971,311,137,84,356,613
183,Montana State,31,14,17,.452,-10.70,-5.83,,9,11,,9,5,,5,10,,2109,2165,,1245,749,1608,.466,220,596,.369,447,618,.723,249,1014,390,185,83,403,571
184,Morehead State,34,20,14,.588,-1.88,-3.10,,10,6,,9,5,,9,7,,2603,2483,,1385,809,1806,.448,211,609,.346,654,924,.708,310,1038,449,237,169,518,798
185,Morgan State,31,15,16,.484,-5.81,-5.03,,11,5,,7,4,,5,9,,2215,2239,,1265,764,1761,.434,184,517,.356,527,788,.669,384,1174,389,190,114,434,636
186,Mount St. Mary's NCAA,33,16,17,.485,-6.32,-4.44,,9,7,,10,3,,6,13,,2504,2566,,1330,960,1939,.495,155,464,.334,491,669,.734,357,1207,435,190,90,439,602
187,Murray State,34,23,11,.676,0.98,-3.58,,13,3,,17,1,,6,9,,2647,2446,,1370,896,2012,.445,185,574,.322,469,699,.671,401,1160,414,206,107,400,700
188,Navy,30,9,21,.300,-11.95,-5.46,,4,14,,7,6,,2,15,,1820,1957,,1215,652,1487,.438,197,556,.354,456,638,.715,276,1035,367,192,95,398,505
189,NC State NCAA,36,22,14,.611,9.02,7.44,,9,9,,13,6,,6,6,,2561,2504,,1460,851,1997,.426,196,611,.321,606,851,.712,453,1266,406,205,124,414,703
190,Nebraska NCAA,32,19,13,.594,10.13,8.50,,11,7,,15,1,,3,8,,2137,2085,,1280,696,1659,.420,186,590,.315,507,744,.681,319,1121,354,168,101,397,602
191,Nevada,32,15,17,.469,1.98,3.48,,10,8,,7,8,,8,6,,2316,2364,,1320,796,1814,.439,223,666,.335,549,734,.748,353,1133,449,156,105,341,591
192,Nevada-Las Vegas,33,20,13,.606,8.55,2.76,,10,8,,12,7,,6,5,,2355,2164,,1330,817,2028,.403,171,566,.302,359,522,.688,404,1201,380,172,120,338,650
193,New Hampshire,30,6,24,.200,-13.97,-5.90,,4,12,,3,11,,3,12,,1735,1945,,1206,642,1573,.408,171,533,.321,490,684,.716,297,1061,326,187,83,324,514
194,New Mexico NCAA,34,27,7,.794,12.72,4.84,,15,3,,13,2,,8,2,,2516,2248,,1380,776,1995,.389,243,699,.348,453,625,.725,368,1115,388,193,99,338,703
195,New Mexico State NCAA,36,26,10,.722,6.16,-2.58,,12,4,,14,1,,8,7,,2771,2415,,1455,863,2153,.401,162,492,.329,527,720,.732,457,1170,340,201,92,397,806
196,New Orleans,26,11,15,.423,-15.03,-5.53,,8,10,,6,6,,5,9,,1858,1987,,1040,698,1500,.465,155,442,.351,436,628,.694,289,906,399,230,115,390,581
197,Niagara,33,7,26,.212,-8.16,-1.34,,3,17,,4,9,,1,14,,2484,2709,,1320,909,1870,.486,228,593,.384,663,946,.701,381,1247,497,194,141,493,740
198,Nicholls State,29,14,15,.483,-13.13,-7.67,,10,8,,9,2,,4,12,,1986,2114,,1170,677,1453,.466,142,417,.341,618,872,.709,282,1002,330,172,88,377,563
199,NJIT,29,13,16,.448,-12.52,-7.48,,,,,7,6,,6,10,,2109,2061,,1170,677,1600,.423,215,635,.339,492,707,.696,320,1026,391,182,131,391,541
200,Norfolk State,34,19,15,.559,-7.82,-7.17,,11,5,,7,4,,7,8,,2428,2398,,1370,788,1845,.427,247,707,.349,575,809,.711,382,1082,414,202,120,423,620
201,North Carolina NCAA,34,24,10,.706,15.24,8.42,,13,5,,15,3,,6,5,,2604,2372,,1370,810,1949,.416,211,665,.317,541,807,.670,395,1179,374,202,136,462,717
202,North Carolina A&T,32,9,23,.281,-16.43,-7.40,,5,11,,7,5,,1,17,,2089,2342,,1295,741,1720,.431,231,644,.359,629,915,.687,365,1134,445,219,125,394,747
203,North Carolina Central NCAA,34,28,6,.824,3.97,-8.03,,16,1,,14,0,,11,5,,2513,2023,,1380,658,1726,.381,186,618,.301,521,753,.692,382,1080,328,187,143,534,672
204,North Dakota,34,17,17,.500,-6.84,-3.78,,12,8,,11,3,,4,11,,2526,2537,,1359,870,1776,.490,170,472,.360,627,847,.740,328,1152,395,177,108,499,672
205,North Dakota State NCAA,33,26,7,.788,6.31,-0.02,,12,2,,12,1,,10,5,,2492,2164,,1325,722,1709,.422,222,599,.371,498,664,.750,290,950,368,168,63,381,599
206,North Florida,32,16,16,.500,-7.52,-3.32,,10,8,,9,5,,7,11,,2318,2377,,1285,851,1861,.457,182,511,.356,493,745,.662,347,1091,374,262,121,350,634
207,North Texas,32,16,16,.500,-4.67,-1.53,,6,10,,9,7,,6,6,,2228,2313,,1295,794,1843,.431,197,564,.349,528,784,.673,355,1203,355,186,125,397,610
208,Northeastern,32,11,21,.344,-3.11,-0.30,,7,9,,4,8,,4,9,,2109,2199,,1295,798,1767,.452,200,539,.371,403,590,.683,319,1062,376,214,149,358,637
209,Northern Arizona,32,15,17,.469,-6.60,-4.37,,12,8,,9,4,,6,10,,2144,2189,,1290,750,1639,.458,229,577,.397,460,645,.713,275,953,386,188,89,379,542
210,Northern Colorado,32,18,14,.563,-4.33,-6.09,,11,9,,13,3,,4,11,,2364,2248,,1295,771,1653,.466,208,554,.375,498,679,.733,294,954,397,154,107,391,580
211,Northern Illinois,32,15,17,.469,-3.54,-1.28,,8,10,,10,7,,5,9,,1992,2012,,1305,665,1634,.407,192,632,.304,490,741,.661,338,1062,344,218,121,430,646
212,Northern Iowa,31,16,15,.516,5.29,2.85,,10,8,,11,2,,3,10,,2256,2149,,1250,741,1675,.442,219,607,.361,448,625,.717,284,1047,344,183,88,352,602
213,Northern Kentucky,30,9,21,.300,-10.53,-4.97,,5,13,,7,7,,2,12,,2044,2211,,1215,737,1569,.470,200,530,.377,537,766,.701,310,1031,343,171,119,329,494
214,Northwestern,33,14,19,.424,4.72,8.57,,6,12,,8,9,,5,7,,1964,2091,,1330,735,1787,.411,171,542,.315,450,680,.662,364,1224,410,202,135,342,601
215,Northwestern State,31,17,14,.548,-3.59,-4.66,,12,6,,10,3,,6,10,,2686,2599,,1260,909,2003,.454,227,653,.348,554,826,.671,453,1254,500,208,112,504,656
216,Notre Dame,32,15,17,.469,8.19,6.78,,6,12,,13,6,,1,9,,2303,2258,,1305,802,1780,.451,225,584,.385,429,571,.751,318,1044,457,190,114,351,509
217,Oakland,33,13,20,.394,-2.23,2.78,,7,9,,10,5,,3,11,,2455,2554,,1334,866,1786,.485,279,719,.388,543,757,.717,314,1192,533,184,115,455,627
218,Ohio,37,25,12,.676,2.70,-1.17,,11,7,,14,7,,10,4,,2647,2480,,1465,822,1990,.413,194,616,.315,585,826,.708,402,1252,409,242,93,445,632
219,Ohio State NCAA,35,25,10,.714,17.84,8.12,,10,8,,17,3,,5,5,,2432,2092,,1410,761,1873,.406,173,591,.293,397,558,.711,354,1177,333,144,105,502,676
220,Oklahoma NCAA,33,23,10,.697,14.91,8.97,,12,6,,14,3,,5,4,,2704,2508,,1335,864,1976,.437,236,690,.342,544,761,.715,369,1198,412,195,112,426,689
221,Oklahoma State NCAA,34,21,13,.618,19.02,8.34,,8,10,,13,3,,3,7,,2728,2365,,1391,801,1957,.409,211,645,.327,552,803,.687,409,1262,373,208,123,484,736
222,Old Dominion,36,18,18,.500,-1.12,-0.81,,9,7,,12,6,,5,9,,2311,2322,,1450,777,1848,.420,214,597,.358,554,825,.672,374,1208,378,227,143,458,686
223,Omaha,32,17,15,.531,-1.19,-2.78,,5,9,,11,4,,6,11,,2558,2404,,1290,864,1885,.458,188,562,.335,488,674,.724,348,1157,435,215,122,509,610
224,Oral Roberts,33,17,16,.515,-2.94,-4.43,,10,8,,9,4,,5,11,,2357,2287,,1330,783,1809,.433,186,514,.362,535,768,.697,349,1074,374,189,104,356,633
225,Oregon NCAA,34,24,10,.706,15.75,8.05,,10,8,,15,3,,5,5,,2783,2521,,1385,838,1907,.439,198,611,.324,647,912,.709,377,1125,422,166,125,458,697
226,Oregon State,32,16,16,.500,6.03,5.87,,8,10,,12,5,,3,9,,2425,2420,,1295,857,1908,.449,216,587,.368,490,703,.697,373,1066,475,204,107,336,690
227,Pacific,34,18,16,.529,1.74,3.25,,6,12,,10,5,,5,9,,2484,2523,,1365,806,1768,.456,261,672,.388,650,918,.708,303,1081,475,204,130,398,703
228,Penn State,34,16,18,.471,7.68,7.06,,6,12,,10,8,,4,8,,2409,2388,,1375,763,1843,.414,233,662,.352,629,882,.713,348,1174,409,180,151,374,660
229,Pennsylvania,28,8,20,.286,-6.59,-0.01,,5,9,,6,8,,2,12,,1911,2095,,1125,668,1581,.423,210,548,.383,549,782,.702,353,1022,371,209,113,359,520
230,Pepperdine,31,15,16,.484,0.80,2.60,,8,10,,8,6,,6,7,,2206,2247,,1245,787,1793,.439,215,586,.367,458,675,.679,358,1068,442,211,117,320,558
231,Pittsburgh NCAA,36,26,10,.722,17.46,7.54,,11,7,,13,5,,7,2,,2586,2229,,1466,771,1872,.412,205,628,.326,482,682,.707,352,1079,406,171,144,440,673
232,Portland,31,15,16,.484,4.77,1.73,,7,11,,10,6,,3,9,,2327,2233,,1270,747,1741,.429,208,564,.369,531,761,.698,327,1045,389,219,98,355,608
233,Portland State,32,17,15,.531,-7.59,-5.59,,11,9,,12,5,,4,9,,2320,2311,,1310,815,1733,.470,185,502,.369,496,688,.721,333,1082,448,168,104,426,663
234,Prairie View,34,11,23,.324,-16.72,-7.99,,6,12,,6,6,,2,16,,2362,2623,,1405,883,1905,.464,207,597,.347,650,956,.680,438,1322,474,232,140,469,662
235,Presbyterian,32,6,26,.188,-20.71,-7.51,,2,14,,5,8,,1,15,,2092,2445,,1280,907,1931,.470,254,679,.374,377,539,.699,373,1185,450,217,92,323,514
236,Princeton,30,21,9,.700,3.01,-2.40,,8,6,,11,2,,9,6,,2118,1931,,1220,679,1584,.429,150,462,.325,423,577,.733,249,980,313,183,92,369,551
237,Providence NCAA,35,23,12,.657,11.37,7.85,,10,8,,13,3,,5,6,,2566,2443,,1450,893,2017,.443,188,574,.328,469,681,.689,374,1163,422,200,113,383,689
238,Purdue,32,15,17,.469,8.21,7.62,,5,13,,12,5,,2,8,,2312,2293,,1310,771,1842,.419,203,623,.326,548,772,.710,357,1143,409,216,171,371,632
239,Purdue Fort Wayne,36,25,11,.694,-0.20,-3.87,,10,4,,13,2,,8,8,,2774,2555,,1405,907,1955,.464,219,626,.350,448,623,.719,317,1057,431,202,103,429,680
240,Quinnipiac,32,20,12,.625,-0.13,-2.41,,14,6,,10,3,,8,8,,2521,2448,,1290,869,2014,.431,197,568,.347,513,730,.703,348,1078,400,190,150,275,743
241,Radford,35,22,13,.629,-7.90,-8.31,,10,6,,10,4,,9,8,,2729,2600,,1405,925,1992,.464,218,575,.379,532,760,.700,377,1188,415,191,103,443,666
242,Rhode Island,32,14,18,.438,2.87,3.26,,5,12,,10,6,,3,11,,2169,2178,,1285,762,1775,.429,143,499,.287,511,762,.671,351,1085,336,230,137,374,648
243,Rice,30,7,23,.233,-9.43,-0.43,,2,14,,5,9,,1,11,,1853,2083,,1225,691,1610,.429,185,539,.343,516,732,.705,312,1132,379,212,90,335,520
244,Richmond,33,19,14,.576,5.70,4.30,,8,8,,12,4,,5,8,,2196,2150,,1340,738,1791,.412,167,555,.301,507,723,.701,402,1272,342,177,116,433,651
245,Rider,31,14,17,.452,-4.34,-1.69,,9,11,,6,7,,6,8,,2292,2374,,1260,801,1705,.470,235,611,.385,537,746,.720,323,1062,438,197,114,413,665
246,Robert Morris,36,22,14,.611,-3.52,-3.79,,14,2,,12,3,,10,11,,2593,2583,,1445,895,1978,.452,259,772,.335,534,759,.704,380,1240,522,193,147,462,631
247,Rutgers,33,12,21,.364,-0.29,5.80,,5,13,,10,10,,1,10,,2347,2515,,1320,835,1868,.447,238,642,.371,607,834,.728,373,1190,455,218,117,400,661
248,Sacramento State,30,14,16,.467,-8.04,-5.54,,10,10,,11,3,,3,12,,2070,2079,,1210,697,1514,.460,170,494,.344,515,744,.692,290,948,397,158,80,351,557
249,Sacred Heart,31,5,26,.161,-12.93,-5.97,,2,14,,1,10,,4,13,,2162,2378,,1255,797,1732,.460,216,632,.342,568,765,.742,341,1133,417,194,136,396,558
250,Saint Francis (PA),31,10,21,.323,-13.20,-5.65,,7,9,,5,8,,5,13,,1916,2150,,1240,789,1686,.468,190,507,.375,382,507,.753,311,1109,338,161,112,343,515
251,Saint Joseph's NCAA,34,24,10,.706,9.05,5.08,,11,5,,11,4,,8,4,,2433,2298,,1365,825,1966,.420,231,676,.342,417,602,.693,343,1123,459,224,81,344,649
252,Saint Louis NCAA,34,27,7,.794,11.63,4.24,,13,3,,14,3,,11,1,,2374,2105,,1375,755,1875,.403,139,481,.289,456,665,.686,354,1182,354,244,152,485,655
253,Saint Mary's (CA),35,23,12,.657,9.35,4.29,,11,7,,16,3,,6,6,,2502,2292,,1406,805,1797,.448,161,477,.338,521,732,.712,328,1046,373,207,120,410,708
254,Saint Peter's,31,14,17,.452,-5.88,-3.27,,9,11,,8,5,,5,11,,1961,2042,,1250,692,1650,.419,187,562,.333,471,674,.699,335,1071,353,176,100,360,613
255,Sam Houston,35,24,11,.686,-4.45,-7.60,,13,5,,12,2,,7,7,,2647,2431,,1420,806,1831,.440,187,552,.339,632,887,.713,368,1154,491,212,109,493,775
256,Samford,33,13,20,.394,-14.91,-7.41,,6,10,,10,4,,2,15,,2327,2521,,1325,855,1847,.463,225,608,.370,586,858,.683,384,1156,466,203,133,385,615
257,San Diego,35,18,17,.514,2.16,1.97,,7,11,,10,7,,6,8,,2362,2283,,1400,796,1865,.427,212,624,.340,479,685,.699,360,1143,412,205,100,398,643
258,San Diego State NCAA,36,31,5,.861,14.95,4.86,,16,2,,15,1,,9,2,,2530,2052,,1450,734,1904,.386,174,604,.288,410,607,.675,370,1180,357,154,151,490,705
259,San Francisco,33,21,12,.636,5.92,4.28,,13,5,,13,6,,7,5,,2469,2357,,1341,804,1831,.439,227,649,.350,522,745,.701,340,1085,374,184,108,386,696
260,San Jose State,31,7,24,.226,-7.96,3.05,,1,17,,4,9,,3,12,,1938,2222,,1255,746,1729,.431,210,597,.352,520,773,.673,338,1138,414,204,118,303,511
261,Santa Clara,33,14,19,.424,0.88,3.01,,6,12,,7,8,,5,8,,2340,2325,,1325,798,1742,.458,152,426,.357,577,800,.721,349,1176,400,149,105,398,626
262,Savannah State,32,13,19,.406,-9.57,-5.37,,10,6,,7,5,,5,11,,1968,2057,,1295,673,1641,.410,146,472,.309,565,808,.699,381,1127,349,228,129,469,574
263,Seattle,30,13,17,.433,-5.86,-4.11,,5,11,,7,7,,5,9,,2139,2119,,1215,688,1623,.424,186,551,.338,557,773,.721,312,994,368,204,97,390,542
264,Seton Hall,34,17,17,.500,7.53,5.56,,6,12,,10,8,,4,7,,2442,2375,,1385,811,1828,.444,212,607,.349,541,761,.711,322,1123,411,190,133,417,664
265,Siena,38,20,18,.526,-0.86,-0.15,,11,9,,14,5,,6,9,,2635,2662,,1540,860,2078,.414,218,660,.330,724,1070,.677,485,1327,408,260,203,482,805
266,South Alabama,31,11,20,.355,-5.08,-0.51,,5,13,,10,6,,1,12,,2136,2182,,1260,759,1750,.434,180,530,.340,484,705,.687,341,1122,353,161,113,357,574
267,South Carolina,34,14,20,.412,5.41,6.96,,5,13,,9,7,,1,11,,2323,2376,,1360,753,1728,.436,195,599,.326,675,985,.685,376,1097,421,255,165,454,718
268,South Carolina State,30,9,21,.300,-17.21,-5.96,,5,11,,7,6,,2,14,,1883,2180,,1220,743,1675,.444,195,578,.337,499,723,.690,363,1103,393,215,119,372,544
269,South Carolina Upstate,34,19,15,.559,-2.02,-4.61,,11,7,,12,3,,5,12,,2492,2282,,1338,756,1868,.405,260,758,.343,510,703,.725,375,1127,407,208,91,411,616
270,South Dakota,30,12,18,.400,-7.07,-0.81,,6,8,,10,3,,2,13,,2084,2152,,1205,741,1688,.439,220,574,.383,450,624,.721,301,1003,390,185,98,329,534
271,South Dakota State,32,19,13,.594,-0.17,-1.93,,10,4,,10,3,,7,8,,2315,2198,,1280,773,1736,.445,200,560,.357,452,631,.716,239,962,376,216,90,353,666
272,South Florida,32,12,20,.375,-0.52,4.60,,3,15,,7,10,,5,7,,2100,2264,,1295,809,1831,.442,203,549,.370,443,621,.713,358,1124,422,213,148,375,612
273,Southeast Missouri State,32,18,14,.563,-5.49,-6.59,,8,8,,9,4,,5,9,,2654,2514,,1297,839,1882,.446,244,654,.373,591,801,.738,331,1063,429,216,73,388,626
274,Southeastern Louisiana,30,12,18,.400,-13.06,-7.67,,7,11,,8,5,,4,11,,2085,2172,,1210,756,1678,.451,173,507,.341,487,721,.675,344,1088,402,163,104,329,557
275,Southern,32,19,13,.594,-4.22,-7.95,,15,3,,10,4,,9,8,,2278,2006,,1290,634,1700,.373,160,539,.297,578,885,.653,355,1116,268,200,107,419,615
276,Southern California,32,11,21,.344,2.60,8.02,,2,16,,8,8,,2,10,,2258,2410,,1295,843,1962,.430,218,674,.323,506,740,.684,394,1182,473,237,133,359,600
277,Southern Illinois,33,14,19,.424,-0.46,0.23,,9,9,,9,5,,3,11,,2208,2208,,1325,735,1678,.438,223,665,.335,515,721,.714,331,1040,394,187,119,424,660
278,SIU Edwardsville,31,11,20,.355,-10.61,-5.33,,7,9,,9,5,,2,12,,2264,2364,,1245,851,1713,.497,184,533,.345,478,695,.688,325,1054,446,207,94,433,582
279,Southern Methodist,37,27,10,.730,13.73,4.97,,12,6,,18,1,,6,6,,2627,2303,,1480,762,1977,.385,248,773,.321,531,765,.694,409,1157,434,287,139,518,739
280,Southern Mississippi,36,29,7,.806,6.84,-0.08,,13,3,,15,0,,10,6,,2596,2280,,1445,747,1754,.426,263,773,.340,523,803,.651,341,1054,480,216,115,565,748
281,Southern Utah,29,2,27,.069,-19.90,-3.19,,1,19,,2,11,,0,16,,1710,2171,,1165,702,1470,.478,158,416,.380,609,844,.722,306,1040,331,199,86,321,539
282,St. Bonaventure,33,18,15,.545,5.92,2.64,,6,10,,10,4,,4,9,,2421,2313,,1320,778,1741,.447,208,586,.355,549,783,.701,347,1075,404,198,116,485,684
283,St. Francis (NY),32,18,14,.563,-4.64,-5.90,,9,7,,10,3,,7,11,,2207,2139,,1295,717,1748,.410,154,463,.333,551,755,.730,331,1087,339,199,105,396,585
284,St. John's (NY),33,20,13,.606,11.68,6.56,,10,8,,14,5,,4,5,,2403,2234,,1345,761,1861,.409,210,608,.345,502,709,.708,375,1200,391,176,102,434,652
285,Stanford NCAA,36,23,13,.639,13.42,9.00,,10,8,,12,4,,6,5,,2616,2457,,1445,844,2006,.421,237,680,.349,532,743,.716,355,1193,479,196,89,413,746
286,Stephen F. Austin NCAA,35,32,3,.914,4.82,-6.76,,18,0,,15,0,,14,2,,2661,2219,,1410,746,1643,.454,148,431,.343,579,840,.689,293,1018,361,180,122,555,710
287,Stetson,31,7,24,.226,-15.81,-4.97,,5,13,,6,6,,1,15,,1916,2252,,1248,786,1687,.466,227,606,.375,453,633,.716,363,1125,437,208,115,377,569
288,Stony Brook,34,23,11,.676,-1.71,-6.47,,13,3,,12,3,,8,6,,2426,2253,,1367,744,1796,.414,240,726,.331,525,740,.709,313,1059,415,233,119,428,660
289,Syracuse NCAA,34,28,6,.824,16.05,7.25,,14,4,,16,2,,8,2,,2311,2012,,1370,685,1669,.410,233,676,.345,409,612,.668,346,1072,438,146,104,455,601
290,TCU,31,9,22,.290,-1.33,7.90,,0,18,,5,10,,3,9,,1973,2247,,1240,798,1795,.445,205,597,.343,446,630,.708,415,1218,494,174,109,387,621
291,Temple,31,9,22,.290,2.69,6.88,,4,14,,4,9,,2,9,,2291,2421,,1265,879,1855,.474,193,539,.358,470,690,.681,369,1171,450,180,154,343,547
292,Tennessee NCAA,37,24,13,.649,17.34,7.84,,11,7,,14,3,,4,7,,2672,2283,,1490,823,1991,.413,192,556,.345,445,631,.705,351,1108,376,194,134,399,730
293,Tennessee State,30,5,25,.167,-9.82,-1.99,,4,12,,3,10,,2,13,,2061,2265,,1205,744,1606,.463,184,545,.338,593,823,.721,319,1029,373,172,116,335,588
294,Tennessee Tech,33,17,16,.515,-8.09,-4.57,,9,7,,10,4,,6,9,,2376,2376,,1319,776,1727,.449,189,538,.351,635,895,.709,347,1068,396,242,86,470,651
295,Tennessee-Martin,31,8,23,.258,-13.45,-4.82,,3,13,,5,10,,3,13,,2304,2526,,1240,872,1675,.521,194,516,.376,588,829,.709,300,1129,526,189,136,437,628
296,Texas NCAA,35,24,11,.686,12.67,9.15,,11,7,,16,2,,4,6,,2598,2475,,1405,819,2039,.402,259,735,.352,578,835,.692,399,1203,445,221,123,395,713
297,Texas A&M,34,18,16,.529,5.50,3.62,,8,10,,17,3,,1,9,,2199,2135,,1385,724,1810,.400,191,664,.288,496,720,.689,386,1242,410,207,140,450,607
298,Texas A&M-Corpus Christi,34,18,16,.529,-6.41,-6.69,,14,4,,10,7,,8,8,,2350,2312,,1365,779,1759,.443,201,611,.329,553,804,.688,363,1059,430,192,140,404,678
299,Texas Southern NCAA,34,19,15,.559,-8.41,-10.07,,12,6,,9,2,,6,11,,2584,2512,,1380,936,2075,.451,222,616,.360,418,607,.689,386,1141,478,222,131,374,736
300,Texas State,31,8,23,.258,-7.74,-1.40,,4,14,,5,9,,1,13,,1903,2047,,1245,692,1546,.448,206,520,.396,457,647,.706,269,958,346,204,99,381,512
301,Texas Tech,32,14,18,.438,8.61,8.61,,6,12,,11,6,,2,10,,2190,2190,,1285,732,1675,.437,206,624,.330,520,704,.739,332,957,356,193,114,365,574
302,Texas-Rio Grande Valley,32,9,23,.281,-10.65,-4.42,,5,11,,3,10,,5,11,,2101,2262,,1305,755,1701,.444,203,622,.326,549,801,.685,366,1207,455,189,117,463,587
303,The Citadel,33,7,26,.212,-17.61,-6.75,,2,14,,6,8,,0,15,,2211,2453,,1330,870,1927,.451,230,659,.349,483,717,.674,397,1208,422,198,121,345,611
304,Toledo,34,27,7,.794,3.30,-1.46,,14,4,,15,0,,9,6,,2694,2490,,1370,897,1944,.461,232,659,.352,464,666,.697,364,1138,453,185,128,464,726
305,Towson,36,25,11,.694,0.55,-3.06,,13,3,,15,1,,9,8,,2633,2477,,1445,857,2114,.405,211,671,.314,550,805,.683,441,1207,418,182,133,308,780
