Rk,School,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
1,Abilene Christian,67.7,-0.7000000000000028,-0.0549999999999999,0.0399999999999999,0.001,0.4000000000000057,0.8999999999999986,0.7000000000000011,-5.5,-0.003,0.8000000000000007,0.1999999999999993,-0.023
2,Air Force,65.4,-4.700000000000003,-0.0539999999999999,0.0119999999999999,-0.002,-2.4000000000000057,3.1000000000000014,-2.1999999999999997,-4.199999999999999,0.005,2.299999999999999,-2.6999999999999997,-0.0419999999999999
3,Akron,65.5,2.5,0.043,0.0949999999999999,0.007,2.0,0.8999999999999986,0.0999999999999996,1.4000000000000004,0.024,0.1000000000000014,2.700000000000003,-0.007
4,Alabama,64.4,0.9000000000000057,0.0399999999999999,-0.003,0.017,-3.0,-5.0,1.9000000000000004,0.3000000000000007,0.029,-0.6999999999999993,-4.100000000000001,0.004
5,Alabama A&M,66.5,-3.6999999999999886,-0.103,0.065,-0.004,-5.799999999999997,12.6,-0.5,2.1,0.015,-0.1999999999999993,-6.199999999999996,-0.0889999999999999
6,Alabama State,68.1,1.7999999999999972,0.006,0.026,-0.024,-1.0,3.899999999999999,1.0,1.299999999999999,-0.0249999999999999,-3.9999999999999982,0.3000000000000042,-0.003
7,Albany (NY),63.1,3.0,0.129,-0.1049999999999999,0.022,5.0,-4.899999999999999,-0.5999999999999996,0.5999999999999996,0.005,1.200000000000001,3.599999999999998,0.105
8,Alcorn State,64.8,-5.700000000000003,0.0309999999999999,-0.0399999999999999,-0.027,-5.400000000000006,-11.5,0.8000000000000007,3.5,-0.0239999999999999,-1.200000000000001,-4.699999999999999,-0.002
9,American,60.7,6.400000000000006,-0.0569999999999999,0.0459999999999999,0.0799999999999999,1.2000000000000028,15.699999999999996,-1.799999999999999,1.8000000000000007,0.094,3.6999999999999993,-3.1999999999999997,-0.028
10,Appalachian State,67.4,-5.799999999999997,-0.0049999999999999,-0.007,-0.055,1.2000000000000028,-5.399999999999999,0.8999999999999986,-3.3999999999999995,-0.06,-1.4999999999999982,3.8000000000000007,-0.015
11,Arizona,64.1,22.099999999999994,0.0679999999999999,-0.001,0.077,10.200000000000005,12.9,1.7999999999999998,3.9,0.094,-3.400000000000002,9.099999999999998,0.025
12,Arizona State,69.0,8.400000000000006,0.0519999999999999,0.0979999999999999,0.062,-3.200000000000003,9.199999999999996,-0.7000000000000002,1.200000000000001,0.061,-0.0999999999999996,-5.699999999999999,0.0529999999999999
13,Arkansas,72.3,12.0,-0.0279999999999999,0.022,0.035,-4.599999999999994,7.800000000000004,4.1,6.300000000000001,0.0389999999999999,-6.0,-4.800000000000001,-0.008
14,Arkansas State,68.6,5.900000000000006,0.074,0.0849999999999999,0.0409999999999999,-3.0,8.899999999999999,0.9000000000000004,-1.5999999999999996,0.04,-0.8000000000000007,-4.0,0.0569999999999999
