Away,Home,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Coach W/L,Coach Team NCAA,Coach Team S16,Coach Team F4,Coach Team Champs,Coach C W/L,Coach C NCAA,Coach C S16,Coach C F4,Coach C Champs,OSRS,DSRS,DRtg,Score_Dif
Fairleigh Dickinson,Prairie View,0.029000000000000026,-1.2000000000000002,-1.9299999999999997,-0.0489999999999999,141,-0.046,-0.0429999999999999,-1,0,0,0,0,0,0,0,0.2777777777777778,0.23529411764705888,-0.008928571428571508,0.5142857142857142,4.0285714285714285,0.7714285714285714,7.885714285714286,-2.7714285714285714,-2.685714285714285,1.8571428571428572,-3.8285714285714287,-0.3714285714285714,2.6285714285714286,-3.2285714285714286,-4.6,1.542857142857143,3.799999999999997,-1.2000000000000028,-0.10300000000000001,0.021000000000000102,-0.0589999999999999,-5.199999999999989,-3.0,3.5,-7.9,-0.052000000000000005,-5.900000000000002,-1.2000000000000028,-0.088,0.10100000000000003,-1.0,0.0,0.0,0.0,0.10100000000000003,-1.0,0.0,0.0,0,-0.16000000000000003,-1.04,-3.0799999999999983,-6
Temple,Belmont,0.121,0.9499999999999993,-7.529999999999999,0.08,158,0.0299999999999999,-0.005999999999999901,10,0,0,0,0,0,0,0,0.16666666666666663,0.06190476190476191,0.18461538461538463,2.484848484848485,4.787878787878787,3.4848484848484844,-3.545454545454546,0.303030303030303,0.696969696969697,-0.5757575757575758,5.909090909090909,5.696969696969696,-2.484848484848485,0.6363636363636362,2.727272727272727,-2.242424242424242,3.700000000000003,12.900000000000006,0.029999999999999902,0.09699999999999999,0.0919999999999999,8.0,12.600000000000001,-3.499999999999999,-0.20000000000000107,0.10299999999999991,3.3999999999999986,3.299999999999997,0.016999999999999998,0.336,0.0,0.0,0.0,0.0,0.11000000000000004,1.0,0.0,0.0,0,5.8,-4.85,4.230000000000004,11
North Carolina Central,North Dakota State,0.014000000000000012,7.52,9.17,-0.027,168,0.001,-0.0179999999999999,-4,0,0,0,0,0,0,0,-0.0625,-0.0641025641025641,0.05769230769230771,1.7932773109243696,4.782352941176471,-3.207563025210084,-3.666386554621849,0.25630252100840334,0.664705882352941,-4.2478991596638656,-8.156302521008403,-3.1563025210084037,-0.8647058823529412,0.653781512605042,-1.1974789915966388,-3.4218487394957986,-1.7000000000000028,-6.400000000000006,0.029999999999999995,0.11,-0.005000000000000098,-12.199999999999989,-6.200000000000003,-1.3000000000000007,-0.3000000000000007,-0.006000000000000002,-0.5,-12.8,0.0189999999999999,0.03400000000000003,-2.0,0.0,0.0,0.0,0.03400000000000003,-2.0,0.0,0.0,0,7.390000000000001,0.1299999999999999,-0.060000000000002274,4
St. John's (NY),Arizona State,0.05800000000000005,2.3999999999999995,0.54,0.019000000000000003,-141,-0.0129999999999999,-0.0339999999999999,2,0,0,0,0,-1,0,0,0.2222222222222222,0.047794117647058876,0.18181818181818182,-1.7058823529411764,-4.147058823529412,-0.5882352941176467,-3.941176470588235,4.735294117647059,7.852941176470589,4.26470588235294,9.882352941176471,0.0,-3.9411764705882355,-0.9705882352941176,4.764705882352941,-3.8529411764705883,-0.09999999999999432,2.6000000000000085,0.1539999999999999,-0.0430000000000001,0.015,13.600000000000009,1.1000000000000014,-5.4,-2.5,0.010000000000000002,4.900000000000002,12.600000000000001,0.0959999999999998,0.04299999999999993,2.0,0.0,0.0,0.0,-0.039000000000000035,-6.0,-2.0,0.0,0,0.3600000000000003,2.04,-3.730000000000004,9
Bradley,Michigan State,0.25,25.009999999999998,13.24,0.07799999999999989,59,0.021000000000000102,0.1059999999999999,11,1,0,0,0,0,0,2,0.30000000000000004,0.3125,0.28205128205128205,1.1714285714285715,1.805860805860806,3.3135531135531133,-3.28058608058608,3.534065934065934,2.2073260073260075,0.2564102564102564,7.829304029304028,6.053479853479853,-0.7912087912087912,1.0564102564102564,2.235897435897436,-0.3194139194139194,1.8999999999999915,16.399999999999995,0.053,0.056,0.1009999999999999,10.799999999999999,16.099999999999994,-1.1999999999999993,1.0999999999999996,0.093,2.7999999999999994,6.800000000000004,0.07200000000000001,0.238,21.0,14.0,8.0,1.0,0.18499999999999994,21.0,14.0,8.0,1,17.53,7.470000000000001,-14.89,11
Northeastern,Kansas,0.04599999999999993,14.400000000000002,13.489999999999998,0.041000000000000106,-342,-0.031,0.0029999999999998986,1,0,1,0,0,0,1,4,-0.11111111111111116,0.15384615384615385,-0.2987012987012987,-4.125816993464053,-9.76797385620915,2.792483660130719,0.4133986928104578,-0.5506535947712417,-0.6879084967320259,0.7238562091503267,3.580065359477124,-2.1258169934640523,-0.5980392156862745,0.4150326797385621,0.5310457516339869,1.3986928104575163,4.0,0.8999999999999915,-0.0180000000000001,-0.174,0.001000000000000098,4.799999999999997,-13.60000000000001,-0.9000000000000004,3.4000000000000004,0.004000000000000101,0.5000000000000018,4.099999999999998,-0.016,0.2899999999999999,14.0,10.0,3.0,1.0,0.237,19.0,13.0,3.0,1,8.15,6.25,-14.399999999999991,34
Fairleigh Dickinson,Gonzaga,0.29200000000000004,33.879999999999995,12.25,0.10700000000000011,120,0.009999999999999995,0.033,19,0,0,0,0,0,0,0,0.33333333333333337,0.23529411764705888,0.4625,1.5258687258687258,3.423938223938224,7.736679536679538,2.4548262548262545,2.7845559845559844,2.9088803088803097,1.1289575289575289,7.615444015444016,7.871814671814673,0.8525096525096525,2.7861003861003866,-2.0061776061776064,-0.6733590733590729,3.0,27.500000000000004,0.029999999999999902,0.044,0.1100000000000001,10.800000000000011,14.700000000000005,1.1000000000000014,6.800000000000001,0.11699999999999991,-2.8000000000000025,7.4999999999999964,0.032999999999999995,0.408,18.0,9.0,1.0,0.0,0.408,18.0,9.0,1.0,0,19.27,14.61,-24.570000000000007,38
Gardner-Webb,Virginia,0.264,28.07,14.58,0.016999999999999904,197,0.040999999999999995,0.08499999999999991,8,0,0,1,0,0,0,1,0.24183006535947704,-0.0625,0.4385026737967916,2.8285714285714287,5.707518796992482,2.994736842105263,5.576691729323309,-0.6451127819548876,-2.681203007518797,3.9857142857142858,6.219548872180452,4.6120300751879695,-0.3353383458646617,1.2390977443609021,0.03233082706766921,-0.2015037593984963,-7.700000000000003,14.799999999999995,-0.074,0.05700000000000009,0.037000000000000005,9.399999999999991,13.899999999999999,-0.3999999999999986,4.099999999999998,0.03499999999999999,-1.1,10.5,-0.029999999999999992,0.19799999999999995,6.0,3.0,1.0,1.0,0.18299999999999994,8.0,4.0,1.0,1,3.89,24.18,-21.819999999999993,15
Iona,North Carolina,0.29100000000000004,28.720000000000002,16.85,0.041,-111,0.0419999999999999,0.0030000000000000027,12,0,0,1,0,0,1,6,0.2222222222222222,0.1477272727272727,0.5595238095238095,0.015151515151515138,-3.0530303030303028,6.386363636363636,8.257575757575758,-0.8762626262626263,-1.2550505050505047,6.9393939393939394,13.30050505050505,6.78030303030303,-1.0858585858585856,-0.5404040404040403,0.16161616161616166,1.0782828282828283,4.5,15.600000000000009,-0.065,-0.101,0.022000000000000096,17.200000000000003,11.399999999999999,-1.5000000000000018,1.9999999999999991,0.033,-1.1999999999999993,17.9,-0.049,0.34,15.0,10.0,5.0,3.0,0.36400000000000005,29.0,19.0,9.0,3,16.89,11.81,-21.570000000000007,15
Colgate,Tennessee,0.1519999999999999,20.32,13.99,0.048,-170,-0.037999999999999895,0.0709999999999999,7,0,0,0,1,0,0,0,0.11111111111111116,0.0625,0.19999999999999996,-2.552895752895753,-4.580694980694981,3.8633204633204636,1.9505791505791505,1.6949806949806951,0.1884169884169884,-0.9922779922779923,-0.38687258687258685,3.0548262548262546,0.813899613899614,2.553667953667954,-2.593050193050193,-0.10965250965250972,1.6000000000000085,9.600000000000009,-0.007,-0.0899999999999999,0.029999999999999992,-0.8000000000000114,3.299999999999997,1.1999999999999993,8.399999999999999,0.023,-3.200000000000001,-1.3000000000000007,0.019999999999999997,0.14200000000000002,1.0,1.0,0.0,0.0,0.17300000000000004,23.0,7.0,1.0,0,12.87,7.45,-13.040000000000006,7
