Rk,School,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G
1,Air Force,0.563,4.06,4.16,0.0209999999999999,9,0.063,0.0409999999999999,2,0,0,0,0,0,0,0,0.5,0.8666666666666667,0.21428571428571427,1.5,0.28125,0.96875,-0.375,-1.21875,-2.8125,-2.65625,-5.125,1.5625,0.8125,-1.40625,-1.0,0.84375
2,Akron,0.788,8.12,0.18,0.06,145,0.008,-0.0709999999999999,9,0,0,0,0,0,0,0,0.875,0.9375,0.6363636363636364,1.606060606060606,4.393939393939394,3.909090909090909,1.303030303030303,-0.3939393939393939,1.4848484848484849,2.0303030303030303,2.5757575757575757,3.8484848484848486,0.06060606060606061,2.8181818181818183,0.2727272727272727,-1.3333333333333333
3,Alabama,0.639,9.82,5.96,0.0229999999999999,-9,0.027,0.008,4,0,0,0,1,0,0,0,0.6666666666666666,0.8,0.3333333333333333,0.3611111111111111,-0.25,1.6111111111111112,0.9444444444444444,1.0277777777777777,1.2777777777777777,-0.3333333333333333,-4.194444444444445,0.5277777777777778,2.5555555555555554,0.6944444444444444,-1.9444444444444444,0.75
4,Alabama A&M,0.355,-18.41,-9.82,-0.0479999999999999,62,-0.0559999999999999,-0.03,-7,0,0,0,0,0,0,0,0.3333333333333333,0.5384615384615384,0.2,-0.25806451612903225,2.0,-2.806451612903226,-0.22580645161290322,-0.6774193548387096,-0.06451612903225806,1.2903225806451613,-4.258064516129032,-0.7419354838709677,-1.4838709677419355,-0.12903225806451613,1.935483870967742,-0.25806451612903225
5,Alabama State,0.313,-17.9,-9.03,-0.023,-62,-0.0449999999999999,-0.069,-8,0,0,0,0,0,0,0,0.4444444444444444,0.5833333333333334,0.17647058823529413,-1.46875,-1.9375,-1.4375,-0.25,-3.53125,-3.4375,0.1875,-4.53125,-1.78125,-1.625,0.0,1.59375,2.125
6,Albany (NY),0.686,-0.86,-4.51,0.009,-65,0.0389999999999999,0.0809999999999999,3,0,0,0,0,0,0,0,0.5625,0.7333333333333333,0.6875,0.02857142857142857,-1.8571428571428572,-0.7428571428571429,-2.857142857142857,5.114285714285714,5.314285714285714,0.6,-1.3428571428571427,0.7714285714285715,-0.5714285714285714,-1.3714285714285714,0.8571428571428571,-2.914285714285714
7,Alcorn State,0.294,-14.27,-7.11,-0.009,-47,-0.016,-0.038,-6,0,0,0,0,0,0,0,0.4444444444444444,0.38461538461538464,0.2222222222222222,-0.7058823529411765,-1.3823529411764706,-0.4117647058823529,0.35294117647058826,-4.147058823529412,-5.088235294117647,-2.323529411764706,-6.205882352941177,-1.7352941176470589,-0.29411764705882354,0.29411764705882354,1.911764705882353,2.1470588235294117
8,American,0.333,-8.55,-2.52,-0.028,-66,-0.0489999999999999,0.0299999999999999,-7,0,0,0,0,0,0,0,0.35714285714285715,0.5384615384615384,0.17647058823529413,-1.7,-2.2,-2.6333333333333333,-2.8333333333333335,0.9333333333333333,0.7,0.3333333333333333,-1.7333333333333334,-2.2666666666666666,-3.1333333333333333,-1.2,2.7666666666666666,-1.2666666666666666
9,Appalachian State,0.484,-7.88,-5.74,-0.021,37,0.0299999999999999,-0.003,-1,0,0,0,0,0,0,0,0.5555555555555556,0.7142857142857143,0.26666666666666666,0.9354838709677419,1.1935483870967742,-1.1935483870967742,0.0,1.1290322580645162,1.7419354838709677,0.967741935483871,-3.161290322580645,-1.6774193548387097,-0.5483870967741935,0.45161290322580644,-0.0967741935483871,-0.16129032258064516
10,Arizona,0.771,17.31,7.48,0.044,136,0.013,0.038,9,0,0,0,0,0,0,1,0.6666666666666666,0.875,0.6363636363636364,1.6571428571428573,3.8857142857142857,2.742857142857143,0.6857142857142857,2.6857142857142855,2.657142857142857,2.057142857142857,3.4571428571428573,2.5714285714285716,0.5428571428571428,0.6285714285714286,-0.2,-1.1428571428571428
11,Arizona State,0.629,8.82,4.57,0.049,49,0.0089999999999999,-0.0919999999999999,4,0,0,0,0,0,0,0,0.5,0.8,0.36363636363636365,0.6571428571428571,1.4,1.1714285714285715,-3.8285714285714287,1.2571428571428571,4.2,-1.6571428571428573,-2.3714285714285714,1.3714285714285714,-0.5428571428571428,2.7142857142857144,0.3142857142857143,-3.3142857142857145
12,Arkansas,0.594,9.83,4.99,0.002,73,-0.059,0.011,4,0,0,0,1,0,0,1,0.5555555555555556,0.9444444444444444,0.1,-0.34375,2.28125,3.28125,7.3125,-1.375,-2.46875,0.5,-5.71875,2.8125,3.96875,1.0625,-5.90625,1.9375
13,Arkansas State,0.613,0.79,-4.34,-0.0059999999999999,111,-0.017,0.002,5,0,0,0,0,0,0,0,0.6,0.8666666666666667,0.35714285714285715,0.8387096774193549,3.5806451612903225,0.5806451612903226,2.2903225806451615,3.903225806451613,5.645161290322581,2.064516129032258,-1.7419354838709677,-0.06451612903225806,2.0,0.0967741935483871,-2.774193548387097,-2.4516129032258065
14,Arkansas-Pine Bluff,0.533,-12.21,-8.28,-0.004,-155,-0.015,-0.052,-4,0,0,0,0,0,0,0,0.8333333333333334,1.0,0.3333333333333333,-1.9,-5.166666666666667,0.23333333333333334,1.1666666666666667,-2.5,-2.2333333333333334,-0.8,-6.466666666666667,-2.0,2.6666666666666665,0.06666666666666667,-1.8,0.6333333333333333
15,Army,0.516,-1.48,-4.51,0.028,60,0.019,0.0539999999999999,4,0,0,0,0,0,0,0,0.5714285714285714,0.6923076923076923,0.375,1.096774193548387,1.935483870967742,1.1935483870967742,-0.8387096774193549,0.8064516129032258,-0.41935483870967744,-0.12903225806451613,-0.8064516129032258,1.4193548387096775,-1.6451612903225807,-0.25806451612903225,1.1935483870967742,0.6774193548387096
16,Auburn,0.281,0.23,4.2,-0.021,-77,-0.0339999999999999,0.0289999999999999,-4,0,0,0,1,0,0,0,0.16666666666666666,0.4117647058823529,0.1,-1.46875,-2.40625,-0.375,1.875,-1.75,-3.46875,0.0625,-4.59375,-1.09375,0.34375,0.21875,-0.09375,2.15625
