Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
153,Maine,30,11,19,.367,-9.55,-4.10,,6,10,,8,4,,3,15,,1988,2091,,1200,740,1772,.418,204,573,.356,407,588,.692,349,1088,378,228,79,366,482
154,Manhattan,32,14,18,.438,-1.96,-0.36,,9,9,,7,4,,5,11,,1865,1916,,1290,622,1539,.404,176,505,.349,496,716,.693,334,1037,362,225,123,466,659
155,Marist,31,10,21,.323,-6.33,-1.62,,6,12,,6,7,,3,11,,2045,2191,,1255,799,1802,.443,200,545,.367,393,577,.681,358,1152,408,240,104,403,598
156,Marquette NCAA,35,26,9,.743,14.05,8.59,,14,4,,16,0,,5,6,,2382,2191,,1420,776,1922,.404,223,690,.323,416,610,.682,407,1079,462,229,132,439,657
157,Marshall,32,13,19,.406,-3.61,0.94,,6,10,,11,4,,1,11,,2208,2327,,1290,824,1871,.440,203,549,.370,476,716,.665,417,1169,467,275,89,422,650
158,Maryland,38,25,13,.658,11.39,4.68,,8,10,,18,3,,4,7,,2688,2433,,1525,865,2249,.385,231,763,.303,472,667,.708,415,1209,443,259,151,404,617
159,Maryland-Baltimore County,31,8,23,.258,-12.48,-3.68,,5,11,,6,8,,1,14,,1970,2216,,1260,760,1674,.454,181,589,.307,515,746,.690,335,1152,428,233,91,435,506
160,Maryland-Eastern Shore,28,2,26,.071,-19.66,-5.16,,2,14,,2,6,,0,15,,1535,1941,,1130,712,1499,.475,187,515,.363,330,498,.663,296,987,422,203,128,390,458
161,Massachusetts,33,21,12,.636,5.84,4.57,,9,7,,10,5,,8,4,,2408,2366,,1325,833,1976,.422,209,645,.324,491,691,.711,404,1204,460,235,108,442,613
162,McNeese State,31,14,17,.452,-11.50,-4.64,,7,11,,9,5,,4,11,,2055,2172,,1271,776,1796,.432,172,530,.325,448,644,.696,422,1220,439,184,108,410,487
163,Memphis NCAA,36,31,5,.861,12.28,2.73,,16,0,,17,1,,9,1,,2681,2337,,1450,825,2038,.405,204,619,.330,481,711,.677,413,1205,413,266,120,557,674
164,Mercer,36,24,12,.667,0.94,-3.82,,14,4,,13,0,,9,8,,2371,2135,,1450,719,1820,.395,227,683,.332,470,713,.659,391,1165,378,207,104,511,621
165,Miami (FL) NCAA,36,29,7,.806,16.98,7.87,,15,3,,14,1,,10,3,,2509,2181,,1445,795,1987,.400,226,694,.326,365,562,.649,365,1175,389,193,105,425,623
166,Miami (OH),31,9,22,.290,-6.62,-0.25,,3,13,,5,8,,4,13,,1954,2128,,1245,747,1600,.467,227,611,.372,407,600,.678,326,1057,444,225,116,468,531
167,Michigan NCAA,39,31,8,.795,21.29,10.05,,12,6,,17,1,,5,5,,2932,2467,,1575,941,2221,.424,242,745,.325,343,503,.682,396,1251,494,209,124,470,604
168,Michigan State NCAA,36,27,9,.750,18.63,10.55,,13,5,,17,1,,6,5,,2448,2129,,1440,758,1943,.390,199,664,.300,414,621,.667,353,1089,390,267,123,447,618
169,Middle Tennessee NCAA,34,28,6,.824,11.18,-1.50,,19,1,,15,0,,11,3,,2405,1974,,1370,674,1704,.396,164,541,.303,462,729,.634,341,1048,312,221,95,530,670
170,Milwaukee,32,8,24,.250,-10.31,-0.25,,3,13,,7,7,,1,15,,2007,2264,,1300,842,1867,.451,183,571,.320,397,567,.700,381,1214,456,246,120,384,600
171,Minnesota NCAA,34,21,13,.618,16.84,10.31,,8,10,,15,2,,3,8,,2337,2115,,1365,720,1813,.397,213,629,.339,462,666,.694,401,1048,405,260,118,438,650
172,Mississippi NCAA,36,27,9,.750,14.44,4.17,,12,6,,16,1,,6,6,,2779,2409,,1455,865,2122,.408,241,771,.313,438,660,.664,432,1351,472,208,117,552,728
173,Mississippi State,32,10,22,.313,-4.52,4.36,,4,14,,7,7,,1,11,,1940,2224,,1290,829,1890,.439,229,689,.332,337,487,.692,408,1191,469,271,153,490,577
174,Mississippi Valley State,28,5,23,.179,-19.14,-8.29,,5,13,,4,5,,1,16,,1765,2069,,1125,739,1585,.466,154,435,.354,437,683,.640,359,1107,363,220,117,442,571
175,Missouri NCAA,34,23,11,.676,15.42,6.01,,11,7,,17,0,,2,8,,2588,2268,,1370,812,2015,.403,234,704,.332,410,598,.686,373,1092,376,217,113,410,609
176,Missouri State,33,11,22,.333,-2.80,4.65,,7,11,,8,7,,2,12,,1966,2136,,1330,748,1652,.453,190,578,.329,450,637,.706,307,1130,418,157,107,402,561
177,Monmouth,31,10,21,.323,-12.01,-4.17,,5,13,,5,8,,3,13,,2009,2252,,1240,771,1676,.460,232,644,.360,478,696,.687,359,1184,470,222,172,559,559
178,Montana NCAA,32,25,7,.781,-1.19,-4.29,,19,1,,15,1,,10,4,,2238,2096,,1305,745,1733,.430,176,525,.335,430,606,.710,334,1044,362,186,88,387,539
179,Montana State,30,13,17,.433,-11.00,-6.78,,10,10,,10,6,,3,10,,2118,2181,,1220,762,1585,.481,213,560,.380,444,606,.733,275,1034,407,193,91,447,535
180,Morehead State,33,15,18,.455,-5.34,-1.79,,8,8,,10,5,,3,12,,2396,2408,,1340,752,1654,.455,207,575,.360,697,960,.726,307,1027,475,265,135,566,611
181,Morgan State,32,17,15,.531,-5.38,-7.50,,10,6,,5,4,,8,9,,2162,2094,,1300,731,1800,.406,169,553,.306,463,688,.673,412,1139,358,230,108,476,585
182,Mount St. Mary's,32,18,14,.563,-5.83,-4.08,,11,7,,10,2,,8,12,,2233,2289,,1285,853,1671,.510,157,402,.391,426,639,.667,317,1115,439,192,77,520,547
183,Murray State,31,21,10,.677,1.25,-2.86,,10,6,,10,4,,8,4,,2257,2071,,1260,733,1752,.418,185,559,.331,420,576,.729,349,1049,391,207,80,436,620
184,Navy,31,8,23,.258,-11.29,-4.42,,2,12,,5,9,,2,13,,1709,1888,,1245,652,1525,.428,194,609,.319,390,577,.676,325,1110,400,160,96,409,482
185,NC State NCAA,35,24,11,.686,14.34,7.19,,11,7,,16,1,,3,7,,2708,2458,,1405,899,2145,.419,209,693,.302,451,621,.726,430,1176,410,209,124,400,641
186,Nebraska,33,15,18,.455,4.40,9.58,,5,13,,11,7,,2,9,,1923,2094,,1320,736,1695,.434,177,530,.334,445,659,.675,331,1161,366,172,136,368,488
187,Nevada,31,12,19,.387,0.35,5.25,,3,13,,10,7,,2,11,,2092,2229,,1250,775,1711,.453,218,584,.373,461,678,.680,328,1081,453,205,122,392,585
188,Nevada-Las Vegas NCAA,35,25,10,.714,12.81,5.60,,10,6,,17,2,,6,6,,2498,2206,,1405,794,2039,.389,203,650,.312,415,599,.693,361,1181,404,227,88,454,641
189,New Hampshire,29,9,20,.310,-8.24,-4.17,,5,11,,6,6,,3,13,,1745,1819,,1169,639,1565,.408,137,487,.281,404,570,.709,300,1069,293,185,84,358,504
190,New Mexico NCAA,35,29,6,.829,13.24,6.59,,13,3,,15,1,,8,4,,2355,2122,,1410,760,1944,.391,263,761,.346,337,500,.674,342,1151,440,189,101,445,693
191,New Mexico State NCAA,35,24,11,.686,5.09,0.68,,14,4,,15,1,,6,8,,2355,2175,,1410,780,1949,.400,193,582,.332,422,590,.715,372,1092,368,215,110,432,711
192,New Orleans,26,8,18,.308,-21.28,-6.14,,,,,8,4,,0,13,,1791,1958,,1065,694,1525,.455,160,472,.339,410,614,.668,326,982,399,238,86,431,477
193,Niagara,33,19,14,.576,0.59,-1.14,,13,5,,11,4,,7,8,,2436,2379,,1340,818,1812,.451,237,649,.365,506,736,.688,372,1228,450,185,127,520,607
194,Nicholls State,30,9,21,.300,-10.56,-5.00,,8,10,,5,5,,4,13,,2020,2187,,1216,784,1661,.472,163,446,.365,456,652,.699,344,1072,402,203,131,427,568
195,NJIT,29,16,13,.552,-8.34,-9.02,,6,2,,12,3,,4,9,,2042,1869,,1190,628,1647,.381,182,558,.326,431,633,.681,353,1041,367,182,150,447,556
196,Norfolk State,33,21,12,.636,-5.76,-6.54,,16,0,,11,0,,10,9,,2188,2162,,1325,756,1875,.403,170,580,.293,480,721,.666,441,1241,366,237,133,499,591
197,North Carolina NCAA,36,25,11,.694,14.57,8.06,,12,6,,14,2,,7,6,,2762,2492,,1445,918,2170,.423,248,717,.346,408,581,.702,417,1328,439,244,134,558,598
198,North Carolina A&T NCAA,37,20,17,.541,-6.93,-6.29,,8,8,,9,3,,5,12,,2299,2291,,1485,763,1965,.388,240,750,.320,525,804,.653,445,1349,435,251,132,589,687
199,North Carolina Central,31,22,9,.710,-2.22,-7.04,,15,1,,12,2,,9,5,,2079,1758,,1240,609,1552,.392,160,554,.289,380,595,.639,323,946,324,212,101,496,573
200,North Dakota,33,16,17,.485,-8.66,-5.46,,12,8,,9,5,,6,11,,2222,2243,,1325,805,1864,.432,197,586,.336,436,606,.719,373,1184,398,229,132,459,589
201,North Dakota State,34,24,10,.706,5.21,-4.01,,12,4,,12,1,,7,8,,2282,1908,,1370,655,1694,.387,178,561,.317,420,598,.702,281,991,340,188,99,388,512
202,North Florida,32,13,19,.406,-7.09,-2.96,,8,10,,7,4,,4,14,,2121,2235,,1280,810,1841,.440,155,444,.349,460,670,.687,428,1174,374,241,117,403,515
203,North Texas,32,12,20,.375,-6.38,-2.71,,7,13,,8,7,,2,11,,2117,2201,,1295,778,1865,.417,209,581,.360,436,629,.693,387,1155,379,216,115,409,594
204,Northeastern,33,20,13,.606,-1.34,-1.91,,14,4,,7,8,,10,3,,2273,2254,,1350,840,1798,.467,198,591,.335,376,523,.719,368,1085,419,232,116,480,590
205,Northern Arizona,32,11,21,.344,-12.15,-3.69,,8,12,,6,6,,4,13,,2140,2411,,1305,841,1793,.469,224,612,.366,505,695,.727,326,1150,446,258,129,452,548
206,Northern Colorado,31,13,18,.419,-7.76,-5.31,,10,10,,8,5,,4,13,,2184,2181,,1245,778,1721,.452,223,652,.342,402,568,.708,309,1002,427,188,99,385,498
207,Northern Illinois,30,5,25,.167,-12.00,-2.20,,3,13,,3,11,,2,14,,1619,1885,,1205,594,1379,.431,202,589,.343,495,702,.705,258,989,337,200,117,425,504
208,Northern Iowa,36,21,15,.583,8.58,5.21,,11,7,,16,4,,5,6,,2400,2229,,1455,821,1928,.426,231,672,.344,356,502,.709,322,1157,380,228,87,458,623
209,Northern Kentucky,27,11,16,.407,-7.55,-5.15,,9,9,,5,4,,6,9,,1582,1647,,1080,579,1319,.439,155,462,.335,334,471,.709,257,907,316,133,84,342,426
210,Northwestern,32,13,19,.406,5.36,8.29,,4,14,,8,11,,3,7,,1943,2037,,1285,723,1690,.428,182,526,.346,409,639,.640,393,1199,426,185,122,375,557
211,Northwestern State NCAA,32,23,9,.719,0.39,-3.79,,15,3,,13,1,,8,7,,2559,2285,,1280,823,1934,.426,169,516,.328,470,750,.627,453,1249,396,221,76,535,640
212,Notre Dame NCAA,35,25,10,.714,13.76,7.24,,11,7,,17,2,,4,5,,2450,2222,,1440,845,2011,.420,191,587,.325,341,494,.690,368,1120,513,200,122,358,606
213,Oakland,33,16,17,.485,-4.38,-1.61,,10,6,,10,2,,5,14,,2444,2485,,1330,890,1804,.493,262,719,.364,443,633,.700,295,1106,524,192,133,483,619
214,Ohio,34,24,10,.706,6.95,-1.05,,14,2,,16,2,,7,7,,2464,2192,,1370,743,1747,.425,172,520,.331,534,801,.667,397,1206,408,220,91,591,581
215,Ohio State NCAA,37,29,8,.784,20.19,9.33,,13,5,,16,2,,5,5,,2599,2197,,1485,776,1963,.395,230,710,.324,415,580,.716,360,1196,373,162,105,493,631
216,Oklahoma NCAA,32,20,12,.625,11.40,7.08,,12,7,,12,2,,5,7,,2260,2122,,1290,760,1819,.418,205,624,.329,397,572,.694,363,1121,381,205,88,423,578
217,Oklahoma State NCAA,33,24,9,.727,15.57,6.72,,13,5,,15,2,,5,5,,2371,2079,,1345,716,1838,.390,204,631,.323,443,645,.687,376,1152,332,198,93,490,645
218,Old Dominion,30,5,25,.167,-7.56,-1.53,,3,15,,2,15,,2,10,,1947,2128,,1205,731,1611,.454,222,568,.391,444,631,.704,331,1020,433,192,130,406,542
219,Omaha,31,11,20,.355,-15.19,-3.91,,6,10,,7,6,,3,13,,2215,2548,,1240,948,1935,.490,255,659,.387,397,563,.705,394,1171,492,239,81,398,507
220,Oral Roberts,35,20,15,.571,-0.27,-3.03,,13,5,,10,4,,9,8,,2484,2341,,1411,885,2018,.439,204,580,.352,367,553,.664,388,1111,478,245,131,449,642
221,Oregon NCAA,37,28,9,.757,13.78,5.73,,12,6,,17,2,,6,5,,2650,2352,,1505,845,2039,.414,203,608,.334,459,679,.676,350,1161,401,248,109,569,697
222,Oregon State,32,14,18,.438,6.01,4.26,,4,14,,9,8,,3,7,,2304,2248,,1285,823,1908,.431,206,599,.344,396,574,.690,379,1134,433,206,114,389,585
223,Pacific NCAA,35,22,13,.629,1.67,0.76,,13,5,,13,2,,4,9,,2344,2238,,1405,760,1799,.422,243,693,.351,475,667,.712,338,1133,423,182,97,449,623
224,Penn State,31,10,21,.323,2.86,9.47,,2,16,,8,9,,1,9,,1910,2115,,1250,669,1563,.428,206,599,.344,571,799,.715,276,1040,383,180,118,354,579
225,Pennsylvania,31,9,22,.290,-6.95,-1.47,,6,8,,5,7,,4,12,,1947,2117,,1245,690,1641,.420,189,549,.344,548,738,.743,345,1090,377,236,128,449,537
226,Pepperdine,30,12,18,.400,-3.85,0.94,,4,12,,6,7,,5,10,,1883,2021,,1220,702,1685,.417,205,579,.354,412,576,.715,351,1006,399,214,83,346,493
227,Pittsburgh NCAA,33,24,9,.727,18.84,5.66,,12,6,,16,3,,6,3,,2282,1847,,1335,627,1598,.392,172,565,.304,421,582,.723,316,942,335,181,123,444,587
228,Portland,32,11,21,.344,-5.82,3.24,,4,12,,8,8,,2,11,,1951,2189,,1285,769,1758,.437,218,598,.365,433,617,.702,322,1039,424,272,97,377,555
229,Portland State,28,8,20,.286,-10.94,-5.64,,5,15,,8,6,,0,14,,1929,2037,,1125,751,1551,.484,174,466,.373,361,508,.711,287,910,424,183,88,328,452
230,Prairie View,34,15,19,.441,-15.63,-10.11,,8,10,,9,4,,3,13,,2182,2223,,1366,750,1876,.400,203,677,.300,520,799,.651,403,1239,399,255,106,519,620
231,Presbyterian,32,8,24,.250,-17.43,-4.67,,4,12,,7,6,,1,15,,1987,2248,,1290,800,1756,.456,227,603,.376,421,584,.721,344,1066,399,216,94,338,440
232,Princeton,28,17,11,.607,3.17,-1.64,,10,4,,9,4,,8,6,,1803,1635,,1125,578,1363,.424,119,366,.325,360,496,.726,240,803,264,182,81,349,452
233,Providence,34,19,15,.559,9.30,6.56,,9,9,,14,4,,4,8,,2299,2206,,1375,798,1911,.418,168,567,.296,442,631,.700,390,1177,437,217,132,447,664
234,Purdue,34,16,18,.471,9.04,7.87,,8,10,,12,7,,4,7,,2252,2212,,1370,782,1929,.405,191,583,.328,457,642,.712,370,1148,432,240,150,384,593
235,Purdue Fort Wayne,33,16,17,.485,-6.99,-5.31,,7,9,,10,4,,4,10,,2213,2178,,1340,779,1717,.454,182,564,.323,438,632,.693,261,1022,371,208,90,447,590
236,Quinnipiac,31,15,16,.484,-4.74,-4.90,,11,7,,8,6,,6,8,,2225,2220,,1265,751,1732,.434,207,548,.378,511,731,.699,283,986,389,197,82,336,654
237,Radford,32,13,19,.406,-10.83,-7.27,,7,9,,8,5,,4,12,,2136,2179,,1300,767,1748,.439,173,477,.363,472,687,.687,343,1188,390,227,125,496,575
238,Rhode Island,29,8,21,.276,-0.58,4.97,,3,13,,5,10,,3,9,,1786,1947,,1180,672,1559,.431,176,515,.342,427,623,.685,350,1087,348,171,110,366,526
239,Rice,31,5,26,.161,-11.13,0.01,,1,15,,5,11,,0,11,,1875,2199,,1245,764,1558,.490,190,515,.369,481,706,.681,329,1169,425,189,110,414,491
240,Richmond,34,19,15,.559,6.92,3.45,,8,8,,15,2,,4,11,,2380,2262,,1385,777,1745,.445,159,469,.339,549,751,.731,383,1175,394,200,97,507,684
241,Rider,34,19,15,.559,-1.19,-1.63,,12,6,,9,5,,8,9,,2166,2151,,1362,740,1821,.406,176,611,.288,493,698,.706,381,1144,387,242,95,470,634
242,Robert Morris,35,24,11,.686,0.25,-4.89,,14,4,,13,3,,10,7,,2480,2300,,1405,778,1732,.449,198,596,.332,546,796,.686,354,1171,416,208,87,572,635
243,Rutgers,31,15,16,.484,5.98,6.79,,5,13,,9,7,,4,8,,2027,2052,,1240,699,1658,.422,191,594,.322,463,660,.702,364,1023,415,198,97,393,531
244,Sacramento State,29,14,15,.483,-9.50,-6.88,,8,12,,10,4,,4,11,,1876,1904,,1160,690,1598,.432,210,599,.351,314,446,.704,315,1008,425,157,111,349,508
245,Sacred Heart,29,9,20,.310,-9.75,-3.68,,7,11,,5,7,,3,13,,2036,2212,,1170,772,1707,.452,204,550,.371,464,652,.712,369,1040,431,232,103,364,489
246,Saint Francis (PA),29,5,24,.172,-15.15,-4.36,,5,13,,3,10,,2,14,,1804,2117,,1180,726,1553,.467,194,517,.375,471,620,.760,317,1017,402,204,94,364,456
247,Saint Joseph's,32,18,14,.563,7.33,4.05,,8,8,,11,4,,5,8,,2150,2045,,1290,770,1880,.410,193,614,.314,312,449,.695,390,1105,431,193,86,330,549
248,Saint Louis NCAA,35,28,7,.800,14.35,4.29,,13,3,,17,2,,6,3,,2388,2036,,1410,735,1787,.411,157,475,.331,409,625,.654,340,1151,397,205,124,537,716
249,Saint Mary's (CA) NCAA,35,28,7,.800,14.46,3.26,,14,2,,16,1,,9,2,,2610,2203,,1405,763,1820,.419,195,523,.373,482,669,.720,286,1000,374,219,96,409,627
250,Saint Peter's,30,9,21,.300,-9.04,-2.90,,3,15,,5,8,,4,11,,1788,1972,,1210,671,1519,.442,180,515,.350,450,632,.712,300,1041,356,185,122,427,467
251,Sam Houston,34,17,17,.500,-6.48,-5.19,,8,10,,9,6,,6,10,,2168,2080,,1380,687,1672,.411,157,518,.303,549,786,.698,302,1159,442,193,140,510,638
252,Samford,32,11,21,.344,-10.02,-4.34,,9,9,,7,6,,4,12,,1957,2114,,1305,745,1656,.450,199,565,.352,425,596,.713,343,1072,410,220,111,402,514
253,San Diego,34,16,18,.471,-0.60,2.56,,7,9,,10,5,,4,9,,2215,2260,,1370,810,1822,.445,173,541,.320,467,660,.708,377,1153,401,240,132,453,599
254,San Diego State NCAA,34,23,11,.676,12.95,6.14,,9,7,,14,1,,4,6,,2356,2077,,1365,754,1917,.393,203,628,.323,366,540,.678,341,1128,425,180,102,429,601
255,San Francisco,31,15,16,.484,2.44,2.85,,7,9,,8,7,,6,5,,2161,2141,,1245,769,1758,.437,204,596,.342,399,564,.707,311,1084,346,168,75,363,540
256,San Jose State,29,9,20,.310,-9.43,-0.96,,3,14,,5,9,,4,9,,1802,1999,,1165,711,1658,.429,174,527,.330,403,562,.717,321,1066,401,179,148,376,538
257,Santa Clara,38,26,12,.684,6.54,1.68,,9,7,,15,5,,10,6,,2827,2577,,1530,875,2070,.423,212,620,.342,615,854,.720,434,1321,475,223,102,568,684
258,Savannah State,34,19,15,.559,-5.40,-4.71,,11,5,,11,3,,7,11,,1931,1887,,1380,639,1635,.391,129,452,.285,480,730,.658,363,1084,353,286,153,567,577
259,Seattle,30,8,22,.267,-4.56,-1.08,,3,15,,5,11,,3,9,,1966,2058,,1215,691,1696,.407,197,609,.323,479,707,.678,334,1041,357,287,95,430,490
260,Seton Hall,33,15,18,.455,5.55,5.97,,3,15,,10,7,,2,9,,2136,2150,,1330,735,1781,.413,192,564,.340,488,697,.700,378,1116,418,296,114,419,562
261,Siena,32,8,24,.250,-10.23,-1.86,,4,14,,4,10,,2,12,,1921,2189,,1290,798,1862,.429,219,661,.331,374,515,.726,387,1097,455,257,144,351,559
262,South Alabama,30,17,13,.567,-2.88,-2.95,,14,6,,10,3,,7,7,,2060,2040,,1210,720,1707,.422,160,483,.331,440,634,.694,360,1053,319,226,106,443,619
263,South Carolina,32,14,18,.438,-0.68,2.14,,4,14,,10,8,,1,9,,2115,2205,,1300,759,1681,.452,179,530,.338,508,770,.660,344,1045,418,263,158,452,619
264,South Carolina State,30,6,24,.200,-18.14,-5.07,,2,14,,5,8,,1,15,,1808,2135,,1215,763,1738,.439,194,580,.334,415,612,.678,398,1125,437,217,117,373,498
265,South Carolina Upstate,33,16,17,.485,-3.33,-4.53,,9,9,,9,4,,5,11,,2315,2194,,1325,769,1789,.430,220,647,.340,436,616,.708,335,1077,455,223,70,462,562
266,South Dakota,30,10,20,.333,-7.50,-2.93,,5,11,,5,7,,4,11,,2113,2208,,1200,830,1804,.460,231,621,.372,317,466,.680,331,1043,449,172,84,317,533
267,South Dakota State NCAA,35,25,10,.714,2.35,-3.27,,13,3,,13,0,,7,9,,2568,2300,,1420,867,1952,.444,243,676,.359,323,465,.695,290,1069,442,217,89,388,603
268,South Florida,31,12,19,.387,4.31,7.72,,3,15,,10,8,,2,10,,1822,1928,,1270,700,1657,.422,167,558,.299,361,505,.715,358,1119,395,157,136,373,493
269,Southeast Missouri State,33,17,16,.515,-5.49,-6.04,,8,8,,9,5,,7,8,,2446,2360,,1325,823,2050,.401,215,665,.323,499,704,.709,427,1216,408,216,113,347,550
270,Southeastern Louisiana,31,13,18,.419,-10.67,-3.77,,10,8,,9,3,,3,14,,1965,2113,,1245,737,1681,.438,175,461,.380,464,692,.671,332,1136,378,165,127,383,557
271,Southern NCAA,33,23,10,.697,-2.62,-10.32,,15,3,,12,0,,8,8,,2223,1890,,1320,658,1795,.367,161,559,.288,413,614,.673,371,1173,276,167,93,447,564
272,Southern California,32,14,18,.438,6.26,8.19,,9,9,,10,6,,3,9,,2101,2163,,1300,749,1805,.415,196,568,.345,469,678,.692,335,1131,399,228,99,383,500
273,Southern Illinois,31,14,17,.452,-0.84,2.26,,6,12,,9,4,,4,11,,1964,2019,,1245,689,1484,.464,195,523,.373,446,616,.724,282,980,402,183,79,479,537
274,SIU Edwardsville,27,9,18,.333,-11.17,-4.65,,5,11,,8,5,,1,13,,1699,1827,,1080,665,1439,.462,149,458,.325,348,512,.680,270,917,375,180,89,384,468
275,Southern Methodist,32,15,17,.469,-0.59,-1.34,,5,11,,7,7,,6,7,,2064,2007,,1285,655,1657,.395,242,709,.341,455,647,.703,362,1000,403,239,119,439,591
276,Southern Mississippi,37,27,10,.730,8.95,1.49,,12,4,,14,2,,9,6,,2733,2348,,1505,775,1895,.409,288,873,.330,510,756,.675,393,1117,542,257,138,636,653
277,Southern Utah,31,11,20,.355,-12.14,-5.11,,8,12,,9,5,,2,12,,2066,2230,,1250,713,1645,.433,159,452,.352,645,914,.706,296,1074,370,237,113,370,583
278,St. Bonaventure,29,14,15,.483,3.45,2.73,,7,9,,8,6,,5,9,,2109,2088,,1170,704,1568,.449,211,571,.370,469,647,.725,329,971,409,181,98,424,585
279,St. Francis (NY),30,12,18,.400,-5.91,-4.74,,8,10,,6,6,,6,10,,2108,2143,,1205,763,1670,.457,172,518,.332,445,631,.705,342,1081,416,183,98,403,510
280,St. John's (NY),33,17,16,.515,5.82,7.18,,8,10,,11,5,,5,8,,2138,2183,,1335,787,1964,.401,216,652,.331,393,568,.692,440,1324,439,203,117,454,560
281,Stanford,34,19,15,.559,11.36,7.33,,9,9,,12,5,,5,7,,2397,2260,,1365,814,1915,.425,163,489,.333,469,646,.726,334,1173,372,189,111,448,609
282,Stephen F. Austin,32,27,5,.844,4.23,-6.67,,16,2,,15,0,,11,4,,2075,1639,,1280,588,1546,.380,127,426,.298,336,515,.652,267,928,270,219,114,488,586
283,Stetson,31,15,16,.484,-6.13,-4.13,,11,7,,8,6,,6,9,,2180,2218,,1240,829,1847,.449,209,635,.329,351,536,.655,340,1027,456,284,91,376,509
284,Stony Brook,33,25,8,.758,5.61,-4.11,,14,2,,11,1,,13,6,,2245,1898,,1320,681,1802,.378,225,726,.310,311,466,.667,326,1073,371,202,95,442,597
285,Syracuse NCAA,40,30,10,.750,20.30,8.57,,11,7,,17,2,,5,5,,2816,2347,,1610,794,2152,.369,246,868,.283,513,762,.673,511,1395,537,278,128,616,726
286,TCU,32,11,21,.344,-4.28,4.39,,2,16,,9,9,,1,10,,1761,2002,,1281,732,1649,.444,158,470,.336,380,554,.686,325,1052,403,180,108,401,592
287,Temple NCAA,34,24,10,.706,9.54,5.21,,11,5,,14,3,,8,4,,2456,2309,,1360,824,1882,.438,196,555,.353,465,642,.724,358,1214,425,170,100,463,595
288,Tennessee,33,20,13,.606,9.04,6.07,,11,7,,13,4,,4,7,,2189,2091,,1340,744,1780,.418,158,495,.319,445,612,.727,328,1039,367,209,132,368,650
289,Tennessee State,33,18,15,.545,-2.14,-1.27,,11,5,,11,2,,5,11,,2360,2308,,1330,803,1867,.430,205,637,.322,497,722,.688,385,1103,445,238,101,465,651
290,Tennessee Tech,29,12,17,.414,-9.58,-3.21,,5,11,,9,5,,3,12,,1878,1951,,1160,653,1493,.437,175,529,.331,470,667,.705,318,939,351,217,86,433,529
291,Tennessee-Martin,30,9,21,.300,-16.54,-4.14,,5,11,,7,7,,2,13,,2008,2295,,1220,774,1679,.461,208,594,.350,539,753,.716,333,1094,479,217,139,425,553
292,Texas,34,16,18,.471,6.84,6.54,,7,11,,12,4,,2,10,,2229,2232,,1395,739,1926,.384,179,615,.291,575,822,.700,438,1237,406,271,111,445,669
293,Texas A&M,33,18,15,.545,6.51,4.87,,7,11,,12,6,,4,6,,2103,2049,,1350,707,1705,.415,206,615,.335,429,608,.706,365,1063,408,202,135,455,573
294,Texas A&M-Corpus Christi,29,6,23,.207,-11.78,-3.68,,5,13,,4,9,,2,14,,1746,1962,,1160,651,1466,.444,180,506,.356,480,690,.696,317,1028,382,138,88,356,492
295,Texas Southern,31,17,14,.548,-2.12,-7.28,,16,2,,10,3,,7,11,,2179,2019,,1260,744,1817,.409,160,504,.317,371,541,.686,377,1120,387,170,104,360,518
296,Texas State,34,12,22,.353,-6.39,-0.93,,5,13,,4,11,,5,8,,2398,2558,,1365,903,1986,.455,220,636,.346,532,742,.717,398,1320,481,245,127,506,648
297,Texas Tech,31,11,20,.355,-3.10,4.32,,3,15,,9,11,,1,8,,2026,2256,,1245,780,1675,.466,210,560,.375,486,688,.706,336,1074,414,238,113,452,585
298,Texas-Rio Grande Valley,32,16,16,.500,-13.37,-8.19,,5,3,,11,2,,3,11,,2101,2155,,1310,788,1776,.444,173,498,.347,406,607,.669,385,1173,408,233,85,491,603
299,The Citadel,30,8,22,.267,-16.96,-5.42,,5,13,,5,8,,3,12,,1931,2195,,1205,806,1712,.471,236,626,.377,347,480,.723,350,972,417,269,83,372,514
300,Toledo,28,15,13,.536,-2.42,-3.03,,10,6,,8,4,,6,9,,1928,1911,,1130,654,1556,.420,204,593,.344,399,558,.715,340,1012,343,186,107,400,515
301,Towson,31,18,13,.581,-1.89,-2.56,,13,5,,6,5,,9,8,,2125,2066,,1270,709,1788,.397,180,541,.333,468,667,.702,369,1031,388,232,121,339,580
302,Troy,33,12,21,.364,-8.75,-4.00,,6,14,,8,7,,2,12,,2046,2203,,1355,779,1744,.447,220,614,.358,425,638,.666,352,1207,406,167,115,401,500
303,Tulane,35,20,15,.571,1.87,-1.80,,6,10,,15,4,,3,10,,2436,2299,,1400,830,1816,.457,209,624,.335,430,599,.718,299,1092,525,205,137,468,724
304,Tulsa,33,17,16,.515,-1.06,0.94,,8,8,,9,5,,5,8,,2241,2249,,1335,755,1839,.411,229,678,.338,510,750,.680,358,1154,455,250,116,431,643
305,UAB,33,16,17,.485,0.27,1.52,,7,9,,11,4,,4,10,,2357,2351,,1325,816,1848,.442,215,604,.356,504,718,.702,353,1155,446,276,127,527,543
