Rk,School,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
1,Air Force,64.8,3.3999999999999915,-0.0509999999999999,0.008,0.0339999999999999,-8.400000000000006,4.0,1.3000000000000007,-4.699999999999999,0.036,-0.7000000000000028,-8.599999999999998,-0.0219999999999999
2,Akron,66.4,13.400000000000006,0.018,0.071,0.053,3.799999999999997,7.399999999999999,0.0999999999999996,6.6,0.073,-0.0999999999999978,4.5,-0.0119999999999999
3,Alabama,62.3,7.299999999999997,0.018,-0.01,0.026,-6.799999999999997,-1.1000000000000014,4.1,2.299999999999999,0.0259999999999999,-2.6000000000000014,-5.0,0.0149999999999999
4,Alabama A&M,67.4,-9.599999999999994,0.0,0.0359999999999999,-0.047,-6.200000000000003,2.9000000000000057,-2.200000000000001,-0.7999999999999989,-0.0499999999999999,2.1000000000000014,-3.0,-0.011
5,Alabama State,67.0,-11.700000000000005,-0.06,-0.033,-0.046,-6.599999999999994,-4.399999999999999,-2.3999999999999986,0.3999999999999986,-0.0369999999999999,2.1000000000000014,-4.700000000000003,-0.061
6,Albany (NY),62.8,5.799999999999997,0.122,-0.0169999999999999,0.034,-2.200000000000003,5.199999999999996,-0.9000000000000004,-4.199999999999999,0.013,1.099999999999998,-0.6999999999999993,0.1129999999999999
7,Alcorn State,69.0,-8.200000000000003,-0.095,-0.027,-0.0279999999999999,-9.400000000000006,-7.200000000000003,-0.4000000000000003,1.3000000000000007,-0.017,2.3999999999999986,-8.5,-0.0769999999999999
8,American,59.4,-10.0,0.0299999999999999,-0.0239999999999999,-0.03,-2.799999999999997,-3.3999999999999986,-5.200000000000001,-3.8,-0.04,4.000000000000002,-1.1999999999999993,0.03
9,Appalachian State,68.3,-0.5,0.0309999999999999,0.02,-0.009,-4.799999999999997,-4.300000000000004,-0.7999999999999989,0.9000000000000004,-0.012,-0.3000000000000007,-2.1000000000000014,0.02
10,Arizona,66.8,14.599999999999994,0.0449999999999999,0.066,0.0609999999999999,5.400000000000006,4.899999999999999,0.8000000000000007,0.8999999999999986,0.059,-0.5999999999999979,5.800000000000001,0.046
11,Arizona State,67.5,6.200000000000003,0.0929999999999999,0.0469999999999999,0.046,-3.4000000000000057,3.0,-0.8000000000000007,5.5,0.059,0.6999999999999993,-3.999999999999997,0.036
12,Arkansas,70.6,6.799999999999997,-0.093,-0.002,-0.011,-8.200000000000003,4.299999999999997,5.6,4.199999999999999,-0.008,-7.199999999999999,-5.199999999999999,-0.0569999999999999
13,Arkansas State,66.3,8.700000000000003,0.087,0.0509999999999999,0.007,-2.5999999999999943,-1.5,2.9000000000000004,0.0,-0.001,-4.0,0.1999999999999957,0.06
14,Arkansas-Pine Bluff,68.7,-5.700000000000003,-0.0469999999999999,-0.0989999999999999,-0.031,-9.400000000000006,-9.500000000000009,3.8000000000000007,1.8000000000000007,-0.0219999999999999,-1.8000000000000007,-7.200000000000003,-0.049
15,Army,67.8,6.299999999999997,-0.002,0.04,0.041,-1.2000000000000028,3.1000000000000014,-2.4000000000000004,-1.5,0.039,1.5,-0.9000000000000021,0.019
16,Auburn,66.6,-5.799999999999997,-0.077,-0.0569999999999999,-0.032,-7.0,-3.899999999999999,0.5,2.0,-0.0369999999999999,-0.0999999999999978,-4.300000000000001,-0.0409999999999999
17,Austin Peay,69.7,-7.0,0.084,0.0199999999999999,0.008,-7.599999999999994,2.1000000000000014,-3.3999999999999986,3.799999999999999,0.011,4.299999999999999,-7.399999999999999,0.044
18,Ball State,65.8,-4.200000000000003,0.104,-0.001,-0.023,2.0,-4.699999999999996,-1.5,-1.8999999999999997,-0.025,2.3999999999999986,3.899999999999999,0.0469999999999999
19,Baylor,68.4,13.899999999999991,0.0409999999999999,0.038,0.061,-0.5999999999999943,5.399999999999999,0.3000000000000007,2.5,0.067,-1.400000000000002,-0.6000000000000014,0.0289999999999999
20,Belmont,68.1,17.89999999999999,-0.0439999999999999,0.023,0.0769999999999999,-6.400000000000006,2.3999999999999986,4.9,-3.8000000000000007,0.0899999999999999,-4.699999999999999,-6.899999999999999,-0.024
21,Bethune-Cookman,67.2,-1.6000000000000083,-0.0959999999999999,0.013,-0.051,-6.799999999999997,-3.200000000000003,1.8999999999999984,1.1000000000000014,-0.0409999999999999,-4.299999999999999,-2.5,-0.086
22,Binghamton,66.2,-20.39999999999999,0.022,-0.06,-0.073,-9.200000000000005,-18.9,-3.1000000000000014,1.2000000000000002,-0.087,5.300000000000001,-6.5,0.0179999999999999
23,Boise State,66.3,11.600000000000009,-0.0729999999999999,-0.028,0.0239999999999999,2.200000000000003,-5.300000000000004,1.200000000000001,-2.6999999999999997,0.028,-2.5,5.0,-0.0379999999999999
24,Boston College,64.0,-1.3999999999999917,0.106,0.066,0.01,-6.0,5.199999999999996,-0.200000000000001,-2.1,-0.001,0.2999999999999989,-5.199999999999996,0.0799999999999999
25,Boston University,65.5,5.099999999999994,-0.067,0.067,0.035,-9.799999999999995,5.100000000000001,2.4000000000000004,-4.500000000000001,0.048,-1.599999999999998,-8.700000000000003,-0.0489999999999999
26,Bowling Green State,63.9,-1.0999999999999943,-0.065,-0.025,-0.017,-5.0,-2.3999999999999986,0.0,4.1,-0.0149999999999999,-0.6999999999999993,-2.799999999999997,-0.037
27,Bradley,66.1,-1.0999999999999943,-0.0539999999999999,-0.082,-0.031,-7.400000000000006,-7.100000000000001,4.799999999999999,-1.0999999999999996,-0.027,-3.5,-4.600000000000001,-0.045
28,Brigham Young,71.1,10.700000000000005,-0.014,-0.064,0.029,0.7999999999999972,-0.2999999999999971,2.6,-1.4000000000000004,0.026,-2.3000000000000007,2.500000000000004,0.01
