Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
18,Ball State,30,15,15,.500,-6.70,-3.14,,8,8,,8,8,,7,6,,1957,2041,,65.8,103.4,.362,.352,.543,49.0,58.8,11.3,8.7,.508,17.1,32.0,.257
19,Baylor,37,23,14,.622,15.07,7.12,,9,9,,15,5,,4,7,,2811,2456,,68.4,96.4,.324,.296,.489,50.3,53.1,9.2,8.3,.452,16.1,34.9,.224
20,Belmont NCAA,33,26,7,.788,10.41,-0.92,,14,2,,13,0,,9,4,,2533,2129,,68.1,94.4,.372,.372,.517,53.2,54.6,9.4,11.8,.477,21.8,36.8,.264
21,Bethune-Cookman,34,14,20,.412,-9.51,-6.41,,7,9,,9,4,,2,14,,2283,2318,,67.2,100.7,.475,.304,.545,53.4,57.1,8.8,9.2,.506,19.7,35.1,.323
22,Binghamton,30,3,27,.100,-18.51,-3.68,,1,15,,2,12,,1,14,,1676,2081,,66.2,104.8,.315,.406,.530,54.6,60.9,11.8,6.1,.509,14.8,33.9,.200
23,Boise State NCAA,32,21,11,.656,9.38,5.21,,9,7,,14,1,,5,8,,2343,2095,,66.3,98.3,.407,.384,.541,48.9,56.6,8.7,8.1,.502,18.2,26.5,.287
24,Boston College,33,16,17,.485,6.11,7.04,,7,11,,12,6,,3,7,,2215,2246,,64.0,105.8,.291,.323,.538,53.0,48.7,8.9,9.0,.511,15.4,33.3,.203
25,Boston University,30,17,13,.567,-0.58,-3.92,,11,5,,9,3,,7,9,,2035,1935,,65.5,97.7,.332,.326,.514,54.9,50.1,8.9,9.3,.474,18.4,34.6,.241
26,Bowling Green State,32,13,19,.406,-3.32,-1.75,,7,9,,11,5,,1,12,,2010,2033,,63.9,97.8,.335,.312,.513,52.5,53.5,11.4,7.4,.479,17.5,33.9,.230
27,Bradley,35,18,17,.514,1.25,1.96,,7,11,,14,4,,4,10,,2371,2396,,66.1,102.8,.353,.371,.548,53.7,57.2,8.8,8.2,.510,18.8,35.0,.261
28,Brigham Young,36,24,12,.667,10.63,3.72,,10,6,,15,3,,7,5,,2777,2502,,71.1,97.8,.369,.352,.514,49.6,57.9,8.8,8.0,.479,16.8,30.2,.249
29,Brown,28,13,15,.464,-6.32,-3.02,,7,7,,8,5,,5,10,,1748,1800,,63.7,98.8,.330,.345,.518,50.1,54.9,11.6,9.0,.488,16.3,29.1,.222
30,Bryant,31,19,12,.613,-2.07,-4.71,,12,6,,11,5,,8,7,,2294,2212,,67.0,106.1,.302,.393,.544,51.6,55.5,10.1,11.2,.518,15.3,33.3,.209
31,Bucknell NCAA,34,28,6,.824,6.96,-1.95,,12,2,,14,1,,12,4,,2277,1966,,62.6,92.3,.291,.309,.463,47.7,48.9,7.2,5.8,.425,12.6,26.5,.205
32,Buffalo,34,14,20,.412,-1.94,-0.34,,7,9,,9,6,,4,10,,2275,2287,,65.0,102.8,.365,.314,.514,49.4,52.3,11.3,9.5,.472,14.9,34.9,.262
33,Butler NCAA,36,27,9,.750,11.01,6.09,,11,5,,14,2,,7,4,,2495,2299,,64.9,98.1,.355,.310,.508,46.6,49.2,10.0,9.1,.468,15.2,28.9,.250
34,Cal Poly,32,18,14,.563,-0.77,-0.94,,12,6,,13,1,,4,12,,2074,2020,,60.0,104.3,.368,.345,.554,51.8,58.9,6.5,10.4,.523,17.3,31.2,.256
35,Cal State Bakersfield,30,14,16,.467,-6.49,-2.22,,,,,9,4,,3,11,,2041,2070,,67.7,100.3,.487,.346,.551,52.8,56.0,9.0,9.3,.510,19.7,32.9,.338
36,Cal State Fullerton,32,14,18,.438,-3.27,-3.33,,6,12,,6,7,,6,10,,2451,2381,,70.2,106.0,.355,.320,.561,57.4,58.3,8.1,8.6,.533,19.5,39.8,.245
37,Cal State Northridge,31,14,17,.452,-4.18,-2.22,,5,13,,6,7,,5,10,,2333,2309,,71.5,104.1,.383,.360,.566,50.0,56.5,9.5,8.6,.535,19.4,33.5,.267
38,California NCAA,33,21,12,.636,10.59,7.71,,12,6,,11,5,,6,5,,2218,2123,,66.5,96.4,.325,.293,.480,50.0,51.1,8.9,7.2,.443,14.3,33.2,.223
39,Campbell,33,13,20,.394,-10.23,-5.53,,7,9,,8,8,,4,9,,2284,2395,,67.7,104.8,.378,.324,.539,54.1,56.7,10.4,7.4,.506,17.4,39.4,.260
40,Canisius,34,20,14,.588,2.38,-0.98,,11,7,,12,4,,8,9,,2499,2385,,66.8,104.2,.324,.365,.536,51.4,59.6,9.9,10.3,.504,17.0,36.6,.230
41,Central Arkansas,30,13,17,.433,-10.89,-6.14,,7,11,,8,7,,5,8,,2294,2359,,73.2,104.8,.403,.272,.533,54.1,56.2,9.9,8.7,.504,16.8,40.0,.262
42,Central Connecticut State,30,13,17,.433,-8.23,-4.03,,9,9,,6,6,,7,10,,2186,2312,,70.7,107.2,.293,.352,.541,57.4,55.8,8.1,7.4,.517,16.0,40.0,.198
43,Central Florida,31,20,11,.645,3.46,0.98,,9,7,,14,5,,5,6,,2194,2079,,66.5,100.0,.254,.329,.504,51.2,56.3,11.4,8.6,.478,16.0,36.6,.173
44,Central Michigan,31,11,20,.355,-6.15,-1.22,,4,12,,6,6,,2,13,,2092,2226,,65.5,108.8,.339,.356,.568,55.3,57.8,9.1,13.0,.544,17.3,37.7,.230
45,Charleston Southern,32,19,13,.594,-1.92,-5.48,,12,4,,11,3,,6,9,,2361,2144,,68.1,97.6,.291,.365,.511,50.1,50.1,8.7,11.1,.479,17.3,32.5,.207
46,Charlotte,33,21,12,.636,2.72,2.78,,8,8,,12,3,,5,7,,2229,2231,,68.2,98.4,.393,.362,.512,49.4,51.0,10.9,9.4,.469,17.4,34.4,.277
47,Chattanooga,32,13,19,.406,-10.43,-4.93,,8,10,,8,9,,4,9,,2218,2318,,68.8,104.4,.324,.434,.558,49.4,65.9,10.8,9.3,.531,17.3,30.6,.226
48,Chicago State,33,11,22,.333,-11.79,-4.92,,3,5,,8,5,,2,16,,2151,2276,,68.2,99.2,.460,.337,.545,54.9,56.6,10.0,8.5,.503,20.9,36.4,.322
49,Cincinnati NCAA,34,22,12,.647,14.47,6.94,,9,9,,13,5,,4,5,,2262,2006,,64.9,89.9,.327,.304,.469,48.3,53.8,8.8,8.8,.433,17.4,33.4,.218
50,Clemson,31,13,18,.419,5.85,4.46,,5,13,,8,7,,3,9,,1907,1864,,62.2,96.6,.329,.305,.500,52.1,52.9,8.8,7.6,.468,17.4,34.7,.220
51,Cleveland State,32,14,18,.438,-7.33,-0.16,,5,11,,9,5,,3,13,,2051,2226,,65.4,105.9,.433,.338,.567,54.1,62.5,10.0,10.3,.522,18.9,36.8,.323
52,Coastal Carolina,29,14,15,.483,-5.56,-5.18,,9,7,,12,4,,2,11,,1943,1840,,65.6,96.2,.381,.419,.521,48.5,55.2,9.3,7.6,.484,20.2,34.2,.264
53,Colgate,32,11,21,.344,-8.72,-2.57,,5,9,,7,5,,3,16,,2033,2230,,66.4,104.6,.330,.344,.524,52.2,53.9,9.7,8.2,.491,13.2,29.5,.230
54,College of Charleston,35,24,11,.686,0.20,-3.83,,14,4,,10,7,,11,2,,2297,2176,,63.8,97.4,.263,.292,.486,48.2,42.4,11.2,7.8,.452,13.3,30.2,.189
55,Colorado NCAA,33,21,12,.636,11.91,7.91,,10,8,,12,3,,5,7,,2230,2098,,65.7,95.4,.253,.365,.488,49.8,46.8,10.1,10.1,.459,16.5,33.1,.175
56,Colorado State NCAA,35,26,9,.743,13.60,5.84,,11,5,,16,1,,6,6,,2553,2229,,64.5,98.3,.364,.371,.513,43.1,43.8,8.0,8.0,.477,14.9,25.9,.249
57,Columbia,28,12,16,.429,-3.24,-3.47,,4,10,,6,7,,5,9,,1746,1694,,61.3,98.7,.396,.290,.528,51.5,50.9,7.9,11.3,.489,17.8,29.4,.279
58,Connecticut,30,20,10,.667,11.89,7.42,,10,8,,13,3,,4,5,,2096,1962,,64.9,97.2,.310,.310,.488,55.6,51.0,10.0,10.2,.453,16.8,40.1,.214
59,Coppin State,32,8,24,.250,-12.64,-4.19,,5,11,,4,7,,4,15,,2035,2277,,69.3,101.0,.375,.367,.529,58.8,57.9,10.5,12.8,.499,19.7,43.6,.248
60,Cornell,31,13,18,.419,-7.25,-2.35,,5,9,,4,10,,7,8,,2040,2168,,67.2,104.1,.366,.363,.564,53.0,58.8,9.6,11.3,.531,18.3,30.2,.263
61,Creighton NCAA,36,28,8,.778,16.43,5.15,,13,5,,15,2,,7,5,,2680,2274,,65.0,97.2,.261,.332,.488,48.4,51.1,10.2,7.8,.459,13.9,29.2,.178
62,Dartmouth,28,9,19,.321,-9.20,-3.16,,5,9,,6,7,,3,12,,1719,1844,,64.1,102.3,.415,.334,.547,53.4,54.0,10.1,11.1,.501,18.6,33.3,.308
63,Davidson NCAA,34,26,8,.765,7.30,-3.43,,17,1,,12,1,,9,4,,2490,2110,,64.8,95.5,.368,.264,.497,50.7,41.0,8.5,8.8,.452,16.3,30.7,.264
64,Dayton,31,17,14,.548,9.37,4.28,,7,9,,13,4,,2,8,,2225,2067,,66.4,99.7,.375,.329,.530,49.2,59.9,8.8,10.3,.492,18.3,33.2,.264
65,Delaware,33,19,14,.576,-0.76,-0.79,,13,5,,9,4,,8,7,,2276,2275,,66.6,101.9,.330,.311,.499,50.2,51.4,10.3,7.5,.465,13.5,34.0,.224
66,Delaware State,33,15,18,.455,-11.18,-5.89,,8,8,,8,3,,5,12,,1997,2094,,62.3,100.0,.321,.287,.513,54.7,57.3,10.8,9.7,.482,18.2,40.8,.218
67,Denver,32,22,10,.688,9.18,0.24,,16,2,,14,2,,8,7,,2076,1790,,59.7,93.3,.410,.245,.520,57.8,44.3,8.0,8.6,.473,22.6,37.3,.296
68,DePaul,32,11,21,.344,1.71,5.61,,2,16,,7,10,,4,8,,2284,2409,,71.4,104.2,.362,.255,.547,55.7,53.2,11.2,10.2,.515,18.4,40.1,.251
69,Detroit Mercy,33,20,13,.606,6.72,1.62,,12,4,,13,2,,7,10,,2568,2340,,70.1,101.1,.352,.337,.559,52.7,51.7,7.5,9.6,.527,20.5,34.0,.250
70,Drake,32,15,17,.469,3.42,5.13,,7,11,,9,6,,4,7,,2296,2319,,68.5,104.6,.387,.356,.553,54.2,56.4,11.0,10.3,.509,16.6,31.3,.291
71,Drexel,31,13,18,.419,-1.06,-0.96,,9,9,,5,9,,7,6,,1953,1956,,61.4,100.8,.434,.310,.534,49.4,48.1,9.1,9.5,.487,16.6,28.6,.314
72,Duke NCAA,36,30,6,.833,21.46,9.57,,14,4,,16,0,,5,4,,2778,2350,,68.2,95.7,.327,.269,.496,52.7,40.0,7.3,8.1,.455,17.5,34.7,.237
73,Duquesne,30,8,22,.267,-4.52,3.51,,1,15,,6,9,,2,12,,2028,2269,,69.4,108.2,.328,.345,.541,54.1,58.8,10.3,11.3,.515,14.8,36.9,.222
74,East Carolina,35,23,12,.657,2.57,0.82,,9,7,,17,4,,6,7,,2679,2484,,70.0,100.4,.315,.269,.504,53.2,58.7,9.0,9.3,.475,16.2,37.3,.211
75,East Tennessee State,32,10,22,.313,-11.53,-2.11,,8,10,,5,8,,5,11,,1994,2284,,66.1,107.5,.324,.431,.562,56.7,65.4,10.9,9.9,.537,18.3,38.2,.222
76,Eastern Illinois,32,11,21,.344,-8.92,-5.08,,6,10,,5,9,,4,11,,1933,2055,,60.7,105.4,.379,.404,.568,53.0,61.4,10.1,12.1,.540,18.9,33.3,.261
77,Eastern Kentucky,35,25,10,.714,1.70,-3.88,,12,4,,15,1,,9,8,,2586,2303,,65.6,99.5,.434,.341,.551,56.9,58.9,9.7,10.8,.506,22.7,40.5,.318
78,Eastern Michigan,34,16,18,.471,-6.25,-1.25,,7,9,,13,5,,2,12,,1926,2011,,61.0,96.5,.357,.441,.495,53.6,72.8,12.3,6.6,.463,19.3,41.0,.234
79,Eastern Washington,31,10,21,.323,-10.87,-5.58,,7,13,,7,7,,2,13,,2146,2310,,68.4,107.2,.362,.286,.518,54.8,61.2,10.5,11.8,.481,13.3,38.1,.254
80,Elon,33,21,12,.636,-3.55,-5.16,,13,5,,12,3,,8,8,,2273,2144,,66.7,96.3,.358,.304,.502,53.4,48.9,9.6,6.3,.464,17.1,32.0,.248
81,Evansville,36,21,15,.583,5.26,2.91,,10,8,,15,3,,5,11,,2490,2374,,65.7,99.3,.352,.331,.537,52.8,54.7,8.6,9.0,.506,19.0,32.5,.242
82,Fairfield,35,19,16,.543,-0.53,-1.99,,9,9,,6,5,,8,10,,2122,2071,,62.0,94.7,.456,.243,.495,51.9,42.6,11.3,10.5,.444,18.5,35.8,.316
83,Fairleigh Dickinson,31,7,24,.226,-17.99,-4.64,,2,16,,2,10,,3,14,,2034,2448,,69.2,113.3,.357,.323,.556,58.8,58.8,12.2,8.2,.526,14.6,42.9,.248
84,Florida NCAA,37,29,8,.784,23.88,6.85,,14,4,,15,0,,7,5,,2642,2012,,62.9,86.4,.299,.328,.464,48.6,50.9,9.3,7.9,.433,19.4,31.0,.195
85,Florida A&M,31,8,23,.258,-16.11,-6.17,,5,11,,6,4,,1,17,,2015,2235,,70.2,101.1,.412,.294,.533,56.8,53.0,10.6,10.2,.499,19.4,42.6,.276
86,Florida Atlantic,32,14,18,.438,-5.84,-2.45,,9,11,,11,4,,3,13,,2092,2164,,66.3,100.5,.362,.287,.493,52.0,46.0,11.2,10.1,.454,14.4,37.1,.248
87,Florida Gulf Coast NCAA,37,26,11,.703,3.01,-1.82,,13,5,,15,1,,6,9,,2696,2469,,69.5,95.0,.332,.379,.500,51.7,55.8,10.3,8.3,.465,19.0,35.4,.228
88,Florida International,32,18,14,.563,-2.05,-2.08,,11,9,,10,3,,6,10,,2210,2209,,69.6,99.2,.371,.367,.541,55.3,58.8,9.5,11.2,.511,21.8,39.8,.250
89,Florida State,34,18,16,.529,5.71,7.26,,9,9,,10,8,,3,7,,2278,2331,,66.3,103.4,.348,.324,.530,54.4,53.7,10.8,8.6,.497,17.5,40.0,.241
90,Fordham,31,7,24,.226,-6.88,4.60,,3,13,,4,7,,1,15,,1997,2353,,68.8,110.3,.448,.351,.550,50.6,58.8,11.6,9.7,.510,13.9,35.0,.313
91,Fresno State,30,11,19,.367,3.19,6.44,,5,11,,6,8,,5,10,,1798,1829,,62.1,97.3,.471,.305,.503,55.5,52.0,7.7,10.8,.456,18.0,38.1,.318
92,Furman,31,7,24,.226,-17.42,-5.25,,3,15,,5,9,,1,14,,1869,2180,,64.7,108.7,.294,.306,.547,54.9,57.4,11.4,7.5,.519,15.2,36.8,.209
93,Gardner-Webb,34,21,13,.618,-3.17,-5.88,,11,5,,12,3,,6,9,,2236,2066,,64.2,92.9,.343,.326,.505,50.1,51.0,10.4,7.6,.477,20.6,34.1,.221
94,George Mason,38,22,16,.579,2.03,-0.15,,10,8,,10,7,,8,6,,2587,2504,,65.8,99.1,.445,.359,.519,51.8,53.5,8.8,9.0,.473,18.6,37.5,.312
95,George Washington,30,13,17,.433,4.24,3.51,,7,9,,7,7,,5,9,,1988,1966,,68.1,95.9,.327,.292,.508,48.7,49.5,13.9,9.9,.474,18.4,34.1,.227
96,Georgetown NCAA,32,25,7,.781,15.86,7.61,,14,4,,16,1,,6,3,,2070,1806,,62.4,89.0,.353,.340,.469,51.6,56.7,10.0,9.6,.430,19.1,34.1,.235
97,Georgia,32,15,17,.469,5.39,6.17,,9,9,,12,6,,3,8,,1946,1971,,62.4,97.1,.379,.375,.490,50.2,49.0,12.0,9.7,.450,15.7,33.0,.258
98,Georgia Southern,33,14,19,.424,-9.62,-4.98,,7,11,,7,6,,5,11,,2050,2148,,63.1,102.0,.375,.340,.529,53.7,50.5,10.2,8.7,.493,17.8,37.1,.260
99,Georgia State,31,15,16,.484,-2.01,-2.38,,10,8,,9,7,,6,9,,2114,2075,,64.1,103.1,.366,.401,.544,53.8,60.0,8.2,11.4,.509,18.1,35.3,.258
100,Georgia Tech,31,16,15,.516,6.62,4.69,,6,12,,11,6,,3,7,,1993,1933,,66.3,93.7,.330,.328,.487,49.9,55.7,9.3,10.5,.454,16.5,30.6,.220
101,Gonzaga NCAA,35,32,3,.914,20.44,4.14,,16,0,,15,1,,10,1,,2696,2095,,65.3,91.7,.294,.387,.482,46.7,47.6,9.5,8.5,.449,18.1,32.2,.200
102,Grambling,28,0,28,.000,-35.87,-9.19,,0,18,,0,9,,0,18,,1391,2138,,65.6,116.3,.349,.335,.545,60.5,56.5,15.5,10.7,.522,12.1,47.1,.226
103,Green Bay,34,18,16,.529,1.66,-0.28,,10,6,,12,3,,4,12,,2247,2142,,64.1,97.5,.332,.356,.513,48.7,55.5,11.2,8.2,.472,16.1,29.1,.245
104,Hampton,31,14,17,.452,-9.32,-7.80,,11,5,,7,7,,7,8,,1936,1983,,68.9,91.3,.425,.318,.480,51.0,49.9,10.1,10.6,.438,19.0,35.4,.277
105,Hartford,31,17,14,.548,-5.83,-4.70,,10,6,,10,5,,7,8,,1863,1898,,64.2,95.3,.415,.312,.529,56.2,47.0,10.7,10.7,.494,21.6,34.7,.279
106,Harvard NCAA,30,20,10,.667,3.96,0.17,,11,3,,13,1,,6,8,,2049,1924,,63.9,99.2,.310,.283,.524,53.7,48.8,9.7,9.9,.488,18.2,34.4,.225
107,Hawaii,32,17,15,.531,-3.37,-2.54,,10,8,,13,7,,4,7,,2336,2305,,69.7,102.9,.318,.373,.523,48.4,55.2,10.5,7.2,.491,14.8,32.4,.222
108,High Point,31,17,14,.548,-4.64,-7.23,,12,4,,10,5,,6,8,,2221,2052,,67.4,97.4,.397,.325,.508,50.3,51.1,8.7,7.0,.472,17.5,34.4,.264
109,Hofstra,32,7,25,.219,-10.74,-1.90,,4,14,,6,9,,1,14,,1873,2132,,64.9,101.8,.361,.330,.523,53.1,55.9,12.2,12.7,.484,17.2,37.4,.256
110,Holy Cross,30,12,18,.400,-6.12,-2.96,,4,10,,7,5,,4,12,,1834,1929,,62.3,102.8,.311,.362,.510,52.6,56.4,9.1,10.6,.477,13.5,32.8,.217
111,Houston,33,20,13,.606,-0.30,-3.77,,7,9,,14,4,,5,8,,2578,2420,,70.1,101.9,.337,.332,.516,49.9,54.6,9.2,8.1,.484,15.8,34.1,.230
112,Houston Christian,31,14,17,.452,-15.25,-8.10,,3,5,,7,5,,3,12,,1982,2080,,69.6,94.9,.409,.263,.508,52.3,48.1,13.2,9.6,.465,19.8,35.9,.285
113,Howard,31,7,24,.226,-14.41,-5.34,,4,12,,5,7,,2,13,,1615,1868,,62.1,97.1,.368,.349,.505,52.8,52.9,10.7,8.4,.468,19.0,38.5,.250
114,Idaho,30,12,18,.400,-2.23,0.29,,7,11,,6,8,,6,8,,2050,2079,,63.3,108.5,.306,.348,.536,48.5,47.1,10.5,8.5,.509,12.2,31.2,.209
115,Idaho State,30,6,24,.200,-13.08,-4.94,,5,15,,5,7,,1,14,,1710,1928,,60.4,105.5,.337,.385,.545,57.5,58.8,9.2,9.9,.517,17.8,38.0,.230
116,Illinois NCAA,36,23,13,.639,13.18,10.04,,8,10,,12,4,,6,6,,2465,2332,,65.5,98.6,.358,.355,.521,53.4,53.3,8.4,9.1,.485,18.6,36.9,.251
117,Illinois State,33,18,15,.545,9.61,3.70,,8,10,,11,5,,5,8,,2460,2265,,69.3,98.3,.340,.358,.519,52.6,54.4,9.0,6.7,.484,18.2,33.8,.238
118,Illinois-Chicago,34,18,16,.529,-1.79,-0.69,,7,9,,12,4,,4,10,,2136,2134,,63.8,97.4,.342,.340,.503,54.1,55.1,8.6,10.3,.462,16.9,34.6,.244
119,Indiana NCAA,36,29,7,.806,24.92,8.39,,14,4,,17,2,,7,2,,2831,2236,,67.1,91.9,.270,.327,.474,46.7,43.3,9.4,11.2,.440,17.8,34.0,.191
120,Indiana State,33,18,15,.545,5.08,5.64,,9,9,,11,3,,4,10,,2159,2164,,65.3,98.9,.387,.310,.507,53.0,51.3,10.3,6.4,.466,15.8,32.6,.270
121,Iona NCAA,34,20,14,.588,4.06,0.00,,11,7,,11,1,,5,9,,2733,2595,,70.5,105.5,.321,.349,.540,52.9,56.1,7.6,11.0,.516,16.5,37.4,.215
122,Iowa,38,25,13,.658,14.22,6.93,,9,9,,18,2,,3,8,,2665,2388,,66.6,93.4,.311,.332,.480,48.9,51.8,10.3,10.7,.441,16.7,33.4,.220
123,Iowa State NCAA,35,23,12,.657,14.50,6.13,,11,7,,16,1,,4,7,,2779,2486,,70.0,100.0,.327,.333,.518,48.8,53.8,9.3,8.5,.480,16.2,31.0,.237
124,IUPUI,32,6,26,.188,-15.92,-2.79,,1,15,,3,8,,1,13,,2096,2451,,66.2,113.9,.305,.316,.578,57.8,54.1,10.2,7.4,.547,14.9,36.5,.229
125,Jackson State,29,11,18,.379,-14.82,-9.55,,9,9,,6,3,,4,14,,1920,2073,,69.4,101.7,.393,.324,.530,56.8,47.8,8.9,10.2,.500,17.9,38.1,.258
126,Jacksonville,32,14,18,.438,-10.20,-4.47,,9,9,,10,3,,3,13,,2181,2300,,69.4,102.0,.383,.329,.535,51.6,56.3,10.4,10.2,.498,17.9,34.6,.268
127,Jacksonville State,28,17,11,.607,-4.47,-4.28,,8,8,,9,3,,6,8,,1857,1817,,63.8,100.8,.381,.269,.537,56.6,52.0,10.1,10.4,.494,20.8,43.7,.281
128,James Madison NCAA,36,21,15,.583,-1.67,-2.22,,11,7,,10,4,,4,9,,2346,2326,,64.1,100.0,.392,.341,.526,53.8,57.0,8.2,8.5,.487,18.1,34.5,.273
129,Kansas NCAA,37,31,6,.838,20.79,7.55,,14,4,,16,1,,7,3,,2782,2292,,67.8,89.9,.320,.356,.456,47.4,50.6,10.4,7.4,.415,15.7,31.3,.220
130,Kansas City,32,8,24,.250,-13.61,-2.74,,5,11,,3,11,,4,11,,1950,2252,,65.1,108.0,.416,.310,.568,53.2,55.1,12.1,9.3,.540,16.8,33.3,.282
131,Kansas State NCAA,35,27,8,.771,13.54,6.54,,14,4,,15,1,,7,3,,2414,2115,,63.6,95.0,.360,.300,.504,49.4,51.7,8.7,8.9,.466,19.0,35.7,.248
132,Kennesaw State,30,3,27,.100,-15.13,-4.50,,2,16,,2,10,,1,15,,1831,2150,,64.5,108.9,.476,.313,.585,56.4,56.6,10.0,9.2,.555,18.6,38.2,.325
133,Kent State,35,21,14,.600,2.38,-0.82,,9,7,,12,6,,8,7,,2484,2373,,65.8,101.2,.405,.339,.524,51.8,57.7,8.9,10.7,.487,17.7,36.8,.277
134,Kentucky,33,21,12,.636,13.96,5.81,,12,6,,16,2,,4,8,,2396,2127,,66.8,95.8,.302,.284,.478,48.8,47.2,8.8,9.0,.439,14.9,33.5,.217
135,La Salle NCAA,34,24,10,.706,10.15,4.47,,11,5,,13,2,,8,6,,2450,2257,,66.5,99.1,.285,.246,.520,55.4,50.0,8.7,10.7,.493,18.3,37.7,.194
136,Lafayette,34,19,15,.559,-2.99,-2.35,,10,4,,14,3,,5,12,,2349,2346,,65.8,104.5,.314,.322,.548,56.2,52.7,9.8,8.5,.522,17.8,36.3,.215
137,Lamar,31,3,28,.097,-20.56,-3.27,,1,17,,1,10,,1,17,,1862,2398,,70.8,108.4,.290,.282,.528,53.3,54.4,13.9,9.7,.503,13.5,38.4,.195
138,Lehigh,31,21,10,.677,3.96,-3.00,,10,4,,11,3,,9,7,,2266,2022,,66.6,97.9,.288,.363,.501,55.0,60.2,7.8,8.9,.469,17.4,37.3,.200
139,Liberty NCAA,36,15,21,.417,-9.11,-5.78,,6,10,,8,7,,4,11,,2489,2519,,66.6,104.0,.385,.334,.511,52.8,51.3,9.9,10.1,.473,13.5,35.3,.263
140,Lipscomb,30,12,18,.400,-11.41,-3.17,,7,11,,8,6,,4,11,,2079,2300,,70.9,106.8,.444,.412,.548,50.1,58.9,11.4,12.0,.517,16.2,34.5,.294
141,Little Rock,32,17,15,.531,-4.34,-2.21,,11,9,,13,3,,3,10,,2127,2132,,69.2,96.3,.424,.350,.522,53.4,51.0,9.4,7.2,.480,20.3,36.4,.293
