Rk,School,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G
1,Air Force,0.448,-0.45,2.14,0.035,-52,0.017,-0.0319999999999999,-1,0,0,0,0,0,0,0,0.21428571428571427,0.5625,0.2222222222222222,-0.2413793103448276,-1.793103448275862,0.3448275862068966,-3.310344827586207,-0.8620689655172413,-0.3793103448275862,-4.172413793103448,-7.793103448275862,1.1724137931034482,0.1724137931034483,0.5172413793103449,-1.2413793103448276,-0.9655172413793104
2,Akron,0.647,6.33,0.72,0.042,-15,0.069,0.001,6,0,0,0,0,0,0,0,0.8125,0.8666666666666667,0.5,1.0,-0.4411764705882353,1.7352941176470589,-1.3823529411764706,1.8529411764705883,2.6470588235294117,-0.058823529411764705,-1.0294117647058822,1.5294117647058822,0.8529411764705882,0.7352941176470589,0.11764705882352941,-0.6176470588235294
3,Alabama,0.636,13.76,7.18,0.063,-98,0.0,0.0659999999999999,6,0,0,0,1,0,0,0,0.5625,0.8,0.4,-0.8484848484848485,-2.9696969696969697,3.393939393939394,0.3333333333333333,0.6363636363636364,-0.9393939393939394,-0.6363636363636364,-0.18181818181818182,1.7878787878787878,1.7575757575757576,0.5757575757575758,-0.5757575757575758,2.0606060606060606
4,Alabama A&M,0.25,-19.33,-10.79,-0.038,89,-0.0369999999999999,-0.01,-8,0,0,0,0,0,0,0,0.2777777777777778,0.5454545454545454,0.0625,0.5,3.1785714285714284,-1.3571428571428572,1.6071428571428572,-4.928571428571429,-7.178571428571429,-0.07142857142857142,-6.035714285714286,0.5,-1.75,0.14285714285714285,2.1785714285714284,4.142857142857143
5,Alabama State,0.387,-15.79,-9.96,-0.0579999999999999,128,0.006,-0.071,-5,0,0,0,0,0,0,0,0.5,0.6363636363636364,0.2222222222222222,1.3548387096774193,4.129032258064516,-1.967741935483871,2.806451612903226,-2.4193548387096775,-1.5806451612903225,1.7741935483870968,-5.580645161290323,-1.6451612903225807,-0.12903225806451613,-0.9354838709677419,-0.4838709677419355,1.1290322580645162
6,Albany (NY),0.559,-3.92,-6.92,-0.014,23,-0.008,0.0939999999999999,3,0,0,0,0,0,0,0,0.5625,0.7142857142857143,0.375,0.08823529411764706,0.6764705882352942,-1.0588235294117647,-0.6176470588235294,5.029411764705882,4.705882352941177,0.8529411764705882,-1.0588235294117647,-1.5294117647058822,0.08823529411764706,-0.35294117647058826,-0.47058823529411764,-1.3235294117647058
7,Alcorn State,0.313,-19.57,-10.61,-0.017,-91,-0.026,0.0429999999999999,-7,0,0,0,0,0,0,0,0.3333333333333333,0.5833333333333334,0.125,-1.28125,-2.84375,-1.78125,-2.0625,-2.09375,-4.46875,-3.5,-8.625,-2.1875,-1.53125,-0.90625,0.8125,1.59375
8,American,0.625,-3.12,-5.24,0.014,-7,0.084,0.0299999999999999,2,0,0,0,0,0,0,0,0.7142857142857143,0.8666666666666667,0.4117647058823529,1.4375,-0.21875,0.0625,-1.59375,0.5625,0.03125,-1.65625,-4.4375,1.21875,-1.25,0.125,0.0625,-0.875
9,Appalachian State,0.419,-6.93,-3.28,0.006,89,0.03,-0.021,-2,0,0,0,0,0,0,0,0.3888888888888889,0.6428571428571429,0.21428571428571427,1.4838709677419355,2.870967741935484,-1.0,-2.967741935483871,-1.2258064516129032,-1.1935483870967742,-0.7741935483870968,-2.838709677419355,0.03225806451612903,-0.8387096774193549,1.5161290322580645,2.7419354838709675,1.4193548387096775
10,Arizona,0.657,10.91,4.62,0.0329999999999999,87,0.093,0.0389999999999999,6,0,0,0,0,0,0,1,0.6666666666666666,0.7777777777777778,0.6,2.5142857142857142,2.4857142857142858,-0.11428571428571428,-4.485714285714286,4.0,4.6571428571428575,-0.42857142857142855,-1.2285714285714286,2.0,-0.08571428571428572,0.4,0.8857142857142857,-2.257142857142857
11,Arizona State,0.323,-1.01,4.31,0.023,-77,-0.004,-0.0339999999999999,-6,0,0,0,0,0,0,0,0.3333333333333333,0.4117647058823529,0.2222222222222222,-0.967741935483871,-2.4838709677419355,-1.5161290322580645,-6.032258064516129,-1.3225806451612903,-0.9354838709677419,-1.4516129032258065,-1.0,-1.4193548387096775,-1.8387096774193548,1.3870967741935485,5.032258064516129,-0.16129032258064516
12,Arkansas,0.563,5.76,3.63,0.0,-5,0.0279999999999999,0.0149999999999999,2,0,0,0,1,0,0,1,0.375,0.85,0.1,0.46875,-0.15625,0.46875,1.03125,0.71875,0.59375,-1.65625,-7.28125,1.0,2.71875,0.1875,-3.25,0.78125
13,Arkansas State,0.412,-3.18,-0.52,-0.022,-68,-0.022,-0.0209999999999999,-2,0,0,0,0,0,0,0,0.375,0.6666666666666666,0.125,-1.088235294117647,-2.0,-2.1470588235294117,-2.235294117647059,4.176470588235294,6.735294117647059,1.911764705882353,-1.1176470588235294,-2.0588235294117645,-0.6470588235294118,-1.5588235294117647,0.5,-2.7941176470588234
14,Arkansas-Pine Bluff,0.333,-16.77,-8.34,-0.03,-133,-0.073,0.003,-9,0,0,0,0,0,0,0,0.5,0.6666666666666666,0.16666666666666666,-2.5757575757575757,-4.03030303030303,-2.606060606060606,-2.4242424242424243,-0.6363636363636364,-1.121212121212121,-1.1818181818181819,-5.787878787878788,-2.0303030303030303,-0.5757575757575758,0.5757575757575758,0.5757575757575758,-0.09090909090909091
15,Army,0.4,-11.26,-7.16,-0.022,32,0.0149999999999999,0.0469999999999999,-3,0,0,0,0,0,0,0,0.35714285714285715,0.6,0.21428571428571427,0.7,1.0666666666666667,-1.9333333333333333,-1.6333333333333333,1.0333333333333334,0.16666666666666666,-2.0,-7.233333333333333,0.1,-0.3333333333333333,-1.0666666666666667,-0.3333333333333333,-0.2
16,Auburn,0.484,2.52,3.84,0.008,-67,-0.0459999999999999,-0.038,-2,0,0,0,1,0,0,0,0.3125,0.8235294117647058,0.09090909090909091,-1.5161290322580645,-2.161290322580645,0.6774193548387096,0.5806451612903226,-1.1612903225806452,-0.6129032258064516,-0.3225806451612903,-3.4838709677419355,0.12903225806451613,-0.7096774193548387,0.9354838709677419,-0.22580645161290322,0.8064516129032258
17,Austin Peay,0.375,-4.86,-0.66,-0.02,-139,-0.0529999999999999,-0.016,-4,0,0,0,0,0,0,0,0.5,0.6153846153846154,0.25,-2.34375,-4.34375,-1.46875,-0.71875,1.90625,3.3125,-0.03125,-4.625,-1.5625,0.1875,0.4375,-0.375,-2.21875
18,Ball State,0.5,-2.93,-4.45,0.013,24,-0.0259999999999999,-0.006,2,0,0,0,0,0,0,0,0.375,0.6666666666666666,0.35714285714285715,-0.23333333333333334,0.8,0.4,-0.6333333333333333,2.066666666666667,3.1666666666666665,0.03333333333333333,-1.2,1.1333333333333333,0.26666666666666666,-0.43333333333333335,-0.8,-1.8666666666666667
19,Baylor,0.789,16.54,8.03,0.049,-17,0.0479999999999999,0.0669999999999999,9,0,1,0,0,0,0,1,0.6666666666666666,0.8235294117647058,0.7272727272727273,0.7105263157894737,-0.4473684210526316,3.1842105263157894,0.8947368421052632,2.289473684210526,1.394736842105263,1.105263157894737,2.6052631578947367,1.9736842105263157,0.6052631578947368,1.394736842105263,-0.34210526315789475,-0.6052631578947368
