Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
141,Little Rock,31,15,16,.484,-1.94,0.03,,12,4,,9,6,,6,8,,1974,1990,,65.2,96.9,.445,.358,.517,54.5,53.7,7.4,10.7,.480,18.8,34.2,.292
142,Long Beach State NCAA,34,25,9,.735,9.52,0.87,,15,1,,12,0,,8,7,,2510,2175,,67.2,94.6,.272,.323,.505,49.3,52.5,8.6,7.9,.475,19.2,33.2,.189
143,Long Island University NCAA,34,25,9,.735,-1.34,-5.10,,16,2,,15,0,,7,8,,2769,2641,,74.8,103.5,.220,.275,.517,51.4,51.2,11.4,9.8,.494,15.5,37.9,.153
144,Longwood,31,10,21,.323,-20.47,-5.99,,,,,7,5,,2,14,,2276,2617,,73.1,115.0,.303,.384,.577,56.1,57.9,10.1,8.0,.562,13.5,34.0,.197
145,Louisiana,32,16,16,.500,-3.25,-2.28,,10,6,,10,5,,5,9,,2189,2155,,70.0,94.4,.397,.276,.492,50.0,41.3,9.2,9.5,.449,17.2,32.9,.272
146,Louisiana State,33,18,15,.545,6.66,5.51,,7,9,,11,4,,4,9,,2157,2119,,66.2,95.6,.372,.307,.507,51.8,45.2,11.2,9.3,.469,18.8,35.1,.256
147,Louisiana Tech,34,18,16,.529,-2.65,-1.19,,6,8,,11,4,,4,10,,2358,2355,,68.2,100.1,.418,.282,.527,54.8,48.3,8.2,8.9,.490,18.6,37.9,.283
148,Louisiana-Monroe,29,3,26,.103,-12.56,-0.95,,2,14,,0,13,,3,13,,1750,2078,,64.5,110.6,.381,.386,.563,56.1,62.2,9.6,11.7,.531,14.7,35.2,.267
149,Louisville NCAA,40,30,10,.750,16.19,9.02,,10,8,,16,4,,6,5,,2727,2440,,67.0,89.9,.343,.322,.470,50.3,52.9,10.5,9.3,.433,19.3,36.0,.227
150,Loyola (IL),30,7,23,.233,-8.43,-1.77,,1,17,,4,9,,3,14,,1717,1887,,60.5,102.7,.325,.340,.536,52.6,53.6,11.4,14.0,.506,17.0,35.5,.225
151,Loyola (MD) NCAA,33,24,9,.727,0.37,-2.72,,13,5,,10,2,,11,6,,2222,2120,,65.3,98.4,.399,.270,.517,50.4,50.3,9.4,9.9,.478,18.7,37.2,.275
152,Loyola Marymount,34,21,13,.618,2.20,1.17,,11,5,,12,8,,9,4,,2402,2301,,67.9,98.2,.335,.354,.508,52.5,53.3,8.9,8.5,.468,17.8,36.9,.242
153,Maine,29,12,17,.414,-8.57,-6.54,,6,10,,7,6,,5,10,,1989,1982,,66.8,101.0,.357,.295,.506,54.0,57.7,9.0,7.0,.465,16.2,38.3,.253
154,Manhattan,34,21,13,.618,1.46,-4.13,,12,6,,9,4,,10,8,,2420,2230,,68.3,95.4,.424,.346,.513,50.0,61.3,10.7,11.4,.467,19.8,35.5,.298
155,Marist,32,14,18,.438,-8.20,-3.29,,7,11,,10,4,,2,12,,2176,2333,,68.8,105.1,.266,.289,.541,54.0,52.1,11.0,11.3,.515,16.7,37.1,.190
156,Marquette NCAA,35,27,8,.771,16.92,7.50,,14,4,,15,1,,6,5,,2638,2308,,70.7,93.3,.306,.326,.488,52.6,58.1,10.1,10.4,.454,19.6,38.9,.210
157,Marshall,35,21,14,.600,7.00,4.94,,9,7,,13,3,,5,9,,2472,2383,,65.7,101.9,.399,.282,.524,47.4,53.0,9.8,7.3,.494,15.9,33.3,.259
158,Maryland,32,17,15,.531,3.95,5.98,,6,10,,13,4,,1,7,,2198,2263,,66.9,104.4,.331,.311,.518,50.7,52.2,8.6,10.6,.480,13.7,34.7,.239
159,Maryland-Baltimore County,30,4,26,.133,-19.85,-6.02,,3,13,,1,11,,3,14,,1897,2312,,68.9,110.5,.460,.345,.567,55.1,56.8,9.5,10.1,.530,16.1,38.0,.321
160,Maryland-Eastern Shore,30,7,23,.233,-16.79,-4.72,,4,12,,5,6,,2,14,,1785,2109,,68.0,102.5,.424,.353,.534,52.0,57.5,12.0,10.3,.496,17.3,36.6,.291
161,Massachusetts,37,25,12,.676,7.49,2.97,,9,7,,15,1,,7,7,,2847,2680,,73.9,96.8,.383,.349,.503,52.7,59.3,9.8,9.8,.462,18.8,38.4,.265
162,McNeese State,33,17,16,.515,-6.26,-3.76,,10,6,,9,4,,6,11,,2207,2185,,66.5,99.3,.385,.315,.520,51.1,52.9,7.8,7.9,.480,17.7,33.4,.270
163,Memphis NCAA,35,26,9,.743,16.86,5.26,,13,3,,18,2,,7,4,,2614,2208,,67.1,93.0,.383,.310,.480,51.3,50.6,9.0,8.8,.434,17.6,35.8,.266
164,Mercer,38,27,11,.711,3.75,-1.44,,13,5,,15,3,,12,8,,2589,2388,,65.4,95.4,.388,.361,.483,51.3,47.6,11.9,9.6,.442,17.2,37.4,.262
165,Miami (FL),33,20,13,.606,10.75,6.17,,9,7,,14,4,,4,8,,2332,2181,,65.0,99.4,.330,.347,.510,52.5,52.7,9.1,10.2,.478,16.9,36.2,.225
166,Miami (OH),30,9,21,.300,-2.07,1.93,,5,11,,7,7,,2,13,,1821,1927,,60.9,104.7,.362,.304,.539,54.0,50.3,11.1,10.7,.502,16.1,34.6,.258
167,Michigan NCAA,34,24,10,.706,13.19,8.98,,13,5,,15,1,,5,6,,2255,2090,,61.2,99.3,.298,.333,.518,52.7,50.8,9.0,8.5,.485,17.4,32.7,.212
168,Michigan State NCAA,37,29,8,.784,21.32,9.82,,13,5,,17,1,,7,4,,2651,2195,,65.1,90.9,.344,.361,.476,45.9,52.5,9.6,7.5,.433,16.8,29.2,.242
169,Middle Tennessee,34,27,7,.794,8.69,-0.13,,14,2,,15,2,,11,4,,2459,2128,,66.5,93.4,.414,.311,.488,50.2,45.6,9.8,8.5,.446,19.0,36.1,.277
170,Milwaukee,34,20,14,.588,0.53,0.06,,11,7,,13,3,,7,10,,2183,2126,,65.1,95.7,.348,.287,.503,52.2,45.3,10.7,10.6,.461,17.9,33.8,.250
171,Minnesota,38,23,15,.605,10.70,7.89,,6,12,,13,6,,6,6,,2569,2462,,63.3,100.0,.367,.350,.516,50.0,52.9,12.1,10.0,.475,17.1,36.2,.262
172,Mississippi,34,20,14,.588,6.53,5.80,,8,8,,12,3,,4,8,,2275,2250,,66.3,97.4,.334,.364,.499,50.3,61.7,9.6,6.7,.469,16.8,35.5,.218
173,Mississippi State,33,21,12,.636,9.13,4.86,,8,8,,15,4,,3,6,,2377,2236,,65.4,101.2,.237,.307,.510,49.9,41.6,9.5,7.4,.488,13.8,30.6,.160
174,Mississippi Valley State NCAA,34,21,13,.618,-8.03,-7.65,,17,1,,9,0,,8,11,,2332,2345,,70.0,97.5,.421,.330,.528,52.6,53.2,8.7,11.3,.496,20.2,35.7,.276
175,Missouri NCAA,35,30,5,.857,19.77,5.68,,14,4,,16,1,,7,3,,2814,2321,,66.4,99.6,.273,.309,.525,52.0,51.8,7.8,7.6,.501,18.5,35.0,.185
176,Missouri State,32,16,16,.500,6.15,3.92,,9,9,,8,7,,8,6,,2110,2015,,63.2,97.7,.379,.360,.507,51.2,55.6,8.1,5.4,.470,16.0,29.6,.257
177,Monmouth,32,12,20,.375,-11.93,-3.18,,10,8,,7,5,,5,12,,2140,2420,,69.6,107.9,.425,.389,.580,59.3,62.9,9.2,12.6,.553,20.9,44.2,.288
178,Montana NCAA,32,25,7,.781,4.55,-3.39,,15,1,,16,2,,9,4,,2239,1985,,66.1,93.4,.383,.295,.498,53.0,44.2,8.7,10.2,.454,19.3,34.3,.268
179,Montana State,29,12,17,.414,-10.29,-4.62,,7,9,,7,6,,5,11,,2030,2088,,68.2,104.6,.391,.355,.564,53.2,52.2,9.7,6.1,.523,18.3,34.3,.291
180,Morehead State,33,18,15,.545,-4.99,-3.83,,10,6,,9,4,,6,9,,2070,2018,,62.0,98.7,.419,.430,.553,50.3,70.5,11.0,9.8,.517,22.4,34.7,.293
181,Morgan State,29,9,20,.310,-8.41,-5.54,,6,10,,4,7,,5,10,,1934,2017,,67.5,102.1,.392,.325,.519,53.5,51.8,11.1,10.0,.482,17.5,41.2,.267
182,Mount St. Mary's,29,8,21,.276,-11.72,-4.90,,6,12,,4,9,,4,12,,1748,1946,,64.4,102.9,.387,.328,.532,52.5,58.0,12.4,8.1,.496,17.6,38.1,.268
183,Murray State NCAA,33,31,2,.939,8.74,-2.60,,15,1,,13,1,,13,0,,2412,2001,,66.1,91.1,.347,.274,.491,50.8,47.4,9.4,7.6,.457,21.1,36.7,.229
184,Navy,29,3,26,.103,-14.60,-4.74,,0,14,,2,11,,1,15,,1678,1920,,62.0,105.4,.408,.370,.577,53.8,57.3,9.8,9.4,.542,19.7,34.2,.295
185,NC State NCAA,37,24,13,.649,12.10,6.80,,9,7,,13,6,,5,4,,2697,2501,,67.7,99.5,.321,.332,.507,49.0,47.8,9.5,8.4,.471,15.7,33.4,.228
186,Nebraska,30,12,18,.400,3.52,8.25,,4,14,,9,8,,3,9,,1827,1969,,62.1,104.7,.332,.389,.555,53.4,53.6,10.2,8.7,.525,17.4,31.9,.234
187,Nevada,35,28,7,.800,4.54,-0.37,,13,1,,16,2,,10,3,,2461,2277,,65.7,97.6,.279,.342,.502,49.7,58.5,9.9,8.5,.470,16.3,33.3,.196
188,Nevada-Las Vegas NCAA,35,26,9,.743,13.55,4.37,,9,5,,17,0,,5,7,,2671,2307,,69.3,93.4,.341,.323,.499,49.8,49.7,8.7,6.7,.465,18.9,31.9,.229
189,New Hampshire,29,13,16,.448,-10.09,-7.66,,7,9,,9,6,,4,9,,1774,1821,,65.1,96.6,.404,.267,.505,53.9,41.4,8.5,9.2,.458,17.4,33.1,.287
190,New Mexico NCAA,35,28,7,.800,15.60,3.34,,10,4,,14,2,,7,3,,2545,2076,,66.3,89.1,.312,.362,.475,47.3,52.9,8.7,7.1,.440,18.6,29.9,.211
191,New Mexico State NCAA,36,26,10,.722,8.73,0.08,,10,4,,14,3,,7,5,,2812,2459,,70.7,96.2,.323,.316,.511,45.4,53.9,8.4,7.3,.481,17.9,31.4,.218
192,Niagara,33,14,19,.424,-6.67,-2.86,,8,10,,7,7,,5,10,,2322,2448,,68.4,107.6,.507,.406,.580,55.7,63.2,9.4,8.7,.530,20.1,40.7,.379
193,Nicholls State,30,10,20,.333,-18.55,-3.94,,6,10,,5,6,,3,12,,1989,2338,,68.7,112.9,.426,.336,.571,58.7,53.8,10.7,13.5,.541,16.2,42.6,.291
194,NJIT,32,15,17,.469,-12.09,-8.27,,5,5,,11,4,,2,12,,2236,2175,,67.8,98.7,.428,.365,.519,53.0,55.6,7.8,10.5,.476,18.1,33.9,.297
195,Norfolk State NCAA,36,26,10,.722,-3.68,-5.39,,13,3,,10,4,,10,4,,2482,2416,,68.4,97.1,.381,.330,.501,51.1,47.4,9.6,8.5,.463,17.3,36.0,.255
196,North Carolina NCAA,38,32,6,.842,21.34,7.07,,14,2,,17,1,,8,2,,3091,2549,,72.8,91.8,.218,.355,.475,45.2,46.5,8.6,6.8,.450,15.9,29.4,.148
197,North Carolina A&T,32,12,20,.375,-12.34,-5.89,,7,9,,8,5,,4,13,,2236,2326,,71.3,100.8,.370,.430,.516,55.5,60.8,10.2,11.6,.484,18.5,41.1,.245
198,North Carolina Central,32,17,15,.531,-6.12,-6.98,,10,6,,8,3,,6,11,,2263,2020,,67.8,93.1,.394,.326,.506,52.6,49.9,9.9,7.1,.463,21.2,36.8,.277
199,North Dakota,32,17,15,.531,-8.76,-6.33,,6,4,,13,1,,2,14,,2153,2141,,68.2,97.7,.356,.324,.517,52.3,51.7,10.1,9.0,.481,17.9,31.7,.247
200,North Dakota State,31,17,14,.548,0.01,-2.50,,9,9,,10,4,,5,9,,2267,2119,,66.4,102.1,.410,.293,.530,51.0,49.0,9.5,7.6,.488,16.1,30.9,.291
201,North Florida,32,16,16,.500,-3.44,-0.05,,10,8,,11,3,,5,12,,2168,2266,,67.1,103.9,.353,.273,.527,52.1,46.2,10.9,11.0,.499,16.8,36.9,.231
202,North Texas,32,18,14,.563,-0.39,-2.56,,9,7,,10,4,,5,8,,2250,2080,,68.7,92.7,.339,.322,.493,49.3,45.3,10.9,7.6,.457,18.2,31.7,.230
203,Northeastern,31,14,17,.452,-3.27,-0.40,,9,9,,7,5,,6,11,,1941,2030,,64.3,101.0,.402,.307,.530,52.9,58.7,13.1,12.8,.492,18.9,38.2,.278
204,Northern Arizona,29,5,24,.172,-16.72,-3.53,,1,15,,4,9,,1,12,,1804,2068,,66.1,107.4,.310,.322,.573,53.7,59.3,9.9,10.0,.558,18.4,36.5,.200
205,Northern Colorado,28,9,19,.321,-6.23,-2.19,,5,11,,5,9,,2,10,,2026,2112,,67.0,110.6,.397,.430,.578,49.0,62.9,10.2,8.6,.539,15.7,31.5,.296
206,Northern Illinois,31,5,26,.161,-15.62,-1.79,,3,13,,4,11,,1,14,,1716,2096,,63.1,107.2,.448,.402,.559,50.7,58.1,12.7,9.4,.516,16.3,33.0,.323
207,Northern Iowa,34,20,14,.588,6.99,4.74,,9,9,,13,3,,5,10,,2216,2106,,62.9,98.5,.283,.338,.528,52.5,46.8,8.7,8.6,.499,17.2,27.2,.198
208,Northwestern,33,19,14,.576,8.87,7.84,,8,10,,12,5,,4,8,,2286,2252,,62.8,107.5,.291,.358,.542,58.3,60.8,8.3,10.1,.515,16.8,41.4,.203
209,Northwestern State,32,16,16,.500,-6.29,-4.15,,8,8,,11,3,,5,11,,2259,2239,,71.0,97.4,.388,.270,.500,54.7,50.4,10.0,8.3,.472,19.2,41.5,.240
210,Notre Dame NCAA,34,22,12,.647,11.18,6.47,,13,5,,16,1,,5,5,,2257,2097,,61.6,98.8,.256,.280,.489,52.6,53.2,8.8,8.6,.458,14.6,35.1,.180
211,Oakland,36,20,16,.556,0.29,-0.54,,11,7,,12,5,,8,9,,2875,2831,,70.1,111.1,.311,.345,.583,52.6,52.0,8.2,10.1,.556,16.3,33.5,.228
212,Ohio NCAA,37,29,8,.784,7.17,0.17,,11,5,,16,1,,8,6,,2597,2311,,66.8,92.9,.419,.358,.513,53.3,53.5,8.9,9.8,.465,22.2,37.8,.299
213,Ohio State NCAA,39,31,8,.795,23.95,9.07,,13,5,,17,2,,7,4,,2913,2333,,66.9,89.4,.290,.350,.497,46.3,47.3,7.4,7.2,.464,19.7,26.7,.203
214,Oklahoma,31,15,16,.484,7.28,6.67,,5,13,,11,5,,1,8,,2142,2123,,67.2,101.5,.322,.385,.530,49.7,58.6,9.1,6.0,.495,17.5,33.9,.231
215,Oklahoma State,33,15,18,.455,7.02,8.95,,7,11,,11,4,,2,8,,2209,2249,,66.3,101.7,.359,.310,.513,56.2,49.5,9.5,9.2,.476,16.1,36.4,.248
216,Old Dominion,36,22,14,.611,4.08,0.36,,13,5,,12,7,,8,4,,2368,2234,,65.1,93.4,.395,.366,.500,47.9,56.6,10.9,10.0,.460,19.6,32.8,.267
217,Oral Roberts,34,27,7,.794,5.24,-1.50,,17,1,,15,1,,10,4,,2467,2238,,64.1,101.5,.324,.295,.553,49.6,51.6,10.2,6.6,.523,18.6,32.0,.232
218,Oregon,34,24,10,.706,10.19,4.72,,13,5,,17,3,,7,5,,2527,2341,,67.9,101.5,.314,.303,.519,50.9,49.9,8.8,8.9,.490,16.0,34.8,.213
219,Oregon State,36,21,15,.583,8.84,3.38,,7,11,,14,6,,4,7,,2841,2617,,70.9,100.5,.377,.298,.542,51.8,50.4,8.8,7.6,.513,19.9,36.3,.252
220,Pacific,30,11,19,.367,-8.04,-2.61,,6,10,,8,7,,3,11,,1888,2022,,63.2,105.8,.342,.415,.543,55.5,56.5,9.0,11.0,.509,17.5,38.4,.244
221,Penn State,32,12,20,.375,3.72,7.75,,4,14,,10,7,,1,10,,1977,2106,,63.6,103.4,.453,.438,.564,50.7,62.7,8.6,13.0,.517,19.0,30.8,.335
222,Pennsylvania,33,20,13,.606,1.12,-0.10,,11,3,,12,7,,8,5,,2146,2106,,63.2,99.8,.422,.340,.529,55.3,54.9,8.6,10.4,.485,18.9,36.0,.302
223,Pepperdine,29,10,19,.345,-7.40,-0.23,,4,12,,6,7,,4,10,,1719,1911,,62.8,104.4,.400,.347,.525,50.6,57.0,11.0,11.4,.487,13.9,32.6,.275
224,Pittsburgh,39,22,17,.564,9.43,5.89,,5,13,,15,7,,5,9,,2692,2554,,62.6,104.2,.334,.330,.531,47.4,56.5,9.6,10.6,.496,15.2,34.3,.238
225,Portland,31,7,24,.226,-7.88,3.82,,3,13,,3,9,,1,14,,2018,2357,,68.2,111.0,.456,.322,.559,52.8,55.6,13.0,10.2,.521,14.6,35.8,.319
226,Portland State,32,17,15,.531,-4.04,-4.07,,10,6,,10,3,,5,11,,2438,2345,,68.6,106.4,.284,.313,.539,50.2,51.3,8.6,6.7,.508,14.4,33.5,.209
227,Prairie View,32,14,18,.438,-16.87,-10.29,,10,8,,8,3,,4,11,,2016,2101,,71.2,92.3,.410,.325,.505,51.7,55.1,10.0,7.9,.465,19.9,33.2,.276
228,Presbyterian,29,14,15,.483,-6.76,-4.65,,8,10,,7,8,,7,7,,1889,1918,,62.0,106.2,.314,.272,.543,52.2,38.1,9.2,8.4,.514,14.9,34.1,.221
229,Princeton,32,20,12,.625,2.57,-1.00,,10,4,,10,2,,9,9,,2141,1999,,63.3,97.1,.345,.250,.498,51.7,42.5,9.5,9.8,.467,16.1,31.5,.226
230,Providence,32,15,17,.469,4.16,4.56,,4,14,,11,6,,4,8,,2203,2216,,65.8,104.8,.297,.329,.509,52.0,57.7,8.8,10.8,.479,13.9,39.5,.203
231,Purdue NCAA,35,22,13,.629,13.88,8.05,,10,8,,13,4,,5,5,,2514,2310,,64.6,102.2,.338,.336,.532,53.4,52.5,6.1,9.0,.499,16.9,35.2,.236
232,Purdue Fort Wayne,30,11,19,.367,-8.79,-2.05,,5,13,,8,5,,3,13,,2100,2242,,69.6,106.9,.416,.349,.568,51.7,55.5,10.4,8.6,.534,17.3,31.7,.294
233,Quinnipiac,32,18,14,.563,-2.01,-5.80,,10,8,,9,4,,9,9,,2271,2150,,67.5,98.7,.415,.329,.507,45.6,55.3,8.0,6.3,.466,15.9,31.3,.283
234,Radford,32,6,26,.188,-13.14,-3.34,,2,16,,5,11,,1,13,,1959,2195,,66.8,102.6,.500,.281,.547,55.4,50.3,10.2,11.6,.499,19.4,38.9,.356
235,Rhode Island,31,7,24,.226,-3.78,3.10,,4,12,,4,11,,2,13,,2126,2339,,67.9,108.5,.357,.343,.566,49.8,59.8,11.4,8.8,.536,16.5,34.8,.253
236,Rice,35,19,16,.543,1.42,1.10,,8,8,,12,6,,7,7,,2438,2322,,69.0,95.8,.358,.328,.505,51.3,50.2,10.0,8.8,.467,17.0,30.0,.247
237,Richmond,32,16,16,.500,4.71,2.90,,7,9,,11,4,,4,11,,2207,2149,,64.7,103.4,.356,.253,.525,56.3,47.2,8.0,10.3,.481,16.8,39.4,.265
238,Rider,32,13,19,.406,-5.40,-2.40,,10,8,,8,5,,5,10,,2291,2387,,68.8,107.2,.334,.391,.536,54.8,61.5,10.7,7.8,.506,15.5,38.4,.230
239,Robert Morris,37,26,11,.703,0.67,-4.30,,13,5,,11,3,,14,8,,2532,2348,,64.8,97.5,.477,.374,.538,48.8,58.0,9.6,9.6,.496,20.8,34.9,.330
240,Rutgers,32,14,18,.438,5.42,5.76,,6,12,,11,7,,2,8,,2095,2106,,65.8,98.8,.463,.365,.526,52.8,62.0,9.9,10.2,.482,20.1,40.1,.321
241,Sacramento State,28,10,18,.357,-9.67,-5.71,,5,11,,6,9,,4,9,,1875,1936,,65.8,105.1,.401,.328,.545,51.3,59.0,10.5,8.6,.508,15.8,32.3,.282
242,Sacred Heart,32,14,18,.438,-6.87,-5.56,,8,10,,7,6,,5,11,,2277,2319,,68.3,104.5,.350,.359,.540,52.2,52.8,11.0,7.5,.507,17.2,35.8,.245
243,Saint Francis (PA),29,6,23,.207,-13.18,-4.42,,5,13,,5,8,,1,15,,1763,2017,,64.3,108.3,.338,.330,.555,57.3,59.1,11.6,8.5,.524,17.8,42.0,.240
244,Saint Joseph's,34,20,14,.588,8.25,4.25,,9,7,,13,4,,5,8,,2446,2310,,66.2,100.8,.275,.317,.489,51.4,51.3,9.2,7.9,.455,13.0,34.6,.195
245,Saint Louis NCAA,34,26,8,.765,15.15,4.06,,12,4,,15,1,,6,5,,2336,1960,,63.2,90.9,.371,.255,.500,51.6,44.3,8.2,10.7,.454,20.3,32.3,.266
246,Saint Mary's (CA) NCAA,33,27,6,.818,11.26,0.78,,14,2,,16,1,,8,3,,2467,2068,,64.8,96.4,.290,.272,.504,45.8,49.9,8.6,7.2,.477,16.1,27.8,.194
247,Saint Peter's,31,5,26,.161,-13.37,-2.44,,4,14,,3,10,,2,13,,1799,2138,,65.7,105.0,.455,.336,.550,56.7,57.7,12.6,10.0,.505,19.2,41.0,.326
248,Sam Houston,32,13,19,.406,-9.09,-3.20,,7,9,,8,7,,5,9,,1875,1941,,64.5,93.7,.379,.335,.498,50.8,66.3,10.8,8.6,.464,19.1,31.8,.249
249,Samford,30,11,19,.367,-8.68,-2.96,,8,10,,7,8,,4,10,,1984,2092,,63.9,108.3,.328,.411,.536,55.0,57.8,9.7,7.7,.505,15.8,39.0,.229
250,San Diego,31,13,18,.419,-3.76,0.87,,7,9,,6,8,,4,7,,2079,2179,,67.3,104.1,.363,.319,.546,55.5,55.8,10.1,10.5,.511,18.0,35.8,.259
251,San Diego State NCAA,34,26,8,.765,9.04,3.79,,10,4,,17,2,,7,4,,2416,2166,,66.6,94.2,.284,.361,.497,48.9,53.2,8.0,8.0,.466,16.6,28.8,.196
252,San Francisco,34,20,14,.588,1.90,-0.17,,8,8,,12,5,,5,6,,2563,2413,,69.4,101.5,.315,.360,.567,51.2,56.4,8.2,9.7,.530,20.0,29.4,.244
253,San Jose State,31,9,22,.290,-7.86,-1.19,,1,13,,6,8,,2,13,,2099,2261,,65.7,108.3,.332,.360,.546,55.2,60.0,7.3,9.0,.514,15.5,37.7,.235
254,Santa Clara,30,8,22,.267,-6.79,0.96,,0,16,,6,9,,0,11,,2085,2245,,67.2,110.5,.499,.293,.566,54.4,52.7,7.6,9.4,.517,15.7,35.6,.368
255,Savannah State,33,21,12,.636,-3.59,-5.92,,14,2,,14,1,,6,10,,2089,1949,,65.0,90.6,.451,.250,.505,49.1,47.3,10.8,13.3,.463,21.6,32.7,.300
256,Seattle,27,12,15,.444,-4.18,-2.76,,,,,9,6,,2,9,,2065,2025,,75.4,99.0,.425,.385,.524,50.1,50.9,10.4,7.8,.485,17.5,32.2,.289
257,Seton Hall,34,21,13,.618,10.23,5.70,,8,10,,14,4,,4,7,,2324,2170,,66.0,95.6,.352,.346,.506,51.0,54.8,8.8,13.3,.465,18.7,32.8,.252
258,Siena,31,14,17,.452,-5.71,-2.94,,8,10,,10,4,,3,10,,1975,2061,,65.9,100.4,.251,.362,.502,51.3,59.2,11.4,9.4,.472,15.1,35.4,.181
259,South Alabama,29,17,12,.586,-2.81,-1.98,,8,8,,9,5,,6,6,,1935,1947,,65.7,100.8,.309,.347,.508,47.0,55.2,11.4,12.9,.475,16.0,36.2,.217
260,South Carolina,31,10,21,.323,2.65,6.27,,2,14,,9,9,,1,9,,1903,2015,,62.2,104.1,.404,.334,.547,54.0,60.9,9.6,12.4,.510,19.3,41.6,.284
261,South Carolina State,31,5,26,.161,-20.80,-6.11,,0,16,,4,9,,1,16,,2001,2391,,69.6,110.0,.352,.311,.550,53.6,54.9,11.5,9.0,.532,15.7,41.1,.221
262,South Carolina Upstate,34,21,13,.618,-0.16,-1.60,,13,5,,13,1,,7,10,,2426,2321,,69.1,98.4,.416,.323,.542,49.0,51.2,10.2,7.8,.506,21.0,35.0,.285
263,South Dakota,28,10,18,.357,-9.56,-2.88,,5,13,,7,7,,3,11,,1982,2101,,69.2,107.5,.279,.314,.548,54.9,61.2,8.7,7.4,.518,14.9,33.4,.206
264,South Dakota State NCAA,35,27,8,.771,7.34,-1.87,,15,3,,14,0,,8,7,,2689,2329,,66.1,99.5,.290,.315,.527,51.1,49.0,8.4,7.1,.500,17.1,31.4,.200
265,South Florida NCAA,36,22,14,.611,9.20,7.29,,12,6,,14,2,,5,8,,2134,2037,,59.7,94.1,.316,.322,.475,49.5,55.8,11.5,9.6,.434,15.6,33.5,.223
266,Southeast Missouri State,31,15,16,.484,-6.12,-5.33,,9,7,,10,4,,4,11,,2192,2170,,65.8,106.0,.399,.285,.536,50.8,46.6,9.6,8.0,.494,14.3,34.1,.289
267,Southeastern Louisiana,29,12,17,.414,-11.94,-6.44,,5,11,,11,4,,1,13,,1738,1795,,65.4,93.0,.387,.280,.487,51.2,47.3,9.2,8.6,.451,18.0,33.4,.251
268,Southern,31,17,14,.548,-16.17,-11.35,,13,5,,9,2,,6,10,,1879,1981,,66.0,95.7,.422,.287,.475,57.1,42.6,10.9,7.8,.434,16.5,39.3,.272
269,Southern California,32,6,26,.188,-0.51,6.58,,1,17,,4,13,,1,11,,1683,1910,,60.8,97.3,.332,.297,.522,59.5,52.3,7.6,8.0,.485,20.8,38.8,.239
270,Southern Illinois,31,8,23,.258,-3.51,3.12,,5,13,,6,8,,2,11,,1944,2144,,66.0,103.9,.530,.285,.568,53.2,50.0,10.2,7.1,.525,19.8,34.6,.372
271,SIU Edwardsville,27,10,17,.370,-13.30,-5.50,,6,10,,7,6,,3,9,,1775,1924,,67.9,104.9,.343,.321,.533,54.7,57.3,9.9,7.9,.494,16.3,36.8,.250
272,Southern Methodist,32,13,19,.406,-1.26,1.34,,4,12,,9,5,,3,9,,1909,1922,,60.3,98.1,.360,.422,.525,56.8,54.5,10.6,9.2,.491,20.1,36.5,.248
273,Southern Mississippi NCAA,34,25,9,.735,7.79,3.61,,11,5,,15,0,,7,6,,2426,2212,,64.5,98.4,.399,.298,.538,49.1,48.8,7.2,11.5,.495,19.1,30.8,.290
274,Southern Utah,31,14,17,.452,-6.22,-3.18,,8,10,,7,6,,4,10,,2038,2106,,64.6,103.9,.460,.325,.550,50.7,45.9,9.9,6.0,.512,17.3,32.3,.318
275,St. Bonaventure NCAA,32,20,12,.625,8.25,2.84,,10,6,,11,2,,6,8,,2254,2081,,65.0,98.8,.373,.330,.513,48.2,54.4,10.5,7.4,.471,16.5,32.3,.266
276,St. Francis (NY),30,15,15,.500,-6.02,-6.75,,12,6,,8,4,,7,10,,2084,2062,,70.1,97.7,.460,.281,.522,51.4,47.5,9.6,8.0,.481,18.5,33.3,.310
277,St. John's (NY),32,13,19,.406,2.63,6.98,,6,12,,11,8,,2,10,,2129,2268,,67.3,104.9,.287,.367,.529,55.4,62.2,9.9,10.6,.502,17.8,45.0,.198
278,Stanford,37,26,11,.703,12.64,3.99,,10,8,,17,3,,5,6,,2657,2337,,67.6,91.9,.378,.311,.499,49.5,48.2,9.6,9.9,.465,19.3,31.8,.246
279,Stephen F. Austin,32,20,12,.625,-1.46,-5.67,,12,4,,12,3,,7,6,,1970,1741,,61.8,87.4,.368,.328,.497,46.6,50.1,10.9,8.4,.463,21.9,27.7,.241
280,Stetson,29,9,20,.310,-7.48,-0.66,,6,12,,6,6,,3,12,,2089,2275,,72.0,107.6,.321,.308,.542,51.9,53.7,12.6,8.1,.519,16.0,37.1,.211
281,Stony Brook,32,22,10,.688,-0.45,-6.22,,14,2,,13,1,,7,8,,2125,1892,,62.5,94.2,.279,.391,.517,46.4,56.0,9.5,7.6,.488,19.2,29.0,.196
282,Syracuse NCAA,37,34,3,.919,21.12,8.02,,17,1,,19,0,,9,1,,2742,2257,,65.2,93.3,.310,.362,.477,53.3,62.5,8.1,6.7,.442,20.0,42.8,.209
