Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
11,Arizona NCAA,38,34,4,.895,24.33,7.41,,16,2,,17,0,,8,3,,2911,2268,,66.5,89.4,.373,.315,.494,43.2,47.6,7.1,6.3,.451,18.5,22.4,.260
12,Arizona State,34,18,16,.529,9.52,6.66,,9,9,,15,3,,3,10,,2360,2263,,66.0,99.0,.341,.285,.535,47.1,51.4,9.1,12.4,.502,17.1,25.1,.238
13,Arkansas NCAA,36,27,9,.750,14.07,6.79,,13,5,,17,2,,7,5,,2787,2525,,70.1,99.3,.388,.312,.525,49.8,51.6,8.1,6.9,.483,19.1,34.6,.278
14,Arkansas State,29,11,18,.379,-10.10,-3.81,,6,14,,5,9,,6,9,,1869,2018,,66.9,103.1,.347,.349,.515,50.9,47.9,9.9,7.0,.484,14.9,32.2,.233
15,Arkansas-Pine Bluff,32,12,20,.375,-15.65,-8.61,,9,9,,5,4,,5,13,,1912,2140,,64.7,103.0,.488,.359,.549,55.0,59.0,11.6,8.5,.512,21.0,39.5,.328
16,Army,30,15,15,.500,-6.50,-4.98,,6,12,,7,7,,7,8,,2164,2163,,69.0,103.2,.400,.286,.540,50.7,54.8,9.8,10.0,.509,16.8,31.1,.266
17,Auburn,35,15,20,.429,3.27,8.15,,4,14,,9,8,,2,10,,2378,2523,,67.9,105.1,.412,.326,.558,54.0,50.8,9.8,13.3,.523,18.5,33.8,.288
18,Austin Peay,30,8,22,.267,-12.45,-2.81,,3,13,,6,7,,1,14,,1937,2178,,68.2,106.4,.372,.365,.575,49.7,55.0,11.7,8.1,.542,18.3,28.8,.270
19,Ball State,30,7,23,.233,-5.06,0.04,,2,16,,6,9,,1,14,,1961,2070,,64.1,105.5,.410,.329,.554,49.8,52.1,11.3,11.0,.519,16.2,28.7,.285
20,Baylor NCAA,34,24,10,.706,17.85,9.33,,11,7,,16,2,,6,5,,2349,2048,,62.8,95.2,.318,.356,.485,44.1,69.4,10.4,10.9,.455,16.3,31.0,.205
21,Belmont NCAA,33,22,11,.667,0.35,-2.77,,11,5,,12,2,,7,8,,2450,2330,,67.5,104.5,.285,.366,.543,49.7,50.7,9.7,12.5,.515,16.3,29.6,.203
22,Bethune-Cookman,32,11,21,.344,-15.52,-10.45,,7,9,,6,8,,4,11,,1899,2003,,61.3,102.0,.455,.339,.528,48.9,53.2,10.4,10.0,.482,17.4,32.9,.320
23,Binghamton,32,6,26,.188,-13.45,-3.49,,5,11,,5,9,,1,15,,1845,2124,,63.4,104.4,.348,.384,.547,53.1,55.6,9.7,7.0,.519,17.8,31.7,.238
24,Boise State NCAA,34,25,9,.735,10.01,1.38,,14,4,,13,1,,8,5,,2390,2045,,62.4,94.6,.318,.360,.506,47.9,49.2,7.5,9.9,.472,17.6,25.4,.222
25,Boston College,32,13,19,.406,6.32,7.94,,4,14,,9,8,,2,7,,2105,2157,,63.9,104.0,.410,.315,.537,52.0,53.5,8.2,10.3,.494,16.3,30.8,.295
26,Boston University,30,13,17,.433,-5.63,-3.12,,9,9,,8,6,,5,10,,2037,2087,,63.7,108.3,.330,.404,.557,49.3,62.2,8.3,9.2,.526,14.7,27.9,.235
27,Bowling Green State,33,21,12,.636,2.93,-1.25,,11,7,,11,6,,10,5,,2196,2076,,63.8,98.2,.325,.376,.510,49.0,48.8,9.7,9.8,.475,16.8,29.6,.227
28,Bradley,33,9,24,.273,-4.30,1.52,,3,15,,7,9,,1,10,,1882,2026,,61.1,98.9,.450,.378,.535,49.5,59.8,9.9,10.5,.496,19.4,29.0,.309
29,Brigham Young NCAA,35,25,10,.714,13.53,5.02,,13,5,,13,3,,8,3,,2931,2561,,70.7,102.0,.386,.325,.527,46.8,55.1,9.2,9.4,.489,15.8,28.5,.270
30,Brown,31,13,18,.419,-7.23,-1.99,,4,10,,9,6,,3,11,,2048,2144,,67.6,101.9,.360,.308,.510,48.9,50.0,11.8,12.6,.474,14.2,30.0,.246
31,Bryant,31,16,15,.516,-6.28,-4.93,,12,6,,9,5,,7,10,,2058,2100,,63.8,105.0,.359,.356,.524,51.0,52.5,10.1,10.8,.483,14.3,32.0,.261
32,Bucknell,34,19,15,.559,-3.66,-2.75,,13,5,,12,4,,6,11,,2339,2346,,64.1,106.1,.378,.298,.540,48.4,47.3,7.8,12.1,.497,12.8,25.7,.280
33,Buffalo NCAA,33,23,10,.697,7.93,1.60,,12,6,,11,2,,9,7,,2462,2253,,68.7,99.3,.343,.379,.515,48.0,49.3,9.0,8.1,.485,17.0,30.4,.228
34,Butler NCAA,34,23,11,.676,16.64,8.62,,12,6,,13,3,,7,4,,2346,2073,,64.2,93.5,.333,.342,.501,45.8,50.5,8.3,11.3,.467,17.2,25.3,.227
35,Cal Poly,29,13,16,.448,-0.57,0.43,,6,10,,7,4,,5,10,,1752,1721,,59.3,99.3,.308,.328,.515,49.0,56.8,6.6,9.3,.484,15.5,27.7,.212
36,Cal State Bakersfield,33,14,19,.424,-6.40,-5.80,,7,7,,9,5,,3,10,,2100,2028,,61.2,98.6,.469,.385,.528,46.2,54.1,8.4,10.3,.482,17.3,26.1,.327
37,Cal State Fullerton,31,9,22,.290,-8.58,-1.06,,1,15,,6,9,,1,13,,1991,2155,,65.6,104.7,.391,.330,.542,49.3,55.0,8.8,10.2,.505,14.8,26.4,.275
38,Cal State Northridge,33,9,24,.273,-6.61,0.39,,4,12,,7,9,,1,14,,2148,2325,,65.9,106.1,.355,.387,.537,49.6,55.9,10.9,6.5,.503,14.4,29.9,.249
39,California,33,18,15,.545,5.36,6.15,,7,11,,11,7,,5,6,,2195,2221,,66.3,100.8,.389,.252,.510,49.4,45.3,7.6,9.0,.468,12.7,25.1,.271
40,Campbell,32,10,22,.313,-11.13,-5.30,,4,14,,9,6,,1,15,,2045,2124,,63.3,104.5,.403,.317,.552,51.6,50.5,10.0,8.4,.511,17.0,29.7,.291
41,Canisius,33,18,15,.545,-0.04,-2.79,,11,9,,10,5,,8,8,,2168,2077,,64.2,97.2,.407,.370,.511,49.6,60.2,9.4,9.6,.469,18.5,32.3,.281
42,Central Arkansas,29,2,27,.069,-22.84,-5.94,,2,16,,2,11,,0,16,,1894,2384,,71.3,115.3,.425,.288,.580,54.2,52.9,13.2,11.0,.550,15.6,36.7,.294
43,Central Connecticut State,31,5,26,.161,-16.56,-5.62,,3,15,,4,9,,1,13,,1834,2173,,64.0,109.1,.239,.353,.538,51.1,53.2,10.2,9.3,.514,13.5,32.8,.170
44,Central Florida,30,12,18,.400,-5.73,0.78,,5,13,,10,8,,2,9,,1981,2153,,64.0,109.5,.273,.305,.527,52.5,54.9,10.3,11.4,.510,13.2,36.5,.169
45,Central Michigan,32,23,9,.719,5.56,-1.10,,12,6,,16,1,,6,7,,2504,2187,,66.6,102.2,.347,.365,.536,50.0,46.3,7.5,9.2,.508,17.4,30.1,.232
46,Charleston Southern,31,19,12,.613,-4.48,-5.23,,13,5,,13,2,,6,9,,2277,2130,,66.5,101.8,.336,.403,.542,47.7,51.2,8.0,12.0,.509,17.3,27.3,.238
47,Charlotte,32,14,18,.438,1.76,0.35,,7,11,,7,6,,5,9,,2362,2317,,67.2,104.5,.331,.367,.538,48.6,52.6,8.9,8.2,.506,15.9,31.2,.232
48,Chattanooga,32,22,10,.688,-1.63,-4.06,,15,3,,15,2,,7,7,,2325,2141,,66.2,99.2,.419,.276,.516,49.0,44.7,8.7,11.7,.475,17.2,32.0,.287
49,Chicago State,32,8,24,.250,-14.76,-2.48,,4,10,,7,5,,1,16,,1855,2115,,64.5,102.0,.497,.386,.555,51.2,58.7,11.0,10.0,.518,20.5,32.9,.335
50,Cincinnati NCAA,34,23,11,.676,10.72,4.40,,13,5,,15,3,,6,5,,2113,1898,,59.6,92.4,.261,.333,.468,46.5,54.0,9.2,8.2,.441,16.8,32.3,.170
51,Clemson,31,16,15,.516,7.73,7.18,,8,10,,11,6,,3,7,,1944,1927,,62.8,98.3,.312,.332,.491,48.5,52.4,9.9,8.3,.456,15.1,31.4,.215
52,Cleveland State,34,19,15,.559,3.07,-0.78,,11,5,,12,3,,6,12,,2296,2098,,61.5,99.3,.436,.358,.536,49.1,58.5,9.8,7.9,.487,18.6,31.2,.295
53,Coastal Carolina NCAA,34,24,10,.706,-1.02,-6.18,,12,6,,14,2,,8,7,,2438,2121,,65.2,95.7,.336,.408,.499,44.3,53.0,8.8,7.0,.461,16.0,26.2,.235
54,Colgate,33,16,17,.485,-2.91,-3.41,,12,6,,10,5,,6,12,,2177,2125,,60.5,104.5,.343,.323,.531,50.7,50.0,9.3,9.0,.503,14.5,28.1,.229
55,College of Charleston,33,9,24,.273,-7.23,-1.26,,3,15,,5,9,,2,12,,1934,2131,,61.7,103.8,.474,.322,.525,52.6,50.7,8.8,10.6,.481,15.7,32.2,.323
56,Colorado,34,16,18,.471,7.01,6.19,,7,11,,12,5,,2,11,,2345,2317,,65.6,102.3,.339,.370,.524,46.4,52.4,10.4,9.2,.489,14.8,28.0,.238
57,Colorado State,34,27,7,.794,8.12,0.69,,13,5,,15,2,,8,4,,2454,2181,,65.3,97.8,.331,.355,.514,45.7,51.9,8.2,7.0,.487,16.1,25.3,.217
58,Columbia,28,13,15,.464,-0.38,-1.49,,5,9,,9,7,,4,7,,1816,1737,,60.6,102.4,.378,.299,.520,48.1,47.1,9.2,12.3,.481,14.6,28.8,.264
59,Connecticut,35,20,15,.571,8.28,4.22,,10,8,,11,5,,4,7,,2243,2101,,61.9,96.7,.326,.338,.488,49.2,50.9,8.9,10.8,.452,15.3,30.6,.223
60,Coppin State,31,8,23,.258,-17.84,-4.78,,6,10,,4,7,,3,15,,2219,2558,,73.6,112.1,.419,.305,.571,57.2,53.6,8.4,9.3,.538,16.6,37.7,.294
61,Cornell,30,13,17,.433,-3.58,-1.92,,5,9,,8,5,,5,9,,1868,1838,,64.4,94.4,.407,.375,.495,52.7,55.2,8.1,8.7,.450,17.4,30.0,.281
62,Creighton,33,14,19,.424,7.48,7.05,,4,14,,9,8,,3,9,,2221,2207,,63.3,104.1,.334,.357,.535,48.5,54.9,9.2,11.0,.505,14.9,28.1,.229
63,Dartmouth,29,14,15,.483,-3.11,-3.32,,7,7,,8,4,,6,11,,1835,1829,,62.9,99.5,.428,.383,.537,49.3,55.7,9.4,8.4,.499,18.7,28.3,.294
64,Davidson NCAA,32,24,8,.750,11.97,3.19,,14,4,,14,1,,9,4,,2529,2221,,67.2,102.9,.351,.325,.518,49.7,49.5,7.5,12.1,.492,14.7,30.3,.224
65,Dayton NCAA,36,27,9,.750,10.98,4.06,,13,5,,16,0,,5,6,,2439,2190,,64.2,94.4,.306,.334,.503,51.4,54.3,8.2,11.4,.472,18.3,28.4,.207
66,Delaware,30,10,20,.333,-7.76,-1.69,,9,9,,5,8,,5,10,,1979,2161,,65.7,108.2,.332,.375,.532,51.3,56.6,9.9,10.5,.500,13.3,31.5,.233
67,Delaware State,36,18,18,.500,-10.78,-6.75,,9,7,,6,6,,9,11,,2533,2607,,69.2,104.2,.344,.368,.518,49.3,54.4,10.1,10.0,.485,14.2,31.0,.235
68,Denver,30,12,18,.400,-3.96,-3.13,,6,10,,9,7,,3,10,,1865,1890,,58.2,107.0,.512,.298,.572,54.5,48.5,8.8,8.5,.529,17.9,29.6,.365
69,DePaul,32,12,20,.375,3.30,7.49,,6,12,,9,7,,3,9,,2220,2354,,67.3,108.9,.487,.310,.557,54.1,48.3,10.8,9.8,.508,16.1,35.4,.356
70,Detroit Mercy,33,15,18,.455,-2.25,0.13,,7,9,,10,6,,3,11,,2334,2335,,68.2,102.5,.465,.402,.556,50.2,58.7,8.7,8.5,.517,19.1,29.4,.323
71,Drake,31,9,22,.290,-6.04,2.22,,6,12,,8,7,,1,11,,1844,2070,,58.9,112.4,.306,.363,.571,52.9,51.5,10.9,10.0,.547,14.7,31.4,.214
72,Drexel,30,11,19,.367,-5.71,-0.85,,9,9,,5,9,,5,6,,1787,1930,,61.4,104.3,.358,.300,.530,52.3,52.7,8.8,9.9,.499,15.9,31.3,.242
73,Duke NCAA,39,35,4,.897,24.97,9.87,,15,3,,15,1,,9,2,,3091,2502,,65.9,96.7,.240,.278,.492,46.1,47.0,8.3,8.3,.465,15.9,30.2,.166
74,Duquesne,31,12,19,.387,-2.93,1.41,,6,12,,9,7,,2,10,,2213,2303,,67.2,110.2,.336,.401,.539,50.0,64.6,8.1,8.6,.511,13.6,33.2,.228
75,East Carolina,33,14,19,.424,-2.84,1.00,,6,12,,11,5,,1,11,,2116,2176,,63.1,104.1,.338,.360,.530,52.4,56.9,9.4,12.5,.501,16.5,34.0,.229
76,East Tennessee State,30,16,14,.533,-4.80,-4.01,,8,10,,10,4,,6,9,,2201,2140,,68.8,102.9,.423,.443,.541,50.7,62.4,10.1,13.3,.501,18.3,31.9,.298
77,Eastern Illinois,33,18,15,.545,-5.52,-2.42,,9,7,,9,5,,7,8,,2097,2136,,63.2,101.7,.311,.353,.512,54.1,51.4,10.1,8.9,.477,16.1,34.1,.222
78,Eastern Kentucky,33,21,12,.636,-0.03,-4.16,,11,5,,13,4,,8,7,,2373,2100,,65.5,96.4,.345,.404,.553,55.7,67.2,9.1,9.7,.527,24.4,33.9,.232
79,Eastern Michigan,35,21,14,.600,1.96,-0.14,,8,10,,16,3,,4,10,,2429,2230,,66.7,94.5,.393,.392,.492,50.6,63.8,8.0,9.5,.449,18.9,33.2,.269
80,Eastern Washington NCAA,35,26,9,.743,0.79,-3.84,,14,4,,13,2,,11,6,,2820,2588,,68.3,107.5,.354,.360,.554,50.0,57.4,8.0,11.2,.520,15.6,30.4,.253
81,Elon,33,15,18,.455,-5.91,-2.69,,6,12,,8,6,,5,10,,2329,2329,,69.4,100.5,.430,.341,.535,51.6,48.6,9.0,9.6,.501,18.3,30.5,.287
82,Evansville,36,24,12,.667,3.36,-0.07,,9,9,,14,5,,8,5,,2552,2361,,66.1,98.2,.307,.341,.523,49.2,51.5,9.6,9.8,.490,17.8,28.1,.219
83,Fairfield,31,7,24,.226,-8.63,-2.31,,5,15,,4,11,,2,11,,1845,2041,,62.1,103.9,.427,.265,.521,53.3,53.4,10.4,7.9,.483,15.5,33.9,.287
84,Fairleigh Dickinson,29,8,21,.276,-12.22,-4.54,,3,15,,4,9,,4,12,,1956,2130,,67.7,107.0,.506,.345,.560,56.9,55.5,9.5,11.3,.520,19.6,39.9,.350
85,Florida,33,16,17,.485,13.27,9.67,,8,10,,11,5,,2,9,,2101,1982,,62.8,94.9,.378,.315,.510,49.1,51.7,8.7,11.9,.460,18.9,29.1,.282
86,Florida A&M,29,2,27,.069,-26.04,-8.52,,2,14,,2,9,,0,17,,1607,2115,,65.7,111.0,.349,.377,.555,54.9,59.3,10.8,9.8,.535,15.6,35.5,.225
87,Florida Atlantic,29,9,20,.310,-7.80,-2.06,,2,16,,7,7,,2,13,,1815,1934,,64.2,103.5,.366,.218,.526,53.0,40.8,10.1,11.3,.489,14.9,31.8,.255
88,Florida Gulf Coast,33,22,11,.667,-1.81,-4.98,,11,3,,14,4,,6,6,,2224,2085,,64.9,97.0,.330,.357,.482,48.0,44.0,8.8,6.7,.446,14.5,31.1,.222
89,Florida International,33,16,17,.485,-7.78,-3.23,,8,10,,8,4,,6,10,,2060,2153,,65.5,98.5,.376,.377,.503,50.3,57.6,11.9,9.9,.471,16.6,31.7,.243
90,Florida State,33,17,16,.515,6.69,7.02,,8,10,,12,6,,3,7,,2199,2210,,65.7,101.1,.379,.325,.513,49.1,51.6,9.4,7.1,.473,15.4,31.9,.266
91,Fordham,31,10,21,.323,-2.15,2.72,,4,14,,8,8,,1,11,,2015,2144,,66.3,103.9,.414,.369,.539,47.8,53.0,11.0,9.1,.505,16.3,29.2,.278
92,Fresno State,32,15,17,.469,-2.23,1.30,,10,8,,11,3,,4,10,,2086,2123,,64.3,101.9,.426,.342,.532,52.4,54.5,8.4,8.7,.492,17.7,31.7,.295
93,Furman,33,11,22,.333,-10.55,-3.46,,5,13,,7,7,,1,14,,2098,2245,,63.1,107.0,.355,.354,.538,50.6,55.9,11.0,12.6,.512,14.7,31.4,.235
94,Gardner-Webb,35,20,15,.571,-5.24,-3.11,,10,8,,12,2,,5,11,,2619,2595,,68.4,106.8,.287,.300,.548,50.1,48.7,9.5,10.1,.525,15.4,30.9,.196
95,George Mason,31,9,22,.290,-1.43,4.60,,4,14,,7,8,,2,9,,1996,2147,,65.1,105.1,.442,.357,.539,47.8,53.8,10.3,9.3,.494,16.0,31.0,.316
96,George Washington,35,22,13,.629,8.07,2.79,,10,8,,12,2,,5,10,,2354,2169,,63.4,96.7,.289,.343,.490,47.3,49.7,10.1,11.0,.459,15.7,30.9,.197
97,Georgetown NCAA,33,22,11,.667,15.48,9.81,,12,6,,13,3,,5,4,,2340,2153,,64.6,99.5,.441,.354,.519,47.8,52.4,9.1,10.2,.471,17.4,31.0,.313
98,Georgia NCAA,33,21,12,.636,12.42,8.60,,11,7,,12,4,,8,4,,2250,2124,,64.9,97.0,.343,.353,.485,47.0,47.6,9.2,10.5,.444,14.3,28.5,.240
99,Georgia Southern,31,22,9,.710,-0.40,-4.72,,14,6,,13,2,,8,6,,2112,1865,,65.0,91.8,.313,.370,.483,48.7,49.1,8.1,8.4,.449,18.8,31.2,.211
100,Georgia State NCAA,35,25,10,.714,5.47,-2.03,,15,5,,12,1,,8,8,,2499,2184,,64.3,96.0,.395,.420,.504,51.1,62.6,7.0,6.0,.457,19.8,34.4,.282
101,Georgia Tech,31,12,19,.387,7.16,8.45,,3,15,,8,8,,2,9,,1962,2002,,63.9,99.4,.338,.328,.525,44.8,54.4,10.0,9.3,.492,16.0,25.8,.234
102,Gonzaga NCAA,38,35,3,.921,21.12,5.12,,17,1,,15,1,,11,1,,2989,2343,,65.2,94.3,.310,.305,.474,44.5,43.8,8.5,6.3,.441,14.8,27.7,.206
103,Grambling,29,2,27,.069,-30.67,-8.00,,0,18,,2,9,,0,17,,1509,2105,,65.7,110.4,.387,.351,.542,52.7,56.0,13.0,9.2,.518,14.4,35.3,.245
104,Grand Canyon,32,17,15,.531,-6.62,-5.45,,8,6,,13,8,,4,7,,2198,2188,,64.7,105.7,.359,.298,.522,52.6,46.3,7.7,7.6,.489,13.9,33.8,.244
105,Green Bay,33,24,9,.727,5.70,-0.40,,12,4,,13,1,,6,7,,2252,2006,,65.0,93.2,.383,.305,.494,48.1,51.8,9.2,8.1,.455,18.1,29.5,.256
106,Hampton NCAA,35,17,18,.486,-8.25,-7.08,,8,8,,6,5,,5,12,,2346,2387,,69.5,97.7,.455,.302,.510,49.9,45.9,7.8,10.0,.464,17.3,30.9,.312
107,Hartford,30,14,16,.467,-8.58,-5.16,,7,9,,7,7,,7,8,,1858,1924,,63.4,99.9,.415,.353,.535,52.8,52.2,8.9,10.4,.500,18.5,29.4,.280
108,Harvard NCAA,30,22,8,.733,4.47,-0.25,,12,3,,12,2,,9,4,,1926,1727,,61.2,92.6,.327,.324,.492,47.5,52.3,8.4,7.7,.458,18.0,28.3,.221
109,Hawaii,35,22,13,.629,2.65,-0.83,,8,8,,13,5,,3,5,,2551,2387,,69.9,96.9,.421,.344,.520,50.7,55.7,8.4,7.4,.472,20.3,33.9,.305
110,High Point,33,23,10,.697,-2.47,-4.61,,13,5,,12,2,,9,7,,2407,2231,,63.7,102.3,.313,.393,.535,49.7,50.7,10.4,6.5,.504,17.5,31.1,.220
111,Hofstra,34,20,14,.588,3.78,-4.46,,10,8,,8,7,,10,6,,2668,2388,,69.2,100.8,.387,.337,.534,48.4,54.4,7.1,9.0,.495,17.2,28.4,.274
112,Holy Cross,30,14,16,.467,-6.23,-3.82,,8,10,,10,4,,3,12,,1981,2020,,63.6,104.1,.408,.323,.566,51.3,58.0,8.0,9.0,.529,19.1,29.4,.291
113,Houston,32,13,19,.406,-2.06,-0.91,,4,14,,9,8,,2,9,,2060,2097,,63.9,101.0,.332,.332,.520,50.8,55.7,10.6,10.1,.491,17.0,33.6,.221
114,Houston Christian,28,12,16,.429,-13.18,-5.63,,7,11,,10,3,,2,13,,2028,2063,,69.3,105.8,.432,.314,.543,45.4,50.7,10.5,9.1,.500,15.4,29.9,.308
115,Howard,32,16,16,.500,-9.89,-7.86,,10,6,,9,3,,7,12,,2032,2004,,64.8,95.1,.401,.394,.496,48.8,58.7,9.1,9.4,.451,18.3,33.4,.280
116,Idaho,30,13,17,.433,-5.75,-4.79,,8,10,,11,3,,2,12,,2301,2269,,68.2,109.1,.409,.442,.559,47.1,51.8,7.3,7.5,.527,13.8,26.4,.280
117,Idaho State,30,7,23,.233,-11.52,-5.45,,4,14,,6,7,,1,14,,1937,2075,,64.0,107.6,.347,.425,.552,51.3,61.6,7.3,9.5,.514,16.3,32.0,.257
118,Illinois,33,19,14,.576,12.42,6.93,,9,9,,14,3,,2,9,,2281,2100,,65.0,97.1,.304,.360,.514,49.6,51.3,7.4,8.8,.480,17.2,28.0,.217
119,Illinois State,35,22,13,.629,7.96,2.87,,11,7,,11,5,,7,6,,2385,2170,,64.1,95.7,.395,.331,.509,46.9,58.2,9.3,7.2,.468,18.1,29.6,.272
120,Illinois-Chicago,34,10,24,.294,-7.86,-0.36,,4,12,,7,9,,2,11,,2201,2389,,64.9,108.0,.378,.293,.564,50.5,62.3,8.4,12.8,.536,16.0,28.6,.260
121,Incarnate Word,29,18,11,.621,-6.15,-6.47,,10,8,,11,3,,7,8,,2298,2180,,69.6,105.4,.359,.294,.540,51.8,53.4,8.0,8.8,.503,16.0,31.7,.259
122,Indiana NCAA,34,20,14,.588,12.94,7.20,,9,9,,15,4,,3,6,,2633,2438,,66.9,106.7,.328,.304,.531,47.8,47.6,9.2,12.1,.503,13.7,31.4,.223
123,Indiana State,31,15,16,.484,-0.49,1.21,,11,7,,10,6,,5,7,,2060,2101,,66.0,100.6,.366,.304,.527,51.8,50.3,11.4,9.9,.484,17.6,30.9,.268
124,Iona,35,26,9,.743,3.71,-2.52,,17,3,,13,0,,10,8,,2782,2564,,70.6,103.3,.285,.319,.511,51.2,54.1,8.4,11.1,.481,14.2,33.2,.199
125,Iowa NCAA,34,22,12,.647,15.83,8.39,,12,6,,14,4,,7,4,,2372,2119,,64.5,96.0,.291,.366,.489,47.1,54.5,9.1,9.1,.456,16.1,30.3,.202
126,Iowa State NCAA,34,25,9,.735,17.94,9.15,,12,6,,15,1,,6,5,,2645,2346,,69.8,98.8,.240,.344,.506,49.5,55.7,8.1,9.1,.476,16.0,29.6,.176
127,IUPUI,31,10,21,.323,-8.28,-1.93,,6,10,,5,8,,5,12,,1883,2080,,64.0,102.0,.418,.312,.551,49.2,51.3,12.6,10.8,.513,18.4,28.3,.294
128,Jackson State,32,11,21,.344,-12.36,-9.52,,9,9,,6,6,,5,14,,1941,2032,,64.9,97.1,.541,.373,.535,46.8,54.1,10.7,11.0,.486,20.0,28.1,.372
129,Jacksonville,32,10,22,.313,-16.70,-6.46,,4,10,,8,7,,2,15,,2058,2303,,65.1,108.8,.378,.380,.565,53.1,55.5,9.0,11.0,.534,17.1,32.7,.265
130,Jacksonville State,31,12,19,.387,-12.65,-4.52,,5,11,,11,3,,1,16,,1939,2126,,64.8,104.5,.397,.299,.532,52.7,55.4,9.1,11.5,.500,16.3,33.8,.265
131,James Madison,33,19,14,.576,-2.65,-1.53,,12,6,,12,7,,7,6,,2217,2254,,64.2,106.0,.319,.379,.534,50.6,56.8,10.2,10.8,.502,15.3,32.0,.226
132,Kansas NCAA,36,27,9,.750,18.47,12.13,,13,5,,15,0,,5,6,,2561,2333,,66.7,96.8,.338,.320,.482,47.4,48.7,9.8,12.7,.446,14.8,31.6,.227
133,Kansas City,33,14,19,.424,-8.01,-5.07,,8,6,,9,4,,4,13,,2164,2202,,65.0,100.8,.394,.354,.544,53.1,57.0,9.7,11.2,.511,21.0,36.7,.269
134,Kansas State,32,15,17,.469,8.48,9.29,,8,10,,13,4,,1,10,,2016,2042,,63.1,100.8,.410,.319,.530,48.8,55.6,11.8,11.6,.497,17.5,31.5,.272
135,Kennesaw State,32,10,22,.313,-17.33,-5.10,,4,10,,6,8,,3,14,,2027,2363,,66.8,110.5,.358,.341,.539,52.3,49.8,10.3,9.5,.505,13.8,34.8,.251
136,Kent State,35,23,12,.657,2.04,-0.94,,12,6,,11,4,,10,6,,2313,2202,,62.1,99.9,.388,.297,.501,49.1,48.2,8.5,8.8,.457,15.5,32.3,.273
137,Kentucky NCAA,39,38,1,.974,28.72,8.67,,18,0,,19,0,,10,0,,2900,2118,,63.7,84.4,.318,.305,.435,45.1,40.1,7.3,6.0,.396,18.0,31.8,.209
138,La Salle,33,17,16,.515,4.85,3.91,,8,10,,10,5,,6,7,,2086,2055,,64.3,95.3,.344,.295,.496,50.4,55.6,10.3,9.2,.458,17.3,30.8,.239
139,Lafayette NCAA,33,20,13,.606,-3.37,-3.12,,9,9,,11,5,,9,7,,2426,2409,,64.8,112.2,.271,.375,.555,51.7,51.8,9.2,8.9,.533,14.3,34.0,.189
140,Lamar,30,15,15,.500,-9.75,-5.29,,9,9,,12,2,,2,13,,2146,2132,,68.8,102.8,.448,.347,.550,48.2,58.9,11.1,8.9,.514,18.8,31.7,.306
141,Lehigh,30,16,14,.533,-3.00,-3.55,,10,8,,8,6,,8,7,,2042,2000,,66.3,99.3,.313,.401,.502,49.0,62.2,10.2,7.1,.469,15.2,30.2,.214
