Away,Home,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA,Coach W/L,Coach Team NCAA,Coach Team S16,Coach Team F4,Coach Team Champs,Coach C W/L,Coach C NCAA,Coach C S16,Coach C F4,Coach C Champs,OSRS,DSRS,DRtg,Score_Dif
Hampton,Manhattan,0.08999999999999997,6.91,3.74,0.0019999999999999003,126,0.047,0.026000000000000002,4,0,0,0,0,0,0,0,0.15000000000000002,0.2727272727272728,0.06302521008403361,2.116017316017316,3.9168831168831173,0.5774891774891776,0.9696969696969695,-0.09956709956709964,-1.0597402597402596,-1.0493506493506493,-2.109090909090909,0.40606060606060607,-0.1645021645021647,-1.3177489177489177,-2.0251082251082253,0.0,-1.2999999999999972,4.400000000000006,-0.032,0.0699999999999999,0.019,-3.0,0.19999999999999574,-0.10000000000000053,-4.5,0.020999999999999998,-2.3000000000000007,-3.100000000000005,-0.010999999999999902,0.03499999999999992,-1.0,0.0,0.0,0.0,0.03499999999999992,-1.0,0.0,0.0,0,3.8,3.11,-3.510000000000005,-10
Brigham Young,Mississippi,-0.09599999999999997,-2.139999999999999,1.9900000000000002,-0.0120000000000001,-190,-0.0919999999999999,0.021999999999999895,-6,0,0,0,1,0,0,0,-0.11111111111111105,-0.25,-0.06060606060606066,-3.8134453781512607,-5.50672268907563,0.18655462184873928,2.3848739495798323,-2.7487394957983193,-4.245378151260504,-0.3100840336134454,-2.1268907563025214,-3.8857142857142857,0.9630252100840335,0.8050420168067227,-0.4151260504201679,1.484873949579832,-3.700000000000003,-8.200000000000005,-0.0889999999999998,-0.1099999999999999,-0.0459999999999999,-2.8000000000000114,-16.199999999999996,1.5000000000000009,4.200000000000001,-0.048,-0.49999999999999867,-2.200000000000003,-0.0579999999999998,-0.11399999999999999,-6.0,-1.0,0.0,0.0,-0.11499999999999999,-6.0,-1.0,0.0,0,-8.78,6.640000000000001,-2.8700000000000045,4
Robert Morris,North Florida,0.08600000000000008,2.2,-2.4400000000000004,0.0259999999999999,362,0.0450000000000001,-0.0029999999999999957,7,0,0,0,0,0,0,0,0.19047619047619047,0.2321428571428571,0.0,4.6,10.342857142857143,0.028571428571428525,-3.085714285714286,2.457142857142857,3.628571428571429,0.5142857142857142,3.7714285714285714,5.314285714285714,-2.6,2.057142857142857,1.6,-3.0285714285714285,1.0,10.600000000000007,0.084,0.2039999999999998,0.0649999999999999,5.6000000000000085,21.5,-4.0,2.3000000000000007,0.069,1.9000000000000021,3.6999999999999993,0.0569999999999999,-0.06699999999999995,0.0,0.0,0.0,0.0,-0.06699999999999995,0.0,0.0,0.0,0,5.109999999999999,-2.9000000000000004,1.6200000000000045,-4
Dayton,Boise State,-0.015000000000000013,-0.9700000000000006,-2.6799999999999997,-0.003999999999999997,91,0.05000000000000011,0.020999999999999998,4,0,0,0,0,0,0,0,0.05555555555555558,-0.0714285714285714,0.16083916083916094,2.0833333333333335,2.7336601307189543,2.5539215686274512,6.084967320261438,-3.9607843137254903,-6.362745098039215,3.031045751633987,4.367647058823529,-0.1405228758169934,-0.37254901960784315,0.1519607843137255,-0.356209150326797,4.411764705882353,-1.8000000000000043,5.200000000000017,-0.16999999999999998,0.008,0.0,7.0,-6.200000000000003,-0.6000000000000014,1.2999999999999998,0.006999999999999999,-1.200000000000002,8.099999999999998,-0.1090000000000001,-0.05700000000000005,-1.0,-1.0,0.0,0.0,-0.05700000000000005,-1.0,-1.0,0.0,0,1.6900000000000004,-2.6599999999999993,3.299999999999997,-1
Hampton,Kentucky,0.488,36.97,15.75,0.1209999999999999,-121,0.1129999999999999,0.09999999999999991,22,0,0,0,1,0,1,8,0.5,0.4545454545454546,0.7058823529411765,0.8036630036630037,-3.2695970695970695,6.535531135531135,-0.1282051282051282,7.3479853479853485,7.434432234432235,0.03223443223443223,6.646153846153846,6.2615384615384615,0.5347985347985347,4.204395604395605,-3.290842490842491,-3.8974358974358974,-5.799999999999997,32.7,0.138,-0.0579999999999999,0.137,9.599999999999993,14.099999999999996,1.0,11.7,0.127,-4.4,6.799999999999997,0.136,0.2929999999999999,3.0,5.0,4.0,1.0,0.251,14.0,12.0,6.0,1,14.010000000000002,22.97,-26.02000000000001,23
Lafayette,Villanova,0.31100000000000005,26.5,10.67,0.04000000000000001,285,0.057000000000000106,-0.019000000000000107,15,0,0,0,0,1,0,3,0.38888888888888884,0.3125,0.25568181818181823,4.088383838383838,8.118686868686869,3.72979797979798,3.3358585858585856,3.52020202020202,5.207070707070707,2.3257575757575757,4.212121212121212,2.2222222222222223,2.792929292929293,1.9949494949494948,-3.621212121212121,-1.974747474747475,0.20000000000000284,23.10000000000001,0.07999999999999999,0.1259999999999999,0.067,6.400000000000006,1.1000000000000014,4.299999999999999,4.4,0.07400000000000001,-5.1999999999999975,6.900000000000002,0.053000000000000005,0.22399999999999998,8.0,5.0,2.0,1.0,0.19400000000000006,10.0,5.0,2.0,1,8.41,18.09,-28.099999999999994,41
Texas Southern,Arizona,0.266,30.31,13.5,0.0899999999999999,-92,0.046999999999999806,0.014000000000000002,16,0,0,0,0,0,0,1,0.0,0.09999999999999998,0.2510822510822512,-0.11353383458646618,-2.450375939849624,7.9338345864661655,7.1646616541353385,1.0526315789473681,0.6165413533834592,4.11578947368421,8.818045112781954,5.472180451127819,2.9,1.5518796992481203,-3.393984962406015,0.4766917293233077,2.0,25.200000000000006,-0.039000000000000104,-0.0849999999999999,0.06999999999999991,13.599999999999994,6.600000000000001,4.300000000000001,6.200000000000001,0.082,-5.300000000000001,12.900000000000004,-0.015,0.18400000000000005,3.0,4.0,0.0,0.0,0.14,2.0,5.0,-1.0,0,14.98,15.32,-23.42,21
Northeastern,Notre Dame,0.18499999999999994,17.2,8.36,0.0440000000000001,113,0.022,-0.008999999999999998,9,0,0,1,0,0,0,0,0.11111111111111116,0.14473684210526316,0.24444444444444446,1.6879699248120303,3.0526315789473686,3.7939849624060153,2.4593984962406017,-0.4368421052631577,-0.5601503759398501,-3.381954887218045,-5.458646616541354,0.9105263157894739,3.4646616541353383,0.8699248120300751,-5.618045112781955,1.7789473684210524,0.20000000000000284,13.700000000000006,-0.036999999999999894,0.043,0.047,-8.800000000000011,-4.900000000000006,5.4,2.4,0.0569999999999999,-6.999999999999998,-9.200000000000006,-0.027999999999999997,0.16300000000000003,10.0,3.0,0.0,0.0,0.16000000000000003,12.0,3.0,0.0,0,14.31,2.89,-4.670000000000002,4
UAB,Iowa State,0.17899999999999994,16.0,7.53,0.055999999999999994,71,0.006999999999999999,-0.0899999999999999,8,0,1,0,0,0,0,0,0.0,0.17279411764705888,0.2727272727272727,0.857843137254902,1.9901960784313726,2.4542483660130716,-2.037581699346405,2.361111111111111,5.696078431372549,-1.5604575163398693,-0.7369281045751634,-0.2565359477124185,0.34640522875817,-0.5522875816993464,-2.0784313725490198,-2.5784313725490193,3.8999999999999915,11.600000000000009,0.10400000000000009,0.047,0.05399999999999991,-1.0,-7.000000000000002,0.5,-2.4000000000000004,0.066,-2.400000000000001,-2.600000000000005,0.044,0.05500000000000005,0.0,1.0,0.0,0.0,0.15400000000000003,1.0,1.0,0.0,0,13.86,2.15,-6.269999999999996,-1
Harvard,North Carolina,-0.04899999999999993,16.16,12.01,0.049,-228,0.037,-0.0449999999999999,2,0,0,1,0,0,1,6,-0.18888888888888888,-0.19047619047619047,-0.05594405594405594,-1.0578947368421052,-5.43859649122807,3.626315789473684,1.0596491228070173,-3.959649122807017,-4.496491228070175,0.536842105263158,4.457894736842105,3.031578947368421,-1.9719298245614034,-1.2578947368421054,1.575438596491228,3.484210526315789,8.0,2.09999999999998,-0.091,-0.08700000000000009,0.018999999999999996,5.400000000000006,2.799999999999997,-3.0999999999999996,-2.299999999999999,0.039000000000000104,2.0,4.399999999999999,-0.0799999999999999,0.124,8.0,8.0,4.0,2.0,0.18900000000000006,21.0,16.0,8.0,2,20.28,-4.11,-4.609999999999999,2
