Rk,School,G,W,L,W-L%,SRS,SOS,,W,L,,W,L,,W,L,,Tm.,Opp.,,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF
13,Arkansas NCAA,36,27,9,.750,14.07,6.79,,13,5,,17,2,,7,5,,2787,2525,,1450,869,2031,.428,223,634,.352,564,789,.715,433,1281,448,206,104,567,696
14,Arkansas State,29,11,18,.379,-10.10,-3.81,,6,14,,5,9,,6,9,,1869,2018,,1170,716,1681,.426,195,586,.333,391,583,.671,342,1074,343,193,78,343,484
15,Arkansas-Pine Bluff,32,12,20,.375,-15.65,-8.61,,9,9,,5,4,,5,13,,1912,2140,,1285,705,1583,.445,210,569,.369,520,773,.673,392,1135,416,240,87,518,546
16,Army,30,15,15,.500,-6.50,-4.98,,6,12,,7,7,,7,8,,2164,2163,,1215,772,1684,.458,171,482,.355,448,673,.666,320,1064,423,206,107,404,561
17,Auburn,35,15,20,.429,3.27,8.15,,4,14,,9,8,,2,10,,2378,2523,,1415,887,1892,.469,205,617,.332,544,779,.698,382,1297,451,235,153,513,760
18,Austin Peay,30,8,22,.267,-12.45,-2.81,,3,13,,6,7,,1,14,,1937,2178,,1200,758,1609,.471,227,588,.386,435,599,.726,271,1029,417,240,94,424,591
19,Ball State,30,7,23,.233,-5.06,0.04,,2,16,,6,9,,1,14,,1961,2070,,1226,720,1564,.460,183,514,.356,445,642,.693,272,972,375,221,99,360,536
20,Baylor NCAA,34,24,10,.706,17.85,9.33,,11,7,,16,2,,6,5,,2349,2048,,1370,738,1836,.402,196,653,.300,376,583,.645,376,1052,512,224,136,410,613
21,Belmont NCAA,33,22,11,.667,0.35,-2.77,,11,5,,12,2,,7,8,,2450,2330,,1320,854,1889,.452,238,692,.344,384,539,.712,330,1080,433,217,117,418,624
22,Bethune-Cookman,32,11,21,.344,-15.52,-10.45,,7,9,,6,8,,4,11,,1899,2003,,1280,663,1560,.425,178,529,.336,499,710,.703,336,1009,353,205,102,401,583
23,Binghamton,32,6,26,.188,-13.45,-3.49,,5,11,,5,9,,1,15,,1845,2124,,1285,745,1666,.447,238,639,.372,396,579,.684,326,1124,414,197,73,419,602
24,Boise State NCAA,34,25,9,.735,10.01,1.38,,14,4,,13,1,,8,5,,2390,2045,,1385,730,1754,.416,195,632,.309,390,558,.699,279,1030,359,162,105,430,568
25,Boston College,32,13,19,.406,6.32,7.94,,4,14,,9,8,,2,7,,2105,2157,,1300,742,1682,.441,177,529,.335,496,689,.720,321,1067,397,170,106,391,569
26,Boston University,30,13,17,.433,-5.63,-3.12,,9,9,,8,6,,5,10,,2037,2087,,1210,731,1620,.451,242,654,.370,381,535,.712,267,928,455,160,80,322,553
27,Bowling Green State,33,21,12,.636,2.93,-1.25,,11,7,,11,6,,10,5,,2196,2076,,1325,728,1764,.413,219,663,.330,401,573,.700,336,1110,355,205,114,411,582
28,Bradley,33,9,24,.273,-4.30,1.52,,3,15,,7,9,,1,10,,1882,2026,,1340,667,1559,.428,211,589,.358,481,701,.686,295,1077,399,202,116,454,562
29,Brigham Young NCAA,35,25,10,.714,13.53,5.02,,13,5,,13,3,,8,3,,2931,2561,,1420,894,2052,.436,218,666,.327,555,793,.700,370,1185,493,231,125,456,739
30,Brown,31,13,18,.419,-7.23,-1.99,,4,10,,9,6,,3,11,,2048,2144,,1245,758,1795,.422,186,553,.336,442,646,.684,345,1079,379,248,135,348,638
31,Bryant,31,16,15,.516,-6.28,-4.93,,12,6,,9,5,,7,10,,2058,2100,,1255,731,1711,.427,192,609,.315,446,615,.725,341,1072,384,201,111,333,519
32,Bucknell,34,19,15,.559,-3.66,-2.75,,13,5,,12,4,,6,11,,2339,2346,,1380,814,1841,.442,203,548,.370,515,696,.740,279,1075,385,173,148,320,652
33,Buffalo NCAA,33,23,10,.697,7.93,1.60,,12,6,,11,2,,9,7,,2462,2253,,1320,795,1881,.423,235,713,.330,428,645,.664,367,1163,392,204,109,448,698
34,Butler NCAA,34,23,11,.676,16.64,8.62,,12,6,,13,3,,7,4,,2346,2073,,1380,740,1785,.415,187,610,.307,406,595,.682,281,1049,374,183,151,431,654
35,Cal Poly,29,13,16,.448,-0.57,0.43,,6,10,,7,4,,5,10,,1752,1721,,1170,622,1459,.426,167,479,.349,310,449,.690,253,961,353,115,98,306,464
36,Cal State Bakersfield,33,14,19,.424,-6.40,-5.80,,7,7,,9,5,,3,10,,2100,2028,,1345,647,1572,.412,220,606,.363,514,737,.697,274,983,350,172,118,403,618
37,Cal State Fullerton,31,9,22,.290,-8.58,-1.06,,1,15,,6,9,,1,13,,1991,2155,,1255,742,1676,.443,210,553,.380,461,656,.703,274,1059,408,182,119,345,567
38,Cal State Northridge,33,9,24,.273,-6.61,0.39,,4,12,,7,9,,1,14,,2148,2325,,1330,802,1853,.433,259,717,.361,462,658,.702,344,1113,448,238,91,364,617
39,California,33,18,15,.545,5.36,6.15,,7,11,,11,7,,5,6,,2195,2221,,1330,783,1839,.426,156,464,.336,499,715,.698,292,1141,355,168,122,317,565
40,Campbell,32,10,22,.313,-11.13,-5.30,,4,14,,9,6,,1,15,,2045,2124,,1285,738,1616,.457,177,513,.345,471,651,.724,288,1054,373,204,77,393,524
41,Canisius,33,18,15,.545,-0.04,-2.79,,11,9,,10,5,,8,8,,2168,2077,,1330,698,1704,.410,203,630,.322,478,693,.690,360,1138,420,200,114,460,558
42,Central Arkansas,29,2,27,.069,-22.84,-5.94,,2,16,,2,11,,0,16,,1894,2384,,1160,848,1711,.496,185,492,.376,503,728,.691,366,1067,449,272,106,379,534
43,Central Connecticut State,31,5,26,.161,-16.56,-5.62,,3,15,,4,9,,1,13,,1834,2173,,1245,822,1814,.453,221,641,.345,308,434,.710,349,1093,437,203,114,315,484
44,Central Florida,30,12,18,.400,-5.73,0.78,,5,13,,10,8,,2,9,,1981,2153,,1230,825,1809,.456,195,552,.353,306,494,.619,394,1102,453,202,119,312,513
45,Central Michigan,32,23,9,.719,5.56,-1.10,,12,6,,16,1,,6,7,,2504,2187,,1285,780,1752,.445,221,639,.346,406,608,.668,325,1078,361,161,88,431,627
46,Charleston Southern,31,19,12,.613,-4.48,-5.23,,13,5,,13,2,,6,9,,2277,2130,,1259,740,1696,.436,247,683,.362,403,570,.707,288,1067,379,168,120,410,559
47,Charlotte,32,14,18,.438,1.76,0.35,,7,11,,7,6,,5,9,,2362,2317,,1320,818,1861,.440,249,683,.365,432,616,.701,356,1104,430,197,108,408,624
48,Chattanooga,32,22,10,.688,-1.63,-4.06,,15,3,,15,2,,7,7,,2325,2141,,1305,740,1731,.427,164,478,.343,497,725,.686,351,1076,331,187,133,431,636
49,Chicago State,32,8,24,.250,-14.76,-2.48,,4,10,,7,5,,1,16,,1855,2115,,1285,687,1542,.446,224,595,.376,517,766,.675,323,1103,403,229,110,492,526
50,Cincinnati NCAA,34,23,11,.676,10.72,4.40,,13,5,,15,3,,6,5,,2113,1898,,1380,700,1804,.388,192,601,.319,306,470,.651,380,1025,378,189,98,409,583
51,Clemson,31,16,15,.516,7.73,7.18,,8,10,,11,6,,3,7,,1944,1927,,1250,687,1710,.402,186,567,.328,367,533,.689,345,1057,360,195,92,348,552
52,Cleveland State,34,19,15,.559,3.07,-0.78,,11,5,,12,3,,6,12,,2296,2098,,1335,685,1622,.422,210,580,.362,478,707,.676,326,1036,401,208,93,447,529
53,Coastal Carolina NCAA,34,24,10,.706,-1.02,-6.18,,12,6,,14,2,,8,7,,2438,2121,,1360,724,1831,.395,242,747,.324,431,616,.700,317,1063,384,196,88,403,639
54,Colgate,33,16,17,.485,-2.91,-3.41,,12,6,,10,5,,6,12,,2177,2125,,1345,760,1719,.442,211,555,.380,394,590,.668,299,1021,380,189,91,340,492
55,College of Charleston,33,9,24,.273,-7.23,-1.26,,3,15,,5,9,,2,12,,1934,2131,,1330,702,1657,.424,191,533,.358,536,786,.682,356,1180,356,180,120,377,582
56,Colorado,34,16,18,.471,7.01,6.19,,7,11,,12,5,,2,11,,2345,2317,,1380,807,1904,.424,249,705,.353,454,645,.704,338,1100,423,236,122,384,671
57,Colorado State,34,27,7,.794,8.12,0.69,,13,5,,15,2,,8,4,,2454,2181,,1365,773,1832,.422,237,651,.364,398,607,.656,297,1083,401,182,84,406,693
58,Columbia,28,13,15,.464,-0.38,-1.49,,5,9,,9,7,,4,7,,1816,1737,,1120,612,1417,.432,139,423,.329,374,536,.698,255,850,288,156,96,286,427
59,Connecticut,35,20,15,.571,8.28,4.22,,10,8,,11,5,,4,7,,2243,2101,,1405,738,1865,.396,209,630,.332,416,608,.684,373,1142,376,194,128,388,581
60,Coppin State,31,8,23,.258,-17.84,-4.78,,6,10,,4,7,,3,15,,2219,2558,,1240,897,1867,.480,215,569,.378,549,783,.701,408,1326,481,192,100,445,555
61,Cornell,30,13,17,.433,-3.58,-1.92,,5,9,,8,5,,5,9,,1868,1838,,1210,605,1556,.389,191,583,.328,437,634,.689,314,1092,334,158,85,392,525
62,Creighton,33,14,19,.424,7.48,7.05,,4,14,,9,8,,3,9,,2221,2207,,1340,779,1781,.437,242,636,.381,407,595,.684,309,1073,428,196,112,361,613
63,Dartmouth,29,14,15,.483,-3.11,-3.32,,7,7,,8,4,,6,11,,1835,1829,,1170,610,1416,.431,192,542,.354,417,606,.688,257,923,340,172,85,391,524
64,Davidson NCAA,32,24,8,.750,11.97,3.19,,14,4,,14,1,,9,4,,2529,2221,,1285,814,1838,.443,181,598,.303,412,646,.638,351,1132,403,162,127,370,574
65,Dayton NCAA,36,27,9,.750,10.98,4.06,,13,5,,16,0,,5,6,,2439,2190,,1445,795,1901,.418,206,635,.324,394,582,.677,344,1184,432,190,124,489,717
66,Delaware,30,10,20,.333,-7.76,-1.69,,9,9,,5,8,,5,10,,1979,2161,,1215,755,1754,.430,243,657,.370,408,582,.701,344,1119,427,197,112,311,566
67,Delaware State,36,18,18,.500,-10.78,-6.75,,9,7,,6,6,,9,11,,2533,2607,,1445,917,2162,.424,264,795,.332,509,744,.684,428,1339,499,253,132,415,644
68,Denver,30,12,18,.400,-3.96,-3.13,,6,10,,9,7,,3,10,,1865,1890,,1215,629,1328,.474,147,396,.371,485,680,.713,239,859,305,156,66,361,478
69,DePaul,32,12,20,.375,3.30,7.49,,6,12,,9,7,,3,9,,2220,2354,,1285,789,1715,.460,166,532,.312,610,835,.731,371,1144,381,233,101,406,564
70,Detroit Mercy,33,15,18,.455,-2.25,0.13,,7,9,,10,6,,3,11,,2334,2335,,1335,772,1721,.449,235,692,.340,556,801,.694,319,1117,453,198,109,496,604
71,Drake,31,9,22,.290,-6.04,2.22,,6,12,,8,7,,1,11,,1844,2070,,1250,754,1582,.477,223,575,.388,339,484,.700,283,910,388,201,91,312,500
72,Drexel,30,11,19,.367,-5.71,-0.85,,9,9,,5,9,,5,6,,1787,1930,,1205,694,1555,.446,165,467,.353,377,556,.678,301,1039,366,162,102,344,494
73,Duke NCAA,39,35,4,.897,24.97,9.87,,15,3,,15,1,,9,2,,3091,2502,,1570,962,2281,.422,199,633,.314,379,548,.692,428,1227,452,216,121,481,741
74,Duquesne,31,12,19,.387,-2.93,1.41,,6,12,,9,7,,2,10,,2213,2303,,1245,800,1842,.434,283,738,.383,420,619,.679,383,1124,517,170,97,337,534
75,East Carolina,33,14,19,.424,-2.84,1.00,,6,12,,11,5,,1,11,,2116,2176,,1325,786,1768,.445,199,636,.313,405,598,.677,368,1153,447,196,139,405,566
76,East Tennessee State,30,16,14,.533,-4.80,-4.01,,8,10,,10,4,,6,9,,2201,2140,,1210,697,1647,.423,255,730,.349,491,697,.704,338,1082,435,211,126,444,554
77,Eastern Illinois,33,18,15,.545,-5.52,-2.42,,9,7,,9,5,,7,8,,2097,2136,,1330,757,1818,.416,219,642,.341,403,565,.713,387,1183,389,213,94,399,562
78,Eastern Kentucky,33,21,12,.636,-0.03,-4.16,,11,5,,13,4,,8,7,,2373,2100,,1330,732,1633,.448,257,660,.389,379,563,.673,334,1100,492,199,90,612,566
79,Eastern Michigan,35,21,14,.600,1.96,-0.14,,8,10,,16,3,,4,10,,2429,2230,,1415,737,1911,.386,241,750,.321,515,751,.686,432,1302,470,188,116,527,685
80,Eastern Washington NCAA,35,26,9,.743,0.79,-3.84,,14,4,,13,2,,11,6,,2820,2588,,1410,901,2001,.450,279,720,.388,507,708,.716,363,1185,517,192,133,431,661
81,Elon,33,15,18,.455,-5.91,-2.69,,6,12,,8,6,,5,10,,2329,2329,,1335,801,1806,.444,208,616,.338,519,777,.668,349,1225,389,209,117,488,659
82,Evansville,36,24,12,.667,3.36,-0.07,,9,9,,14,5,,8,5,,2552,2361,,1455,846,1971,.429,238,673,.354,431,605,.712,345,1131,436,230,139,490,703
83,Fairfield,31,7,24,.226,-8.63,-2.31,,5,15,,4,11,,2,11,,1845,2041,,1265,713,1629,.438,148,431,.343,467,695,.672,356,1118,381,204,76,360,550
84,Fairleigh Dickinson,29,8,21,.276,-12.22,-4.54,,3,15,,4,9,,4,12,,1956,2130,,1175,705,1532,.460,184,529,.348,536,775,.692,377,1145,391,190,116,462,511
85,Florida,33,16,17,.485,13.27,9.67,,8,10,,11,5,,2,9,,2101,1982,,1330,673,1648,.408,170,519,.328,464,623,.745,307,1058,348,182,130,452,521
86,Florida A&M,29,2,27,.069,-26.04,-8.52,,2,14,,2,9,,0,17,,1607,2115,,1160,766,1633,.469,216,615,.351,367,570,.644,348,1114,454,206,106,352,519
87,Florida Atlantic,29,9,20,.310,-7.80,-2.06,,2,16,,7,7,,2,13,,1815,1934,,1165,718,1567,.458,98,341,.287,400,574,.697,298,1019,293,189,108,321,469
88,Florida Gulf Coast,33,22,11,.667,-1.81,-4.98,,11,3,,14,4,,6,6,,2224,2085,,1325,739,1870,.395,191,668,.286,416,617,.674,385,1158,325,189,87,368,558
89,Florida International,33,16,17,.485,-7.78,-3.23,,8,10,,8,4,,6,10,,2060,2153,,1335,743,1816,.409,225,685,.328,442,682,.648,378,1144,428,261,119,426,562
90,Florida State,33,17,16,.515,6.69,7.02,,8,10,,12,6,,3,7,,2199,2210,,1330,766,1825,.420,193,593,.325,485,692,.701,366,1069,395,205,85,393,670
91,Fordham,31,10,21,.323,-2.15,2.72,,4,14,,8,8,,1,11,,2015,2144,,1245,734,1663,.441,213,614,.347,463,688,.673,307,1024,389,228,100,388,518
92,Fresno State,32,15,17,.469,-2.23,1.30,,10,8,,11,3,,4,10,,2086,2123,,1295,718,1660,.433,197,568,.347,490,707,.693,336,1111,391,176,99,428,568
93,Furman,33,11,22,.333,-10.55,-3.46,,5,13,,7,7,,1,14,,2098,2245,,1330,801,1784,.449,224,632,.354,419,634,.661,345,1093,448,230,123,360,610
94,Gardner-Webb,35,20,15,.571,-5.24,-3.11,,10,8,,12,2,,5,11,,2619,2595,,1420,978,2082,.470,230,624,.369,409,598,.684,375,1229,476,230,122,432,613
95,George Mason,31,9,22,.290,-1.43,4.60,,4,14,,7,8,,2,9,,1996,2147,,1255,712,1646,.433,203,587,.346,520,727,.715,324,1018,383,210,117,379,600
96,George Washington,35,22,13,.629,8.07,2.79,,10,8,,12,2,,5,10,,2354,2169,,1415,786,1945,.404,213,667,.319,384,563,.682,382,1147,391,227,147,411,675
97,Georgetown NCAA,33,22,11,.667,15.48,9.81,,12,6,,13,3,,5,4,,2340,2153,,1340,698,1716,.407,220,608,.362,537,756,.710,352,1056,366,198,121,438,660
98,Georgia NCAA,33,21,12,.636,12.42,8.60,,11,7,,12,4,,8,4,,2250,2124,,1351,733,1882,.389,207,664,.312,451,645,.699,358,1117,349,202,125,365,682
99,Georgia Southern,31,22,9,.710,-0.40,-4.72,,14,6,,13,2,,8,6,,2112,1865,,1250,660,1680,.393,190,622,.305,355,526,.675,348,1100,324,164,86,448,543
100,Georgia State NCAA,35,25,10,.714,5.47,-2.03,,15,5,,12,1,,8,8,,2499,2184,,1415,709,1826,.388,251,767,.327,515,721,.714,416,1166,444,159,82,535,616
101,Georgia Tech,31,12,19,.387,7.16,8.45,,3,15,,8,8,,2,9,,1962,2002,,1260,723,1644,.440,172,540,.319,384,555,.692,258,962,393,202,122,363,539
102,Gonzaga NCAA,38,35,3,.921,21.12,5.12,,17,1,,15,1,,11,1,,2989,2343,,1525,841,2154,.390,217,657,.330,444,667,.666,403,1157,368,210,89,429,746
103,Grambling,29,2,27,.069,-30.67,-8.00,,0,18,,2,9,,0,17,,1509,2105,,1160,757,1642,.461,188,576,.326,403,635,.635,346,1034,424,247,97,328,483
104,Grand Canyon,32,17,15,.531,-6.62,-5.45,,8,6,,13,8,,4,7,,2198,2188,,1280,788,1790,.440,175,533,.328,437,643,.680,375,1126,365,160,83,339,628
105,Green Bay,33,24,9,.727,5.70,-0.40,,12,4,,13,1,,6,7,,2252,2006,,1325,697,1719,.405,172,524,.328,440,659,.668,339,1093,361,198,108,449,606
106,Hampton NCAA,35,17,18,.486,-8.25,-7.08,,8,8,,6,5,,5,12,,2346,2387,,1405,795,1924,.413,197,581,.339,600,876,.685,392,1285,365,190,132,491,717
107,Hartford,30,14,16,.467,-8.58,-5.16,,7,9,,7,7,,7,8,,1858,1924,,1215,667,1503,.444,169,530,.319,421,623,.676,280,1045,348,172,91,409,509
108,Harvard NCAA,30,22,8,.733,4.47,-0.25,,12,3,,12,2,,9,4,,1926,1727,,1220,614,1519,.404,164,492,.333,335,497,.674,280,929,321,157,87,386,541
109,Hawaii,35,22,13,.629,2.65,-0.83,,8,8,,13,5,,3,5,,2551,2387,,1410,790,1913,.413,224,658,.340,583,806,.723,415,1268,440,206,100,583,686
110,High Point,33,23,10,.697,-2.47,-4.61,,13,5,,12,2,,9,7,,2407,2231,,1370,791,1817,.435,250,714,.350,399,568,.702,345,1071,401,226,83,443,604
111,Hofstra,34,20,14,.588,3.78,-4.46,,10,8,,8,7,,10,6,,2668,2388,,1370,827,1889,.438,216,637,.339,518,731,.709,333,1161,450,169,106,465,662
112,Holy Cross,30,14,16,.467,-6.23,-3.82,,8,10,,10,4,,3,12,,1981,2020,,1220,702,1496,.469,180,483,.373,436,610,.715,260,980,407,155,98,421,514
113,Houston,32,13,19,.406,-2.06,-0.91,,4,14,,9,8,,2,9,,2060,2097,,1300,758,1743,.435,195,579,.337,386,579,.667,368,1164,422,221,100,412,552
114,Houston Christian,28,12,16,.429,-13.18,-5.63,,7,11,,10,3,,2,13,,2028,2063,,1126,700,1577,.444,178,495,.360,485,682,.711,296,884,355,205,109,345,551
115,Howard,32,16,16,.500,-9.89,-7.86,,10,6,,9,3,,7,12,,2032,2004,,1300,659,1697,.388,211,669,.315,475,681,.698,380,1060,387,191,105,454,599
116,Idaho,30,13,17,.433,-5.75,-4.79,,8,10,,11,3,,2,12,,2301,2269,,1220,764,1700,.449,265,751,.353,476,695,.685,277,966,396,151,86,326,573
117,Idaho State,30,7,23,.233,-11.52,-5.45,,4,14,,6,7,,1,14,,1937,2075,,1205,704,1614,.436,252,686,.367,415,560,.741,316,1025,434,140,111,365,570
118,Illinois,33,19,14,.576,12.42,6.93,,9,9,,14,3,,2,9,,2281,2100,,1330,751,1784,.421,211,642,.329,387,542,.714,304,1115,385,160,109,425,549
119,Illinois State,35,22,13,.629,7.96,2.87,,11,7,,11,5,,7,6,,2385,2170,,1415,744,1795,.414,193,595,.324,489,709,.690,343,1109,433,211,96,472,620
120,Illinois-Chicago,34,10,24,.294,-7.86,-0.36,,4,12,,7,9,,2,11,,2201,2389,,1365,857,1794,.478,208,526,.395,467,679,.688,301,1167,534,186,159,403,673
121,Incarnate Word,29,18,11,.621,-6.15,-6.47,,10,8,,11,3,,7,8,,2298,2180,,1190,777,1724,.451,179,506,.354,447,619,.722,326,1040,415,166,97,383,609
122,Indiana NCAA,34,20,14,.588,12.94,7.20,,9,9,,15,4,,3,6,,2633,2438,,1365,900,1986,.453,196,604,.325,442,651,.679,374,1122,428,209,146,364,623
123,Indiana State,31,15,16,.484,-0.49,1.21,,11,7,,10,6,,5,7,,2060,2101,,1265,724,1699,.426,198,517,.383,455,621,.733,329,1082,364,238,96,425,597
124,Iona,35,26,9,.743,3.71,-2.52,,17,3,,13,0,,10,8,,2782,2564,,1405,937,2208,.424,250,705,.355,440,630,.698,454,1320,507,208,131,415,654
125,Iowa NCAA,34,22,12,.647,15.83,8.39,,12,6,,14,4,,7,4,,2372,2119,,1370,754,1903,.396,227,696,.326,384,553,.694,371,1136,411,200,121,417,607
126,Iowa State NCAA,34,25,9,.735,17.94,9.15,,12,6,,15,1,,6,5,,2645,2346,,1360,866,2081,.416,248,715,.347,366,499,.733,377,1196,482,193,114,440,643
127,IUPUI,31,10,21,.323,-8.28,-1.93,,6,10,,5,8,,5,12,,1883,2080,,1275,714,1575,.453,189,492,.384,463,659,.703,273,976,366,258,129,426,538
128,Jackson State,32,11,21,.344,-12.36,-9.52,,9,9,,6,6,,5,14,,1941,2032,,1290,639,1511,.423,192,563,.341,562,817,.688,285,1045,346,223,138,475,554
129,Jacksonville,32,10,22,.313,-16.70,-6.46,,4,10,,8,7,,2,15,,2058,2303,,1300,805,1727,.466,235,657,.358,458,652,.702,336,1141,447,190,126,421,572
130,Jacksonville State,31,12,19,.387,-12.65,-4.52,,5,11,,11,3,,1,16,,1939,2126,,1255,753,1680,.448,175,502,.349,445,667,.667,356,1163,417,186,126,388,580
131,James Madison,33,19,14,.576,-2.65,-1.53,,12,6,,12,7,,7,6,,2217,2254,,1325,796,1832,.434,248,695,.357,414,584,.709,361,1093,452,218,113,381,613
132,Kansas NCAA,36,27,9,.750,18.47,12.13,,13,5,,15,0,,5,6,,2561,2333,,1445,825,2084,.396,210,666,.315,473,704,.672,434,1227,402,236,180,421,695
133,Kansas City,33,14,19,.424,-8.01,-5.07,,8,6,,9,4,,4,13,,2164,2202,,1345,768,1705,.450,207,604,.343,459,672,.683,384,1172,438,212,126,539,666
134,Kansas State,32,15,17,.469,8.48,9.29,,8,10,,13,4,,1,10,,2016,2042,,1285,716,1613,.444,172,514,.335,438,661,.663,311,969,398,239,136,409,614
135,Kennesaw State,32,10,22,.313,-17.33,-5.10,,4,10,,6,8,,3,14,,2027,2363,,1280,841,1873,.449,211,638,.331,470,671,.700,401,1200,419,220,106,352,504
136,Kent State,35,23,12,.657,2.04,-0.94,,12,6,,11,4,,10,6,,2313,2202,,1420,760,1856,.409,176,552,.319,506,721,.702,390,1180,366,188,103,404,629
137,Kentucky NCAA,39,38,1,.974,28.72,8.67,,18,0,,19,0,,10,0,,2900,2118,,1575,750,2116,.354,175,646,.271,443,672,.659,463,1215,301,182,94,533,778
138,La Salle,33,17,16,.515,4.85,3.91,,8,10,,10,5,,6,7,,2086,2055,,1340,732,1781,.411,166,525,.316,425,613,.693,353,1144,407,221,114,434,566
139,Lafayette NCAA,33,20,13,.606,-3.37,-3.12,,9,9,,11,5,,9,7,,2426,2409,,1325,886,1921,.461,274,720,.381,363,521,.697,378,1090,459,198,103,362,547
140,Lamar,30,15,15,.500,-9.75,-5.29,,9,9,,12,2,,2,13,,2146,2132,,1205,723,1598,.452,197,555,.355,489,716,.683,319,989,426,231,100,449,565
141,Lehigh,30,16,14,.533,-3.00,-3.55,,10,8,,8,6,,8,7,,2042,2000,,1215,696,1735,.401,236,695,.340,372,543,.685,342,1041,433,205,83,356,517
142,Liberty,32,8,24,.250,-16.01,-6.44,,2,16,,8,8,,0,13,,2045,2222,,1285,745,1780,.419,254,743,.342,476,702,.678,364,1074,379,264,86,389,599
143,Lipscomb,31,14,17,.452,-10.82,-5.15,,7,7,,10,3,,4,14,,2232,2322,,1255,764,1701,.449,262,699,.375,532,795,.669,321,1128,444,198,123,406,623
144,Little Rock,31,13,18,.419,-5.38,-3.81,,8,12,,9,7,,3,9,,2146,2180,,1275,749,1688,.444,223,602,.370,459,678,.677,331,1143,390,145,86,419,578
145,Long Beach State,33,16,17,.485,1.64,4.16,,10,6,,10,2,,4,13,,2188,2221,,1330,765,1801,.425,225,682,.330,466,662,.704,391,1178,420,219,123,462,609
146,Long Island University,30,12,18,.400,-9.09,-5.32,,8,10,,5,6,,6,9,,2022,2135,,1230,760,1755,.433,178,585,.304,437,625,.699,339,1145,392,182,131,381,634
147,Longwood,34,11,23,.324,-12.96,-5.53,,5,13,,6,7,,2,14,,2311,2491,,1380,838,1844,.454,250,674,.371,565,830,.681,409,1270,467,282,120,505,550
148,Louisiana,36,22,14,.611,0.82,-3.61,,13,7,,12,4,,8,8,,2789,2520,,1450,897,2107,.426,202,627,.322,524,767,.683,368,1191,385,247,130,486,696
149,Louisiana State NCAA,33,22,11,.667,11.39,5.63,,11,7,,13,4,,8,3,,2423,2233,,1350,824,2052,.402,185,599,.309,400,604,.662,438,1219,386,264,123,450,584
150,Louisiana Tech,36,27,9,.750,5.75,-1.34,,15,3,,17,0,,9,8,,2632,2362,,1451,861,2044,.421,201,595,.338,439,637,.689,450,1369,430,218,121,561,640
151,Louisiana-Monroe,38,24,14,.632,-1.99,-2.88,,14,6,,14,4,,9,7,,2454,2299,,1540,820,2116,.388,222,748,.297,437,609,.718,402,1277,420,203,121,441,563
152,Louisville NCAA,36,27,9,.750,18.12,8.98,,12,6,,15,4,,7,3,,2483,2154,,1450,767,1958,.392,189,623,.303,431,652,.661,400,1256,424,206,99,506,692
