Rk,School,W-L%,SRS,SOS,FG%,3PA,3P%,FT%,PPG,Big10,Big12,ACC,SEC,BigEast,BlueBlood,Championships,Conf_W-L%,Home_W-L%,Away_W-L%,3P-G,3PA-G,FG-G,FGA-G,FT-G,FTA-G,ORB-G,TRB-G,AST-G,STL-G,BLK-G,TOV-G,PF-G
1,Abilene Christian,0.323,-17.2,-6.34,-0.067,101,0.02,0.039,-7,0,0,0,0,0,0,0,0.2222222222222222,0.5384615384615384,0.06666666666666667,1.5806451612903225,3.2580645161290325,-1.7096774193548387,4.064516129032258,-4.935483870967742,-8.064516129032258,-1.2580645161290323,-6.967741935483871,0.6129032258064516,0.7419354838709677,-2.806451612903226,-1.7096774193548387,4.32258064516129
2,Air Force,0.452,-1.85,-0.71,0.0319999999999999,-73,0.01,-0.0289999999999999,0,0,0,0,0,0,0,0,0.3333333333333333,0.6875,0.08333333333333333,-0.6451612903225806,-2.3548387096774195,1.5483870967741935,-0.1935483870967742,-1.8064516129032258,-1.967741935483871,-1.3870967741935485,-0.7741935483870968,1.1935483870967742,0.3870967741935484,-1.3225806451612903,-0.5483870967741935,0.7096774193548387
3,Akron,0.6,3.65,-0.47,0.0109999999999999,363,0.0219999999999999,-0.021,5,0,0,0,0,0,0,0,0.5,0.8333333333333334,0.18181818181818182,4.0,10.371428571428572,2.1142857142857143,3.6857142857142855,-3.1142857142857143,-4.057142857142857,0.9428571428571428,0.7428571428571429,1.9714285714285715,-0.34285714285714286,1.6857142857142857,-0.6,1.8
4,Alabama,0.559,10.52,8.09,0.03,34,-0.007,0.011,2,0,0,0,1,0,0,0,0.4444444444444444,0.7368421052631579,0.3333333333333333,0.17647058823529413,1.0,0.7352941176470589,-1.9411764705882353,1.2941176470588236,1.5,-1.5294117647058822,-0.4411764705882353,-1.4411764705882353,1.2941176470588236,1.2647058823529411,-0.2647058823529412,-0.29411764705882354
5,Alabama A&M,0.31,-17.15,-9.62,-0.0549999999999999,113,-0.037,0.018,-7,0,0,0,0,0,0,0,0.4444444444444444,0.36363636363636365,0.29411764705882354,0.5172413793103449,3.896551724137931,-3.6551724137931036,-1.6551724137931034,0.20689655172413793,-0.3103448275862069,0.2413793103448276,-0.6896551724137931,0.4827586206896552,-1.3103448275862069,-0.6551724137931034,2.3793103448275863,0.5862068965517241
6,Alabama State,0.655,-8.97,-12.71,0.021,-30,0.0189999999999999,0.003,5,0,0,0,0,0,0,0,0.7777777777777778,0.75,0.6153846153846154,-0.034482758620689655,-1.0344827586206897,2.413793103448276,2.7586206896551726,0.4827586206896552,0.6551724137931034,2.9310344827586206,5.241379310344827,1.7241379310344827,-0.896551724137931,1.2758620689655173,0.10344827586206896,-0.5862068965517241
7,Albany (NY),0.727,-0.34,-5.18,0.017,-118,-0.004,0.057,4,0,0,0,0,0,0,0,0.9375,0.8,0.7058823529411765,-1.3636363636363635,-3.5757575757575757,0.9696969696969697,0.2727272727272727,4.2727272727272725,4.484848484848484,1.8181818181818181,4.454545454545454,-0.9393939393939394,0.8787878787878788,-1.9090909090909092,-0.8181818181818182,-2.242424242424242
8,Alcorn State,0.188,-20.75,-9.95,-0.0809999999999999,28,-0.0909999999999999,-0.021,-10,0,0,0,0,0,0,0,0.2222222222222222,0.36363636363636365,0.0625,-1.25,0.875,-3.875,1.71875,-0.71875,-0.375,0.21875,-5.0625,-4.125,0.84375,-0.65625,-0.90625,0.125
9,American,0.515,-3.56,-3.71,0.007,66,0.0299999999999999,0.0269999999999999,0,0,0,0,0,0,0,0,0.4444444444444444,0.7272727272727273,0.35,1.2121212121212122,2.0,-0.696969696969697,-2.212121212121212,0.3333333333333333,-0.12121212121212122,-3.212121212121212,-4.7272727272727275,1.4242424242424243,0.8787878787878788,-0.21212121212121213,-1.393939393939394,-2.3636363636363638
10,Appalachian State,0.414,-9.81,-3.18,-0.06,116,-0.006,0.0259999999999999,-7,0,0,0,0,0,0,0,0.45,0.5833333333333334,0.29411764705882354,1.1724137931034482,4.0,-3.3793103448275863,-0.06896551724137931,-1.0344827586206897,-2.2413793103448274,1.3448275862068966,-0.13793103448275862,-1.5862068965517242,-2.0,-1.103448275862069,2.2413793103448274,-0.1724137931034483
11,Arizona,0.895,24.33,7.41,0.0899999999999999,-79,0.0249999999999999,0.021,16,0,0,0,0,0,0,1,0.8888888888888888,1.0,0.7272727272727273,-0.34210526315789475,-2.0789473684210527,6.105263157894737,3.0789473684210527,5.052631578947368,6.473684210526316,3.3157894736842106,8.789473684210526,4.157894736842105,2.5,0.8947368421052632,-2.736842105263158,-2.8947368421052633
12,Arizona State,0.529,9.52,6.66,-0.006,141,-0.012,-0.0299999999999999,2,0,0,0,0,0,0,0,0.5,0.8333333333333334,0.23076923076923078,1.2647058823529411,4.147058823529412,-0.35294117647058826,-0.08823529411764706,2.2941176470588234,4.264705882352941,2.676470588235294,3.7941176470588234,0.2647058823529412,-0.2647058823529412,-1.911764705882353,1.088235294117647,-1.8529411764705883
13,Arkansas,0.75,14.07,6.79,0.017,47,-0.003,0.009,7,0,0,0,1,0,0,1,0.7222222222222222,0.8947368421052632,0.5833333333333334,0.4166666666666667,1.3055555555555556,3.0277777777777777,4.583333333333333,0.8055555555555556,0.8333333333333334,1.0277777777777777,0.25,3.638888888888889,1.9722222222222223,1.7777777777777777,-3.8055555555555554,-0.3333333333333333
14,Arkansas State,0.379,-10.1,-3.81,-0.019,-72,-0.004,0.0309999999999999,-6,0,0,0,0,0,0,0,0.3,0.35714285714285715,0.4,-0.896551724137931,-2.4827586206896552,-1.793103448275862,-1.7241379310344827,-0.6551724137931034,-1.8275862068965518,-0.8275862068965517,-1.2413793103448276,-0.7586206896551724,-1.3448275862068966,0.3793103448275862,1.6206896551724137,0.41379310344827586
15,Arkansas-Pine Bluff,0.375,-15.65,-8.61,-0.0449999999999999,42,-0.0369999999999999,0.007,-8,0,0,0,0,0,0,0,0.5,0.5555555555555556,0.2777777777777778,-0.21875,1.3125,-1.53125,1.71875,-3.84375,-5.90625,-2.0625,-6.5,-2.90625,1.34375,0.65625,-0.90625,2.40625
