Rk,School,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
1,Abilene Christian,65.9,-10.200000000000005,-0.184,0.0349999999999999,-0.0569999999999999,-10.799999999999995,6.600000000000001,1.0999999999999996,-8.0,-0.057,-2.0,-7.899999999999999,-0.115
2,Air Force,61.1,1.0999999999999943,-0.0379999999999999,-0.0449999999999999,0.0159999999999999,-1.2000000000000028,0.7999999999999972,0.7000000000000011,-3.9,0.026,-0.4000000000000021,-2.599999999999998,-0.035
3,Akron,64.7,7.899999999999991,-0.0989999999999999,0.1629999999999999,0.025,1.0,4.0,-0.5,2.9000000000000004,0.0429999999999999,-1.0999999999999996,1.599999999999998,-0.073
4,Alabama,63.1,4.6000000000000085,0.0439999999999999,0.034,0.035,-0.5999999999999943,-8.199999999999996,2.0,3.1,0.034,0.0,-2.1000000000000014,0.0359999999999999
5,Alabama A&M,64.5,-10.100000000000009,0.007,0.083,-0.037,-1.0,10.6,-2.0,-3.0,-0.0479999999999999,2.9000000000000004,-0.5,0.012
6,Alabama State,69.8,7.600000000000008,-0.006,-0.0319999999999999,0.015,7.0,2.0,-1.200000000000001,3.8,0.018,-0.5,7.399999999999999,-0.002
7,Albany (NY),61.2,7.900000000000006,0.087,-0.0729999999999999,0.019,7.0,-6.600000000000001,1.3999999999999997,-5.1,0.003,-1.5,6.5,0.0839999999999999
8,Alcorn State,68.2,-14.300000000000011,-0.018,0.007,-0.083,-7.200000000000003,-9.800000000000004,1.1999999999999993,-1.4999999999999991,-0.093,-1.299999999999999,-4.599999999999998,-0.021
9,American,57.0,0.2999999999999971,0.0129999999999999,0.061,0.0249999999999999,-8.599999999999994,8.600000000000001,1.6000000000000014,-2.0,0.023,-1.1000000000000014,-10.1,0.0189999999999999
10,Appalachian State,66.5,-10.0,-0.0399999999999999,0.073,-0.042,-0.2000000000000028,0.3999999999999986,-3.000000000000001,-3.799999999999999,-0.0499999999999999,2.700000000000001,1.3000000000000007,-0.018
11,Arizona,66.5,25.3,0.0979999999999999,-0.0559999999999999,0.0809999999999999,13.599999999999994,4.699999999999996,3.700000000000001,3.500000000000001,0.084,-4.300000000000001,12.1,0.078
12,Arizona State,66.0,4.299999999999997,0.0799999999999999,0.078,0.006,5.799999999999997,1.8999999999999984,-0.4000000000000003,-6.300000000000001,0.007,0.6999999999999993,6.699999999999999,0.043
13,Arkansas,70.1,10.299999999999995,-0.015,-0.002,0.014,0.4000000000000057,7.600000000000001,2.8000000000000007,5.1,0.017,-4.800000000000001,1.1000000000000014,-0.008
14,Arkansas State,66.9,-7.599999999999994,-0.0219999999999999,-0.0339999999999999,-0.019,-1.7999999999999972,0.3999999999999986,-2.0,1.0999999999999996,-0.0249999999999999,2.299999999999999,-1.900000000000002,-0.005
15,Arkansas-Pine Bluff,64.7,-10.900000000000006,-0.131,0.014,-0.05,-10.0,-9.799999999999995,2.0,2.1999999999999997,-0.0499999999999999,-0.6999999999999993,-9.0,-0.086
16,Army,69.0,0.0,-0.085,0.108,-0.008,-1.4000000000000057,1.3000000000000045,-0.6000000000000014,-1.1999999999999993,-0.004,-0.5,-0.7000000000000028,-0.052
17,Auburn,67.9,-6.099999999999994,0.072,0.061,-0.044,-8.0,-1.2999999999999972,0.0999999999999996,-6.300000000000001,-0.052,-2.1000000000000014,-5.799999999999997,0.034
18,Austin Peay,68.2,-11.800000000000011,0.0389999999999999,-0.0569999999999999,-0.0889999999999999,0.5999999999999943,-0.7000000000000028,-2.3999999999999986,4.0,-0.098,-0.6000000000000014,4.199999999999999,0.004
19,Ball State,64.1,-5.599999999999994,-0.0549999999999999,0.1039999999999999,-0.023,0.4000000000000057,5.100000000000001,-3.200000000000001,-4.2,-0.022,2.5,1.5,-0.0389999999999999
20,Baylor,62.8,14.0,0.068,-0.0219999999999999,0.045,11.799999999999995,-8.300000000000004,1.799999999999999,0.2999999999999989,0.0419999999999999,0.0999999999999978,11.4,0.055
21,Belmont,67.5,5.400000000000006,0.039,0.1139999999999999,0.0459999999999999,0.5999999999999943,8.0,-0.2999999999999989,-7.0,0.0519999999999999,1.5,-0.6000000000000014,0.0219999999999999
